date, pm25, pm10, o3, no2, so2, co
2023/1/3, 56, 5, 28, 5, 1, 2
2023/1/4, 14, 8, 29, 6, 1, 3
2023/1/5, 26, 20, 31, 8, 1, 5
2023/1/6, 59, 51, 25, 12, 1, 5
2023/1/7, 127, 45, 32, 6, 1, 3
2023/1/8, 100, 28, 30, 5, 1, 3
2023/1/9, 64, 23, 23, 9, 1, 3
2023/1/10, 59, 15, 27, 6, 1, 3
2023/1/11, 42, 17, 26, 9, 6, 4
2023/1/12, 50, 27, 10, 14, 4, 3
2023/1/13, 67, 15, 20, 10, 1, 1
2023/1/14, 34, 5, 28, 5, 1, 2
2023/1/15, 9, 9, 22, 2, , 3
2023/1/16, 18, , , , , 
2022/10/2, 49, 34, 36, 2, 5, 2
2022/10/3, 74, 23, 39, 2, 2, 1
2022/10/4, 56, 11, 25, 2, 1, 2
2022/10/5, 26, 6, 28, 2, 1, 1
2022/10/6, 20, 10, 28, 3, 1, 3
2022/10/7, 23, 10, 33, 2, 1, 2
2022/10/8, 23, 7, 31, 1, 1, 1
2022/10/9, 17, 12, 18, 2, 2, 2
2022/10/10, 26, 8, 31, 1, 1, 2
2022/10/11, 25, 7, 30, 2, 1, 3
2022/10/12, 21, 9, 33, 3, 1, 1
2022/10/13, 28, 11, 37, 3, 1, 1
2022/10/14, 33, 16, 46, 4, 2, 5
2022/10/15, 44, 22, 49, 5, 2, 2
2022/10/16, 56, 36, 36, 3, 2, 4
2022/10/17, 79, 22, 39, 3, 1, 2
2022/10/18, 53, 9, 31, 3, 1, 1
2022/10/19, 28, 9, 39, 4, 1, 2
2022/10/20, 26, 11, 34, 4, 1, 2
2022/10/21, 36, 14, 39, 4, 1, 2
2022/10/22, 40, 16, 35, 3, 1, 2
2022/10/23, 45, 19, 48, 3, 1, 3
2022/10/24, 51, 14, 35, 3, 1, 2
2022/10/25, 43, 5, 29, 2, , 1
2022/10/26, 20, 7, 31, 3, , 1
2022/10/27, 21, 16, 24, 7, 1, 2
2022/10/28, 42, 16, 34, 4, 1, 2
2022/10/29, 44, 11, 33, 3, , 1
2022/10/30, 37, 8, 32, 1, , 1
2022/10/31, 26, 13, 35, 2, 2, 1
2022/11/1, 35, 11, 28, 6, 1, 2
2022/11/2, 34, 13, 35, 5, 1, 3
2022/11/3, 40, 16, 41, 4, 1, 2
2022/11/4, 48, 16, 40, 5, 1, 2
2022/11/5, 45, 13, 40, 5, , 2
2022/11/6, 40, 11, 36, 3, , 1
2022/11/7, 35, 12, 40, 4, 1, 2
2022/11/8, 38, 18, 49, 6, 1, 3
2022/11/9, 53, 20, 44, 7, 1, 3
2022/11/10, 59, 25, 41, 8, 2, 4
2022/11/11, 61, 29, 40, 7, 7, 3
2022/11/12, 70, 29, 36, 7, 2, 3
2022/11/13, 70, 12, 29, 2, 1, 2
2022/11/14, 30, 11, 32, 3, 1, 2
2022/11/15, 35, 11, 34, 5, 1, 4
2022/11/16, 36, 14, 38, 6, 1, 2
2022/11/17, 40, 22, 29, 8, 1, 3
2022/11/18, 59, 22, 33, 4, 3, 2
2022/11/19, 60, 21, 25, 7, 2, 3
2022/11/20, 60, 13, 32, 3, 2, 2
2022/11/21, 38, 12, 32, 5, 1, 2
2022/11/22, 36, 20, 18, 8, 1, 4
2022/11/23, 54, 15, 27, 4, 1, 2
2022/11/24, 38, 9, 29, 6, 1, 2
2022/11/25, 27, 13, 27, 7, 2, 2
2022/11/26, 37, 15, 38, 6, 2, 2
2022/11/27, 45, 19, 37, 4, 1, 3
2022/11/28, 52, 17, 32, 5, 1, 3
2022/11/29, 49, 8, 26, 3, 1, 1
2022/11/30, 23, 7, 29, 2, 1, 1
2022/12/1, 19, 4, 29, 4, 1, 1
2022/12/2, 12, 7, 26, 6, 1, 2
2022/12/3, 20, 15, 26, 6, 5, 3
2022/12/4, 46, 13, 26, 4, 1, 2
2022/12/5, 41, 8, 24, 6, 1, 2
2022/12/6, 33, 10, 28, 8, 1, 3
2022/12/7, 51, 17, 25, 8, 1, 3
2022/12/8, 53, 19, 27, 9, 1, 3
2022/12/9, 55, 13, 28, 9, 1, 3
2022/12/10, 42, 13, 29, 8, 1, 3
2022/12/11, 42, 16, 37, 6, 1, 3
2022/12/12, 52, 9, 31, 5, 1, 2
2022/12/13, 30, 20, 29, 5, 1, 2
2022/12/14, 54, 13, 27, 3, 1, 2
2022/12/15, 37, 8, 26, 7, 1, 2
2022/12/16, 28, 16, 23, 9, 1, 2
2022/12/17, 47, 11, 24, 7, 1, 2
2022/12/18, 37, 5, 26, 1, 1, 2
2022/12/19, 18, 8, 28, 6, 1, 3
2022/12/20, 26, 14, 26, 8, 1, 4
