date, pm25, pm10, o3, no2, so2, co
2023/2/2, 42, 10, 31, 10, 2, 2
2023/2/3, 31, 13, 26, 15, 2, 3
2023/2/4, 37, 14, 29, 14, 1, 3
2023/2/5, 39, 9, 15, 12, 1, 2
2023/2/6, 19, , , , , 
2023/1/3, 40, 6, 32, 5, 1, 1
2023/1/4, 11, 5, 34, 2, 1, 1
2023/1/5, 10, 8, 36, 5, 1, 1
2023/1/6, 16, 30, 41, 13, 1, 5
2023/1/7, 76, 39, 40, 13, 1, 5
2023/1/8, 97, 31, 39, 6, 1, 4
2023/1/9, 73, 24, 39, 12, 1, 4
2023/1/10, 53, 9, 31, 9, 1, 2
2023/1/11, 19, 15, 21, 17, 4, 4
2023/1/12, 38, 25, 13, 24, 5, 5
2023/1/13, 61, 33, 4, 30, 3, 6
2023/1/14, 76, 21, 2, 28, 3, 5
2023/1/15, 56, 7, 20, 17, 3, 3
2023/1/16, 24, 6, 26, 10, 1, 3
2023/1/17, 24, 5, 28, 8, 1, 3
2023/1/18, 13, 11, 23, 14, 2, 4
2023/1/19, 31, 12, 30, 12, 6, 4
2023/1/20, 34, 19, 37, 5, 1, 2
2023/1/21, 41, 9, 31, 7, 1, 2
2023/1/22, 21, 6, 29, 7, 5, 2
2023/1/23, 16, 10, 21, 9, 1, 2
2023/1/24, 31, 11, 30, 5, 1, 3
2023/1/25, 36, 4, 29, 2, , 2
2023/1/26, 10, 5, 29, 5, 1, 2
2023/1/27, 17, 8, 29, 10, 2, 3
2023/1/28, 18, 7, 28, 2, 1, 3
2023/1/29, 17, 7, 32, 2, 1, 2
2023/1/30, 19, 9, 30, 6, 1, 3
2023/1/31, 21, 9, 32, 10, 1, 4
2023/2/1, 24, 17, 12, 23, 4, 4
2022/10/2, 51, 15, 54, 5, 2, 2
2022/10/3, 51, 15, 29, 9, 6, 1
2022/10/4, 49, 15, 40, 7, 1, 1
2022/10/5, 37, 4, 21, 4, 3, 1
2022/10/6, 15, 6, 29, 4, 1, 1
2022/10/7, 16, 8, 24, 8, 1, 2
2022/10/8, 23, 5, 33, 2, 2, 1
2022/10/9, 13, 7, 23, 4, 1, 2
2022/10/10, 18, 7, 35, 3, 1, 2
2022/10/11, 21, 7, 33, 3, 5, 1
2022/10/12, 16, 8, 26, 6, 2, 2
2022/10/13, 20, 13, 35, 8, 2, 2
2022/10/14, 36, 12, 35, 8, 1, 2
2022/10/15, 35, 15, 38, 7, 3, 2
2022/10/16, 46, 16, 39, 6, 1, 2
2022/10/17, 48, 22, 26, 8, 1, 2
2022/10/18, 67, 11, 27, 7, 2, 3
2022/10/19, 14, 5, 28, 6, 2, 2
2022/10/20, 17, 6, 31, 7, 1, 2
2022/10/21, 20, 10, 39, 8, 1, 2
2022/10/22, 31, 18, 38, 7, 1, 2
2022/10/23, 41, 13, 46, 5, 1, 2
2022/10/24, 42, 5, 32, 5, 1, 2
2022/10/25, 15, 5, 28, 5, 1, 2
2022/10/26, 10, 6, 27, 6, 1, 2
2022/10/27, 17, 8, 25, 9, 1, 2
2022/10/28, 25, 11, 31, 9, 2, 2
2022/10/29, 32, 9, 33, 4, 2, 2
2022/10/30, 25, 7, 30, 3, 1, 2
2022/10/31, 16, 9, 34, 8, 1, 3
2022/11/1, 24, 11, 19, 12, 1, 2
2022/11/2, 30, 9, 29, 10, 3, 2
2022/11/3, 26, 13, 38, 8, 2, 2
2022/11/4, 39, 13, 40, 8, 2, 3
2022/11/5, 38, 8, 36, 7, 3, 3
2022/11/6, 18, 8, 30, 6, 2, 2
2022/11/7, 18, 10, 27, 9, 1, 2
2022/11/8, 32, 15, 43, 11, 1, 4
2022/11/9, 46, 14, 38, 12, 1, 3
2022/11/10, 43, 21, 40, 13, 4, 3
2022/11/11, 57, 22, 42, 12, 1, 3
2022/11/12, 61, 26, 35, 11, 2, 3
2022/11/13, 68, 18, 27, 8, 1, 2
2022/11/14, 49, 6, 28, 6, 1, 2
2022/11/15, 17, 10, 36, 8, 1, 3
2022/11/16, 27, 11, 40, 7, 1, 2
2022/11/17, 29, 16, 34, 12, 2, 3
2022/11/18, 48, 17, 31, 12, 1, 3
2022/11/19, 46, 16, 35, 9, 1, 2
2022/11/20, 43, 14, 29, 7, 2, 2
2022/11/21, 42, 17, 26, 13, 4, 4
2022/11/22, 52, 13, 32, 9, 2, 3
2022/11/23, 37, 10, 27, 8, 1, 2
2022/11/24, 30, 7, 22, 10, 4, 3
2022/11/25, 17, 7, 25, 9, 1, 2
2022/11/26, 20, 11, 31, 13, 2, 2
2022/11/27, 31, 15, 32, 7, 2, 3
2022/11/28, 44, 13, 20, 12, 3, 2
2022/11/29, 33, 12, 15, 18, 2, 3
2022/11/30, 38, 7, 29, 8, 1, 2
2022/12/1, 20, 5, 25, 7, 3, 2
2022/12/2, 15, 5, 26, 7, 2, 2
2022/12/3, 10, 11, 21, 11, 3, 2
2022/12/4, 35, 15, 25, 9, 2, 3
2022/12/5, 43, 9, 22, 11, 2, 3
2022/12/6, 18, 5, 32, 6, 1, 3
2022/12/7, 13, 10, 38, 5, 1, 3
2022/12/8, 23, 16, 36, 9, 1, 3
2022/12/9, 44, 21, 26, 17, 1, 4
2022/12/10, 45, 17, 28, 15, 3, 3
2022/12/11, 45, 17, 33, 9, 1, 3
2022/12/12, 51, 6, 30, 9, 1, 2
2022/12/13, 15, 14, 34, 7, 1, 1
2022/12/14, 32, 21, 30, 4, 1, 1
2022/12/15, 42, 6, 30, 5, 2, 2
2022/12/16, 11, 12, 27, 11, 1, 2
2022/12/17, 28, 12, 27, 11, 1, 3
2022/12/18, 34, 4, 30, 2, 1, 2
2022/12/19, 10, 5, 30, 3, , 
2022/12/20, 9, 11, 30, 10, 1, 3
2022/12/21, 25, 12, 22, 14, 1, 3
2022/12/22, 24, 11, 28, 9, 1, 2
2022/12/23, 27, 7, 33, 2, 1, 2
2022/12/24, 19, 6, 30, 3, 2, 3
2022/12/25, 14, 6, 33, 5, 3, 3
2022/12/26, 11, 6, 30, 8, 1, 3
2022/12/27, 11, 8, 27, 13, 2, 3
2022/12/28, 19, 12, 33, 12, 3, 2
2022/12/29, 29, 10, 35, 5, 3, 2
2022/12/30, 24, 9, 31, 3, 3, 2
2022/12/31, 17, 10, 33, 3, 2, 2
2023/1/1, 26, 13, 38, 2, 1, 1
2023/1/2, 27, 15, 35, 4, 2, 2
2022/7/2, 50, 20, 28, 13, 4, 1
2022/7/3, 47, 11, 29, 7, 2, 1
2022/7/4, 26, 7, 14, 4, 2, 1
2022/7/5, 15, 10, 30, 5, 1, 1
2022/7/6, 23, 13, 34, 6, 1, 
2022/7/7, 33, 18, 45, 8, 1, 2
2022/7/8, 49, 19, 20, 12, 1, 1
2022/7/9, 42, 23, 41, 12, 1, 1
2022/7/10, 49, 22, 43, 12, 1, 1
2022/7/11, 51, 24, 47, 12, 2, 2
2022/7/12, 51, 16, 43, 8, 1, 1
2022/7/13, 39, 9, 33, 7, 1, 1
2022/7/14, 28, 14, 35, 7, 1, 1
2022/7/15, 36, 21, 46, 12, 3, 2
2022/7/16, 50, 19, 34, 10, 1, 
2022/7/17, 45, 16, 59, 6, 1, 2
2022/7/18, 41, 22, 52, 7, 2, 
2022/7/19, 54, 14, 35, 5, 1, 1
2022/7/20, 31, 14, 52, 6, 1, 
2022/7/21, 37, 25, 49, 13, 2, 2
2022/7/22, 56, 16, 53, 5, 1, 2
2022/7/23, 41, 9, 29, 5, 1, 1
2022/7/24, 23, 11, 46, 6, 2, 1
2022/7/25, 33, 27, 61, 12, 2, 2
2022/7/26, 59, 45, 69, 21, 3, 2
2022/7/27, 82, 33, 35, 9, 2, 1
2022/7/28, 64, 13, 26, 7, 2, 1
2022/7/29, 26, 10, 17, 2, 1, 1
2022/7/30, 16, 8, 13, 1, , 1
2022/7/31, 15, 12, 17, 4, 1, 1
2022/8/1, 23, 11, 29, 4, 1, 1
2022/8/2, 27, 11, 33, 4, 1, 1
2022/8/3, 28, 16, 31, 5, 2, 1
2022/8/4, 35, 21, 36, 7, 2, 1
2022/8/5, 42, 13, 38, 5, 1, 1
2022/8/6, 25, 14, 41, 4, 1, 1
2022/8/7, 32, 19, 45, 4, 2, 
2022/8/8, 43, 18, 26, 5, 2, 1
2022/8/9, 44, 28, 30, 6, 4, 1
2022/8/10, 62, 31, 31, 9, 5, 1
2022/8/11, 62, 28, 35, 8, 2, 1
2022/8/12, 52, 21, 34, 6, 2, 1
2022/8/13, 46, 21, 51, 3, 1, 1
2022/8/14, 48, 18, 31, 4, 2, 1
2022/8/15, 45, 23, 27, 3, 3, 
2022/8/16, 49, 17, 18, 6, 2, 
2022/8/17, 31, 12, 14, 6, 1, 1
2022/8/18, 26, 10, 42, 4, 1, 1
2022/8/19, 27, 15, 45, 5, 1, 2
2022/8/20, 41, 17, 25, 7, , 1
2022/8/21, 30, 12, 39, 3, 1, 1
2022/8/22, 26, 16, 32, 5, 1, 2
2022/8/23, 37, 26, 45, 6, 2, 3
2022/8/24, 51, 24, 41, 5, 1, 2
2022/8/25, 49, 15, 41, 4, 1, 2
2022/8/26, 34, 10, 46, 6, 2, 2
2022/8/27, 32, 16, 47, 4, 2, 3
2022/8/28, 47, 14, 43, 2, 1, 
2022/8/29, 44, 12, 44, 5, 1, 1
2022/8/30, 31, 17, 43, 7, 3, 2
2022/8/31, 42, 14, 31, 5, 1, 1
2022/9/1, 32, 15, 20, 5, 1, 1
2022/9/2, 34, 8, 36, 4, 1, 1
2022/9/3, 17, 12, 26, 4, 1, 1
2022/9/4, 23, 11, 24, 4, 2, 1
2022/9/5, 25, 8, 18, 3, 1, 1
2022/9/6, 18, 9, 25, 4, 1, 1
2022/9/7, 18, 7, 38, 5, 2, 1
2022/9/8, 18, 8, 32, 5, 4, 1
2022/9/9, 26, 9, 31, 5, 3, 1
2022/9/10, 25, 11, 35, 4, 5, 1
2022/9/11, 24, 16, 41, 4, 1, 1
2022/9/12, 37, 19, 37, 5, 2, 1
2022/9/13, 45, 15, 42, 6, 3, 1
2022/9/14, 40, 20, 51, 4, 2, 1
2022/9/15, 49, 19, 37, 5, 2, 1
