date, pm25, pm10, o3, no2, so2, co
2022/2/2, 49, 21, 41, 6, 1, 3
2022/2/3, 70, 14, 32, 7, 1, 2
2022/2/4, 44, 6, 36, 5, 1, 1
2022/2/5, 39, 14, 34, 1, 1, 1
2022/2/6, 42, 9, 34, 1, 1, 2
2022/2/7, 26, 10, 31, 7, 1, 2
2022/2/8, 35, 9, 26, 9, 5, 3
2022/2/9, 34, 9, 25, 11, 4, 3
2022/2/10, 35, 6, 26, 9, 2, 3
2022/2/11, 33, 8, 28, 7, 4, 3
2022/2/12, 32, 7, 26, 8, 3, 4
2022/2/13, 33, 8, 21, 7, 1, 
2022/2/14, 40, 9, 29, 8, 4, 4
2022/2/15, 34, 12, 37, 5, 1, 3
2022/2/16, 48, 8, 34, 2, 1, 1
2022/2/17, 34, 6, 31, 3, 2, 3
2022/2/18, 29, 9, 27, 8, 5, 3
2022/2/19, 22, 7, 17, 13, 1, 4
2022/2/20, 31, 11, 34, 5, 1, 3
2022/2/21, 24, 7, 33, 2, 1, 3
2022/2/22, 28, 7, 32, 3, 1, 3
2022/2/23, 41, 11, 30, 6, 1, 3
2022/2/24, 30, 8, 35, 6, 2, 3
2022/2/25, 31, 10, 38, 8, 2, 3
2022/2/26, 46, 15, 48, 7, 1, 4
2022/2/27, 72, , , , , 
2022/2/1, , 8, 35, 6, 1, 1
