date, pm25, pm10, o3, no2, so2, co
2023/10/2, 47, 21, 41, 5, 7, 3
2023/10/3, 61, 13, 36, 4, 12, 2
2023/10/4, 40, 17, 30, 7, 3, 4
2023/10/5, 44, 16, 42, 2, 1, 3
2023/10/6, 47, 13, 41, 4, 3, 3
2023/10/7, 40, 19, 34, 4, 16, 3
2023/10/8, 55, 7, 32, 2, 12, 2
2023/10/9, 17, 11, 23, 4, 11, 4
2023/10/10, 25, 11, 38, 2, 1, 3
2023/10/11, 31, 16, 34, 5, 14, 3
2023/10/12, 55, 18, 37, 4, 15, 3
2023/10/13, 57, 15, 29, 5, 7, 3
2023/10/14, 49, 12, 32, 3, 2, 3
2023/10/15, 43, 12, 46, 2, 1, 3
2023/10/16, 39, 13, 40, 3, 1, 3
2023/10/17, 49, 14, 35, 3, 1, 3
2023/10/18, 40, 17, 36, 3, 4, 3
2023/10/19, 52, 15, 36, 4, 2, 3
2023/10/20, 49, 10, 37, 4, 1, 3
2023/10/21, 31, 8, 30, 1, 1, 3
2023/10/22, 30, 9, 33, 2, 1, 3
2023/10/23, 31, 8, 33, 3, 2, 3
2023/10/24, 28, 10, 37, 3, 1, 3
2023/10/25, 40, 11, 37, 3, , 3
2023/10/26, 40, 15, 41, 4, 10, 4
2023/10/27, 53, 15, 41, 6, 8, 4
2023/10/28, 55, 12, 35, 2, 1, 3
2023/10/29, 45, 7, 24, 1, , 3
2023/10/30, 39, , , , , 
2023/7/2, 14, 16, 23, 2, 1, 2
2023/7/3, 19, 15, 33, 1, 1, 1
2023/7/4, 17, 15, 24, 8, , 2
2023/7/5, 16, 26, 39, 2, , 2
2023/7/6, 36, 28, 46, 7, 2, 3
2023/7/7, 47, 29, 22, 3, 1, 2
2023/7/8, 42, 29, 20, 1, 1, 1
2023/7/9, 44, 24, 18, 1, 3, 1
2023/7/10, 46, 16, 14, 1, 2, 1
2023/7/11, 28, 18, 33, 4, 3, 1
2023/7/12, 19, 15, 21, 2, 1, 1
