date, pm25, pm10, o3, no2, so2, co
2023/3/2, 42, 8, 35, 5, 1, 2
2023/3/3, 24, 12, 32, 15, 1, 2
2023/3/4, 32, 13, 39, 13, 1, 2
2023/3/5, 38, 9, 34, 5, 1, 1
2023/3/6, 27, 10, 34, 18, 1, 3
2023/3/7, 33, 17, 35, 26, 2, 3
2023/3/8, 50, 24, 46, 29, 2, 4
2023/3/9, 64, 23, 40, 20, 4, 3
2023/3/10, 62, 21, 39, 16, 2, 3
2023/3/11, 55, 23, 41, 15, 1, 2
2023/3/12, 55, 27, 13, 24, 1, 4
2023/3/13, 57, , , , , 
2023/2/2, 49, 10, 31, 7, 1, 2
2023/2/3, 33, 10, 23, 16, 1, 3
2023/2/4, 35, 12, 32, 17, 1, 3
2023/2/5, 43, 9, 33, 10, 1, 2
2023/2/6, 26, 13, 23, 23, 1, 3
2023/2/7, 41, 12, 36, 19, 1, 2
2023/2/8, 36, 14, 37, 11, , 3
2023/2/9, 46, 9, 33, 11, 1, 2
2023/2/10, 30, 6, 19, 17, 1, 3
2023/2/11, 23, 4, 35, 6, , 2
2023/2/12, 12, 8, 37, 11, 1, 2
2023/2/13, 23, 8, 35, 10, 1, 2
2023/2/14, 24, 6, 33, 6, 1, 1
2023/2/15, 20, 4, 29, 5, 1, 1
2023/2/16, 14, 4, 31, 8, 1, 1
2023/2/17, 14, 10, 25, 24, 1, 3
2023/2/18, 36, 21, 14, 28, 1, 4
2023/2/19, 66, 15, 26, 15, 1, 3
2023/2/20, 49, 11, 33, 9, 1, 3
2023/2/21, 38, 4, 33, 5, 1, 
2023/2/22, 13, 7, 31, 14, 1, 2
2023/2/23, 19, 13, 29, 17, 1, 2
2023/2/24, 43, 16, 18, 24, , 4
2023/2/25, 58, 10, 35, 7, , 2
2023/2/26, 35, 7, 33, 7, 1, 2
2023/2/27, 22, 11, 30, 21, 1, 3
2023/2/28, 34, 11, 37, 21, 1, 3
2023/3/1, 40, 13, 35, 23, 2, 3
2023/1/3, 45, 4, 27, 8, 1, 2
2023/1/4, 15, 4, 27, 4, 1, 1
2023/1/5, 15, 4, 28, 11, 1, 2
2023/1/6, 16, 11, 29, 21, 1, 3
2023/1/7, 38, 22, 27, 18, 1, 4
2023/1/8, 73, 19, 32, 11, 1, 4
2023/1/9, 63, 23, 23, 19, 1, 5
2023/1/10, 65, 10, 28, 9, 1, 1
2023/1/11, 30, 13, 18, 27, 1, 4
2023/1/12, 41, 19, 18, 32, 2, 5
2023/1/13, 61, 24, 12, 29, 1, 5
2023/1/14, 70, 8, 29, 18, 1, 3
2023/1/15, 29, 5, 28, 4, 1, 2
2023/1/16, 12, 4, 28, 9, 1, 2
2023/1/17, 13, 6, 26, 13, 1, 2
2023/1/18, 19, 8, 29, 12, 1, 2
