date, pm25, pm10, o3, no2, so2, co
2023/3/2, 51, 12, 38, 3, , 2
2023/3/3, 45, 10, 39, 5, 1, 3
2023/3/4, 43, 12, 49, 5, 1, 3
2023/3/5, 47, 12, 25, 4, , 3
2023/3/6, 52, , , , , 
2023/2/2, 53, 15, 35, 3, 1, 3
2023/2/3, 58, 11, 28, 8, 1, 3
2023/2/4, 50, 10, 34, 7, 1, 4
2023/2/5, 46, 11, 40, 4, 1, 3
2023/2/6, 47, 17, 19, 11, 1, 3
2023/2/7, 63, 9, 25, 6, 1, 3
2023/2/8, 41, 15, 47, 6, 1, 3
2023/2/9, 56, 14, 37, 6, 1, 3
2023/2/10, 60, 6, 31, 3, 2, 3
2023/2/11, 24, 7, 33, 4, 2, 3
2023/2/12, 31, 11, 34, 3, 2, 3
2023/2/13, 45, 5, 38, 4, 1, 3
2023/2/14, 26, 9, 35, 6, 1, 4
2023/2/15, 39, 5, 33, 2, , 2
2023/2/16, 23, 6, 34, 5, 1, 2
2023/2/17, 26, 8, 30, 9, 1, 3
2023/2/18, 34, 13, 18, 10, 2, 2
2023/2/19, 53, 17, 41, 2, 1, 4
2023/2/20, 58, 15, 37, 2, , 2
2023/2/21, 46, 6, 32, 2, 1, 2
2023/2/22, 25, 9, 33, 5, 3, 3
2023/2/23, 35, 11, 34, 4, 1, 2
2023/2/24, 45, 15, 46, 6, 1, 3
2023/2/25, 52, 17, 41, 5, 1, 3
2023/2/26, 61, 6, 37, 2, , 2
2023/2/27, 21, 7, 34, 4, 1, 3
2023/2/28, 31, 14, 37, 6, 7, 3
2023/3/1, 55, 12, 42, 6, 2, 3
2023/1/3, 54, 4, 31, 3, 1, 3
2023/1/4, 17, 6, 32, 4, 1, 3
2023/1/5, 26, 26, 41, 8, 1, 5
2023/1/6, 84, 45, 29, 11, 2, 5
2023/1/7, 130, 38, 34, 6, 1, 3
2023/1/8, 109, 22, 30, 5, 1, 3
2023/1/9, 70, 17, 28, 7, 1, 3
2023/1/10, 59, 14, 30, 6, 1, 3
2023/1/11, 49, 13, 27, 8, 3, 3
2023/1/12, 49, 15, 14, 10, 5, 3
2023/1/13, 58, 8, 26, 5, 1, 2
2023/1/14, 33, 3, 28, 3, , 3
2023/1/15, 12, 5, 29, 1, , 3
2023/1/16, 22, 10, 29, 2, 1, 3
2023/1/17, 35, 7, 24, 5, 1, 3
2023/1/18, 28, 13, 31, 6, 1, 3
2023/1/19, 48, 17, 31, 7, 1, 3
2023/1/20, 57, 20, 34, 6, 1, 3
2023/1/21, 66, 8, 32, 5, 1, 3
2023/1/22, 33, 8, 18, 5, 1, 3
2023/1/23, 37, 8, 33, 4, 1, 2
2023/1/24, 32, 10, 32, 1, 1, 2
2023/1/25, 41, 3, 32, 2, 1, 2
