date, pm25, pm10, o3, no2, so2
2021/1/17, 34, 7, 28, 3, 1
2021/1/18, 28, 7, 30, 2, 1
2021/1/19, 32, 7, 29, 4, 1
2021/1/20, 29, 12, 26, 7, 3
2021/1/21, 42, 14, 13, 8, 1
2021/1/22, 49, 6, 23, 7, 1
2021/1/23, 28, 3, 25, 2, 1
2021/1/24, 18, 7, 32, 3, 1
2021/1/25, 20, 6, 30, 2, 1
2021/1/26, 32, 6, 33, 5, 1
2021/1/27, 32, 14, 25, 5, 1
2021/1/28, 41, 7, 31, 1, 1
2021/1/29, 24, 7, 34, 2, 
2021/1/30, 23, , , , 
2020/10/1, 28, 11, 38, 3, 1
2020/10/2, 31, 14, 41, 3, 1
2020/10/3, 41, 17, 29, 2, 1
2020/10/4, 44, 16, 36, 3, 1
2020/10/5, 43, 9, 34, 2, 1
2020/10/6, 27, 12, 35, 1, 
2020/10/7, 34, 4, 30, 1, 
2020/10/8, 16, 3, 32, 1, 1
2020/10/9, 14, 2, 30, 1, 1
2020/10/10, 16, 10, 36, 1, 1
2020/10/11, 31, 10, 32, 2, 1
2020/10/12, 27, 12, 39, 3, 1
2020/10/13, 34, 13, 45, 2, 1
2020/10/14, 37, 9, 37, 2, 1
2020/10/15, 24, 10, 38, 3, 1
2020/10/16, 33, 6, 28, 2, 1
2020/10/17, 19, 6, 31, 1, 
2020/10/18, 21, 9, 17, 2, 
2020/10/19, 26, 10, 38, 1, 
2020/10/20, 33, 12, 33, 1, 1
2020/10/21, 37, 10, 27, 1, 1
2020/10/22, 26, 11, 35, 2, 
2020/10/23, 30, 12, 37, 2, 1
2020/10/24, 33, 9, 40, 1, 1
2020/10/25, 32, 12, 40, 3, 1
2020/10/26, 38, 11, 37, 4, 1
2020/10/27, 40, 14, 31, 4, 1
2020/10/28, 42, 17, 42, 3, 1
2020/10/29, 50, 10, 32, 2, 1
2020/10/30, 27, 9, 31, 1, 
2020/10/31, 31, 9, 30, 1, 1
2020/11/1, 27, 9, 16, 4, 
2020/11/2, 29, 10, 33, 1, 1
2020/11/3, 33, 8, 33, 2, 1
2020/11/4, 25, 9, 31, 3, 1
2020/11/5, 24, 11, 23, 3, 1
2020/11/6, 37, 10, 15, 4, 
2020/11/7, 31, 18, 39, 3, 1
2020/11/8, 50, 11, 28, 3, 1
2020/11/9, 34, 6, 30, 2, 1
2020/11/10, 19, 6, 28, 2, 1
2020/11/11, 21, 11, 22, 6, 1
2020/11/12, 38, 14, 18, 5, 1
2020/11/13, 42, 13, 33, 3, 1
2020/11/14, 34, 14, 23, 4, 2
2020/11/15, 40, 13, 27, 3, 1
2020/11/16, 39, 17, 31, 4, 1
2020/11/17, 46, 18, 33, 3, 1
2020/11/18, 55, 11, 30, 2, 1
2020/11/19, 37, 11, 34, 2, 
2020/11/20, 34, 8, 29, 3, 1
2020/11/21, 24, 11, 20, 3, 2
2020/11/22, 37, 7, 26, 2, 
2020/11/23, 22, 6, 28, 2, 
2020/11/24, 19, 14, 11, 5, 
2020/11/25, 47, 10, 29, 5, 1
2020/11/26, 31, 11, 29, 3, 1
2020/11/27, 30, 8, 27, 2, 1
2020/11/28, 30, 9, 24, 3, 1
2020/11/29, 31, 10, 27, 4, 1
2020/11/30, 27, 9, 29, 4, 1
2020/12/1, 28, 8, 23, 5, 1
2020/12/2, 28, 8, 29, 4, 
2020/12/3, 24, 7, 28, 3, 
2020/12/4, 18, 10, 27, 3, 1
2020/12/5, 33, 11, 31, 3, 1
2020/12/6, 33, 15, 25, 6, 2
2020/12/7, 44, 18, 30, 6, 1
2020/12/8, 50, 16, 26, 5, 1
2020/12/9, 48, 11, 29, 4, 1
2020/12/10, 34, 12, 28, 6, 1
2020/12/11, 39, 17, 34, 4, 1
2020/12/12, 52, 14, 31, 3, 1
2020/12/13, 44, 7, 26, 2, 1
2020/12/14, 31, 4, 27, 1, 1
2020/12/15, 20, 4, 28, 1, 1
2020/12/16, 17, 3, 25, 3, 
2020/12/17, 20, 8, 20, 6, 1
2020/12/18, 29, 7, 25, 4, 1
2020/12/19, 31, 5, 22, 3, 
2020/12/20, 22, 6, 32, 3, 1
2020/12/21, 21, 11, 30, 4, 1
2020/12/22, 34, 16, 29, 6, 1
2020/12/23, 50, 19, 16, 7, 1
2020/12/24, 60, 9, 31, 4, 1
2020/12/25, 31, 8, 29, 3, 1
2020/12/26, 29, 12, 21, 3, 1
2020/12/27, 40, 9, 22, 3, 1
2020/12/28, 33, 12, 27, 2, 1
2020/12/29, 43, 7, 30, 2, 
2020/12/30, 21, 3, 28, 1, 
2020/12/31, 10, 5, 29, 2, 
2021/1/1, 22, 5, 31, 1, 
2021/1/2, 25, , , , 
2020/7/1, 49, 8, 38, 1, 1
2020/7/2, 34, 10, 24, 1, 1
2020/7/3, 35, 10, 14, 2, 1
2020/7/4, 26, 16, 32, 1, 1
2020/7/5, 43, 7, 11, 1, 1
2020/7/6, 20, 17, 11, 2, 1
2020/7/7, 32, 8, 28, 1, 1
2020/7/8, 29, 8, 18, 1, 1
2020/7/9, 22, 11, 7, 1, 1
2020/7/10, 28, 16, 14, 2, 1
2020/7/11, 35, 9, 36, 1, 
2020/7/12, 24, 11, 16, 1, 
2020/7/13, 33, 12, 15, 1, 
2020/7/14, 24, 8, 29, 1, 
2020/7/15, 21, 10, 48, 3, 
2020/7/16, 27, 11, 25, 3, 
2020/7/17, 30, 11, 36, 2, 1
2020/7/18, 33, 21, 32, 1, 1
2020/7/19, 49, 30, 29, 3, 2
2020/7/20, 62, 28, 29, 2, 1
2020/7/21, 58, 21, 44, 4, 2
2020/7/22, 48, 14, 32, 1, 1
2020/7/23, 37, 13, 12, 1, 
2020/7/24, 33, 5, 25, 1, 
2020/7/25, 14, 6, 14, 1, 1
2020/7/26, 14, 8, 12, 1, 
2020/7/27, 20, 13, 8, 1, 
2020/7/28, 24, 18, 25, 2, 1
2020/7/29, 37, 17, 30, 2, 1
2020/7/30, 41, 18, 31, 2, 2
2020/7/31, 44, 17, 50, 2, 1
2020/8/1, 46, 25, 46, 3, 3
2020/8/2, 59, 29, 25, 2, 1
2020/8/3, 61, 35, 26, 2, 1
2020/8/4, 74, 52, 34, 5, 3
2020/8/5, 96, 30, 21, 2, 1
2020/8/6, 66, 42, 21, 4, 6
2020/8/7, 76, 53, 11, 1, 3
2020/8/8, 106, 21, 11, 1, 
2020/8/9, 46, 6, 8, 1, 
2020/8/10, 19, 13, 13, 1, 
2020/8/11, 28, 14, 24, 3, 2
2020/8/12, 35, 18, 27, 3, 1
2020/8/13, 37, 22, 34, 2, 2
2020/8/14, 51, 20, 34, 2, 1
2020/8/15, 53, 24, 47, 2, 1
2020/8/16, 57, 21, 42, 2, 1
2020/8/17, 56, 21, 51, 3, 1
2020/8/18, 58, 23, 51, 4, 2
2020/8/19, 57, 31, 38, 3, 1
2020/8/20, 64, 37, 53, 4, 1
2020/8/21, 71, 30, 47, 4, 1
2020/8/22, 64, 17, 41, 3, 1
2020/8/23, 42, 26, 42, 3, 1
2020/8/24, 57, 24, 30, 2, 1
2020/8/25, 58, 15, 31, 2, 
2020/8/26, 37, 16, 26, 2, 1
2020/8/27, 39, 12, 28, 3, 1
2020/8/28, 29, 16, 29, 2, 1
2020/8/29, 38, 24, 31, 2, 1
2020/8/30, 50, 21, 58, 3, 1
2020/8/31, 50, 18, 32, 3, 1
2020/9/1, 41, 11, 18, 1, 
2020/9/2, 19, 18, 19, 1, 
2020/9/3, 37, 18, 20, 2, 1
2020/9/4, 30, 15, 43, 2, 
2020/9/5, 34, 8, 15, 1, 
2020/9/6, 19, 9, 20, , 
2020/9/7, 25, , , , 
2020/9/13, 23, 8, 33, 3, 1
2020/9/14, 22, 10, 38, 2, 1
2020/9/15, 30, 13, 29, 2, 1
2020/9/16, 32, 11, 17, 2, 1
2020/9/17, 28, 15, 23, 2, 1
2020/9/18, 30, 9, 41, 1, 1
2020/9/19, 25, 12, 35, 1, 1
2020/9/20, 38, 13, 48, 1, 1
2020/9/21, 41, 11, 40, 1, 
2020/9/22, 36, 12, 34, 1, 
2020/9/23, 32, 19, 31, 2, 1
2020/9/24, 51, 6, 20, 2, 1
2020/9/25, 20, 8, 26, 1, 1
2020/9/26, 20, 8, 34, 1, 1
2020/9/27, 20, 9, 34, 2, 1
2020/9/28, 24, 13, 48, 3, 1
2020/9/29, 39, 14, 36, 4, 1
2020/9/30, 42, 10, 39, 2, 1
2020/4/1, 22, 10, 41, 2, 
2020/4/2, 39, 12, 34, 5, 3
2020/4/3, 36, 19, 43, 2, 5
2020/4/4, 62, 8, 39, 1, 1
2020/4/5, 21, 11, 43, 2, 1
2020/4/6, 33, 15, 44, 5, 3
2020/4/7, 46, 21, 56, 5, 3
2020/4/8, 60, 14, 48, 3, 1
2020/4/9, 43, 8, 38, 2, 
2020/4/10, 29, 9, 43, 2, 
2020/4/11, 26, 7, 35, 1, 1
2020/4/12, 26, 2, 39, 2, 1
2020/4/13, 14, 9, 41, 2, 1
2020/4/14, 25, 12, 39, 5, 2
2020/4/15, 35, 17, 53, 4, 1
2020/4/16, 54, 20, 56, 4, 2
2020/4/17, 57, 13, 47, 1, 1
2020/4/18, 36, 6, 44, 1, 1
2020/4/19, 26, 7, 46, 2, 
2020/4/20, 21, 14, 50, 3, 1
2020/4/21, 43, 10, 39, 1, 
2020/4/22, 22, 11, 37, 2, 
2020/4/23, 32, 12, 43, 2, 
2020/4/24, 33, 11, 46, 1, 1
2020/4/25, 31, 18, 66, 2, 2
2020/4/26, 52, 16, 48, 3, 1
2020/4/27, 49, 12, 49, 3, 1
2020/4/28, 41, 14, 53, 3, 2
2020/4/29, 50, 16, 46, 2, 3
2020/4/30, 54, 26, 43, 2, 7
2020/5/1, 72, 35, 41, 3, 8
2020/5/2, 95, 21, 32, 3, 2
2020/5/3, 57, 10, 28, 3, 1
2020/5/4, 34, 12, 45, 2, 1
2020/5/5, 42, 20, 34, 2, 3
2020/5/6, 57, 6, 44, 2, 1
2020/5/7, 28, 9, 40, 2, 1
2020/5/8, 23, 9, 37, 1, 1
2020/5/9, 29, 8, 22, 1, 1
2020/5/10, 22, 13, 42, 2, 1
2020/5/11, 32, 18, 36, 3, 3
2020/5/12, 49, 20, 53, 2, 1
2020/5/13, 53, 11, 54, 4, 1
2020/5/14, 33, 15, 40, 3, 1
2020/5/15, 42, 7, 23, 2, 1
2020/5/16, 19, 10, 41, 2, 1
2020/5/17, 32, 14, 32, 1, 
2020/5/18, 36, 14, 44, 1, 1
2020/5/19, 30, 10, 43, 1, 
2020/5/20, 33, 4, 35, 1, 
2020/5/21, 21, 8, 31, 2, 1
2020/5/22, 22, 8, 39, 2, 1
2020/5/23, 26, 11, 37, 1, 1
2020/5/24, 26, 9, 36, 3, 3
2020/5/25, 30, 18, 28, 3, 1
2020/5/26, 49, 18, 48, 1, 1
2020/5/27, 46, 12, 47, 2, 
2020/5/28, 40, 11, 62, 2, 
2020/5/29, 41, 15, 49, 3, 2
2020/5/30, 54, 10, 31, 1, 1
2020/5/31, 36, 6, 32, 2, 2
2020/6/1, 21, 15, 46, 3, 1
2020/6/2, 47, 24, 51, 3, 2
2020/6/3, 67, 30, 56, 3, 2
2020/6/4, 81, 30, 56, 5, 4
2020/6/5, 79, 34, 46, 5, 2
2020/6/6, 83, 14, 43, 2, 1
2020/6/7, 39, 14, 49, 2, 1
2020/6/8, 48, 18, 40, 1, 1
2020/6/9, 55, 8, 22, 1, 
2020/6/10, 29, 9, 13, 1, 
2020/6/11, 31, 18, 16, 4, 2
2020/6/12, 38, 21, 12, 2, 1
2020/6/13, 37, 21, 12, 1, 1
2020/6/14, 38, 18, 47, 2, 1
2020/6/15, 48, 20, 57, 4, 2
2020/6/16, 56, 12, 42, 4, 2
2020/6/17, 39, 14, 34, 2, 1
2020/6/18, 45, 6, 32, 5, 
2020/6/19, 26, 12, 41, 2, 1
2020/6/20, 40, 12, 35, 2, 1
2020/6/21, 36, 10, 46, 2, 
2020/6/22, 39, 15, 71, 3, 1
2020/6/23, 50, 17, 42, 4, 2
2020/6/24, 52, 11, 25, 2, 1
2020/6/25, 35, 24, 15, 1, 1
2020/6/26, 49, 20, 43, 2, 1
2020/6/27, 48, 12, 44, 1, 1
2020/6/28, 34, 15, 45, 2, 1
2020/6/29, 46, 12, 25, 1, 1
2020/6/30, 30, 17, 40, 1, 1
2020/1/1, 22, 8, , 2, 1
2020/1/2, 33, 17, , 3, 1
2020/1/3, 56, 15, , 3, 1
2020/1/4, 53, 6, , 1, 1
2020/1/5, 25, 9, , 6, 1
2020/1/6, 32, 9, , 7, 
2020/1/7, 33, 5, , 3, 1
2020/1/8, 19, 6, , 3, 1
2020/1/9, 25, 11, , 4, 1
2020/1/10, 33, 7, , 3, 1
2020/1/11, 29, 13, , 3, 1
2020/1/12, 43, 9, , 3, 1
2020/1/13, 31, 11, , 3, 
2020/1/14, 37, 7, , 3, 1
2020/1/15, 32, 8, , 4, 
2020/1/16, 27, 6, , 2, 1
2020/1/17, 22, 4, , 2, 1
2020/1/18, 16, 7, , 3, 1
2020/1/19, 27, 20, , 6, 1
2020/1/20, 59, 13, , 4, 1
2020/1/21, 48, 18, , 8, 3
2020/1/22, 53, 12, , 11, 1
2020/1/23, 44, 11, , 8, 1
2020/1/24, 33, 12, , 2, 1
2020/1/25, 43, 7, , 2, 1
2020/1/26, 30, 3, , 2, 1
2020/1/27, 16, 6, , 7, 2
2020/1/28, 26, 5, , 5, 1
2020/1/29, 13, 5, , 4, 
2020/1/30, 17, 5, , 2, 1
2020/1/31, 16, 6, , 2, 1
2020/2/1, 21, 12, , 2, 
2020/2/2, 36, 22, , 4, 1
2020/2/3, 61, 12, , 3, 
2020/2/4, 39, 13, , 4, 1
2020/2/5, 44, 4, , 2, 
2020/2/6, 16, 7, , 4, 
2020/2/7, 25, 15, , 4, 1
2020/2/8, 44, 5, , 1, 
2020/2/9, 25, 11, , 4, 1
2020/2/10, 34, 10, , 3, 
2020/2/11, 34, 10, , 3, 
2020/2/12, 26, 11, , 4, 1
2020/2/13, 30, 11, , 6, 
2020/2/14, 35, 13, , 4, 
2020/2/15, 34, 9, , 2, 
2020/2/16, 25, 8, , 1, 
2020/2/17, 25, 7, , 2, 
2020/2/18, 27, 9, , 5, 1
2020/2/19, 31, 13, , 9, 1
2020/2/20, 41, 12, , 5, 1
2020/2/21, 37, 12, , 3, 
2020/2/22, 35, 18, , 2, 
2020/2/23, 48, 11, 16, 2, 1
2020/2/24, 27, 17, 32, 3, 2
2020/2/25, 45, 11, 36, 9, 1
2020/2/26, 34, 5, 33, 1, 
2020/2/27, 14, 6, 28, 5, 
2020/2/28, 17, 7, 17, 5, 
2020/2/29, 23, 7, 34, 2, 
2020/3/1, 25, 11, 36, 4, 1
2020/3/2, 28, 9, 22, 2, 
2020/3/3, 31, 8, 18, 6, 
2020/3/4, 20, 10, 37, 2, 1
2020/3/5, 35, 12, 38, 4, 1
2020/3/6, 40, 13, 31, 6, 1
2020/3/7, 38, 6, 31, 2, 1
2020/3/8, 31, 9, 31, 5, 2
2020/3/9, 27, 11, 27, 5, 1
2020/3/10, 37, 8, 38, 2, 
2020/3/11, 28, 10, 35, 3, 
2020/3/12, 35, 12, 35, 3, 8
2020/3/13, 35, 10, 35, 3, 4
2020/3/14, 33, 9, 36, 2, 1
2020/3/15, 29, 7, 36, 1, 
2020/3/16, 20, 10, 38, 2, 1
2020/3/17, 37, 16, 48, 4, 1
2020/3/18, 47, 14, 40, 2, 2
2020/3/19, 43, 10, 35, 1, 1
2020/3/20, 23, 11, 36, 3, 1
2020/3/21, 29, 24, 43, 5, 6
2020/3/22, 61, 14, 41, 2, 1
2020/3/23, 42, 13, 39, 2, 1
2020/3/24, 41, 10, 38, 3, 1
2020/3/25, 39, 14, 40, 7, 4
2020/3/26, 42, 15, 35, 1, 1
2020/3/27, 36, 8, 35, 3, 1
2020/3/28, 24, 5, 36, 1, 
2020/3/29, 21, 9, 24, 3, 
2020/3/30, 29, 8, 29, 6, 2
2020/3/31, 33, 5, 41, 5, 1
2019/10/1, 58, 12, , 2, 1
2019/10/2, 31, 13, , 2, 1
2019/10/3, 35, 10, , 2, 1
2019/10/4, 22, 14, , 3, 1
2019/10/5, 42, 12, , 1, 1
2019/10/6, 38, 9, , 3, 2
2019/10/7, 29, 9, , 4, 1
2019/10/8, 22, 9, , 3, 1
2019/10/9, 22, 12, , 3, 1
2019/10/10, 36, 9, , 2, 1
2019/10/11, 33, 2, , 1, 1
2019/10/12, 20, 6, , 1, 1
2019/10/13, 21, 14, , 1, 1
2019/10/14, 37, 9, , , 1
2019/10/15, 26, 9, , 4, 1
2019/10/16, 30, 13, , 4, 1
2019/10/17, 38, 5, , 3, 1
2019/10/18, 16, 7, , 3, 1
2019/10/19, 24, 5, , 1, 1
2019/10/20, 21, 9, , 3, 1
2019/10/21, 27, 6, , 2, 1
2019/10/22, 26, 10, , 4, 1
2019/10/23, 30, 9, , 4, 
2019/10/24, 25, 4, , 4, 
2019/10/25, 19, 6, , 3, 
2019/10/26, 23, 12, , 2, 1
2019/10/27, 36, 10, , 3, 
2019/10/28, 31, 10, , 4, 
2019/10/29, 29, 20, , 3, 2
2019/10/30, 56, 31, , 4, 3
2019/10/31, 71, 23, , 7, 3
2019/11/1, 62, 15, , 3, 1
2019/11/2, 46, 18, , 5, 2
2019/11/3, 45, 10, , 3, 1
2019/11/4, 35, 8, , 4, 
2019/11/5, 26, 9, , 3, 1
2019/11/6, 32, 11, , 4, 1
2019/11/7, 34, 13, , 4, 1
2019/11/8, 38, 9, , 4, 1
2019/11/9, 28, 10, , 3, 
2019/11/10, 32, 15, , 3, 2
2019/11/11, 40, 12, , 5, 1
2019/11/12, 36, 10, , 2, 1
2019/11/13, 31, 12, , 4, 1
2019/11/14, 39, 8, , 5, 1
2019/11/15, 22, 14, , 5, 2
2019/11/16, 35, 18, , 3, 1
2019/11/17, 47, 15, , 2, 1
2019/11/18, 42, 13, , 2, 
2019/11/19, 31, 7, , 3, 1
2019/11/20, 24, 6, , 3, 1
2019/11/21, 22, 12, , 7, 1
2019/11/22, 39, 12, , 5, 1
2019/11/23, 41, 15, , 5, 1
2019/11/24, 52, 11, , 6, 3
2019/11/25, 40, 7, , 3, 1
2019/11/26, 25, 12, , 9, 1
2019/11/27, 33, 7, , 4, 1
2019/11/28, 20, 6, , 4, 1
2019/11/29, 21, 7, , 4, 
2019/11/30, 25, 10, , 2, 2
2019/12/1, 35, 8, , 5, 1
2019/12/2, 25, 7, , 3, 
2019/12/3, 23, 8, , 4, 
2019/12/4, 27, 8, , 4, 
2019/12/5, 21, 6, , 4, 1
2019/12/6, 25, 9, , 5, 1
2019/12/7, 32, 11, , 4, 
2019/12/8, 35, 10, , 5, 2
2019/12/9, 36, 18, , 8, 3
2019/12/10, 57, 23, , 8, 2
2019/12/11, 66, 13, , 5, 1
2019/12/12, 42, 7, , 5, 1
2019/12/13, 31, 12, , 6, 2
2019/12/14, 40, 10, , 3, 
2019/12/15, 33, 13, , 6, 2
2019/12/16, 44, 24, , 11, 1
2019/12/17, 71, 18, , 10, 1
2019/12/18, 53, 17, , 7, 
2019/12/19, 52, 10, , 5, 1
2019/12/20, 29, 14, , 5, 1
2019/12/21, 46, 12, , 3, 1
2019/12/22, 44, 8, , 5, 
2019/12/23, 33, 10, , 7, 
2019/12/24, 35, 11, , 5, 2
2019/12/25, 40, 11, , 5, 
2019/12/26, 33, 7, , 5, 
2019/12/27, 21, 8, , 3, 1
2019/12/28, 27, 10, , 4, 2
2019/12/29, 30, , , , 
2019/7/1, 18, , , 5, 6
2019/7/2, 48, , , 3, 6
2019/7/3, 54, , , 2, 5
2019/7/4, 38, , , 2, 5
2019/7/5, 44, , , 1, 5
2019/7/6, 14, , , 3, 5
2019/7/7, 39, , , 2, 4
2019/7/8, 49, , , 1, 3
2019/7/9, 34, , , 3, 4
2019/7/10, 23, , , 2, 4
2019/7/11, 18, , , 2, 4
2019/7/12, 29, , , 2, 4
2019/7/13, 35, , , 3, 4
2019/7/14, 32, , , 2, 3
2019/7/15, 23, , , 4, 4
2019/7/16, 49, , , 3, 4
2019/7/17, 39, , , 2, 4
2019/7/18, 30, , , 1, 4
2019/7/19, 18, , , 1, 3
2019/7/20, 15, , , 1, 3
2019/7/21, 18, , , 1, 4
2019/7/22, 26, , , 4, 5
2019/7/23, 38, , , 3, 4
2019/7/24, 47, , , 1, 4
2019/7/25, 41, , , 2, 4
2019/7/26, 39, , , 3, 3
2019/7/27, 40, , , 1, 4
2019/7/28, 61, , , 2, 4
2019/7/29, 43, , , 2, 4
2019/7/30, 47, , , 2, 4
2019/7/31, 49, , , 2, 4
2019/8/1, 65, , , 3, 4
2019/8/2, 87, , , 2, 4
2019/8/3, 44, , , 2, 4
2019/8/4, 35, , , 2, 4
2019/8/5, 22, , , 1, 4
2019/8/6, 21, , , 1, 3
2019/8/7, 16, , , 2, 4
2019/8/8, 28, , , 2, 4
2019/8/9, 23, , , 3, 4
2019/8/10, 34, , , 3, 4
2019/8/11, 32, , , 1, 4
2019/8/12, 25, , , 1, 4
2019/8/13, 20, , , 1, 3
2019/8/14, 19, , , 1, 3
2019/8/15, 17, , , 1, 3
2019/8/16, 50, , , 3, 4
2019/8/17, 58, , , 2, 4
2019/8/18, 68, 20, , 3, 4
2019/8/19, 59, 23, , 1, 
2019/8/20, 27, 25, , 2, 2
2019/8/21, 35, 19, , 1, 1
2019/8/22, 35, 23, , 2, 1
2019/8/23, 28, 20, , 1, 1
2019/8/24, 43, 23, , 1, 1
2019/8/25, 51, 16, , 2, 1
2019/8/26, 46, 16, , 2, 1
2019/8/27, 38, 18, , 1, 1
2019/8/28, 31, 24, , 1, 1
2019/8/29, 41, 8, , 1, 
2019/8/30, 18, 23, , 2, 1
2019/8/31, 44, 35, , 2, 1
2019/9/1, 66, 22, , 2, 1
2019/9/2, 37, 11, , 1, 1
2019/9/3, 24, 10, , 1, 1
2019/9/4, 22, 13, , 1, 
2019/9/5, 26, 9, , 1, 1
2019/9/6, 22, 8, , 1, 1
2019/9/7, 21, 11, , 1, 1
2019/9/8, 22, 19, , 2, 2
2019/9/9, 37, 18, , 4, 3
2019/9/10, 37, 30, , 2, 4
2019/9/11, 55, 12, , 2, 1
2019/9/12, 32, 10, , 3, 1
2019/9/13, 26, 13, , 3, 1
2019/9/14, 33, 13, , 1, 1
2019/9/15, 37, 15, , 2, 1
2019/9/16, 37, 12, , 2, 1
2019/9/17, 31, 11, , 2, 1
2019/9/18, 26, 10, , 2, 1
2019/9/19, 34, 13, , 5, 1
2019/9/20, 35, 14, , 3, 
2019/9/21, 38, 7, , 1, 
2019/9/22, 17, 10, , 1, 1
2019/9/23, 20, 8, , 3, 1
2019/9/24, 21, 6, , 2, 
2019/9/25, 21, 14, , 3, 1
2019/9/26, 42, 19, , 5, 3
2019/9/27, 53, 21, , 3, 1
