date, pm25, pm10, o3, no2, so2
2022/12/12, 59, 35, 17, 19, 1
2022/12/13, 65, 34, 9, 18, 2
2022/12/14, 66, 30, 17, 16, 3
2022/12/15, 66, 36, 17, 17, 2
2022/12/16, 70, 43, 13, 18, 3
2022/12/17, 75, 40, 23, 15, 1
2022/12/18, 72, 38, 19, 12, 7
2022/12/19, 76, 20, 24, 5, 1
2022/12/20, 45, 87, 27, 4, 1
2022/12/21, 64, 17, 24, 9, 1
2022/12/22, 48, 26, 23, 15, 4
2022/12/23, 68, 29, 19, 16, 2
2022/12/24, 75, 28, 18, 14, 2
2022/12/25, 81, 23, 26, 8, 1
2022/12/26, 71, 22, 26, 14, 4
2022/12/27, 64, 31, 17, 16, 7
2022/12/28, 77, 30, 20, 12, 1
2022/12/29, 74, 35, 20, 17, 2
2022/12/30, 87, 31, 21, 15, 3
2022/12/31, 83, 29, 19, 12, 1
2023/1/1, 83, 26, 25, 9, 1
2023/1/2, 82, 28, 21, 15, 5
2022/7/2, 48, 26, 49, 4, 1
2022/7/3, 56, 26, 50, 2, 1
2022/7/4, 49, 19, 49, 4, 1
2022/7/5, 31, 20, 45, 5, 2
2022/7/6, 36, 23, 55, 8, 1
2022/7/7, 46, 28, 52, 10, 2
2022/7/8, 58, 28, 74, 13, 4
2022/7/9, 64, 17, 49, 6, 1
2022/7/10, 47, 14, 45, 3, 1
2022/7/11, 37, 666, 41, 9, 1
2022/7/12, 209, 25, 47, 9, 2
2022/7/13, 50, 22, 42, 9, 2
2022/7/14, 55, 58, 48, 7, 2
2022/7/15, 76, 19, 45, 5, 2
2022/7/16, 42, 21, 57, 8, 2
2022/7/17, 44, 23, 56, 7, 2
2022/7/18, 54, 26, 51, 7, 2
2022/7/19, 55, 23, 41, 6, 2
2022/7/20, 38, 22, 42, 4, 2
2022/7/21, 37, 19, 45, 6, 2
2022/7/22, 44, 28, 76, 15, 3
2022/7/23, 51, 31, 50, 8, 3
2022/7/24, 62, 37, 74, 12, 3
2022/7/25, 68, 39, 65, 13, 2
2022/7/26, 75, 27, 66, 8, 2
2022/7/27, 64, 31, 56, 11, 2
2022/7/28, 64, 23, 51, 5, 2
2022/7/29, 51, 23, 46, 5, 2
2022/7/30, 45, 18, 50, 5, 2
2022/7/31, 45, 27, 72, 9, 2
2022/8/1, 60, 28, 54, 10, 1
2022/8/2, 63, 23, 49, 11, 2
2022/8/3, 56, 25, 50, 7, 2
2022/8/4, 51, 20, 44, 4, 1
2022/8/5, 43, 19, 48, 6, 2
2022/8/6, 45, 21, 49, 4, 2
2022/8/7, 54, 20, 51, 3, 1
2022/8/8, 51, 31, 42, 5, 1
2022/8/9, 53, 27, 49, 4, 1
2022/8/10, 47, 28, 47, 11, 3
2022/8/11, 51, 28, 48, 7, 2
2022/8/12, 54, 23, 47, 6, 1
2022/8/13, 56, 24, 55, 7, 3
2022/8/14, 55, 24, 56, 8, 2
2022/8/15, 59, 14, 52, 6, 1
2022/8/16, 45, 20, 52, 14, 1
2022/8/17, 56, 28, 51, 13, 1
2022/8/18, 58, 19, 56, 8, 2
2022/8/19, 49, 27, 62, 16, 2
2022/8/20, 60, 29, 69, 15, 3
2022/8/21, 67, 30, 55, 5, 1
2022/8/22, 63, 24, 58, 7, 1
2022/8/23, 58, 31, 43, 10, 1
2022/8/24, 63, 19, 38, 10, 1
2022/8/25, 56, 21, 39, 10, 1
2022/8/26, 52, 24, 57, 13, 1
2022/8/27, 59, 30, 18, 13, 1
2022/8/28, 68, 43, 65, 6, 1
2022/8/29, 74, 45, 64, 13, 1
2022/8/30, 78, 45, 65, 11, 1
2022/8/31, 72, 38, 51, 10, 2
2022/9/1, 66, 41, 65, 16, 1
2022/9/2, 76, 37, 47, 14, 1
2022/9/3, 72, 27, 48, 7, 1
2022/9/4, 66, 21, 45, 5, 1
2022/9/5, 59, 18, 40, 7, 1
2022/9/6, 48, 17, 39, 5, 1
2022/9/7, 42, 18, 41, 4, 1
2022/9/8, 40, 15, 43, 6, 1
2022/9/9, 43, 23, 66, 16, 6
2022/9/10, 53, 29, 41, 18, 2
2022/9/11, 67, 28, 43, 9, 2
2022/9/12, 61, 20, 40, 7, 2
2022/9/13, 49, 16, 44, 7, 2
2022/9/14, 43, 20, 52, 12, 2
2022/9/15, 49, 26, 48, 17, 3
2022/9/16, 63, 32, 41, 16, 3
2022/9/17, 70, 33, 47, 10, 5
2022/9/18, 66, 22, 40, 1, 2
2022/9/19, 47, 99, 48, 7, 2
2022/9/20, 163, 880, 47, 11, 2
2022/9/21, 824, 880, 38, 10, 2
2022/9/22, 824, 880, 34, 6, 1
2022/9/23, 824, 880, 38, 12, 1
2022/9/24, 824, 880, 20, 16, 1
2022/9/25, 824, , , , 
2022/9/27, 824, 880, 33, 19, 2
2022/9/28, 824, 880, 39, 14, 2
2022/9/29, 824, 880, 43, 15, 3
2022/9/30, 824, 880, 42, 17, 2
2022/10/1, 824, 880, 30, 17, 6
2022/4/2, 102, 69, 41, 9, 
2022/4/3, 75, 26, 42, 5, 
2022/4/4, 49, 29, 40, 16, 
2022/4/5, 47, 71, 39, 11, 
2022/4/6, 91, 40, 44, 12, 
2022/4/7, 67, 51, 44, 13, 
2022/4/8, 72, 65, 42, 10, 7
2022/4/9, 42, 37, 38, 13, 10
2022/4/10, 65, 30, 44, 8, 7
2022/4/11, 52, 18, 39, 6, 4
2022/4/12, 35, 21, 46, 15, 4
2022/4/13, 43, 26, 53, 18, 7
2022/4/14, 61, 34, 65, 20, 11
2022/4/15, 77, 32, 62, 18, 9
2022/4/16, 61, 37, 54, 18, 13
2022/4/17, 70, 26, 44, 7, 8
2022/4/18, 58, 11, 27, 10, 5
2022/4/19, 33, 9, 33, 8, 5
2022/4/20, 34, 23, 40, 13, 7
2022/4/21, 55, 28, 40, 20, 8
2022/4/22, 61, 24, 40, 13, 5
2022/4/23, 61, 42, 39, 14, 10
2022/4/24, 68, 58, 48, 12, 13
2022/4/25, 91, 47, 45, 14, 11
2022/4/26, 73, 47, 39, 24, 18
2022/4/27, 68, 160, 58, 21, 18
2022/4/28, 195, 880, 45, 16, 6
2022/4/29, 824, , 44, 5, 5
2022/5/4, 46, 18, 35, 10, 4
2022/5/5, 47, 22, 38, 14, 5
2022/5/6, 55, 44, 49, 15, 6
2022/5/7, 65, 21, 48, 7, 5
2022/5/8, 44, 19, 43, 6, 4
2022/5/9, 43, 17, 39, 6, 
2022/5/10, 28, 17, 39, 6, 
2022/5/11, 27, 23, 42, 11, 
2022/5/12, 39, 29, 34, 16, 8
2022/5/13, 55, 34, 1, 20, 7
2022/5/14, 59, 31, 2, 14, 6
2022/5/15, 66, 30, 1, 11, 5
2022/5/16, 67, 35, 3, 18, 7
2022/5/17, 70, 36, 2, 18, 5
2022/5/18, 73, 33, 35, 14, 5
2022/5/19, 70, 19, 34, 4, 4
2022/5/20, 30, 19, 38, 6, 4
2022/5/21, 34, 16, 45, 7, 4
2022/5/22, 37, 24, 43, 17, 6
2022/5/23, 54, 32, 45, 20, 7
2022/5/24, 62, 36, 41, 19, 8
2022/5/25, 70, 36, 45, 19, 9
2022/5/26, 75, 40, 43, 21, 9
2022/5/27, 75, 45, 66, 18, 9
2022/5/28, 78, 45, 46, 14, 8
2022/5/29, 80, 40, 33, 6, 5
2022/5/30, 66, 29, 41, 11, 5
2022/5/31, 50, 34, 45, 15, 6
2022/6/1, 65, 37, 56, 16, 4
2022/6/2, 64, 34, 42, 8, 1
2022/6/3, 62, 39, 46, 6, 1
2022/6/4, 69, 32, 41, 4, 1
2022/6/5, 58, 29, 43, 6, 1
2022/6/6, 61, 42, 45, 12, 1
2022/6/7, 69, 25, 53, 9, 1
2022/6/8, 58, 24, 47, 12, 1
2022/6/9, 54, 29, 44, 15, 3
2022/6/10, 63, 34, 28, 11, 1
2022/6/11, 60, 19, 39, 5, 1
2022/6/12, 45, 11, 37, 3, 1
2022/6/13, 37, 17, 48, 5, 1
2022/6/14, 46, 26, 58, 9, 2
2022/6/15, 61, 24, 50, 8, 1
2022/6/16, 59, 19, 44, 5, 1
2022/6/17, 53, 20, 47, 6, 1
2022/6/18, 49, 24, 46, 6, 2
2022/6/19, 61, 23, 45, 4, 1
2022/6/20, 55, 23, 43, 6, 1
2022/6/21, 52, 31, 45, 16, 2
2022/6/22, 59, 35, 40, 20, 2
2022/6/23, 70, 80, 50, 20, 2
2022/6/24, 108, 42, 49, 11, 2
2022/6/25, 73, 30, 50, 11, 1
2022/6/26, 59, 31, 44, 6, 1
2022/6/27, 66, 24, 61, 11, 1
2022/6/28, 56, 27, 42, 9, 1
2022/6/29, 54, 21, 45, 5, 1
2022/6/30, 49, 24, 47, 7, 2
2022/7/1, 55, 22, 45, 7, 1
2022/1/4, 61, 36, 21, 17, 8
2022/1/5, 74, 38, 21, 19, 7
2022/1/6, 88, 29, 22, 11, 3
2022/1/7, 74, 32, 18, 16, 2
2022/1/8, 71, 27, 19, 15, 2
2022/1/9, 74, 22, 21, 10, 2
2022/1/10, 67, 33, 22, 19, 3
2022/1/11, 74, 16, 32, 14, 2
2022/1/12, 45, 9, 28, 4, 1
2022/1/13, 25, 17, 33, 4, 1
2022/1/14, 40, 21, 30, 10, 2
2022/1/15, 58, 24, 29, 12, 1
2022/1/16, 67, 26, 23, 9, 1
2022/1/17, 72, 36, 21, 17, 5
2022/1/18, 85, 25, 28, 13, 2
2022/1/19, 56, 23, 25, 13, 1
2022/1/20, 62, 33, 29, 16, 4
2022/1/21, 74, 35, 32, 17, 4
2022/1/22, 152, , , , 
2022/1/26, 50, 28, 33, 11, 2
2022/1/27, 134, 24, 26, 14, 4
2022/1/28, 104, 32, 28, 19, 4
2022/1/29, 78, 19, 27, 11, 1
2022/2/12, 92, 880, 37, 16, 4
2022/2/13, 450, 880, 29, 6, 1
2022/2/14, 824, , 35, 17, 4
2022/2/16, 824, , 31, 15, 2
2022/2/18, 179, 32, 29, 16, 1
2022/2/19, 69, 27, 38, 16, 1
2022/2/20, 61, 56, 33, 23, 4
2022/2/21, 124, 39, 31, 21, 3
2022/2/22, 106, 34, 32, 17, 2
2022/2/23, 71, 15, 26, 6, 1
2022/2/24, 41, 19, 31, 6, 1
2022/2/25, 45, 17, 33, 13, 1
2022/2/26, 43, 28, 44, 13, 2
2022/2/27, 68, 25, 37, 9, 2
2022/2/28, 71, 18, 20, 14, 1
2022/3/1, 52, 26, 25, 16, 1
2022/3/2, 63, 19, 28, 6, 1
2022/3/3, 47, 19, 36, 11, 1
2022/3/4, 57, 36, 38, 18, 2
2022/3/5, 84, 31, 28, 18, 2
2022/3/6, 80, 32, 35, 12, 1
2022/3/7, 84, 16, 41, 6, 1
2022/3/8, 53, 18, 28, 13, 1
2022/3/9, 48, 12, 31, 8, 1
2022/3/10, 37, 11, 29, 10, 1
2022/3/11, 50, 14, 30, 12, 1
2022/3/12, 45, 17, 32, 8, 1
2022/3/13, 53, 20, 39, 9, 1
2022/3/14, 66, 24, 34, 15, 1
2022/3/15, 66, 30, 39, 19, 1
2022/3/16, 73, 36, 40, 22, 3
2022/3/17, 87, 36, 37, 14, 1
2022/3/18, 80, 27, 35, 9, 
2022/3/19, 60, 19, 37, 5, 1
2022/3/20, 52, 17, 39, 5, 
2022/3/21, 55, 15, 40, 7, 1
2022/3/22, 45, 18, 40, 6, 1
2022/3/23, 51, 17, 37, 7, 1
2022/3/24, 44, 21, 39, 12, 1
2022/3/25, 45, 26, 50, 11, 2
2022/3/26, 64, 31, 52, 10, 1
2022/3/27, 68, 35, 49, 17, 5
2022/3/28, 78, 46, 27, 24, 1
2022/3/29, 90, 44, 48, 24, 
2022/3/30, 78, 45, 41, 18, 
2022/3/31, 77, 60, 36, 10, 
2022/4/1, 87, 71, 39, 8, 
2021/10/2, 83, 23, 36, 4, 4
2021/10/3, 38, 16, 35, 3, 4
2021/10/4, 40, 21, 34, 7, 4
2021/10/5, 39, 29, 35, 13, 5
2021/10/6, 68, 31, 36, 10, 3
2021/10/7, 57, 26, 43, 9, 3
2021/10/8, 54, 33, 22, 22, 2
2021/10/9, 63, 19, 38, 9, 2
2021/10/10, 54, 22, 26, 10, 2
2021/10/11, 61, 22, 30, 14, 2
2021/10/12, 52, 17, 30, 16, 3
2021/10/13, 38, 21, 35, 13, 3
2021/10/14, 47, 19, 18, 17, 2
2021/10/15, 48, 19, 35, 14, 2
2021/10/16, 46, 21, 29, 13, 11
2021/10/17, 54, , , , 
2021/10/19, 46, 20, 25, 13, 2
2021/10/20, 58, 25, 28, 16, 2
2021/10/21, 63, 32, 36, 16, 8
2021/10/22, 73, 32, 36, 16, 4
2021/10/23, 62, 26, 31, 14, 4
2021/10/24, 65, 21, 28, 8, 2
2021/10/25, 60, 18, 30, 5, 3
2021/10/26, 42, 16, 28, 6, 2
2021/10/27, 35, 18, 32, 6, 3
2021/10/28, 50, 17, 35, 3, 3
2021/10/29, 43, 20, 35, 5, 3
2021/10/30, 44, 19, 31, 4, 2
2021/10/31, 52, 18, 30, 3, 3
2021/11/1, 58, 27, 36, 12, 4
2021/11/2, 63, 30, 27, 19, 3
2021/11/3, 71, 28, 26, 17, 4
2021/11/4, 57, 33, 26, 16, 11
2021/11/5, 65, 41, 19, 17, 
2021/11/6, 74, 53, 26, 20, 8
2021/11/7, 109, 42, 27, 10, 4
2021/11/8, 84, 45, 27, 17, 3
2021/11/9, 89, 44, 26, 13, 2
2021/11/10, 88, 28, 32, 5, 2
2021/11/11, 48, 23, 33, 3, 2
2021/11/12, 40, 18, 30, 7, 3
2021/11/13, 45, 28, 35, 14, 5
2021/11/14, 71, 42, 23, 14, 2
2021/11/15, 110, 39, 27, 14, 3
2021/11/16, 96, 31, 28, 10, 3
2021/11/17, 74, 26, 23, 11, 2
2021/11/18, 62, 35, 19, 18, 3
2021/11/19, 78, 23, 22, 14, 3
2021/11/20, 62, 21, 25, 6, 3
2021/11/21, 60, 21, 28, 10, 4
2021/11/22, 60, 30, 30, 14, 3
2021/11/23, 73, 21, 22, 14, 2
2021/11/24, 59, 15, 21, 10, 2
2021/11/25, 49, 22, 23, 13, 3
2021/11/26, 49, 28, 14, 19, 3
2021/11/27, 71, 242, 30, 15, 3
2021/11/28, 233, 880, 31, 8, 3
2021/11/29, 824, 880, 34, 10, 4
2021/11/30, 824, 880, 30, 7, 4
2021/12/1, 824, , 26, 16, 3
2021/12/3, 824, 22, 33, 13, 3
2021/12/4, 43, 25, 22, 13, 3
2021/12/5, 59, 26, 26, 11, 5
2021/12/6, 68, 30, 36, 11, 4
2021/12/7, 60, 24, 34, 11, 4
2021/12/8, 52, 18, 23, 12, 3
2021/12/9, 47, 35, 32, 15, 5
2021/12/10, 64, 29, 33, 9, 7
2021/12/11, 51, 23, 35, 6, 3
2021/12/12, 45, 22, 33, 10, 5
2021/12/13, 51, 17, 24, 12, 3
2021/12/14, 48, 11, 19, 6, 2
2021/12/15, 36, 12, 23, 7, 2
2021/12/16, 35, 20, 21, 10, 3
2021/12/17, 59, 23, 24, 13, 3
2021/12/18, 61, 13, 25, 4, 2
2021/12/19, 42, 13, 26, 6, 3
2021/12/20, 46, 67, 18, 21, 4
2021/12/21, 69, 24, 18, 15, 1
2021/12/22, 57, 64, 22, 17, 1
2021/12/23, 98, 22, 24, 12, 1
2021/12/24, 59, 30, 25, 15, 3
2021/12/25, 74, 30, 27, 12, 2
2021/12/26, 82, 32, 24, 12, 2
2021/12/27, 83, 38, 15, 18, 2
2021/12/28, 80, 27, 21, 12, 1
2021/12/29, 71, 29, 13, 16, 2
2021/12/30, 74, 19, 23, 6, 1
2021/12/31, 50, 15, 30, 4, 
2022/1/1, 50, 22, 25, 10, 
2022/1/2, 68, 18, 25, 7, 
2022/1/3, 55, 27, 22, 13, 6
2021/7/2, 76, 33, 52, 7, 6
2021/7/3, 46, 21, 50, 5, 4
2021/7/4, 119, 19, 54, 6, 4
2021/7/5, 824, 23, 61, 14, 6
2021/7/8, 824, 193, 38, 5, 3
2021/7/9, 203, 19, 39, 6, 4
2021/7/10, 47, 22, 48, 3, 5
2021/7/11, 49, , , , 
2021/7/13, 49, 25, 47, 9, 
2021/7/14, 52, 26, 48, 7, 
2021/7/15, 58, 23, 48, 7, 
2021/7/16, 56, 26, 62, 6, 
2021/7/17, 51, 26, 57, 8, 
2021/7/18, 52, 23, 60, 6, 
2021/7/19, 54, 22, 43, 8, 
2021/7/20, 47, 20, 40, 11, 
2021/7/21, 41, 21, 46, 10, 
2021/7/22, 51, 23, 44, 5, 
2021/7/23, 53, 17, 41, 6, 
2021/7/24, 45, 18, 43, 5, 
2021/7/25, 40, 19, 44, 3, 
2021/7/26, 48, 15, 49, 6, 
2021/7/27, 41, 19, 52, 7, 
2021/7/28, 41, 24, 51, 6, 5
2021/7/29, 51, 33, 48, 9, 5
2021/7/30, 61, 51, 70, 25, 7
2021/7/31, 85, 52, 68, 22, 8
2021/8/1, 91, 51, 76, 15, 7
2021/8/2, 90, 44, 70, 23, 9
2021/8/3, 83, 52, 59, 20, 7
2021/8/4, 85, 51, 72, 23, 9
2021/8/5, 84, 50, 58, 24, 9
2021/8/6, 86, 60, 51, 16, 8
2021/8/7, 101, 41, 52, 5, 5
2021/8/8, 98, 23, 73, 9, 6
2021/8/9, 55, 28, 72, 17, 8
2021/8/10, 65, 38, 67, 19, 7
2021/8/11, 89, 34, 64, 21, 7
2021/8/12, 75, 26, 44, 8, 4
2021/8/13, 56, 18, 47, 7, 4
2021/8/14, 50, 19, 44, 5, 4
2021/8/15, 45, 14, 46, 3, 4
2021/8/16, 39, 18, 46, 7, 4
2021/8/17, 42, 24, 69, 14, 5
2021/8/18, 62, 33, 54, 18, 7
2021/8/19, 76, 60, 66, 9, 5
2021/8/20, 133, 96, 51, 5, 5
2021/8/21, 130, 17, 48, 4, 5
2021/8/22, 44, 18, 45, 3, 5
2021/8/23, 47, 21, 42, 4, 5
2021/8/24, 49, 18, 42, 5, 4
2021/8/25, 46, 19, 60, 13, 5
2021/8/26, 47, 29, 44, 17, 7
2021/8/27, 66, 36, 37, 18, 5
2021/8/28, 69, 25, 45, 10, 6
2021/8/29, 49, 24, 45, 6, 7
2021/8/30, 54, 21, 45, 10, 5
2021/8/31, 44, 21, 54, 11, 5
2021/9/1, 49, 20, 57, 11, 5
2021/9/2, 46, 23, 42, 8, 5
2021/9/3, 51, 20, 40, 9, 5
2021/9/4, 47, 21, 50, 6, 4
2021/9/5, 46, 21, 54, 7, 6
2021/9/6, 55, 24, 39, 5, 4
2021/9/7, 45, 31, 36, 4, 4
2021/9/8, 45, 19, 33, 4, 4
2021/9/9, 38, 11, 31, 4, 3
2021/9/10, 28, 16, 43, 9, 4
2021/9/11, 46, 20, 53, 11, 5
2021/9/12, 52, 26, 52, 8, 5
2021/9/13, 55, 37, 48, 6, 5
2021/9/14, 58, 40, 48, 8, 5
2021/9/15, 59, 260, 56, 20, 5
2021/9/16, 192, , 59, 19, 5
2021/9/18, 137, 39, 35, 14, 5
2021/9/19, 71, 33, 32, 13, 5
2021/9/20, 64, 42, 2, 13, 8
2021/9/21, 68, 39, 36, 13, 5
2021/9/22, 65, 29, 44, 12, 5
2021/9/23, 62, 26, 32, 6, 5
2021/9/24, 46, 19, 44, 13, 7
2021/9/25, 41, 23, 13, 20, 6
2021/9/26, 58, 23, 60, 9, 7
2021/9/27, 53, 29, 50, 19, 5
2021/9/28, 54, 37, 69, 19, 7
2021/9/29, 66, 25, 33, 9, 5
2021/9/30, 53, 31, 37, 8, 4
2021/10/1, 44, 68, 34, 6, 4
2021/4/2, 63, 32, 41, 18, 9
2021/4/3, 68, 28, 45, 16, 6
2021/4/4, 73, 34, 41, 11, 4
2021/4/5, 71, 35, 22, 11, 6
2021/4/6, 68, 33, 43, 9, 5
2021/4/7, 62, 19, 44, 5, 5
2021/4/8, 47, 22, 38, 7, 3
2021/4/9, 50, 12, 40, 10, 3
2021/4/10, 38, 14, 48, 11, 3
2021/4/11, 45, 18, 50, 10, 5
2021/4/12, 57, 22, 46, 18, 5
2021/4/13, 60, 29, 39, 20, 7
2021/4/14, 69, 23, 45, 14, 4
2021/4/15, 60, 18, 45, 11, 4
2021/4/16, 45, 25, 37, 10, 3
2021/4/17, 56, 26, 31, 9, 5
2021/4/18, 64, 39, 34, 12, 5
2021/4/19, 88, 31, 45, 12, 5
2021/4/20, 61, 11, 48, 4, 3
2021/4/21, 30, 8, 48, 6, 3
2021/4/22, 25, 16, 49, 14, 4
2021/4/23, 46, 22, 41, 24, 7
2021/4/24, 53, 14, 36, 10, 3
2021/4/25, 51, 531, 40, 4, 3
2021/4/26, 48, , 48, 13, 3
2021/4/27, 58, 22, 47, 15, 4
2021/4/28, 95, 27, 43, 15, 4
2021/4/29, 60, 39, 39, 20, 7
2021/4/30, 68, 43, 42, 17, 9
2021/5/1, 77, 39, 38, 25, 16
2021/5/2, 74, 51, 61, 16, 11
2021/5/3, 109, 45, 38, 14, 6
2021/5/4, 76, 38, 40, 17, 5
2021/5/5, 62, 28, 42, 19, 5
2021/5/6, 56, 22, 37, 10, 5
2021/5/7, 50, 24, 30, 19, 7
2021/5/8, 51, 26, 52, 14, 8
2021/5/9, 57, 162, 43, 5, 4
2021/5/10, 168, 17, 43, 5, 3
2021/5/11, 30, 14, 43, 8, 4
2021/5/12, 31, 20, 42, 18, 5
2021/5/13, 49, 27, 43, 15, 6
2021/5/14, 53, 16, 42, 7, 4
2021/5/15, 37, 23, 37, 15, 6
2021/5/16, 55, 13, 41, 5, 4
2021/5/17, 34, 20, 41, 14, 6
2021/5/18, 45, 20, 44, 10, 5
2021/5/19, 39, 23, 51, 15, 5
2021/5/20, 52, 25, 45, 5, 4
2021/5/21, 48, 14, 40, 6, 3
2021/5/22, 26, 19, 50, 12, 6
2021/5/23, 53, 20, 58, 13, 7
2021/5/24, 55, 26, 59, 22, 9
2021/5/25, 61, 36, 78, 19, 6
2021/5/26, 66, 37, 59, 20, 8
2021/5/27, 70, 30, 58, 18, 5
2021/5/28, 62, 30, 47, 15, 6
2021/5/29, 59, 20, 48, 9, 5
2021/5/30, 50, 20, 41, 12, 5
2021/5/31, 53, 17, 46, 8, 4
2021/6/1, 47, 16, 45, 6, 4
2021/6/2, 44, 17, 48, 11, 4
2021/6/3, 38, 20, 58, 12, 4
2021/6/4, 50, 22, 54, 12, 4
2021/6/5, 53, 23, 54, 12, 5
2021/6/6, 58, 25, 52, 12, 6
2021/6/7, 65, 29, 49, 19, 5
2021/6/8, 72, 27, 53, 14, 4
2021/6/9, 61, 19, 39, 6, 3
2021/6/10, 54, 16, 45, 9, 4
2021/6/11, 52, 21, 42, 15, 4
2021/6/12, 55, 17, 47, 8, 4
2021/6/13, 50, 16, 47, 8, 4
2021/6/14, 46, 16, 45, 6, 4
2021/6/15, 46, 11, 43, 6, 3
2021/6/16, 35, 18, 44, 10, 4
2021/6/17, 45, 21, 46, 14, 5
2021/6/18, 56, 20, 46, 16, 4
2021/6/19, 53, 26, 44, 16, 4
2021/6/20, 65, 25, 60, 12, 4
2021/6/21, 68, 24, 52, 15, 4
2021/6/22, 67, 31, 42, 20, 4
2021/6/23, 74, 47, 50, 24, 7
2021/6/24, 92, 52, 68, 18, 3
2021/6/25, 91, 48, 54, 20, 4
2021/6/26, 82, 53, 64, 14, 5
2021/6/27, 86, 42, 66, 9, 4
2021/6/28, 80, 38, 79, 13, 3
2021/6/29, 74, 35, 82, 14, 6
2021/6/30, 69, 38, 97, 17, 4
2021/7/1, 76, 45, 47, 20, 5
2021/1/5, 74, 20, 25, 15, 4
2021/1/6, 53, 24, 23, 11, 3
