date, pm25, pm10, o3, no2, so2, co
2022/11/2, 24, 8, 21, 7, 4, 2
2022/11/3, 31, 8, 35, 5, 7, 4
2022/11/4, 33, 6, 32, 8, 9, 2
2022/11/5, 28, 7, 28, 4, 1, 2
2022/11/6, 29, 8, 29, 2, 2, 2
2022/11/7, 29, 10, 29, 7, 1, 3
2022/11/8, 40, 6, 34, 5, 3, 2
2022/11/9, 30, 11, 30, 7, 3, 2
2022/11/10, 48, 13, 30, 8, 5, 3
2022/11/11, 50, 15, 32, 7, 1, 2
2022/11/12, 53, 16, 33, 12, 1, 3
2022/11/13, 59, 13, 30, 5, 1, 2
2022/11/14, 46, 5, 27, 4, 1, 2
2022/11/15, 19, 6, 27, 5, 1, 2
2022/11/16, 22, 6, 31, 4, 3, 2
2022/11/17, 20, 9, 22, 6, 1, 3
2022/11/18, 32, 11, 36, 6, 2, 2
2022/11/19, 36, 14, 34, 5, 1, 2
2022/11/22, 26, 7, 33, 4, 1, 2
2022/11/23, 31, 8, 24, 11, , 2
2022/11/24, 26, 7, 32, 4, 2, 
2022/11/25, 21, 10, 29, 6, 1, 2
2022/11/26, 26, 22, 36, 7, 5, 5
2022/11/27, 50, 13, 32, 1, , 2
2022/11/28, 35, , , , , 
2022/10/2, 54, 16, 39, 4, 2, 2
2022/10/3, 55, 18, 39, 7, 1, 2
2022/10/4, 58, 16, 30, 7, 4, 3
2022/10/5, 47, 7, 28, 3, 1, 1
2022/10/6, 21, 9, 25, 4, 1, 1
2022/10/7, 25, 4, 23, 5, 1, 1
2022/10/8, 18, 6, 31, 2, 1, 1
2022/10/9, 22, 5, 27, 2, 1, 1
2022/10/10, 18, 5, 30, 4, 1, 2
2022/10/11, 23, 9, 30, 3, 1, 3
2022/10/12, 27, 8, 32, 4, 1, 2
2022/10/13, 21, 9, 20, 8, 1, 2
2022/10/14, 25, 7, 27, 5, 1, 2
2022/10/15, 27, 11, 33, 6, , 2
2022/10/16, 34, 10, 28, 4, , 2
2022/10/17, 31, 17, 35, 8, 2, 2
2022/10/18, 51, 7, 30, 3, 3, 2
2022/10/19, 27, 6, 31, 4, 5, 2
2022/10/20, 21, 5, 26, 5, 7, 4
2022/10/21, 21, 8, 31, 5, 4, 2
2022/10/22, 24, 10, 29, 3, 1, 3
2022/10/23, 41, 10, 34, 2, , 2
2022/10/24, 33, 5, 24, 5, , 2
2022/10/25, 19, 5, 21, 5, 1, 2
2022/10/26, 23, 10, 27, 5, 1, 2
2022/10/27, 33, 10, 29, 5, 1, 2
2022/10/28, 39, 10, 33, 5, 2, 2
2022/10/29, 40, 8, 31, 3, 2, 2
2022/10/30, 31, 8, 27, 2, 1, 2
2022/10/31, 29, 7, 29, 4, 1, 2
2022/11/1, 26, 7, 25, 9, 6, 2
2022/9/2, 26, 6, 26, 3, 1, 1
2022/9/3, 18, 10, 18, 4, 1, 2
2022/9/4, 28, 7, 24, 4, 1, 1
2022/9/5, 21, 11, 22, 5, 1, 1
2022/9/6, 35, 15, 27, 3, 3, 2
2022/9/7, 32, 12, 39, 4, 4, 1
2022/9/8, 20, 10, 26, 5, 1, 1
2022/9/9, 27, 8, 35, 5, 1, 1
2022/9/10, 22, 15, 32, 3, 1, 1
2022/9/11, 40, 13, 26, 1, 1, 1
2022/9/12, 45, 11, 29, 2, 1, 1
2022/9/13, 33, 15, 36, 4, 1, 1
2022/9/14, 47, 13, 35, 2, 1, 1
2022/9/15, 36, 15, 38, 4, 1, 2
2022/9/16, 41, 16, 42, 4, 1, 
2022/9/17, 48, 14, 37, 8, 1, 1
2022/9/18, 42, 9, 21, 5, 1, 1
2022/9/19, 22, 12, 23, 2, , 1
2022/9/20, 30, 15, 30, 1, , 
2022/9/21, 27, 8, 25, 3, 1, 1
2022/9/22, 19, 7, 25, 8, 1, 1
2022/9/23, 30, 7, 14, 7, 1, 1
2022/9/24, 21, 10, 31, 3, , 2
2022/9/25, 26, 11, 35, 2, 1, 1
2022/9/26, 28, 13, 29, 5, 1, 2
2022/9/27, 36, 14, 33, 5, 1, 2
2022/9/28, 40, 10, 22, 6, 2, 2
2022/9/29, 32, 9, 37, 3, 1, 
2022/9/30, 31, 12, 31, 4, 1, 2
2022/10/1, 38, 15, 44, 6, 2, 2
2022/8/2, 36, 15, 27, 3, 1, 3
2022/8/3, 42, 17, 22, 4, 4, 9
2022/8/4, 39, 12, 23, 5, 3, 8
2022/8/5, 29, 5, 26, 3, , 1
2022/8/6, 20, 9, 36, 3, , 1
2022/8/7, 31, 13, 33, 2, , 2
