date, pm25, pm10, o3, no2, so2, co
2021/11/2, 62, 12, 34, 7, 1, 3
2021/11/3, 43, 14, 39, 10, 1, 3
2021/11/4, 47, 7, 34, 10, 1, 3
2021/11/5, 49, 10, 36, 12, 1, 3
2021/11/6, 54, 8, 34, 7, , 3
2021/11/7, 56, 7, 31, 4, 1, 2
2021/11/8, 38, 7, 29, 7, 1, 2
2021/11/9, 37, 8, 22, 14, , 3
2021/11/10, 28, 4, 32, 9, , 2
2021/11/11, 43, 6, 31, 13, , 3
2021/11/12, 40, 6, 25, 20, 1, 3
2021/11/13, 51, 5, 25, 14, 1, 3
2021/11/14, 50, 12, 28, 15, 1, 3
2021/11/15, 52, 13, 27, 23, 1, 5
2021/11/16, 52, 13, 28, 14, 1, 3
2021/11/17, 53, 8, 29, 11, 1, 2
2021/11/18, 40, 14, 21, 21, 1, 4
2021/11/19, 48, 22, 16, 29, 1, 6
2021/11/20, 59, 18, 38, 16, 1, 4
2021/11/21, 65, 16, 31, 8, , 3
2021/11/22, 55, 14, 19, 16, , 3
2021/11/23, 42, 6, 30, 10, 1, 3
2021/11/24, 52, 3, 25, 14, 1, 4
2021/11/25, 44, 6, 27, 20, 1, 4
2021/11/26, 51, 9, 27, 24, 1, 5
2021/11/27, 37, 5, 27, 8, 1, 2
2021/11/28, 31, 3, 15, 6, 1, 3
2021/11/29, 17, , , , , 
2021/10/2, 26, 11, 37, 14, 1, 3
2021/10/3, 68, 9, 41, 4, , 2
2021/10/4, 51, 12, 32, 12, 1, 
2021/10/5, 70, 13, 39, 13, 1, 
2021/10/6, 58, 13, 35, 10, 1, 
2021/10/7, 65, 9, 27, 5, 1, 
2021/10/8, 36, 15, 40, 11, 1, 
2021/10/9, 60, 9, 34, 5, 1, 
2021/10/10, 55, 10, 39, 5, , 
2021/10/11, 42, 11, 30, 12, 1, 
2021/10/12, 36, 5, 30, 3, 1, 
2021/10/13, 19, 3, 24, 4, 1, 
2021/10/14, 17, 8, 31, 7, 1, 
2021/10/15, 42, 9, 41, 12, 1, 
2021/10/16, 48, 9, 27, 11, 1, 
2021/10/17, 41, 7, 25, 5, 1, 
2021/10/18, 35, 4, 31, 4, 1, 
2021/10/19, 41, 6, 16, 12, , 
2021/10/20, 35, 5, 30, 9, , 
2021/10/21, 45, 5, 33, 5, , 
2021/10/22, 45, 6, 20, 9, , 
2021/10/23, 21, 7, 32, 6, , 
2021/10/24, 45, 7, 35, 7, 1, 
2021/10/25, 54, 15, 19, 19, 1, 
2021/10/26, 60, 6, 30, 7, 1, 
2021/10/27, 37, 12, 16, 17, 1, 
2021/10/28, 40, 16, 37, 12, 1, 
2021/10/29, 49, 7, 30, 9, 1, 
2021/10/30, 44, 10, 34, 14, 1, 3
2021/10/31, 47, 20, 23, 11, 1, 4
2021/11/1, 57, 19, 30, 9, 1, 4
2021/9/2, 32, 6, 30, 4, 1, 2
2021/9/3, 21, 5, 22, 4, 1, 2
2021/9/4, 26, 7, 29, 2, 1, 2
2021/9/5, 23, 6, 30, 1, , 
