date, pm25, pm10, o3, no2, so2, co
2021/10/2, 21, 11, 31, 10, 2, 4
2021/10/3, 31, 16, 41, 8, 4, 6
2021/10/4, 50, , , , , 
2021/9/2, 50, 6, 32, 12, , 4
2021/9/3, 23, 6, 23, 9, 1, 5
2021/9/4, 24, 9, 21, 10, 1, 5
2021/9/5, 27, 9, 28, 6, 2, 4
2021/9/6, 24, 12, 22, 12, 1, 5
2021/9/7, 32, 10, 31, 10, 2, 4
2021/9/8, 33, 15, 25, 18, 5, 5
2021/9/9, 43, 14, 12, 22, 3, 6
2021/9/10, 41, 19, 53, 18, 6, 5
2021/9/11, 53, 20, 38, 19, 3, 5
2021/9/12, 54, 26, 31, 13, 2, 5
2021/9/13, 59, 20, 40, 14, 4, 5
2021/9/14, 55, 15, 27, 18, 5, 4
2021/9/15, 44, 14, 36, 15, 4, 5
2021/9/16, 45, 14, 28, 9, 3, 4
2021/9/17, 43, 16, 20, 15, 4, 4
2021/9/18, 42, 23, 25, 5, 1, 3
2021/9/19, 33, 9, 33, 6, 4, 4
2021/9/20, 29, 12, 35, 9, 4, 4
2021/9/21, 41, 15, 33, 11, 3, 4
2021/9/22, 43, 21, 20, 17, 7, 4
2021/9/23, 47, 16, 41, 4, 1, 3
2021/9/24, 49, 19, 49, 14, 3, 4
2021/9/25, 57, 14, 24, 11, 7, 4
2021/9/26, 34, 11, 23, 9, 2, 4
2021/9/27, 35, 11, 25, 9, 3, 4
2021/9/28, 33, 14, 30, 11, 3, 4
2021/9/29, 36, 12, 26, 13, 4, 4
2021/9/30, 36, 16, 25, 19, 3, 4
2021/10/1, 41, 6, 32, 5, 1, 3
2021/8/2, 46, 16, 15, 11, 2, 3
2021/8/3, 40, 21, 10, 5, 1, 2
2021/8/4, 28, 14, 12, 5, 1, 2
2021/8/5, 24, 11, 30, 11, 3, 3
2021/8/6, 32, 13, 22, 10, 6, 3
2021/8/7, 34, 13, 13, 8, 3, 4
2021/8/8, 29, 9, 15, 6, 1, 3
2021/8/9, 23, 50, 25, 2, 1, 1
2021/8/10, 57, 12, 27, 7, 2, 2
2021/8/11, 36, 14, 39, 18, 3, 2
2021/8/12, 36, 18, 23, 10, 2, 2
2021/8/13, 41, 13, 31, 17, 2, 2
2021/8/14, 35, 20, 11, 3, 1, 3
2021/8/15, 27, 2, 18, 5, 1, 3
2021/8/16, 15, 7, 15, 8, 1, 3
2021/8/17, 21, 15, 12, 17, 2, 3
2021/8/18, 39, 19, 8, 2, 1, 2
2021/8/19, 28, 9, 13, 3, 1, 2
2021/8/20, 20, 11, 9, 4, 1, 2
2021/8/21, 25, 9, 11, 4, 1, 2
2021/8/22, 31, 10, 11, 2, 1, 2
2021/8/23, 27, 22, 40, 21, 4, 4
2021/8/24, 50, 25, 31, 11, 5, 3
2021/8/25, 45, 22, 18, 3, 1, 2
2021/8/26, 45, 46, 78, 19, 4, 4
2021/8/27, 81, 45, 62, 13, 3, 4
2021/8/28, 80, 45, 63, 10, 3, 4
2021/8/29, 87, 32, 39, 7, 4, 4
2021/8/30, 72, 32, 46, 7, 2, 3
2021/8/31, 66, 21, 41, 13, 5, 4
2021/9/1, 58, 18, 29, 17, 4, 4
2021/7/2, 31, 8, 19, 20, 2, 6
2021/7/3, 25, 8, 25, 14, 4, 4
2021/7/4, 28, 14, 14, 20, 4, 3
2021/7/5, 42, 21, 11, 28, 4, 5
2021/7/6, 43, 29, 47, 29, 6, 6
2021/7/7, 59, 50, 62, 22, 5, 6
2021/7/8, 79, 18, 14, 24, 7, 5
2021/7/9, 42, 35, 23, 25, 4, 5
2021/7/10, 60, 29, 38, 8, 3, 5
2021/7/11, 55, 25, 38, 12, 8, 4
2021/7/12, 57, 16, 40, 12, 3, 5
2021/7/13, 49, 20, 27, 22, 5, 5
2021/7/14, 54, 24, 40, 13, 5, 4
2021/7/15, 63, 23, 28, 14, 7, 4
2021/7/16, 54, 10, 10, 8, 4, 3
2021/7/17, 33, 13, 13, 6, 3, 3
2021/7/18, 34, 14, 11, 4, 1, 1
2021/7/19, 26, 14, 19, 6, 3, 3
2021/7/20, 34, 8, 16, 6, 1, 2
2021/7/21, 33, 7, 15, 7, 2, 3
2021/7/22, 26, 8, 15, 6, 2, 2
2021/7/23, 24, 6, 14, 6, 2, 2
2021/7/24, 30, 9, 17, 7, 2, 3
2021/7/25, 31, 10, 27, 6, 3, 3
2021/7/26, 37, 18, 27, 11, 3, 3
2021/7/27, 61, 10, 21, 5, 2, 2
