date, pm25, pm10, o3, no2, so2
2020/7/22, 30, 10, 17, 1, 1
2020/7/23, 24, 13, 32, 1, 1
2020/7/24, 37, 16, 14, 1, 1
2020/7/25, 35, 12, 13, 3, 1
2020/7/26, 24, 14, 17, 3, 1
2020/7/27, 34, 20, 15, 6, 1
2020/7/28, 33, 10, 15, 2, 1
2020/7/29, 28, 11, 24, 3, 1
2020/7/30, 29, 11, 28, 2, 1
2020/7/31, 22, 7, 26, 1, 1
2020/8/1, 19, 9, 25, 1, 1
2020/8/2, 26, 15, 35, 1, 1
2020/8/3, 35, 13, 43, 2, 1
2020/8/4, 35, 13, 37, 2, 1
2020/8/5, 44, 17, 37, 2, 1
2020/8/6, 43, 27, 48, 2, 
2020/8/7, 63, 14, 30, 2, 1
2020/8/8, 34, 29, 33, 1, 1
2020/8/9, 66, 34, 40, 2, 1
2020/8/10, 80, 31, 60, 3, 1
2020/8/11, 64, 22, 29, 2, 1
2020/8/12, 51, 16, 37, 1, 1
2020/8/13, 46, 12, 33, 1, 1
2020/8/14, 35, 23, 44, 2, 1
2020/8/15, 57, 17, 32, 1, 1
2020/8/16, 39, 18, 39, 1, 1
2020/8/17, 50, 14, 30, 1, 1
2020/8/18, 38, 12, 38, 2, 1
2020/8/19, 34, 16, 58, 3, 1
2020/8/20, 47, 18, 63, 4, 1
2020/8/21, 53, 22, 36, 2, 1
2020/8/22, 60, 16, 24, 1, 1
2020/8/23, 42, 8, 24, 1, 1
2020/8/24, 36, 11, 25, 2, 1
2020/8/25, 23, 10, 39, 2, 1
2020/8/26, 33, 12, 18, 2, 1
2020/8/27, 23, 9, 22, 2, 1
2020/8/28, 21, 11, 38, 2, 1
2020/8/29, 32, 12, 28, 2, 1
2020/8/30, 29, 12, 24, 2, 1
2020/8/31, 27, 7, 22, 1, 1
2020/9/1, 23, 8, 19, 1, 1
2020/9/2, 14, 8, 18, 2, 1
2020/9/3, 27, 13, 34, 3, 1
2020/9/4, 36, 7, 16, 1, 1
2020/9/5, 30, 7, 19, 1, 1
2020/9/6, 23, 7, 12, 2, 1
2020/9/7, 20, , , , 
2020/9/13, 17, 8, 25, 1, 1
2020/9/14, 27, 6, 26, 1, 1
2020/9/15, 29, 9, 26, 3, 1
2020/9/16, 31, 11, 33, 3, 1
2020/9/17, 34, 13, 31, 4, 
2020/9/18, 36, 5, 26, 2, 1
2020/9/19, 32, 8, 19, 1, 1
2020/9/20, 32, 10, 28, 2, 1
2020/9/21, 37, 9, 33, 1, 1
2020/9/22, 35, 7, 25, 1, 1
2020/9/23, 18, 10, 30, 1, 1
2020/9/24, 32, 7, 22, 1, 1
2020/9/25, 14, 6, 23, 1, 1
2020/9/26, 19, 5, 25, 1, 1
2020/9/27, 19, 5, 27, 2, 1
2020/9/28, 22, 5, 30, 1, 1
2020/9/29, 26, 7, 31, 2, 1
2020/9/30, 26, 12, 25, 3, 1
2020/4/1, 23, 6, 41, 1, 1
2020/4/2, 22, 9, 40, 3, 1
2020/4/3, 31, 14, 52, 3, 1
2020/4/4, 51, 8, 36, 3, 1
2020/4/5, 24, 7, 38, 1, 1
2020/4/6, 20, 8, 43, 3, 1
2020/4/7, 37, 13, 48, 4, 1
2020/4/8, 42, 11, 42, 2, 1
2020/4/9, 33, 8, 34, 1, 1
2020/4/10, 27, 7, 38, 1, 1
2020/4/11, 23, 10, 38, 1, 1
2020/4/12, 26, 6, 39, 1, 1
2020/4/13, 20, 4, 35, 1, 1
2020/4/14, 21, 7, 42, 5, 1
2020/4/15, 32, 12, 35, 2, 1
2020/4/16, 35, 10, 37, 3, 1
2020/4/17, 23, 9, 39, 2, 1
2020/4/18, 22, 7, 33, 1, 1
2020/4/19, 21, 7, 25, 1, 1
2020/4/20, 13, 9, 38, 2, 1
2020/4/21, 14, 8, 33, 2, 1
2020/4/22, 34, 7, 42, 2, 1
2020/4/23, 19, 6, 34, 2, 1
2020/4/24, 17, 10, 49, 2, 1
2020/4/25, 28, 11, 56, 2, 1
2020/4/26, 36, 12, 41, 2, 1
2020/4/27, 38, 10, 39, 2, 1
2020/4/28, 28, 8, 55, 3, 1
2020/4/29, 38, 16, 52, 3, 1
2020/4/30, 59, 21, 60, 3, 1
2020/5/1, 59, 25, 67, 4, 1
2020/5/2, 79, 29, 49, 3, 1
2020/5/3, 78, 12, 36, 2, 1
2020/5/4, 30, 11, 38, 1, 1
2020/5/5, 34, 9, 25, 1, 1
2020/5/6, 21, 7, 36, 1, 1
2020/5/7, 21, 9, 45, 2, 1
2020/5/8, 32, 9, 42, 2, 1
2020/5/9, 33, 14, 22, 1, 1
2020/5/10, 30, 8, 41, 1, 1
2020/5/11, 27, 12, 42, 2, 1
2020/5/12, 38, 17, 47, 1, 1
2020/5/13, 50, 11, 47, 2, 1
2020/5/14, 30, 15, 64, 4, 1
2020/5/15, 44, 13, 40, 3, 1
2020/5/16, 43, 11, 43, 1, 1
2020/5/17, 30, 11, 38, 2, 1
2020/5/18, 36, 7, 39, 1, 1
2020/5/19, 21, 6, 21, 1, 1
2020/5/20, 12, 5, 27, 1, 1
2020/5/21, 17, 7, 27, 1, 1
2020/5/22, 20, 8, 37, 1, 1
2020/5/23, 21, 8, 41, 2, 1
2020/5/24, 22, 11, 42, 2, 1
2020/5/25, 29, 12, 43, 3, 1
2020/5/26, 32, 9, 44, 1, 1
2020/5/27, 23, 10, 43, 1, 1
2020/5/28, 30, 7, 42, 1, 1
2020/5/29, 29, 12, 53, 2, 1
2020/5/30, 40, 13, 38, 2, 1
2020/5/31, 41, 10, 33, 2, 1
2020/6/1, 30, 10, 32, 2, 1
2020/6/2, 30, 11, 41, 2, 2
2020/6/3, 36, 20, 46, 3, 1
2020/6/4, 58, 28, 51, 3, 1
2020/6/5, 71, 21, 51, 3, 1
2020/6/6, 62, 11, 39, 1, 1
2020/6/7, 36, 10, 39, 2, 1
2020/6/8, 33, 17, 65, 3, 1
2020/6/9, 57, 17, 50, 2, 1
2020/6/10, 48, 12, 21, 2, 1
2020/6/11, 21, 8, 27, 1, 1
2020/6/12, 27, 9, 27, 2, 1
2020/6/13, 24, 7, 26, 1, 1
2020/6/14, 22, 18, 53, 1, 1
2020/6/15, 44, 15, 59, 1, 1
2020/6/16, 48, 9, 34, 1, 1
2020/6/17, 28, 9, 31, 2, 1
2020/6/18, 25, 9, 32, 1, 1
2020/6/19, 25, 8, 34, 1, 1
2020/6/20, 31, 12, 28, 1, 1
2020/6/21, 28, 11, 28, 1, 1
2020/6/22, 30, 9, 27, 1, 1
2020/6/23, 19, 13, 22, 2, 1
2020/6/24, 37, 10, 13, 4, 1
2020/6/25, 31, 15, 23, 4, 1
2020/6/26, 36, 18, 41, 3, 1
2020/6/27, 48, 8, 34, 1, 1
2020/6/28, 31, 12, 41, 1, 1
2020/6/29, 36, 19, 28, 1, 1
2020/6/30, 34, 10, 18, 1, 1
2020/1/1, 16, 5, 26, 2, 1
2020/1/2, 15, 7, 27, 4, 1
2020/1/3, 21, 5, 30, 3, 1
2020/1/4, 27, 6, 29, 2, 1
2020/1/5, 18, 6, 23, 6, 1
2020/1/6, 14, 9, 22, 3, 1
2020/1/7, 27, 8, 11, 5, 1
2020/1/8, 17, 9, 27, 4, 1
2020/1/9, 21, 8, 27, 5, 1
2020/1/10, 22, 10, 18, 5, 1
2020/1/11, 24, 8, 28, 3, 1
2020/1/12, 25, 10, 28, 2, 1
2020/1/13, 25, 10, 25, 5, 1
2020/1/14, 29, 7, 22, 4, 1
2020/1/15, 16, 6, 23, 5, 1
2020/1/16, 22, 7, 27, 2, 1
2020/1/17, 19, 9, 29, 1, 1
2020/1/18, 32, 10, 32, 4, 1
2020/1/19, 22, 12, 34, 4, 1
2020/1/20, 28, 8, 32, 2, 1
2020/1/21, 23, 11, 23, 4, 1
2020/1/22, 42, 14, 16, 4, 1
2020/1/23, 44, 11, 28, 5, 1
2020/1/24, 32, 8, 28, 1, 1
2020/1/25, 22, 9, 26, 3, 1
2020/1/26, 32, 6, 27, 2, 1
2020/1/27, 20, 9, 30, 1, 1
2020/1/28, 20, 8, 31, 2, 1
2020/1/29, 10, 8, 28, 2, 1
2020/1/30, 14, 7, 30, 2, 1
2020/1/31, 15, 6, 29, 5, 1
2020/2/1, 14, 10, 33, 3, 1
2020/2/2, 24, 12, 31, 5, 1
2020/2/3, 29, 7, 30, 4, 1
2020/2/4, 28, 9, 31, 2, 1
2020/2/5, 27, 4, 28, 2, 1
2020/2/6, 18, 11, 28, 3, 1
2020/2/7, 14, , 16, 4, 
2020/2/8, 30, , 29, 2, 
2020/2/9, 17, , 28, 7, 1
2020/2/10, 32, , 32, 3, 1
2020/2/11, 18, , 13, 4, 
2020/2/12, 27, 23, 25, 11, 1
2020/2/13, 51, 11, 31, 5, 1
2020/2/14, 36, 17, 34, 6, 1
2020/2/15, 45, 15, 14, 3, 
2020/2/16, 21, , 25, 4, 1
2020/2/17, 22, 2, 28, 1, 1
2020/2/18, 17, 43, 31, 2, 1
2020/2/19, 19, 11, 30, 6, 2
2020/2/20, 28, 12, 33, 6, 1
2020/2/21, 33, 12, 12, 4, 1
2020/2/22, 26, , , , 
2020/2/25, 63, 6, 29, 2, 1
2020/2/26, 40, 6, 29, 1, 1
2020/2/27, 14, 7, 31, 3, 1
2020/2/28, 16, , , , 
2020/3/2, 15, 7, 13, 1, 1
2020/3/3, 13, 9, 22, 3, 1
2020/3/4, 18, 8, 31, 3, 1
2020/3/5, 15, 8, 31, 1, 1
2020/3/6, 28, 9, 34, 2, 1
2020/3/7, 33, 8, 27, 1, 
2020/3/8, 42, 11, 29, 3, 1
2020/3/9, 22, 14, 30, 3, 1
2020/3/10, 25, 10, 40, 1, 
2020/3/11, 22, 11, 36, 5, 1
2020/3/12, 19, 10, 40, 4, 1
2020/3/13, 26, , , , 
2020/3/16, 23, 5, 17, 4, 
2020/3/17, 15, 9, 41, 3, 1
2020/3/18, 39, 14, 43, 4, 2
2020/3/19, 49, , , , 
2020/3/22, 38, 8, 35, 1, 1
2020/3/23, 32, 9, 32, 1, 1
2020/3/24, 17, 6, 36, 3, 1
2020/3/25, 24, 12, 39, 6, 1
2020/3/26, 41, 15, 38, 7, 1
2020/3/27, 45, 9, 27, 3, 1
2020/3/28, 24, 7, 27, 1, 
2020/3/29, 15, , , , 
2019/10/1, 49, 22, 47, 4, 1
2019/10/2, 58, 21, 38, 4, 1
2019/10/3, 58, 16, 33, 5, 1
2019/10/4, 40, 12, 36, 2, 1
2019/10/5, 33, 6, 17, 1, 1
2019/10/6, 22, 5, 21, 2, 1
2019/10/7, 18, 9, 21, 3, 1
2019/10/8, 23, 9, 27, 3, 1
2019/10/9, 23, 13, 31, 2, 1
2019/10/10, 23, 13, 16, 2, 1
2019/10/11, 22, 16, 19, 1, 1
2019/10/12, 14, 9, 26, 1, 1
2019/10/13, 21, 16, 24, 1, 1
2019/10/14, 29, 12, 24, 2, 1
2019/10/15, 19, 12, 27, 3, 1
2019/10/16, 25, 18, 36, 4, 1
2019/10/17, 42, 17, 25, 3, 1
2019/10/18, 34, 12, 19, 2, 1
2019/10/19, 17, 15, 30, 3, 1
2019/10/20, 19, 13, 27, 3, 1
2019/10/21, 28, 12, 30, 1, 1
2019/10/22, 16, 10, 30, 3, 1
2019/10/23, 22, 15, 32, 2, 1
2019/10/24, 26, 16, 32, 1, 1
2019/10/25, 29, 11, 26, 3, 1
2019/10/26, 18, 12, 19, 2, 1
2019/10/27, 21, 11, 29, 3, 1
2019/10/28, 23, 11, 9, 3, 1
2019/10/29, 17, 12, 23, 3, 1
2019/10/30, 29, 23, 34, 4, 1
2019/10/31, 54, 22, 33, 3, 1
2019/11/1, 49, 14, 22, 2, 
2019/11/2, 23, , , , 
2019/11/7, 31, 14, 30, 2, 1
2019/11/8, 26, 14, 30, 4, 1
2019/11/9, 31, 14, 26, 3, 1
2019/11/10, 27, 18, 27, 4, 1
2019/11/11, 33, 15, 30, 4, 1
2019/11/12, 26, 13, 25, 4, 1
2019/11/13, 36, 13, 27, 4, 1
2019/11/14, 33, 9, 24, 5, 1
2019/11/15, 22, 12, 31, 4, 1
2019/11/16, 30, 10, 29, 3, 1
2019/11/17, 28, 14, 17, 5, 1
2019/11/18, 30, 11, 27, 3, 1
2019/11/19, 20, 6, 25, 3, 1
2019/11/20, 12, 7, 27, 3, 1
2019/11/21, 22, 11, 14, 4, 1
2019/11/22, 27, 11, 19, 3, 1
2019/11/23, 21, 10, 15, 2, 1
2019/11/24, 9, 10, 24, 2, 1
2019/11/25, 17, 7, 24, 4, 1
2019/11/26, 20, 13, 14, 3, 1
2019/11/27, 28, 7, 25, 2, 1
2019/11/28, 18, 5, 26, 5, 1
2019/11/29, 18, 6, 27, 4, 1
2019/11/30, 27, 16, 25, 5, 1
2019/12/1, 44, 25, 14, 7, 1
2019/12/2, 50, 7, 27, 3, 1
2019/12/3, 13, 7, 26, 4, 1
2019/12/4, 18, 6, 21, 3, 1
2019/12/5, 16, 3, 24, 2, 1
2019/12/6, 17, 12, 17, 4, 
2019/12/7, 46, 9, 26, 3, 1
2019/12/8, 36, 10, 23, 4, 1
2019/12/9, 31, 14, 17, 4, 1
2019/12/10, 31, 10, 19, 4, 1
2019/12/11, 20, 2, 26, 3, 1
2019/12/12, 16, 11, 22, 8, 1
2019/12/13, 38, 14, 23, 7, 1
2019/12/14, 40, 7, 28, 4, 1
2019/12/15, 20, 12, 20, 7, 1
2019/12/16, 37, 22, 10, 6, 1
2019/12/17, 50, 14, 26, 4, 1
2019/12/18, 23, 11, 20, 4, 1
2019/12/19, 29, 11, 25, 2, 1
2019/12/20, 26, 8, 19, 2, 1
2019/12/21, 21, 10, 27, 2, 1
2019/12/22, 34, 8, 25, 5, 1
2019/12/23, 21, 7, 28, 3, 1
2019/12/24, 21, 11, 19, 6, 1
2019/12/25, 25, 15, 27, 5, 1
2019/12/26, 34, 10, 29, 2, 1
2019/12/27, 22, 6, 29, 3, 1
2019/12/28, 18, 11, 26, 6, 1
2019/12/29, 35, , , , 
2019/7/1, 19, 22, 43, 3, 1
2019/7/2, 42, 21, 35, 3, 1
2019/7/3, 51, 13, 45, 4, 1
2019/7/4, 20, 15, 40, 3, 1
2019/7/5, 29, 13, 30, 2, 1
2019/7/6, 23, 8, 30, 1, 
2019/7/7, 13, 11, 24, 2, 1
2019/7/8, 20, 14, 25, 3, 1
2019/7/9, 32, 14, 31, 2, 1
2019/7/10, 29, 14, 28, 2, 1
2019/7/11, 28, 11, 25, 1, 1
2019/7/12, 29, 15, 33, 2, 1
2019/7/13, 36, 15, 33, 2, 1
2019/7/14, 33, 11, 17, 2, 1
2019/7/15, 29, 11, 15, 2, 1
2019/7/16, 29, 7, 26, 3, 1
2019/7/17, 22, 12, 26, 4, 1
2019/7/18, 33, 35, 26, 5, 1
2019/7/19, 47, 9, 30, 4, 1
2019/7/20, 27, 7, 21, 2, 1
2019/7/21, 28, 7, 10, 3, 1
2019/7/22, 24, 16, 25, 5, 1
2019/7/23, 40, 9, 17, 2, 1
2019/7/24, 22, 18, 35, 5, 1
2019/7/25, 51, 15, 22, 3, 1
2019/7/26, 43, 11, 18, 1, 1
2019/7/27, 18, 14, 21, 2, 1
2019/7/28, 34, 19, 34, 5, 1
2019/7/29, 46, 23, 59, 3, 1
2019/7/30, 59, 26, 36, 4, 1
2019/7/31, 66, 31, 45, 3, 1
2019/8/1, 78, 30, 53, 5, 2
2019/8/2, 77, 33, 53, 5, 1
2019/8/3, 71, 16, 34, 4, 1
2019/8/4, 43, 7, 21, 2, 1
2019/8/5, 24, 13, 42, 4, 1
2019/8/6, 35, 18, 57, 5, 1
2019/8/7, 47, 21, 57, 5, 1
2019/8/8, 55, 18, 55, 4, 1
2019/8/9, 53, 29, 34, 5, 1
2019/8/10, 61, 15, 29, 2, 1
2019/8/11, 48, 14, 19, 2, 1
2019/8/12, 37, 11, 12, 2, 1
2019/8/13, 22, 14, 14, 2, 1
2019/8/14, 30, 17, 16, 2, 1
2019/8/15, 40, 24, 36, 3, 1
2019/8/16, 60, 24, 56, 3, 1
2019/8/17, 59, 17, 39, 2, 1
2019/8/18, 55, 16, 35, 2, 1
2019/8/19, 53, 7, 23, 3, 1
2019/8/20, 24, 12, 35, 3, 1
2019/8/21, 31, 10, 26, 4, 1
2019/8/22, 33, 20, 18, 4, 1
2019/8/23, 37, 16, 40, 2, 1
2019/8/24, 47, 15, 39, 1, 1
2019/8/25, 43, 13, 35, 2, 
2019/8/26, 35, 13, 33, 2, 
2019/8/27, 31, 14, 24, 3, 1
2019/8/28, 37, 6, 32, 3, 1
