date, pm25, pm10, o3, no2, so2, co
2023/10/2, 45, 7, 35, 1, 1, 2
2023/10/3, 32, 8, 33, 4, 1, 2
2023/10/4, 37, 11, 42, 5, 1, 3
2023/10/5, 38, 9, 34, 4, 1, 3
2023/10/6, 37, 7, 32, 2, 1, 3
2023/10/7, 30, 9, 32, 1, , 3
2023/10/8, 42, 8, 20, 1, , 
2023/10/9, 35, , , , , 
2023/7/2, 19, 12, 43, 4, 1, 3
2023/7/3, 368, 17, 40, 8, 3, 4
2023/7/4, 56, 20, 70, 4, 2, 3
2023/7/5, 62, 14, 38, 5, 1, 2
2023/7/6, 115, 18, 67, 7, 3, 4
2023/7/7, 56, 18, 46, 4, 1, 3
2023/7/8, 56, 25, 14, 2, 1, 1
2023/7/9, 382, 19, 18, 3, 1, 2
2023/7/12, 64, 20, 24, 4, 2, 1
2023/7/13, 57, 13, 13, 5, 1, 2
2023/7/14, 40, 17, 12, 5, 2, 1
2023/7/15, 41, 14, 14, 1, 1, 
2023/7/16, 36, 11, 18, 1, , 
2023/7/17, 30, 12, 36, 3, 1, 1
2023/7/18, 41, 23, 54, 8, 3, 2
2023/7/19, 62, 12, 22, 2, 1, 1
2023/7/20, 37, 5, 42, 1, 1, 2
2023/7/21, 30, 10, 48, 2, 1, 2
2023/7/22, 45, 11, 40, 2, 1, 2
2023/7/23, 39, 10, 32, 2, 1, 2
2023/7/24, 35, 9, 27, 3, 2, 2
2023/7/25, 38, 11, 32, 3, 1, 1
2023/7/26, 38, 16, 37, 5, 1, 1
2023/7/27, 50, 20, 51, 5, 2, 2
2023/7/28, 59, 22, 61, 5, 1, 2
2023/7/29, 63, 10, 32, 2, 1, 1
2023/7/30, 37, 8, 19, 1, 1, 1
2023/7/31, 30, 9, 23, 2, 1, 1
2023/8/1, 29, 11, 28, 2, 2, 2
2023/8/2, 33, 11, 14, 2, 2, 2
2023/8/3, 38, 10, 19, 1, 2, 1
2023/8/4, 38, 8, 27, 2, 1, 2
2023/8/5, 27, 10, 33, 2, 1, 2
2023/8/6, 29, 9, 26, 2, 1, 2
2023/8/7, 28, 7, 18, 2, 1, 2
2023/8/8, 24, 8, 21, 1, 1, 2
2023/8/9, 27, 16, 21, 2, 1, 2
2023/8/10, 44, 9, 19, 2, 1, 1
2023/8/11, 29, 9, 28, 2, 1, 1
