date, pm25, pm10, o3, no2, so2
2021/6/2, 69, 19, 48, 4, 1
2021/6/3, 62, 9, 35, 2, 
2021/6/4, 28, 7, 44, 2, 1
2021/6/5, 27, 10, 36, 1, 1
2021/6/6, 33, 11, 40, 2, 1
2021/6/7, 44, 12, 42, 3, 1
2021/6/8, 42, 12, 39, 3, 3
2021/6/9, 40, 24, 46, 5, 2
2021/6/10, 72, 25, 48, 3, 1
2021/6/11, 75, 15, 41, 2, 1
2021/6/12, 56, 7, 23, 2, 1
2021/6/13, 27, 5, 29, 1, 
2021/6/14, 24, 18, 28, 1, 2
2021/6/15, 57, 13, 28, 2, 2
2021/6/16, 45, 5, 29, 2, 1
2021/6/17, 27, 11, 31, 3, 1
2021/6/18, 37, 8, 23, 4, 
2021/6/19, 27, 11, 45, 2, 
2021/6/20, 42, 20, 36, 1, 
2021/6/21, 64, , , , 
2021/5/2, 44, 11, 45, 2, 1
2021/5/3, 46, 10, 42, 2, 2
2021/5/4, 41, 11, 43, 2, 2
2021/5/5, 52, 13, 44, 2, 1
2021/5/6, 44, 16, 49, 3, 1
2021/5/7, 52, 15, 46, 2, 1
2021/5/8, 48, 27, 75, 2, 
2021/5/9, 77, 34, 74, 2, 1
2021/5/10, 82, 38, 71, 4, 1
2021/5/11, 95, 22, 30, 5, 1
2021/5/12, 58, 10, 39, 4, 
2021/5/13, 46, 8, 39, 4, 
2021/5/14, 36, 17, 36, 3, 1
2021/5/15, 51, 6, 30, 5, 
2021/5/16, 28, 14, 14, 1, 
2021/5/17, 31, 13, 36, 2, 
2021/5/18, 39, 10, 40, 2, 
2021/5/19, 37, 9, 44, 3, 1
2021/5/20, 31, 13, 38, 2, 1
2021/5/21, 24, 12, 54, 1, 1
2021/5/22, 47, 10, 52, 3, 1
2021/5/23, 39, 10, 49, 3, 1
2021/5/24, 41, 9, 45, 3, 1
2021/5/25, 37, 23, 68, 4, 1
2021/5/26, 67, 18, 38, 5, 1
2021/5/27, 62, 5, 49, 2, 1
2021/5/28, 27, 16, 53, 4, 
2021/5/29, 50, 16, 56, 2, 1
2021/5/30, 59, 12, 51, 2, 1
2021/5/31, 47, 17, 59, 5, 1
2021/6/1, 60, 21, 65, 4, 1
2021/4/11, 40, 11, 45, 3, 1
2021/4/12, 41, 12, 36, 5, 1
2021/4/13, 39, 9, 42, 2, 1
2021/4/14, 34, 11, 43, 2, 
2021/4/15, 44, 10, 43, 4, 2
2021/4/16, 38, 11, 37, 4, 1
2021/4/17, 44, 15, 42, 2, 1
2021/4/18, 54, 9, 41, 2, 
2021/4/19, 39, 11, 52, 4, 1
2021/4/20, 49, 13, 66, 7, 1
2021/4/21, 47, 18, 66, 7, 3
2021/4/22, 60, 21, 50, 7, 2
2021/4/23, 74, 18, 46, 7, 1
2021/4/24, 66, 15, 42, 2, 1
2021/4/25, 57, 13, 43, 1, 1
2021/4/26, 57, 8, 40, 3, 1
2021/4/27, 41, 10, 42, 3, 2
2021/4/28, 43, 9, 36, 4, 1
2021/4/29, 38, 8, 45, 2, 1
2021/4/30, 35, 23, 70, 3, 1
2021/5/1, 73, 15, 52, 1, 1
2021/3/2, 29, 3, 29, 2, 
2021/3/3, 26, 11, 32, 3, 1
2021/3/4, 39, 10, 30, 6, 1
2021/3/5, 36, 4, 29, 5, 
2021/3/6, 28, 10, 35, 2, 
2021/3/7, 45, 13, 32, 4, 
2021/3/8, 47, 9, 28, 3, 1
2021/3/9, 27, 9, 32, 4, 1
2021/3/10, 38, 15, 46, 5, 1
2021/3/11, 53, 22, 43, 7, 4
2021/3/12, 70, 11, 41, 4, 1
