date, pm25, pm10, o3, no2, so2, co
2021/6/1, 31, 6, 39, 4, 1, 
2021/6/2, 37, 9, 42, 3, 1, 2
2021/6/3, 40, 7, 25, 1, 1, 
2021/6/4, 24, 7, 50, 5, 1, 3
2021/6/5, 27, 11, 40, 1, 1, 3
2021/6/6, 48, 11, 53, 5, 1, 3
2021/6/7, 50, 21, 83, 3, 1, 3
2021/6/8, 70, 17, 79, 3, 1, 4
2021/6/9, 69, 19, 85, 5, 1, 4
2021/6/10, 69, 12, 42, 4, 1, 3
2021/6/11, 52, 9, 36, 2, 1, 2
2021/6/12, 45, 12, 39, 2, 1, 2
2021/6/13, 53, 12, 40, 5, 1, 3
2021/6/14, 51, 13, 50, 3, 1, 2
2021/6/15, 51, 8, 28, 4, , 2
2021/6/16, 36, 6, 33, 1, , 2
2021/6/17, 33, 7, 54, 4, 1, 3
2021/6/18, 42, , , , , 
2021/5/1, 47, 5, 42, 1, 1, 2
2021/5/2, 27, 5, 42, 1, 1, 2
2021/5/3, 27, 8, 51, 2, 1, 3
2021/5/4, 39, 9, 42, 3, 1, 3
2021/5/5, 47, 11, 55, 4, 1, 4
2021/5/6, 40, 15, 32, 9, 1, 4
2021/5/7, 48, 11, 51, 3, 1, 3
2021/5/8, 46, 20, 52, 2, 1, 3
2021/5/9, 64, 25, 50, 3, 1, 3
2021/5/10, 71, 11, 31, 8, 1, 4
2021/5/11, 49, 8, 41, 6, 2, 3
2021/5/12, 43, 10, 31, 2, 1, 3
2021/5/13, 33, 9, 56, 5, 1, 3
2021/5/14, 38, 11, 46, 4, 1, 3
2021/5/15, 46, 9, 34, 1, , 
2021/5/16, 37, 14, 7, 7, , 3
2021/5/17, 43, 7, 21, 5, , 3
2021/5/18, 28, 8, 18, 8, 2, 3
2021/5/19, 25, 14, 28, 7, 2, 3
2021/5/20, 39, 9, 22, 4, , 3
2021/5/21, 29, 9, 30, 4, , 3
2021/5/22, 29, 7, 47, 2, 1, 2
2021/5/23, 30, 11, 45, 6, 1, 2
2021/5/24, 47, 14, 66, 3, 1, 3
