date, pm25, pm10, o3, no2, so2, co
2023/12/2, 24, 12, 21, 11, 3, 5
2023/12/3, 39, 9, 29, 8, 4, 4
2023/12/4, 24, 7, 27, 10, 3, 4
2023/12/5, 25, 13, 5, 22, 2, 5
2023/12/6, 54, 9, 26, 13, 2, 4
2023/12/7, 30, 9, 37, 4, 1, 3
2023/12/8, 23, 10, 22, 14, 4, 4
2023/12/9, 27, 17, 25, 12, 5, 4
2023/12/10, 44, 28, 34, 12, 8, 5
2023/12/11, 71, 22, 22, 10, 1, 4
2023/12/12, 63, 13, 19, 11, 1, 3
2023/12/13, 21, 4, 24, 11, 1, 3
2023/12/14, 14, 13, 17, 18, 5, 5
2023/12/15, 37, 24, 19, 17, 3, 4
2023/12/16, 37, 12, 30, 4, 1, 3
2023/12/17, 24, 5, 28, 2, 2, 3
2023/12/18, 12, , , , , 
2023/11/2, 41, 17, 40, 11, 6, 3
2023/11/3, 53, 25, 67, 9, 6, 3
2023/11/4, 67, 19, 46, 3, 1, 2
2023/11/5, 56, 22, 21, 4, 1, 2
2023/11/6, 61, 11, 26, 2, , 2
2023/11/7, 20, 14, 31, 2, 1, 2
2023/11/8, 19, 10, 30, 5, 1, 3
2023/11/9, 24, 11, 32, 5, 1, 2
2023/11/10, 28, 17, 17, 11, 2, 3
2023/11/11, 38, 7, 24, 5, 1, 4
2023/11/12, 20, 9, 18, 6, 1, 4
2023/11/13, 25, 5, 27, 7, 1, 3
2023/11/14, 13, 6, 27, 11, 3, 3
2023/11/15, 18, 8, 21, 11, 1, 2
2023/11/16, 16, 12, 27, 10, 1, 3
2023/11/17, 33, 11, 34, 16, 1, 3
2023/11/18, 22, 4, 32, 2, 1, 3
2023/11/19, 9, 8, 24, 6, 7, 4
2023/11/20, 17, 7, 28, 5, 2, 3
2023/11/21, 19, 15, 20, 22, 5, 4
2023/11/22, 40, 19, 33, 14, 4, 4
2023/11/23, 51, 19, 36, 11, 2, 4
2023/11/24, 47, 14, 40, 3, 2, 3
2023/11/25, 42, 3, 25, 4, 1, 4
2023/11/26, 7, 8, 21, 5, 1, 4
2023/11/27, 20, 18, 17, 16, 6, 4
2023/11/28, 43, 16, 35, 4, 1, 3
2023/11/29, 23, 8, 30, 6, 1, 3
2023/11/30, 23, 8, 28, 8, 2, 3
2023/12/1, 26, 6, 25, 7, 1, 3
2023/10/2, 29, 9, 36, 3, 1, 2
2023/10/3, 21, 10, 39, 5, 3, 3
2023/10/4, 25, 11, 25, 10, 1, 3
2023/10/5, 29, 10, 31, 9, 3, 4
2023/10/6, 23, 5, 31, 4, 3, 3
2023/10/7, 14, 9, 33, 3, 1, 4
2023/10/8, 20, 8, 28, 2, 1, 3
2023/10/9, 17, 6, 21, 6, 1, 2
2023/10/10, 12, 6, 28, 11, 4, 3
2023/10/11, 19, 8, 30, 6, 2, 3
2023/10/12, 21, 10, 33, 6, 1, 3
2023/10/13, 27, 7, 33, 6, 1, 3
2023/10/14, 21, 13, 44, 8, 3, 4
2023/10/15, 39, 8, 27, 4, 1, 4
2023/10/16, 20, 12, 49, 9, 3, 3
2023/10/17, 25, 11, 43, 7, 2, 3
2023/10/18, 32, 10, 33, 7, 1, 3
2023/10/19, 27, 11, 41, 4, 3, 2
2023/10/20, 30, 11, 38, 1, 1, 2
2023/10/21, 30, 5, 29, 3, 1, 3
2023/10/22, 13, 4, 28, 1, 1, 
2023/10/23, 16, 12, 32, 9, 5, 4
2023/10/24, 32, 14, 34, 9, 2, 3
2023/10/25, 42, 13, 29, 10, 3, 3
2023/10/26, 36, 11, 38, 9, 1, 3
2023/10/27, 32, 15, 51, 8, 5, 3
2023/10/28, 43, 17, 48, 9, 6, 3
2023/10/29, 50, 6, 28, 6, 2, 3
2023/10/30, 15, 7, 34, 5, 3, 3
2023/10/31, 16, 14, 31, 8, 1, 3
2023/11/1, 39, 15, 32, 9, 7, 3
2023/7/2, 16, 8, 42, 2, 1, 1
2023/7/3, 20, 17, 54, 5, 4, 2
2023/7/4, 41, 17, 39, 3, 1, 2
2023/7/5, 42, 9, 36, 1, , 1
2023/7/6, 20, 10, 33, 5, 3, 2
2023/7/7, 17, 15, 48, 4, 2, 2
2023/7/8, 43, 19, 32, 1, , 1
2023/7/9, 30, 20, 12, 1, , 1
2023/7/10, 28, 22, 22, 1, , 1
2023/7/11, 46, 24, 55, 5, 1, 2
2023/7/12, 53, 24, 27, 3, 1, 1
2023/7/13, 54, 15, 26, 5, 1, 2
2023/7/14, 36, 18, 54, 4, 7, 2
2023/7/15, 36, 11, 13, 2, , 
2023/7/16, 11, 10, 18, 1, , 
2023/7/17, 17, 13, 19, 2, 1, 1
2023/7/18, 29, 17, 34, 2, 1, 1
2023/7/19, 45, 18, 32, 2, 5, 2
2023/7/20, 43, 11, 27, 3, 1, 1
2023/7/21, 20, 11, 27, 2, 1, 1
2023/7/22, 25, 9, 28, 2, 1, 1
2023/7/23, 19, 9, 28, 2, , 1
2023/7/24, 18, 9, 37, 3, 5, 2
2023/7/25, 21, 10, 49, 5, 7, 2
2023/7/26, 26, 12, 51, 3, 7, 2
2023/7/27, 30, 10, 31, 1, 2, 1
2023/7/28, 24, 8, 29, 2, 4, 1
2023/7/29, 14, 7, 26, 1, , 
2023/7/30, 12, 6, 16, 1, , 1
2023/7/31, 8, 7, 12, 1, , 1
2023/8/1, 9, 12, 22, 6, 1, 1
2023/8/2, 14, 8, 14, 2, , 1
2023/8/3, 10, 7, 10, 1, 1, 1
2023/8/4, 9, 9, 23, 3, 4, 2
2023/8/5, 9, 11, 16, 2, 1, 1
2023/8/6, 13, 16, 8, 1, 1, 1
2023/8/7, 20, 9, 11, 1, , 1
2023/8/8, 8, 9, 14, 2, , 1
2023/8/9, 9, 12, 8, 2, , 1
2023/8/10, 8, 15, 13, 2, , 
2023/8/11, 11, 13, 19, 2, 1, 1
2023/8/12, 16, 10, 19, 1, 1, 1
2023/8/13, 15, 12, 7, 1, , 
2023/8/14, 13, 18, 5, 1, , 1
2023/8/15, 19, 23, 18, 1, , 1
2023/8/16, 41, 21, 16, 1, , 1
2023/8/17, 45, 12, 19, 1, , 1
2023/8/18, 23, 14, 19, 2, 4, 1
2023/8/19, 31, 16, 18, 1, 3, 1
2023/8/20, 37, 12, 18, 1, 3, 1
2023/8/21, 24, 9, 9, 1, , 
2023/8/22, 7, 12, 8, 1, 1, 
2023/8/23, 9, 10, 7, 1, 1, 1
2023/8/24, 8, 8, 8, 1, 1, 1
2023/8/25, 8, 8, 10, 2, 2, 1
2023/8/26, 9, 8, 14, 1, 1, 1
2023/8/27, 11, 10, 21, 2, 1, 1
2023/8/28, 14, 11, 37, 3, 1, 1
2023/8/29, 20, 8, 24, 2, , 1
2023/8/30, 11, 11, 10, 1, , 1
2023/8/31, 11, 10, 13, 1, , 
2023/9/1, 12, 7, 13, 1, , 1
2023/9/2, 11, 8, 21, 2, 2, 1
2023/9/3, 14, 12, 28, 2, 1, 1
2023/9/4, 17, 9, 14, 4, 1, 1
2023/9/5, 16, 9, 16, 1, 1, 1
2023/9/6, 10, 9, 13, 4, 1, 1
2023/9/7, 12, 10, 27, 4, 1, 1
2023/9/8, 18, 9, 26, 5, 1, 1
2023/9/9, 13, 9, 26, 5, 2, 1
2023/9/10, 14, 13, 16, 1, 2, 1
2023/9/11, 24, 8, 11, 1, 1, 1
2023/9/12, 7, 8, 27, 2, , 1
2023/9/13, 14, 10, 25, 2, , 1
2023/9/14, 15, 7, 15, 1, , 1
2023/9/15, 8, 14, 36, 4, 2, 2
2023/9/16, 25, 17, 38, 3, 1, 1
2023/9/17, 32, 8, 20, 2, 3, 1
2023/9/18, 16, 6, 12, 1, , 
2023/9/19, 8, 10, 15, 1, 1, 
2023/9/20, 23, 24, 41, 7, 4, 2
2023/9/21, 56, 16, 11, 3, 1, 1
2023/9/22, 29, 10, 26, 5, 2, 2
2023/9/23, 12, 5, 28, 3, 1, 1
2023/9/24, 10, 7, 33, 2, 1, 2
2023/9/25, 16, 10, 34, 6, 2, 2
2023/9/26, 22, 11, 35, 4, 1, 2
2023/9/27, 25, 13, 41, 5, 6, 3
2023/9/28, 27, 18, 45, 4, 1, 2
2023/9/29, 38, 11, 33, 3, 1, 1
2023/9/30, 23, 10, 34, 3, 3, 
2023/10/1, 17, 14, 35, 3, 3, 1
2023/4/2, 40, 13, 41, 2, 1, 
2023/4/3, 37, 8, 39, 4, 1, 2
2023/4/4, 21, 9, 43, 8, 2, 3
2023/4/5, 25, 9, 47, 4, 3, 2
2023/4/6, 23, 10, 41, 1, 1, 2
2023/4/7, 20, 13, 35, 1, 1, 
2023/4/8, 27, 10, 45, 5, 2, 3
2023/4/9, 23, 11, 44, 3, 1, 3
2023/4/10, 34, 13, 46, 6, 3, 3
2023/4/11, 38, 12, 43, 1, 1, 
2023/4/12, 32, 12, 37, 1, 1, 2
2023/4/13, 32, 22, 43, 2, 1, 2
2023/4/14, 50, 25, 40, 1, , 
2023/4/15, 51, 12, 34, 3, 1, 2
2023/4/16, 23, 10, 39, 3, 2, 2
2023/4/17, 22, 9, 39, 4, 1, 2
2023/4/18, 23, 13, 43, 6, 1, 2
2023/4/19, 31, 26, 49, 9, 4, 5
2023/4/20, 64, 27, 52, 5, 2, 7
2023/4/21, 64, 15, 36, 4, 4, 11
2023/4/22, 40, 28, 37, 2, 1, 14
2023/4/23, 58, 15, 42, 4, 1, 17
2023/4/24, 41, 11, 41, 3, 1, 20
2023/4/25, 31, 11, 43, 2, 1, 
2023/4/26, 34, 9, 31, 4, 1, 
2023/4/27, 19, 6, 57, 4, 2, 
2023/4/28, 15, 8, 48, 1, 1, 
2023/4/29, 20, 9, 41, 1, 1, 
2023/4/30, 19, 8, 40, 1, , 
2023/5/1, 15, 14, 44, 2, 1, 
2023/5/2, 38, 7, 44, 3, 1, 
2023/5/3, 19, 10, 52, 1, 1, 
2023/5/4, 29, 12, 46, 3, 2, 
2023/5/5, 30, 9, 42, 1, , 
2023/5/6, 18, 13, 37, 1, , 
2023/5/7, 30, 13, 31, 1, 1, 
2023/5/8, 24, 7, 32, 5, 1, 
2023/5/9, 13, 8, 40, 3, 1, 1
2023/5/10, 22, 11, 46, 5, 1, 1
2023/5/11, 35, 10, 45, 3, 1, 1
2023/5/12, 31, 9, 41, 5, 1, 1
2023/5/13, 25, 9, 39, 1, 1, 
2023/5/14, 21, 10, 39, 1, 1, 
2023/5/15, 22, 10, 41, 3, 1, 1
2023/5/16, 19, 11, 44, 7, 2, 2
2023/5/17, 30, 19, 71, 9, 4, 2
2023/5/18, 53, 29, 97, 9, 4, 3
2023/5/19, 71, 9, 37, 1, 1, 
2023/5/20, 22, 8, 36, 2, 2, 2
2023/5/21, 18, 11, 39, 1, 1, 1
2023/5/22, 28, 18, 45, 3, 1, 2
2023/5/23, 45, 21, 30, 5, , 2
2023/5/24, 47, 9, 36, 4, 1, 2
2023/5/25, 23, 8, 37, 2, 1, 1
2023/5/26, 19, 7, 35, 1, , 1
2023/5/27, 16, 9, 38, 3, 4, 2
2023/5/28, 20, 9, 32, 1, 1, 
2023/5/29, 22, 16, 20, 12, 2, 3
2023/5/30, 33, 11, 29, 9, 1, 3
2023/5/31, 26, 8, 26, 4, 1, 2
2023/6/1, 18, 7, 34, 2, , 1
2023/6/2, 15, 11, 23, 2, , 1
2023/6/3, 11, 9, 42, 3, 1, 2
2023/6/4, 17, 10, 37, 3, 2, 1
2023/6/5, 28, 13, 52, 6, 3, 2
2023/6/6, 40, 14, 44, 4, 1, 1
2023/6/7, 41, 10, 49, 4, 1, 2
2023/6/8, 19, 10, 45, 1, 1, 1
2023/6/9, 19, 7, 30, 4, 1, 1
2023/6/10, 13, 17, 41, 6, 2, 2
2023/6/11, 36, 9, 36, 1, 1, 1
2023/6/12, 17, 6, 20, 1, , 1
2023/6/13, 8, 9, 34, 3, 1, 1
2023/6/14, 21, 8, 33, 1, 1, 1
2023/6/15, 18, 8, 29, 3, 1, 1
2023/6/16, 21, 8, 60, 8, 3, 2
2023/6/17, 22, 12, 73, 6, 4, 2
2023/6/18, 36, 19, 58, 3, 2, 2
2023/6/19, 57, 17, 39, 2, 1, 2
2023/6/20, 45, 9, 28, 2, 1, 
2023/6/21, 19, 9, 32, 1, 1, 2
2023/6/22, 19, 6, 28, 2, , 1
2023/6/23, 12, 11, 31, 5, 2, 2
2023/6/24, 26, 16, 40, 2, 1, 2
2023/6/25, 40, 17, 40, 1, 1, 
2023/6/26, 49, 16, 43, 2, 1, 2
2023/6/27, 47, 18, 37, 4, 6, 2
2023/6/28, 48, 19, 24, 1, 1, 
2023/6/29, 44, 17, 38, 5, 1, 1
2023/6/30, 46, 21, 17, 2, 1, 
2023/7/1, 42, 12, 34, 1, , 1
2023/1/3, 14, 4, 27, 8, 2, 2
2023/1/4, 15, 3, 25, 8, 2, 2
2023/1/5, 8, 2, 29, 5, 1, 1
2023/1/6, 7, 6, 25, 10, 1, 2
2023/1/7, 17, 9, 26, 9, 1, 2
2023/1/8, 28, 15, 33, 8, 1, 2
2023/1/9, 50, 16, 25, 15, 8, 4
2023/1/10, 54, 6, 26, 7, 2, 3
2023/1/11, 15, 10, 19, 13, 1, 3
2023/1/12, 32, 19, 12, 23, 5, 4
2023/1/13, 57, 25, 20, 24, 4, 4
2023/1/14, 68, 25, 27, 17, 1, 4
2023/1/15, 46, 20, 21, 10, 1, 3
2023/1/16, 41, 4, 16, 8, 1, 2
2023/1/17, 7, 5, 21, 11, 1, 2
2023/1/18, 12, 16, 15, 18, 2, 4
2023/1/19, 41, 4, 24, 8, 1, 2
2023/1/20, 12, 12, 24, 17, 5, 4
2023/1/21, 37, 5, 27, 5, 2, 2
2023/1/22, 12, 11, 22, 6, 1, 3
2023/1/23, 36, 15, 12, 15, 1, 3
2023/1/24, 38, 19, 25, 15, 4, 3
2023/1/25, 43, 2, 27, 5, 2, 2
2023/1/26, 8, 6, 26, 11, 2, 3
2023/1/27, 19, 8, 18, 13, 1, 2
2023/1/28, 24, 6, 28, 9, 1, 2
2023/1/29, 19, 8, 28, 7, 2, 3
2023/1/30, 27, 9, 28, 11, 4, 3
2023/1/31, 26, 6, 26, 8, 3, 2
2023/2/1, 20, 10, 37, 8, 1, 2
2023/2/2, 29, 7, 28, 9, 2, 3
2023/2/3, 23, 9, 23, 11, 2, 3
2023/2/4, 32, 9, 28, 8, 1, 2
2023/2/5, 27, 9, 33, 9, 1, 2
2023/2/6, 28, 11, 29, 15, 4, 3
2023/2/7, 36, 14, 33, 10, 1, 3
2023/2/8, 41, 16, 39, 7, 1, 2
2023/2/9, 50, 9, 30, 7, 2, 3
2023/2/10, 30, 12, 18, 19, 1, 4
2023/2/11, 35, 7, 34, 6, 2, 2
2023/2/12, 17, 10, 34, 8, 6, 2
