date, pm25, pm10, o3, no2, so2
2021/2/17, 30, 6, 31, 1, 
2021/2/18, 28, 5, 33, 2, 
2021/2/19, 27, 11, 45, 2, 
2021/2/20, 43, 19, 54, 2, 
2021/2/21, 61, 13, 44, 2, 
2021/2/22, 48, 16, 37, 3, 
2021/2/23, 46, 8, 36, 2, 
2021/2/24, 28, 9, 29, 9, 1
2021/2/25, 39, 8, 31, 9, 1
2021/2/26, 35, 9, 36, 2, 
2021/2/27, 29, 10, 32, 3, 1
2021/2/28, 35, 8, 35, 6, 1
2021/1/4, 25, 11, 35, 6, 
2021/1/5, 42, 8, 34, 1, 
2021/1/6, 28, 5, 31, 1, 
2021/1/7, 19, 5, 30, 1, 
2021/1/8, 19, 5, 31, 1, 
2021/1/9, 20, 6, 30, 1, 
2021/1/10, 29, 6, 28, 2, 1
2021/1/11, 26, 9, 20, 10, 1
2021/1/12, 43, 13, 32, 3, 1
2021/1/13, 49, 26, 32, 7, 2
2021/1/14, 62, 30, 37, 10, 1
2021/1/15, 69, 19, 29, 8, 1
2021/1/16, 48, 10, 33, 2, 1
2021/1/17, 33, 6, 30, 2, 1
2021/1/18, 24, 8, 31, 2, 2
2021/1/19, 29, 6, 30, 11, 1
2021/1/20, 28, 16, 20, 21, 
2021/1/21, 59, 29, 11, 26, 
2021/1/22, 80, 12, 28, 12, 
2021/1/23, 46, 5, 29, 4, 
2021/1/24, 17, 8, 29, 7, 
2021/1/25, 27, 10, 28, 11, 
2021/1/26, 39, 10, 32, 10, 1
2021/1/27, 31, 13, 37, 7, 1
2021/1/28, 48, 9, 33, 1, 1
2021/1/29, 27, 9, 34, 1, 1
2021/1/30, 34, 19, 34, 4, 1
2021/1/31, 56, 12, 40, 2, 1
2020/10/1, 21, 9, 36, 2, 1
2020/10/2, 24, 11, 41, 3, 1
2020/10/3, 36, 14, 32, 2, 2
2020/10/4, 35, 17, 36, 2, 1
2020/10/5, 45, 7, 32, 3, 1
2020/10/6, 23, 11, 34, 4, 1
2020/10/7, 30, 7, 31, 8, 
2020/10/8, 13, 4, 28, 6, 
2020/10/9, 7, 4, 30, 3, 
2020/10/10, 7, 10, 35, 2, 
2020/10/11, 22, 11, 32, 3, 1
2020/10/12, 23, 10, 40, 3, 1
2020/10/13, 29, 11, 41, 3, 1
2020/10/14, 35, 9, 35, 2, 1
2020/10/15, 20, 8, 35, 5, 1
2020/10/16, 23, 5, 29, 3, 1
2020/10/17, 13, 5, 32, 2, 1
2020/10/18, 16, 8, 24, 3, 
2020/10/19, 22, 12, 43, 5, 
2020/10/20, 36, 12, 42, 3, 
2020/10/21, 35, 11, 30, 4, 
2020/10/22, 30, 12, 36, 2, 
2020/10/23, 27, 12, 39, 2, 
2020/10/24, 31, 10, 41, 1, 
2020/10/25, 34, 12, 38, 6, 
2020/10/26, 37, 8, 35, 4, 
2020/10/27, 25, 10, 32, 7, 
2020/10/28, 36, 20, 41, 6, 
2020/10/29, 52, 7, 32, 3, 
2020/10/30, 24, 8, 33, 3, 1
2020/10/31, 28, 10, 36, 3, 1
2020/11/1, 32, 6, 29, 7, 1
2020/11/2, 19, 11, 34, 2, 1
2020/11/3, 28, 7, 32, 2, 1
2020/11/4, 24, 7, 31, 4, 1
2020/11/5, 28, 13, 32, 11, 4
2020/11/6, 45, 14, 23, 10, 1
2020/11/7, 37, 22, 42, 4, 1
2020/11/8, 53, 11, 35, 2, 1
2020/11/9, 26, 5, 31, 1, 1
2020/11/10, 17, 6, 29, 4, 
2020/11/11, 20, 12, 23, 12, 1
2020/11/12, 39, 19, 14, 17, 2
2020/11/13, 52, 11, 34, 6, 1
2020/11/14, 37, 12, 31, 4, 
2020/11/15, 38, 16, 26, 11, 2
2020/11/16, 43, 18, 35, 7, 2
2020/11/17, 51, 24, 36, 9, 1
2020/11/18, 62, 8, 32, 1, 1
2020/11/19, 27, 12, 36, 1, 1
2020/11/20, 26, 8, 31, 2, 1
2020/11/21, 21, 5, 22, 2, 2
2020/11/22, 19, 6, 29, 2, 1
2020/11/23, 15, 7, 28, 4, 1
2020/11/24, 22, 9, 17, 12, 1
2020/11/25, 29, 12, 25, 16, 1
2020/11/26, 42, 11, 31, 5, 1
2020/11/27, 35, 9, 30, 2, 1
2020/11/28, 24, 5, 32, 1, 1
2020/11/29, 19, 7, 29, 3, 1
2020/11/30, 28, 7, 30, 4, 1
2020/12/1, 26, 5, 25, 5, 1
2020/12/2, 16, 5, 30, 3, 1
2020/12/3, 14, 6, 31, 5, 
2020/12/4, 21, 7, 29, 4, 
2020/12/5, 27, 7, 35, 2, 
2020/12/6, 22, 14, 28, 11, 
2020/12/7, 47, 19, 36, 4, 
2020/12/8, 60, 12, 30, 7, 
2020/12/9, 42, 11, 28, 7, 
2020/12/10, 38, 11, 32, 10, 
2020/12/11, 40, 18, 39, 4, 
2020/12/12, 56, 10, 36, 1, 
2020/12/13, 39, 6, 33, 1, 
2020/12/14, 27, 4, 29, 1, 
2020/12/15, 12, 5, 31, 1, 
2020/12/16, 15, 3, 29, 1, 
2020/12/17, 12, 5, 28, 2, 
2020/12/18, 23, 7, 28, 2, 
2020/12/19, 29, 5, 33, 1, 
2020/12/20, 12, 6, 35, 1, 
2020/12/21, 20, 11, 33, 3, 
2020/12/22, 43, 15, 33, 4, 
2020/12/23, 57, 13, 29, 7, 
2020/12/24, 48, 12, 32, 3, 1
2020/12/25, 39, 7, 28, 2, 1
2020/12/26, 29, 11, 27, 6, 2
2020/12/27, 40, 13, 28, 8, 2
2020/12/28, 47, 13, 33, 5, 1
2020/12/29, 47, 9, 32, 4, 1
2020/12/30, 25, 4, 30, 1, 1
2020/12/31, 13, 4, 32, 1, 
2021/1/1, 18, 4, 29, 1, 
2021/1/2, 18, , , , 
2020/7/1, 48, 8, 37, 1, 1
2020/7/2, 18, 11, 27, 4, 1
2020/7/3, 23, 14, 27, 1, 1
2020/7/4, 24, 15, 35, 2, 1
2020/7/5, 33, 12, 12, 1, 2
2020/7/6, 13, 17, 19, 1, 1
2020/7/7, 22, 11, 29, 3, 1
2020/7/8, 19, 9, 24, 1, 1
2020/7/9, 14, 13, 10, 3, 
2020/7/10, 21, 17, 26, 2, 
2020/7/11, 32, 11, 37, 3, 
2020/7/12, 23, 13, 19, 4, 
2020/7/13, 23, 16, 35, 1, 
2020/7/14, 25, 6, 31, 2, 1
2020/7/15, 14, 10, 42, 6, 2
2020/7/16, 24, 12, 27, 6, 1
2020/7/17, 24, 12, 37, 4, 2
2020/7/18, 27, 20, 33, 3, 4
2020/7/19, 48, 32, 30, 4, 3
2020/7/20, 63, 32, 35, 4, 4
2020/7/21, 61, 17, 42, 3, 2
2020/7/22, 38, 16, 33, 2, 1
2020/7/23, 36, 15, 19, 1, 1
2020/7/24, 26, 6, 29, 1, 
2020/7/25, 10, 11, 29, , 
2020/7/26, 16, 10, 13, 1, 1
2020/7/27, 12, 13, 10, 2, 1
2020/7/28, 27, 16, 29, 3, 1
2020/7/29, 34, 14, 35, 3, 2
2020/7/30, 31, 17, 37, 3, 1
2020/7/31, 41, 14, 51, 2, 2
2020/8/1, 38, 22, 42, 7, 3
2020/8/2, 56, 25, 23, 3, 2
2020/8/3, 56, 43, 31, 3, 2
2020/8/4, 81, 55, 40, 4, 4
2020/8/5, 99, 32, 21, 2, 
2020/8/6, 65, 38, 23, 2, 
2020/8/7, 78, 52, 15, 1, 3
2020/8/8, 101, 19, 12, 1, 2
2020/8/9, 47, 9, 9, , 1
2020/8/10, 17, 13, 15, 1, 1
2020/8/11, 30, 14, 29, 2, 1
2020/8/12, 37, 18, 31, 3, 2
2020/8/13, 43, 22, 42, 4, 2
2020/8/14, 53, 19, 41, 1, 2
2020/8/15, 50, 19, 44, 2, 1
2020/8/16, 53, 23, 68, 5, 2
2020/8/17, 59, 24, 55, 4, 
2020/8/18, 59, 21, 63, 5, 
2020/8/19, 53, 27, 43, 5, 
2020/8/20, 59, 28, 67, 7, 
2020/8/21, 63, 27, 49, 3, 
2020/8/22, 57, 20, 49, 3, 
2020/8/23, 48, 26, 49, 2, 
2020/8/24, 58, 25, 32, 1, 
2020/8/25, 58, 14, 40, 3, 2
2020/8/26, 42, 15, 36, 4, 1
2020/8/27, 38, 11, 32, 6, 2
2020/8/28, 32, 13, 31, 4, 1
2020/8/29, 34, 23, 32, 3, 2
2020/8/30, 47, 18, 52, 6, 2
2020/8/31, 40, 12, 35, 4, 1
2020/9/1, 30, 10, 16, 4, 1
2020/9/2, 21, 18, 21, 1, 
2020/9/3, 37, 18, 25, 3, 
2020/9/4, 34, 14, 43, 4, 
2020/9/5, 30, 9, 22, 1, 
2020/9/6, 20, 15, 22, 1, 
2020/9/7, 26, , , , 
2020/9/13, 13, 6, 29, 4, 
2020/9/14, 13, 6, 46, 4, 
2020/9/15, 20, 11, 47, 3, 
2020/9/16, 30, 9, 24, 1, 
2020/9/17, 22, 15, 25, 2, 
2020/9/18, 28, 10, 40, 2, 
2020/9/19, 27, 10, 40, 1, 
2020/9/20, 34, 12, 48, 2, 
2020/9/21, 37, 12, 44, 2, 
2020/9/22, 34, 13, 42, 3, 
2020/9/23, 36, 19, 34, 3, 
2020/9/24, 47, 11, 22, 5, 
2020/9/25, 14, 7, 27, 1, 
2020/9/26, 12, 5, 34, 1, 
2020/9/27, 14, 8, 32, 3, 
2020/9/28, 22, 14, 55, 5, 
2020/9/29, 37, 14, 34, 5, 
2020/9/30, 35, 9, 37, 2, 1
2020/4/1, 21, 11, 41, 2, 
2020/4/2, 38, 12, 36, 8, 
2020/4/3, 45, 19, 46, 4, 
2020/4/4, 55, 7, 39, 1, 
2020/4/5, 27, 11, 45, 1, 
2020/4/6, 39, 13, 53, 4, 3
2020/4/7, 49, 21, 69, 6, 4
2020/4/8, 63, 13, 56, 3, 1
2020/4/9, 48, 8, 39, 2, 1
2020/4/10, 30, 7, 43, 1, 1
2020/4/11, 33, 8, 36, 2, 1
2020/4/12, 32, 7, 37, 1, 1
2020/4/13, 11, 10, 40, 1, 1
2020/4/14, 31, 12, 46, 6, 
2020/4/15, 41, 17, 51, 9, 
2020/4/16, 52, 20, 62, 6, 
2020/4/17, 60, 14, 51, 2, 
2020/4/18, 41, 8, 46, 2, 
2020/4/19, 25, 9, 45, 4, 
2020/4/20, 22, 15, 50, 2, 
2020/4/21, 44, 10, 41, 1, 
2020/4/22, 31, 10, 38, 2, 
2020/4/23, 37, 12, 47, 2, 
2020/4/24, 44, 10, 53, 2, 
2020/4/25, 41, 20, 82, 1, 
2020/4/26, 61, 18, 51, 4, 
2020/4/27, 54, 12, 51, 3, 
2020/4/28, 41, 16, 61, 4, 
2020/4/29, 55, 18, 55, 4, 
2020/4/30, 58, 29, 45, 3, 6
2020/5/1, 79, 41, 44, 4, 8
2020/5/2, 95, 15, 38, 3, 2
2020/5/3, 46, 11, 35, 5, 1
2020/5/4, 34, 10, 46, 3, 1
2020/5/5, 34, 15, 38, 5, 1
2020/5/6, 46, 7, 40, 1, 1
2020/5/7, 22, 11, 44, 3, 1
2020/5/8, 33, 10, 41, 1, 
2020/5/9, 29, 12, 28, 4, 
2020/5/10, 23, 12, 45, 4, 
2020/5/11, 35, 18, 42, 6, 
2020/5/12, 52, 19, 55, 4, 
2020/5/13, 56, 11, 61, 4, 
2020/5/14, 42, 12, 46, 2, 1
2020/5/15, 42, 9, 30, 7, 1
2020/5/16, 20, 10, 39, 3, 4
2020/5/17, 29, 15, 26, 8, 2
2020/5/18, 37, 12, 47, 4, 1
2020/5/19, 33, 13, 45, 2, 1
2020/5/20, 34, 5, 33, 1, 1
2020/5/21, 12, 9, 31, 5, 
2020/5/22, 27, 11, 46, 4, 
2020/5/23, 31, 10, 42, 1, 
2020/5/24, 26, 11, 37, 3, 
2020/5/25, 25, 18, 35, 3, 
2020/5/26, 46, 17, 52, 2, 
2020/5/27, 49, 16, 50, 3, 
2020/5/28, 46, 10, 70, 3, 
2020/5/29, 39, 14, 47, 5, 
2020/5/30, 49, 11, 38, 1, 
2020/5/31, 33, 8, 33, 2, 
2020/6/1, 19, 12, 56, 2, 
2020/6/2, 39, 28, 49, 5, 
2020/6/3, 69, 34, 57, 6, 
2020/6/4, 79, 25, 59, 5, 
2020/6/5, 67, 30, 43, 9, 
2020/6/6, 70, 10, 43, 3, 
2020/6/7, 32, 13, 53, 3, 
2020/6/8, 43, 16, 44, 1, 
2020/6/9, 47, 13, 26, 7, 
2020/6/10, 33, 11, 14, 1, 
2020/6/11, 21, 15, 21, 2, 1
2020/6/12, 33, 21, 14, 2, 1
2020/6/13, 39, 20, 15, 1, 1
2020/6/14, 43, 14, 48, 2, 1
2020/6/15, 39, 18, 65, 3, 2
2020/6/16, 54, 11, 42, 4, 1
2020/6/17, 34, 14, 34, 3, 1
2020/6/18, 34, 7, 38, 7, 1
2020/6/19, 16, 11, 37, 3, 1
2020/6/20, 30, 12, 36, 3, 1
2020/6/21, 34, 11, 43, 5, 1
2020/6/22, 34, 11, 57, 4, 2
2020/6/23, 33, , 43, 5, 2
2020/6/25, 26, 23, 32, 1, 1
2020/6/26, 49, 19, 57, 2, 2
2020/6/27, 48, 14, 46, 3, 1
2020/6/28, 32, 13, 41, 3, 1
2020/6/29, 36, 16, 40, 1, 1
2020/6/30, 29, 18, 45, 1, 1
2020/1/1, 20, 8, 30, 1, 1
2020/1/2, 34, 17, 35, 2, 1
2020/1/3, 61, 12, 35, 1, 2
2020/1/4, 48, 5, 32, 1, 1
2020/1/5, 23, 6, 27, 6, 1
2020/1/6, 27, 7, 28, 9, 1
2020/1/7, 34, 9, 31, 1, 1
2020/1/8, 22, 5, 36, 2, 2
2020/1/9, 23, 10, 33, 4, 1
2020/1/10, 34, 5, 26, 5, 1
2020/1/11, 25, 7, 28, 5, 2
2020/1/12, 41, 7, 33, 1, 1
2020/1/13, 31, 8, 31, 3, 1
2020/1/14, 34, 7, 31, 3, 1
2020/1/15, 24, 5, 22, 6, 1
2020/1/16, 20, 7, 25, 9, 1
2020/1/17, 37, 5, 34, 2, 
2020/1/18, 16, 6, 32, 3, 1
2020/1/19, 24, 19, 37, 3, 1
2020/1/20, 63, 12, 35, 3, 1
2020/1/21, 47, 14, 26, 17, 1
2020/1/22, 57, 13, 8, 18, 1
2020/1/23, 50, 11, 33, 9, 1
2020/1/24, 38, 7, 30, 4, 1
2020/1/25, 35, 7, 26, 5, 1
2020/1/26, 25, 4, 24, 5, 1
2020/1/27, 15, 5, 20, 6, 1
2020/1/28, 15, 6, 29, 3, 1
2020/1/29, 17, 4, 30, 1, 1
2020/1/30, 14, 6, 32, 1, 1
2020/1/31, 16, 5, 32, 1, 1
2020/2/1, 16, 11, 37, 2, 1
2020/2/2, 40, 19, 36, 4, 1
2020/2/3, 65, 9, 34, 2, 1
2020/2/4, 35, 12, 37, 3, 1
2020/2/5, 49, 5, 29, 2, 1
2020/2/6, 13, 4, 27, 4, 1
2020/2/7, 18, 14, 36, 5, 3
2020/2/8, 50, 6, 32, 1, 
2020/2/9, 19, 7, 36, 2, 
2020/2/10, 35, 8, 35, 2, 
2020/2/11, 34, 12, 33, 10, 
2020/2/12, 38, 12, 32, 3, 
2020/2/13, 29, 16, 24, 14, 
2020/2/14, 48, 18, 20, 14, 
2020/2/15, 53, 11, 30, 4, 
2020/2/16, 32, 9, 32, 1, 
2020/2/17, 29, 7, 32, 1, 
2020/2/18, 30, 7, 31, 4, 
2020/2/19, 30, 13, 27, 13, 
2020/2/20, 51, 9, 38, 6, 
2020/2/21, 34, 13, 37, 2, 3
2020/2/22, 39, 19, 36, 1, 1
2020/2/23, 55, 11, 34, 3, 1
2020/2/24, 39, 17, 25, 19, 2
2020/2/25, 53, 14, 34, 10, 1
2020/2/26, 44, 7, 33, 1, 
2020/2/27, 17, 7, 32, 5, 1
2020/2/28, 21, 7, 22, 9, 
2020/2/29, 30, 8, 32, 4, 
2020/3/1, 31, 12, 36, 5, 
2020/3/2, 39, 10, 29, 6, 1
2020/3/3, 35, 6, 17, 10, 1
2020/3/4, 27, 11, 40, 2, 1
2020/3/5, 41, 12, 37, 3, 1
2020/3/6, 50, 11, 28, 9, 1
2020/3/7, 46, 9, 32, 4, 1
2020/3/8, 25, 14, 34, 8, 2
2020/3/9, 42, 10, 28, 7, 1
2020/3/10, 25, 9, 40, 3, 1
2020/3/11, 29, 9, 39, 2, 2
2020/3/12, 36, 12, 35, 6, 7
2020/3/13, 43, 11, 35, 5, 3
2020/3/14, 36, 9, 39, 1, 1
2020/3/15, 29, 7, 35, 1, 
2020/3/16, 23, 9, 41, 1, 
2020/3/17, 38, 14, 54, 4, 
2020/3/18, 51, 13, 44, 4, 
2020/3/19, 45, 11, 38, 2, 
2020/3/20, 33, 10, 41, 6, 
2020/3/21, 38, 22, 46, 12, 4
2020/3/22, 63, 14, 42, 3, 1
2020/3/23, 49, 12, 40, 2, 1
2020/3/24, 49, 10, 41, 3, 1
2020/3/25, 37, 17, 40, 12, 4
2020/3/26, 56, 15, 39, 1, 1
2020/3/27, 38, 9, 32, 4, 1
2020/3/28, 27, 7, 38, 1, 1
2020/3/29, 17, , , , 
2019/10/1, 59, 20, 19, 6, 
2019/10/2, 48, 12, 29, 3, 
2019/10/3, 32, 10, 36, 2, 2
2019/10/4, 27, 13, 42, 3, 2
2019/10/5, 41, 11, 29, 2, 2
2019/10/6, 30, 9, 40, 6, 2
2019/10/7, 32, 7, 30, 3, 1
2019/10/8, 23, 8, 35, 3, 1
2019/10/9, 26, 18, 53, 11, 3
2019/10/10, 49, 12, 29, 6, 2
2019/10/11, 39, 10, 30, 2, 2
2019/10/12, 12, 8, 30, 1, 1
2019/10/13, 29, 17, 19, 5, 2
2019/10/14, 40, 10, 33, 3, 2
2019/10/15, 25, 9, 34, 5, 1
2019/10/16, 31, 12, 29, 7, 1
2019/10/17, 38, 7, 26, 5, 1
2019/10/18, 20, 9, 21, 6, 2
2019/10/19, 16, 6, 36, 3, 2
2019/10/20, 17, 8, 23, 5, 
2019/10/21, 19, , 33, 2, 2
2019/10/23, 27, 9, 22, 6, 1
2019/10/24, 21, 7, 31, 6, 1
2019/10/25, 11, 6, 28, 4, 3
2019/10/26, 17, 16, 41, 4, 4
2019/10/27, 41, 11, 35, 6, 3
2019/10/28, 37, 11, 24, 7, 2
2019/10/29, 32, 26, 41, 5, 2
2019/10/30, 63, 37, 41, 6, 3
2019/10/31, 73, 23, 40, 6, 4
2019/11/1, 57, 12, 35, 5, 1
2019/11/2, 43, 18, 31, 6, 4
2019/11/3, 49, 9, 32, 2, 2
2019/11/4, 26, 8, 32, 5, 4
2019/11/5, 24, 7, 29, 6, 4
2019/11/6, 25, 14, 30, 6, 5
2019/11/7, 44, 10, 35, 4, 2
2019/11/8, 37, 8, 34, 5, 
2019/11/9, 30, 7, 33, 3, 
2019/11/10, 25, 13, 44, 1, 
2019/11/11, 43, 10, 40, 5, 
2019/11/12, 35, 11, 40, 4, 
2019/11/13, 39, 13, 34, 2, 
2019/11/14, 36, 6, 27, 5, 
2019/11/15, 22, 13, 34, 6, 
2019/11/16, 46, 15, 43, 5, 
2019/11/17, 53, 15, 41, 2, 
2019/11/18, 45, 14, 32, 2, 1
2019/11/19, 34, 6, 30, 4, 1
2019/11/20, 25, 6, 25, 6, 2
2019/11/21, 21, 10, 16, 14, 2
2019/11/22, 39, 15, 25, 15, 3
2019/11/23, 46, 19, 17, 13, 2
2019/11/24, 51, 20, 27, 9, 3
2019/11/25, 47, 8, 26, 5, 1
2019/11/26, 26, 9, 19, 11, 3
2019/11/27, 35, 7, 29, 4, 1
2019/11/28, 20, 4, 30, 4, 2
2019/11/29, 16, 5, 31, 5, 2
2019/11/30, 20, 7, 34, 2, 2
2019/12/1, 28, 9, 31, 5, 2
2019/12/2, 26, 6, 32, 1, 2
2019/12/3, 24, 7, 31, 3, 1
2019/12/4, 29, 6, 33, 2, 2
2019/12/5, 27, 6, 32, 4, 2
2019/12/6, 19, 5, 24, 5, 1
2019/12/7, 21, 6, 32, 4, 2
2019/12/8, 30, 7, 25, 7, 2
2019/12/9, 28, 14, 23, 13, 4
2019/12/10, 54, 28, 22, 19, 4
2019/12/11, 86, 12, 31, 4, 3
2019/12/12, 41, 5, 24, 5, 2
2019/12/13, 21, 9, 29, 5, 3
2019/12/14, 34, 8, 29, 2, 2
2019/12/15, 32, 11, 20, 13, 
2019/12/16, 45, 24, 13, 25, 
2019/12/17, 67, 23, 24, 16, 
2019/12/18, 55, 14, 21, 10, 2
2019/12/19, 49, 9, 32, 3, 2
2019/12/20, 31, 10, 27, 5, 2
2019/12/21, 43, 10, 29, 5, 2
2019/12/22, 38, 9, 28, 5, 3
2019/12/23, 35, 9, 30, 6, 2
2019/12/24, 33, 9, 25, 10, 2
2019/12/25, 37, 14, 17, 16, 2
2019/12/26, 51, 9, 31, 7, 1
2019/12/27, 29, 6, 29, 3, 2
2019/12/28, 26, 7, 26, 6, 
2019/12/29, 34, , , , 
2019/7/1, 21, 22, 42, 5, 2
2019/7/2, 45, 22, 29, 6, 2
2019/7/3, 46, 19, 48, 3, 2
2019/7/4, 41, 20, 47, 5, 2
2019/7/5, 47, 4, 54, 3, 2
2019/7/6, 14, 12, 47, 4, 3
2019/7/7, 38, 20, 41, 6, 3
2019/7/8, 52, 13, 28, 6, 2
2019/7/9, 30, 13, 31, 5, 3
2019/7/10, 33, 13, 22, 10, 2
2019/7/11, 30, 11, 46, 5, 2
2019/7/12, 34, 16, 39, 5, 3
2019/7/13, 42, 9, 37, 4, 2
2019/7/14, 21, 10, 46, 4, 2
2019/7/15, 27, 16, 44, 6, 3
2019/7/16, 42, 16, 31, 5, 4
2019/7/17, 38, 10, 16, 2, 2
2019/7/18, 17, 5, 37, 4, 2
2019/7/19, 8, 9, 39, 3, 1
2019/7/20, 18, 7, 20, 1, 2
2019/7/21, 16, 10, 30, 2, 2
2019/7/22, 20, 19, 32, 3, 2
2019/7/23, 42, 21, , 4, 2
2019/7/24, 48, 21, , 4, 2
2019/7/25, 48, 17, , 3, 3
2019/7/26, 40, 21, , 4, 2
2019/7/27, 35, 34, , 2, 5
2019/7/28, 66, 19, 19, 3, 3
2019/7/29, 43, 19, 28, 3, 5
2019/7/30, 44, 23, 31, 3, 5
2019/7/31, 48, 21, 34, 3, 6
2019/8/1, 50, 44, 39, 7, 5
2019/8/2, 80, 15, 24, 3, 
