date, pm25, pm10, o3, no2, so2
2021/7/23, 25, 9, 27, 3, 1
2021/7/24, 25, 9, 27, 3, 1
2021/7/25, 26, 7, 21, 2, 1
2021/7/26, 18, 11, 24, 12, 1
2021/7/27, 29, 15, 25, 10, 1
2021/7/28, 37, 15, 17, 11, 1
2021/7/29, 36, 13, 27, 9, 1
2021/7/30, 28, 16, 23, 11, 1
2021/7/31, 39, 19, 28, 7, 1
2021/8/1, 49, 9, 27, 3, 1
2021/6/2, 63, 28, 48, 12, 1
2021/6/3, 64, 10, 30, 4, 1
2021/6/4, 27, 9, 38, 11, 1
2021/6/5, 17, 11, 36, 5, 1
2021/6/6, 28, 14, 44, 2, 1
2021/6/7, 39, 17, 40, 9, 1
2021/6/8, 49, 18, 37, 9, 1
2021/6/9, 50, 22, 45, 16, 1
2021/6/10, 56, 33, 73, 14, 1
2021/6/11, 76, 18, 34, 4, 1
2021/6/12, 48, 9, 25, 4, 1
2021/6/13, 23, 8, 29, 6, 1
2021/6/14, 17, 14, 37, 10, 1
2021/6/15, 42, 25, 26, 12, 1
2021/6/16, 53, 3, 28, 6, 1
2021/6/17, 12, 14, 28, 11, 1
2021/6/18, 33, 11, 17, 10, 1
2021/6/19, 25, 14, 68, 6, 1
2021/6/20, 39, 18, 46, 6, 1
2021/6/21, 47, 19, 57, 12, 1
2021/6/22, 51, 18, 40, 10, 1
2021/6/23, 42, 14, 31, 9, 1
2021/6/24, 32, 11, 30, 7, 1
2021/6/25, 27, 10, 32, 9, 1
2021/6/26, 28, 17, 49, 9, 1
2021/6/27, 49, 13, 41, 2, 1
2021/6/28, 40, 12, 37, 7, 1
2021/6/29, 33, 19, 32, 8, 1
2021/6/30, 43, 23, 38, 16, 1
2021/7/1, 52, 13, 34, 11, 1
2021/5/2, 40, 14, 44, 3, 1
2021/5/3, 40, 10, 44, 5, 1
2021/5/4, 33, 14, 41, 2, 2
2021/5/5, 47, 14, 48, 4, 1
2021/5/6, 33, 17, 50, 7, 1
2021/5/7, 46, 20, 43, 5, 1
2021/5/8, 52, 39, 61, 8, 1
2021/5/9, 78, 44, 64, 5, 1
2021/5/10, 84, 26, 47, 11, 1
2021/5/11, 55, 28, 42, 25, 1
2021/5/12, 57, 16, 33, 8, 1
2021/5/13, 36, 10, 26, 13, 1
2021/5/14, 26, 20, 34, 18, 1
2021/5/15, 54, 9, 24, 6, 1
2021/5/16, 25, 7, 24, 1, 1
2021/5/17, 17, 13, 28, 10, 1
2021/5/18, 34, 12, 41, 12, 1
2021/5/19, 29, 10, 41, 11, 1
2021/5/20, 33, 9, 27, 9, 1
2021/5/21, 22, 11, 44, 11, 1
2021/5/22, 30, 12, 50, 10, 1
2021/5/23, 38, 14, 55, 5, 1
2021/5/24, 44, 12, 41, 11, 1
2021/5/25, 34, 26, 56, 7, 1
2021/5/26, 64, 22, 37, 10, 1
2021/5/27, 57, 8, 43, 8, 1
2021/5/28, 22, 14, 47, 5, 1
2021/5/29, 42, 16, 49, 9, 1
2021/5/30, 47, 13, 59, 5, 1
2021/5/31, 41, 21, 55, 14, 1
2021/6/1, 59, 27, 56, 18, 1
2021/4/11, 23, 10, 40, 8, 1
2021/4/12, 36, 11, 32, 7, 1
2021/4/13, 30, 11, 37, 9, 1
2021/4/14, 24, 15, 37, 9, 1
2021/4/15, 38, 11, 38, 10, 1
2021/4/16, 33, 12, 32, 7, 1
2021/4/17, 39, 22, 38, 7, 1
2021/4/18, 46, 10, 36, 5, 1
2021/4/19, 29, 15, 46, 10, 1
2021/4/20, 41, 19, 72, 11, 1
2021/4/21, 53, 25, 70, 16, 1
2021/4/22, 65, 26, 57, 23, 2
2021/4/23, 66, 19, 43, 11, 1
2021/4/24, 55, 20, 39, 8, 1
2021/4/25, 48, 15, 44, 3, 1
2021/4/26, 35, 9, 37, 5, 1
2021/4/27, 28, 16, 32, 16, 1
2021/4/28, 45, 13, 26, 10, 1
2021/4/29, 37, 14, 39, 7, 1
2021/4/30, 31, 29, 50, 9, 1
2021/5/1, 65, 15, 46, 5, 1
2021/3/2, 20, 9, 32, 7, 1
2021/3/3, 21, 10, 29, 8, 1
2021/3/4, 32, 11, 23, 12, 2
2021/3/5, 38, 6, 15, 11, 
2021/3/6, 22, , , , 
2021/2/2, 47, 26, 29, 19, 1
2021/2/3, 61, 15, 23, 18, 1
2021/2/4, 47, 17, 25, 19, 1
2021/2/5, 53, 15, 22, 14, 
2021/2/6, 52, 11, 29, 12, 1
2021/2/7, 35, 28, 43, 11, 1
2021/2/8, 76, 17, 28, 12, 
2021/2/9, 44, 10, 26, 13, 1
2021/2/10, 29, 11, 28, 16, 1
2021/2/11, 36, 23, 31, 19, 1
2021/2/12, 67, 29, 24, 31, 2
2021/2/13, 79, 23, 26, 25, 2
2021/2/14, 61, 12, 23, 12, 2
2021/2/15, 32, 13, 31, 12, 
2021/2/16, 36, 14, 30, 11, 
2021/2/17, 40, 14, 30, 8, 
2021/2/18, 42, 12, 26, 8, 
2021/2/19, 41, 14, 31, 9, 1
2021/2/20, 50, 17, 45, 7, 1
2021/2/21, 47, 18, 44, 5, 1
2021/2/22, 52, 17, 40, 9, 1
2021/2/23, 45, 20, 34, 10, 
2021/2/24, 55, 13, 28, 12, 1
2021/2/25, 40, 16, 24, 15, 1
2021/2/26, 48, 8, 28, 7, 
2021/2/27, 21, 9, 32, 6, 1
2021/2/28, 29, 8, 33, 5, 1
2021/3/1, 28, 6, 32, 5, 1
2021/1/5, 37, 16, 22, 22, 1
2021/1/6, 49, 11, 30, 13, 1
2021/1/7, 38, 10, 27, 8, 1
2021/1/8, 36, 7, 27, 7, 1
2021/1/9, 24, 8, 26, 6, 
2021/1/10, 26, , , , 
2021/1/13, 56, 23, 24, 12, 1
2021/1/14, 62, 31, 24, 23, 1
2021/1/15, 63, 29, 32, 13, 4
2021/1/16, 61, 33, 28, 15, 1
2021/1/17, 70, 9, 28, 8, 1
2021/1/18, 28, 18, 26, 16, 1
2021/1/19, 52, 12, 29, 14, 1
2021/1/20, 38, 13, 17, 22, 1
2021/1/21, 44, 25, 13, 30, 2
2021/1/22, 72, 20, 19, 26, 2
2021/1/23, 59, 10, 20, 20, 1
2021/1/24, 34, 9, 30, 5, 1
2021/1/25, 25, 8, 24, 13, 
2021/1/26, 27, 11, 22, 18, 1
2021/1/27, 33, 14, 28, 12, 
2021/1/28, 38, 21, 29, 19, 3
2021/1/29, 53, 12, 28, 12, 
2021/1/30, 37, 22, 27, 12, 
2021/1/31, 55, 25, 38, 9, 1
2021/2/1, 62, 18, 32, 11, 5
2020/10/2, 24, 19, 31, 13, 2
2020/10/7, 26, 9, 29, 10, 1
2020/10/8, 27, 7, 26, 9, 1
2020/10/9, 23, 14, 26, 9, 1
2020/10/10, 35, 10, 31, 9, 1
2020/10/11, 24, 12, 31, 4, 1
2020/10/12, 32, 17, 39, 13, 1
2020/10/13, 44, 21, 41, 19, 1
2020/10/14, 59, 14, 35, 11, 1
2020/10/15, 39, 15, 39, 11, 1
2020/10/16, 39, 9, 33, 8, 1
2020/10/17, 26, 9, 37, 8, 1
2020/10/18, 28, 11, 39, 8, 1
2020/10/19, 35, 13, 31, 10, 1
2020/10/20, 36, 11, 36, 11, 
2020/10/21, 35, 17, 29, 14, 3
2020/10/22, 48, 12, 25, 13, 1
2020/10/23, 25, 19, 26, 15, 1
2020/10/24, 42, 12, 32, 10, 1
2020/10/25, 35, 11, 39, 8, 1
2020/10/26, 35, 16, 33, 19, 1
2020/10/27, 47, 18, 33, 21, 1
2020/10/28, 53, 19, 29, 23, 1
2020/10/29, 56, 29, 38, 23, 1
2020/10/30, 73, 14, 30, 9, 1
2020/10/31, 39, 11, 28, 9, 
2020/11/1, 35, 14, 31, 7, 2
2020/11/2, 38, 19, 25, 14, 1
2020/11/3, 38, 21, 24, 15, 1
2020/11/4, 49, 10, 29, 12, 1
2020/11/5, 33, 12, 22, 18, 1
2020/11/6, 38, 16, 29, 12, 5
2020/11/7, 53, 21, 31, 14, 1
2020/11/8, 52, 25, 42, 9, 1
2020/11/9, 59, 9, 26, 10, 
2020/11/10, 25, 11, 26, 15, 
2020/11/11, 35, 10, 27, 12, 
2020/11/12, 34, 13, 20, 15, 1
2020/11/13, 43, 17, 31, 19, 
2020/11/14, 53, 16, 40, 14, 1
2020/11/15, 51, 17, 39, 13, 2
2020/11/16, 55, 28, 15, 30, 2
2020/11/17, 69, 27, 15, 28, 2
2020/11/18, 68, 20, 32, 11, 5
2020/11/19, 56, 11, 27, 5, 2
2020/11/20, 29, 17, 27, 14, 
2020/11/21, 42, 11, 27, 8, 
2020/11/22, 32, 12, 22, 8, 1
2020/11/23, 35, 14, 25, 11, 1
2020/11/24, 41, 13, 23, 15, 1
2020/11/25, 38, 13, 31, 18, 1
2020/11/26, 44, 14, 21, 20, 1
2020/11/27, 49, 17, 23, 18, 1
2020/11/28, 55, 12, 24, 11, 1
2020/11/29, 36, 10, 27, 7, 1
2020/11/30, 37, 12, 22, 15, 1
2020/12/1, 37, 9, 23, 15, 1
2020/12/2, 28, 11, 22, 16, 1
2020/12/3, 30, 14, 28, 16, 1
2020/12/4, 36, 15, 26, 19, 1
2020/12/5, 47, 11, 31, 11, 1
2020/12/6, 32, 11, 31, 11, 
2020/12/7, 40, 19, 22, 22, 
2020/12/8, 56, 23, 28, 16, 1
2020/12/9, 66, 14, 22, 19, 1
2020/12/10, 45, 12, 14, 24, 1
2020/12/11, 35, 14, 15, 24, 1
2020/12/12, 42, 21, 35, 14, 1
2020/12/13, 64, 20, 32, 12, 1
2020/12/14, 59, 14, 30, 10, 1
2020/12/15, 35, 10, 24, 10, 1
2020/12/16, 26, 10, 26, 9, 1
2020/12/17, 30, 9, 26, 14, 
2020/12/18, 26, 13, 22, 17, 1
2020/12/19, 41, 10, 28, 8, 1
2020/12/20, 32, 7, 28, 7, 1
2020/12/21, 25, 15, 23, 20, 
2020/12/22, 51, 26, 19, 23, 1
2020/12/23, 81, 31, 29, 18, 1
2020/12/24, 90, 24, 28, 21, 1
2020/12/25, 70, 15, 27, 18, 1
2020/12/26, 41, 12, 22, 14, 1
2020/12/27, 41, 14, 18, 12, 1
2020/12/28, 51, 12, 22, 21, 1
2020/12/29, 41, 13, 16, 18, 2
2020/12/30, 43, 10, 29, 5, 
2020/12/31, 27, 4, 28, 3, 
2021/1/1, 17, 6, 27, 4, 
2021/1/2, 23, 11, 29, 6, 
2021/1/3, 41, 10, 30, 4, 
2021/1/4, 31, 11, 25, 15, 
2020/7/2, 28, 10, 37, 11, 1
2020/7/3, 29, 11, 32, 8, 1
2020/7/4, 31, 9, 34, 8, 1
2020/7/5, 21, 13, 38, 8, 1
2020/7/6, 31, 5, 29, 11, 
2020/7/7, 13, 8, 35, 13, 1
2020/7/8, 15, 12, 37, 11, 1
2020/7/9, 32, 10, 25, 8, 1
2020/7/10, 28, 4, 21, 4, 1
2020/7/11, 9, 14, 36, 8, 1
2020/7/12, 34, 10, 32, 8, 1
2020/7/13, 22, 11, 15, 5, 
2020/7/14, 24, 9, 31, 9, 
2020/7/15, 17, 8, 22, 10, 1
2020/7/16, 20, 11, 21, 11, 1
2020/7/17, 29, 15, 23, 9, 1
2020/7/18, 36, 16, 32, 9, 1
2020/7/19, 38, 15, 20, 4, 1
2020/7/20, 35, 9, 9, 3, 1
2020/7/21, 18, 15, 24, 12, 1
2020/7/22, 31, 13, 10, 10, 1
2020/7/23, 29, 10, 9, 6, 1
2020/7/24, 18, 6, 36, 4, 
2020/7/25, 18, 6, 29, 4, 
2020/7/26, 15, 16, 38, 4, 1
2020/7/27, 39, 7, 14, 5, 
2020/7/28, 13, 9, 8, 6, 
2020/7/29, 16, 12, 8, 8, 1
2020/7/30, 25, 17, 17, 9, 1
2020/7/31, 41, 17, 10, 9, 
2020/8/1, 39, 11, 12, 7, 
2020/8/2, 27, 41, 18, 5, 1
2020/8/3, 93, 55, 15, 9, 1
2020/8/4, 117, 54, 19, 10, 5
2020/8/5, 117, 35, 25, 10, 3
2020/8/6, 78, 46, 11, 3, 7
2020/8/7, 105, 48, 9, 3, 4
2020/8/8, 97, 14, 8, 2, 1
2020/8/9, 29, 11, 10, 1, 1
2020/8/10, 27, 8, 10, 2, 1
2020/8/11, 17, 10, 8, 6, 
2020/8/12, 17, 13, 10, 6, 1
2020/8/13, 26, 14, 11, 6, 1
2020/8/14, 26, 9, 16, 4, 
2020/8/15, 20, 8, 13, 5, 1
2020/8/16, 17, 15, 18, 4, 1
2020/8/17, 34, 24, 21, 7, 1
2020/8/18, 57, 28, 22, 10, 1
2020/8/19, 62, 35, 50, 17, 
2020/8/20, 77, 47, 71, 12, 1
2020/8/21, 91, 49, 42, 13, 
2020/8/22, 92, 31, 39, 9, 1
2020/8/23, 67, 24, 30, 5, 
2020/8/24, 57, 32, 47, 11, 1
2020/8/25, 70, 23, 14, 4, 3
2020/8/26, 57, 7, 21, 3, 2
2020/8/27, 16, 7, 16, 3, 1
2020/8/28, 17, 10, 14, 6, 1
2020/8/29, 23, 17, 33, 9, 1
2020/8/30, 43, 19, 30, 7, 1
2020/8/31, 50, 20, 17, 12, 1
2020/9/1, 42, 19, 23, 10, 1
2020/9/2, 48, 7, 19, 3, 1
2020/9/3, 20, 14, 28, 5, 1
2020/9/4, 35, 29, 38, 13, 
2020/9/5, 62, 20, 34, 10, 1
2020/9/6, 48, 13, 21, 6, 
2020/9/7, 28, 6, 25, 1, 
2020/9/8, 15, , , , 
2020/9/14, 5, 10, 24, 12, 1
2020/9/15, 24, 16, 35, 17, 1
2020/9/16, 36, 15, 27, 10, 1
2020/9/17, 37, 11, 17, 20, 1
2020/9/18, 20, 15, 32, 17, 1
2020/9/19, 27, 12, 30, 12, 1
2020/9/20, 32, 9, 38, 6, 1
2020/9/21, 27, 13, 27, 8, 1
2020/9/22, 33, 10, 36, 7, 1
2020/9/23, 31, 14, 30, 11, 1
2020/9/24, 33, 14, 16, 15, 1
2020/9/25, 32, 13, 25, 14, 1
2020/9/26, 30, 13, 28, 5, 
2020/9/27, 30, 10, 32, 2, 
2020/9/28, 24, 9, 33, 6, 
2020/9/29, 25, 18, 28, 14, 1
2020/9/30, 37, 17, 27, 16, 1
2020/10/1, 40, 15, 27, 9, 
2020/4/2, 39, 17, 38, 8, 
2020/4/3, 50, 16, 45, 10, 1
2020/4/4, 52, 22, 64, 8, 1
2020/4/5, 66, 11, 39, 2, 1
2020/4/6, 33, 15, 49, 9, 1
2020/4/7, 47, 19, 62, 9, 1
2020/4/8, 58, 23, 52, 9, 1
2020/4/9, 65, 16, 49, 8, 1
2020/4/10, 49, 13, 42, 6, 1
2020/4/11, 40, 11, 39, 8, 1
2020/4/12, 38, 7, 38, 4, 1
2020/4/13, 26, 12, 41, 4, 1
2020/4/14, 37, 12, 42, 12, 1
2020/4/15, 40, 12, 45, 9, 1
2020/4/16, 43, 23, 51, 13, 1
2020/4/17, 62, 21, 42, 5, 4
2020/4/18, 60, 26, 59, 4, 1
2020/4/19, 61, 13, 39, 4, 3
2020/4/20, 41, 7, 55, 6, 1
2020/4/21, 20, 12, 42, 6, 
2020/4/22, 34, 15, 42, 4, 
2020/4/23, 40, 17, 39, 5, 
2020/4/24, 45, 13, 41, 6, 1
2020/4/25, 36, 17, 85, 3, 1
2020/4/26, 49, 22, 85, 4, 1
2020/4/27, 61, 20, 59, 7, 1
2020/4/28, 60, 15, 52, 6, 1
2020/4/29, 49, 12, 51, 5, 1
2020/4/30, 42, 15, 52, 9, 1
2020/5/1, 49, 24, 38, 7, 3
2020/5/2, 67, 26, 40, 4, 2
2020/5/3, 71, 15, 26, 2, 6
2020/5/4, 40, 16, 42, 5, 
2020/5/5, 46, 18, 44, 4, 1
2020/5/6, 52, 13, 37, 2, 1
2020/5/7, 32, 11, 34, 7, 
2020/5/8, 36, 14, 46, 8, 8
2020/5/9, 43, 14, 34, 2, 7
2020/5/10, 40, 11, 40, 3, 1
2020/5/11, 27, 17, 48, 9, 1
2020/5/12, 44, 18, 55, 6, 1
2020/5/13, 52, 14, 44, 6, 1
2020/5/14, 42, 15, 48, 14, 3
2020/5/15, 48, 19, 31, 9, 4
2020/5/16, 54, 8, 27, 9, 1
2020/5/17, 22, 13, 52, 5, 2
2020/5/18, 48, 11, 28, 11, 1
2020/5/19, 30, 20, 44, 5, 
2020/5/20, 48, 10, 38, 4, 1
2020/5/21, 31, 9, 29, 4, 
2020/5/22, 26, 11, 29, 11, 1
2020/5/23, 30, 16, 36, 11, 1
2020/5/24, 47, 18, 41, 6, 5
2020/5/25, 56, 20, 26, 10, 1
2020/5/26, 59, 16, 33, 11, 
2020/5/27, 44, 21, 72, 8, 1
2020/5/28, 68, 16, 43, 11, 1
2020/5/29, 54, 18, 56, 7, 1
2020/5/30, 59, 25, 55, 14, 2
2020/5/31, 71, 23, 35, 5, 2
2020/6/1, 67, 13, 33, 9, 1
2020/6/2, 44, 15, 40, 8, 
2020/6/3, 46, 19, 38, 10, 1
2020/6/4, 54, 16, 35, 12, 1
2020/6/5, 45, 15, 32, 14, 1
2020/6/6, 40, 23, 39, 10, 1
2020/6/7, 52, 20, 39, 3, 1
2020/6/8, 44, 28, 67, 14, 2
2020/6/9, 66, 36, 47, 15, 1
2020/6/10, 74, 16, 34, 8, 1
2020/6/11, 32, 6, 18, 6, 1
2020/6/12, 17, 8, 23, 9, 1
2020/6/13, 17, 8, 14, 4, 
2020/6/14, 15, 7, 28, 2, 
2020/6/15, 15, 15, 37, 9, 
2020/6/16, 38, 18, 72, 8, 1
2020/6/17, 49, 21, 48, 12, 1
2020/6/18, 54, 12, 42, 12, 1
2020/6/19, 30, 8, 31, 10, 1
2020/6/20, 19, 13, 28, 8, 1
2020/6/21, 31, 16, 36, 5, 1
2020/6/22, 46, 15, 38, 13, 1
2020/6/23, 42, 19, 53, 12, 1
2020/6/24, 52, 27, 60, 12, 1
2020/6/25, 67, 11, 28, 6, 1
2020/6/26, 25, 12, 35, 11, 1
2020/6/27, 29, 11, 29, 8, 1
2020/6/28, 24, 14, 82, 5, 1
2020/6/29, 36, 25, 43, 6, 3
2020/6/30, 61, 9, 40, 4, 
2020/7/1, 25, 10, 38, 6, 1
2020/1/2, 30, 17, 33, 7, 1
2020/1/3, 54, 31, 37, 10, 1
2020/1/4, 82, 21, 30, 10, 1
2020/1/5, 55, 13, 26, 10, 1
2020/1/6, 39, 15, 19, 12, 6
2020/1/7, 40, 14, 26, 5, 5
2020/1/8, 39, 18, 26, 6, 1
2020/1/9, 43, 19, 31, 11, 
2020/1/10, 56, 18, 25, 16, 1
2020/1/11, 53, 13, 30, 13, 1
2020/1/12, 39, 16, 30, 7, 
2020/1/13, 50, 14, 31, 9, 
2020/1/14, 41, 16, 25, 15, 
2020/1/15, 48, 20, 21, 16, 1
2020/1/16, 61, 18, 17, 17, 1
2020/1/17, 60, 15, 17, 20, 2
2020/1/18, 50, , , , 
2020/1/20, 88, 34, 36, 12, 1
2020/1/21, 89, 20, 28, 15, 1
2020/1/22, 56, 23, 23, 14, 6
2020/1/23, 62, 14, 23, 15, 1
2020/1/24, 37, 12, 28, 11, 1
2020/1/25, 30, 15, 21, 8, 1
2020/1/26, 43, 8, 29, 4, 1
2020/1/27, 22, 6, 25, 10, 
2020/1/28, 15, 8, 28, 9, 
2020/1/29, 17, 10, 26, 9, 1
2020/1/30, 26, 9, 30, 9, 1
2020/1/31, 24, 9, 27, 8, 
2020/2/1, 26, 16, 31, 9, 1
2020/2/2, 49, 30, 38, 7, 1
2020/2/3, 80, 29, 38, 13, 1
2020/2/4, 78, 21, 31, 11, 
2020/2/5, 64, 18, 31, 16, 
2020/2/6, 54, 9, 26, , 1
2020/2/7, 28, 9, 24, , 1
2020/2/8, 29, , , , 
2020/2/10, 42, 38, 36, , 1
2020/2/11, 99, 34, 34, , 1
2020/2/12, 91, 26, 27, , 1
2020/2/13, 68, 14, 27, , 1
2020/2/14, 32, 14, 36, , 2
2020/2/15, 37, , , , 
2020/2/17, 40, 10, 31, , 
2020/2/18, 28, 10, 28, , 
2020/2/19, 34, 15, 34, , 1
2020/2/20, 47, 14, 35, , 1
2020/2/21, 44, 19, 32, , 14
2020/2/22, 52, 34, 41, , 5
2020/2/23, 77, 17, 33, , 
2020/2/24, 43, 15, 33, 21, 1
2020/2/25, 39, 16, 29, 14, 2
2020/2/26, 43, 12, 30, 10, 
2020/2/27, 24, 11, 27, 8, 
2020/2/28, 29, 10, 22, 16, 1
2020/2/29, 28, 8, 15, 21, 
2020/3/1, 20, 10, 20, 16, 1
2020/3/2, 28, 19, 39, 17, 1
2020/3/3, 51, 11, 31, 8, 
2020/3/4, 39, 17, 35, , 1
2020/3/5, 46, 20, 42, 10, 1
2020/3/6, 64, 20, 40, 14, 1
2020/3/7, 63, 21, 26, 21, 1
2020/3/8, 66, 10, 36, 7, 1
2020/3/9, 32, 12, 17, 13, 3
2020/3/10, 40, 10, 40, 14, 1
2020/3/11, 28, 18, 36, 8, 
2020/3/12, 50, 12, 35, 10, 
2020/3/13, 34, 11, 36, 11, 1
2020/3/14, 34, 10, 36, 8, 1
2020/3/15, 29, 17, 39, 4, 
2020/3/16, 49, 11, 33, 6, 
2020/3/17, 32, 11, 40, 8, 1
2020/3/18, 39, 17, 48, 10, 1
2020/3/19, 48, 19, 46, 6, 
2020/3/20, 50, 11, 35, 6, 
2020/3/21, 29, 14, 44, 6, 1
2020/3/22, 36, 20, 40, 6, 1
2020/3/23, 50, 19, 42, 10, 1
2020/3/24, 52, 16, 37, 10, 1
2020/3/25, 50, 14, 34, 17, 1
2020/3/26, 50, 19, 31, 11, 3
2020/3/27, 59, 13, 32, 12, 5
2020/3/28, 36, 15, 33, 9, 
2020/3/29, 33, 12, 36, 4, 
2020/3/30, 28, , , , 
2019/10/2, 52, 22, 17, 9, 4
2019/10/3, 56, 16, 27, 6, 1
2019/10/9, 43, 21, 39, 15, 5
2019/10/10, 49, 21, 45, 17, 5
2019/10/11, 52, 26, 38, 14, 3
2019/10/12, 51, 30, 38, 4, 2
2019/10/13, 53, 22, 33, 4, 2
2019/10/14, 43, 18, 27, 16, 4
2019/10/15, 38, 14, 28, 15, 2
2019/10/16, 29, 12, 29, 13, 1
2019/10/17, 27, 20, 18, 20, 3
2019/10/18, 47, 21, 18, 20, 2
2019/10/19, 48, , , , 
2019/10/21, 28, 16, 22, 16, 5
2019/10/22, 33, 18, 28, 19, 7
2019/10/23, 39, 19, 21, 17, 2
2019/10/24, 43, 15, 23, 20, 2
2019/10/25, 33, 13, 29, 14, 2
2019/10/26, 20, 22, 36, 10, 1
2019/10/27, 42, 16, 40, 8, 2
2019/10/28, 39, 13, 35, 12, 2
2019/10/29, 33, 20, 37, 11, 2
2019/10/30, 48, 31, 34, 10, 
2019/10/31, 57, 17, 30, 10, 2
2019/11/1, 39, 36, 54, 13, 2
2019/11/2, 69, 54, 47, 13, 3
2019/11/3, 94, 42, 37, 11, 4
2019/11/4, 77, 16, 29, 7, 3
2019/11/5, 31, 12, 26, 13, 2
2019/11/6, 26, 19, 43, 16, 3
2019/11/7, 44, 22, 36, 15, 2
2019/11/8, 53, 22, 38, 17, 3
2019/11/9, 53, 22, 31, 15, 2
2019/11/10, 53, 16, 36, 10, 1
2019/11/11, 41, 24, 40, 11, 
2019/11/12, 52, 21, 41, 15, 2
2019/11/13, 53, 22, 33, 11, 3
2019/11/14, 54, 16, 30, 8, 1
2019/11/15, 33, 13, 28, 13, 4
2019/11/16, 31, 18, 31, 15, 2
2019/11/17, 44, 24, 32, 11, 4
2019/11/18, 58, 25, 36, 9, 7
2019/11/19, 49, 22, 26, 7, 1
2019/11/20, 42, 13, 28, 12, 2
2019/11/21, 31, 12, 24, 13, 
2019/11/22, 32, 19, 15, 21, 5
2019/11/23, 46, 25, 16, 20, 8
2019/11/24, 60, 28, 19, 13, 13
2019/11/25, 57, 16, 24, 12, 4
2019/11/26, 38, 10, 22, 12, 2
2019/11/27, 24, 12, 22, 16, 2
2019/11/28, 29, 9, 24, 12, 1
2019/11/29, 24, 8, 30, 9, 2
2019/11/30, 19, , , , 
2019/12/2, 60, 12, 29, 8, 2
