date, pm25, pm10, o3, no2, so2, co
2023/6/2, 33, 13, 23, 14, 1, 2
2023/6/3, 40, 15, 43, 7, 2, 1
2023/6/4, 53, 14, 40, 7, 6, 2
2023/6/5, 49, 24, 50, 12, 5, 4
2023/6/6, 75, 16, 37, 8, 1, 3
2023/6/7, 51, 14, 51, 6, 2, 2
2023/6/8, 48, 15, 40, 7, 1, 2
2023/6/9, 49, 18, 43, 9, 4, 3
2023/6/10, 54, 16, 45, 4, 2, 2
2023/6/11, 49, 4, 35, 2, 1, 1
2023/6/12, 14, 12, 27, 9, 3, 1
2023/6/13, 37, 10, 18, 9, 2, 1
2023/6/14, 29, 16, 14, 15, 1, 1
2023/6/15, 35, 14, 47, 8, 1, 1
2023/6/16, 50, 18, 65, 5, 4, 2
2023/6/17, 61, 27, 59, 7, 5, 3
2023/6/18, 79, 31, 22, 11, 4, 1
2023/6/19, 86, , , , , 
2023/5/2, 56, 13, 47, 6, 3, 2
2023/5/3, 51, 13, 49, 3, 2, 1
2023/5/4, 49, 12, 42, 2, 1, 1
2023/5/5, 48, 14, 41, 1, 1, 
2023/5/6, 45, 10, 33, 6, 1, 2
2023/5/7, 32, 5, 32, 5, 2, 2
2023/5/8, 13, 12, 43, 4, 2, 4
2023/5/9, 43, 13, 49, 4, 2, 2
2023/5/10, 53, 15, 57, 7, 4, 2
2023/5/11, 56, 18, 59, 8, 3, 2
2023/5/12, 64, 19, 43, 10, 6, 4
2023/5/13, 61, 15, 40, 5, 1, 2
2023/5/14, 54, 10, 45, 4, 1, 2
2023/5/15, 43, 14, 45, 5, 2, 2
2023/5/16, 56, 20, 43, 9, 3, 2
2023/5/17, 70, 33, 62, 10, 3, 3
2023/5/18, 97, 15, 40, 4, 1, 2
2023/5/19, 50, 6, 36, 5, 2, 1
2023/5/20, 22, 8, 39, 5, 2, 1
2023/5/21, 31, 12, 37, 5, 2, 1
2023/5/22, 48, 23, 42, 7, 2, 3
2023/5/23, 67, 28, 39, 5, 1, 2
2023/5/24, 76, 8, 36, 5, 1, 2
2023/5/25, 33, 8, 40, 4, 1, 1
2023/5/26, 37, 28, 33, 4, 1, 1
2023/5/27, 41, 9, 32, 3, 1, 1
2023/5/28, 36, 7, 26, 1, , 1
2023/5/29, 29, 11, 15, 11, 2, 2
2023/5/30, 38, 9, 32, 12, 1, 1
2023/5/31, 31, 9, 43, 6, 1, 1
2023/6/1, 38, 9, 31, 4, 1, 1
2023/4/2, 58, 16, 49, 7, 3, 2
2023/4/3, 61, 13, 47, 8, 2, 2
2023/4/4, 56, 14, 44, 5, 2, 2
2023/4/5, 56, 9, 41, 1, 1, 
2023/4/6, 38, 7, 35, 6, 1, 1
2023/4/7, 32, 17, 53, 9, 3, 3
2023/4/8, 56, 14, 41, 5, 4, 3
2023/4/9, 42, 10, 45, 4, 3, 2
2023/4/10, 32, 15, 40, 8, 6, 3
2023/4/11, 54, 15, 39, 4, 4, 2
2023/4/12, 52, 31, 40, 8, 2, 2
2023/4/13, 77, 30, 38, 10, 4, 3
2023/4/14, 72, 27, 28, 17, 3, 3
2023/4/15, 66, 7, 36, 9, 3, 1
2023/4/16, 22, 17, 46, 5, 3, 2
2023/4/17, 53, 24, 44, 7, 4, 3
2023/4/18, 62, 24, 40, 5, 3, 2
2023/4/19, 69, 31, 22, 18, 6, 4
2023/4/20, 83, 22, 40, 7, 2, 2
2023/4/21, 66, 20, 42, 6, 4, 2
2023/4/22, 57, 30, 45, 3, 3, 
2023/4/23, 69, 12, 44, 5, 4, 2
2023/4/24, 37, 13, 39, 6, 2, 3
2023/4/25, 45, 12, 31, 6, 1, 2
2023/4/26, 33, 10, 46, 7, 4, 2
2023/4/27, 36, 18, 53, 7, 2, 3
2023/4/28, 63, 16, 49, 5, 2, 2
2023/4/29, 57, 9, 44, 1, 1, 2
2023/4/30, 31, 16, 44, 5, 3, 3
2023/5/1, 50, 17, 59, 6, 3, 2
2023/1/3, 52, 6, 32, 5, 3, 2
2023/1/4, 17, 7, 32, 6, 6, 3
2023/1/5, 21, 20, 40, 8, 2, 3
2023/1/6, 67, 32, 39, 9, 3, 4
2023/1/7, 105, 35, 33, 9, 8, 5
2023/1/8, 93, 22, 33, 6, 2, 3
2023/1/9, 64, 21, 34, 9, 6, 4
2023/1/10, 62, 14, 31, 7, 1, 3
2023/1/11, 46, 15, 23, 11, 11, 4
2023/1/12, 53, 23, 9, 19, 5, 5
2023/1/13, 67, 9, 29, 7, 1, 2
2023/1/14, 28, 8, 22, 11, 1, 2
2023/1/15, 28, 6, 28, 7, 1, 2
2023/1/16, 20, 6, 23, 6, 5, 3
2023/1/17, 22, 5, 24, 7, 2, 2
2023/1/18, 20, 12, 30, 8, 5, 3
2023/1/19, 44, 17, 31, 7, 2, 3
2023/1/20, 56, 23, 30, 9, 11, 3
2023/1/21, 56, 8, 28, 5, 1, 2
2023/1/22, 22, 7, 29, 4, 2, 2
2023/1/23, 20, 7, 23, 8, 1, 3
2023/1/24, 26, 11, 25, 8, 8, 3
2023/1/25, 32, 6, 28, 7, 8, 3
2023/1/26, 13, 5, 27, 6, 1, 3
2023/1/27, 21, 10, 25, 7, 7, 3
2023/1/28, 34, 9, 26, 8, 7, 3
2023/1/29, 19, 9, 27, 4, 4, 4
2023/1/30, 27, 11, 29, 7, 6, 4
2023/1/31, 35, 9, 32, 7, 3, 3
2023/2/1, 28, 11, 40, 7, 2, 3
2023/2/2, 36, 15, 34, 6, 3, 3
2023/2/3, 53, 12, 28, 9, 1, 4
2023/2/4, 41, 12, 35, 6, 2, 3
2023/2/5, 42, 8, 37, 5, 1, 3
2023/2/6, 33, 17, 20, 12, 3, 5
2023/2/7, 36, 19, 18, 12, 1, 5
2023/2/8, 38, 15, 42, 10, 2, 4
2023/2/9, 55, 14, 35, 7, 2, 4
2023/2/10, 50, 9, 31, 14, 1, 4
2023/2/11, 28, 5, 35, 6, 1, 3
2023/2/12, 22, 11, 27, 9, 3, 4
2023/2/13, 42, 10, 34, 9, 1, 4
2023/2/14, 35, 7, 33, 5, 1, 2
2023/2/15, 24, 5, 30, 4, 1, 
2023/2/16, 16, 5, 34, 5, 1, 2
2023/2/17, 22, 8, 27, 9, 4, 3
2023/2/18, 31, 16, 29, 14, 7, 3
2023/2/19, 56, 13, 39, 6, 7, 3
2023/2/20, 46, 15, 35, 6, 5, 3
2023/2/21, 46, 7, 32, 5, 2, 2
2023/2/22, 24, 7, 36, 3, 3, 3
2023/2/23, 28, 15, 25, 10, 4, 3
2023/2/24, 56, 18, 39, 10, 2, 4
2023/2/25, 57, 19, 37, 7, 2, 3
2023/2/26, 58, 8, 35, 4, 2, 2
2023/2/27, 27, 7, 36, 6, 2, 3
2023/2/28, 29, 14, 30, 11, 11, 4
2023/3/1, 48, 16, 34, 10, 10, 3
2023/3/2, 50, 12, 34, 5, 2, 2
2023/3/3, 38, 11, 39, 6, 2, 3
2023/3/4, 37, 13, 33, 8, 3, 3
2023/3/5, 54, 15, 42, 5, 2, 3
2023/3/6, 56, 12, 33, 10, 2, 3
2023/3/7, 50, 16, 49, 11, 5, 4
2023/3/8, 57, 23, 38, 13, 4, 4
2023/3/9, 74, 21, 24, 15, 4, 3
2023/3/10, 62, 20, 47, 10, 3, 3
2023/3/11, 70, 31, 32, 16, 3, 2
2023/3/12, 95, 24, 46, 6, 1, 2
2023/3/13, 78, 11, 38, 6, 2, 3
2023/3/14, 43, 11, 31, 9, 2, 2
2023/3/15, 38, 12, 38, 6, 2, 2
2023/3/16, 50, 14, 29, 12, 3, 2
2023/3/17, 46, 19, 25, 12, 1, 2
2023/3/18, 59, 11, 30, 10, 2, 2
2023/3/19, 35, 9, 35, 6, 2, 2
2023/3/20, 37, 13, 42, 5, 2, 3
2023/3/21, 47, 15, 31, 11, 1, 3
2023/3/22, 48, 19, 32, 16, 2, 3
2023/3/23, 54, 7, 38, 7, 2, 3
2023/3/24, 32, 9, 29, 8, 1, 2
2023/3/25, 35, 14, 35, 5, 2, 2
2023/3/26, 47, 15, 31, 6, 1, 2
2023/3/27, 50, 23, 40, 6, 1, 3
2023/3/28, 67, 19, 43, 7, 5, 3
2023/3/29, 59, 16, 41, 8, 3, 2
2023/3/30, 55, 22, 33, 13, 3, 3
2023/3/31, 71, 20, 38, 15, 3, 3
2023/4/1, 67, 15, 48, 8, 4, 3
2022/10/2, 66, 21, 49, 3, 2, 2
2022/10/3, 67, 14, 37, 2, 2, 1
2022/10/4, 48, 12, 32, 4, 6, 1
2022/10/5, 41, 6, 25, 5, 2, 1
2022/10/6, 21, 8, 29, 4, 2, 3
2022/10/7, 28, 10, 31, 6, 6, 4
2022/10/8, 35, 6, 35, 2, 3, 4
2022/10/9, 17, 12, 20, 5, 2, 5
2022/10/10, 45, 10, 30, 5, 7, 2
2022/10/11, 35, 7, 28, 3, 2, 
2022/10/12, 23, 8, 32, 5, 1, 2
2022/10/13, 25, 11, 38, 5, 2, 3
2022/10/14, 41, 15, 42, 5, 2, 3
2022/10/15, 53, 21, 45, 5, 3, 2
2022/10/16, 69, 20, 38, 4, 2, 2
2022/10/17, 69, 17, 44, 7, 3, 2
2022/10/18, 52, 13, 34, 6, 5, 4
2022/10/19, 40, 6, 31, 4, 2, 2
2022/10/20, 21, 9, 35, 5, 2, 2
2022/10/21, 33, 10, 34, 5, 3, 2
