date, pm25, pm10, o3, no2, so2, co
2021/6/1, 22, 10, 44, 6, 1, 1
2021/6/2, 31, 15, 46, 8, 2, 2
2021/6/3, 50, 6, 44, 3, 3, 2
2021/6/4, 16, 8, 45, 3, , 2
2021/6/5, 22, 12, 51, 3, 1, 5
2021/6/6, 42, 20, 61, 5, 1, 2
2021/6/7, 60, 21, 57, 7, 1, 3
2021/6/8, 63, 22, 46, 5, 1, 2
2021/6/9, 66, 15, 37, 5, 1, 2
2021/6/10, 53, 17, 51, 7, 1, 2
2021/6/11, 55, 15, 46, 4, 1, 1
2021/6/12, 56, 13, 36, 3, 1, 1
2021/6/13, 45, 13, 37, 3, , 1
2021/6/14, 41, 9, 37, 3, , 1
2021/6/15, 27, 11, 35, 3, 1, 1
2021/6/16, 39, 9, 33, 3, 1, 1
2021/6/17, 30, 10, 36, 3, 1, 1
2021/6/18, 34, , , , , 
2021/5/1, 39, 8, 46, 1, 1, 5
2021/5/2, 28, 18, 45, 1, 1, 5
2021/5/3, 45, 13, 48, 2, 1, 3
2021/5/4, 36, 11, 42, 4, 1, 2
2021/5/5, 34, 8, 44, 6, 1, 2
2021/5/6, 28, 11, 39, 10, 1, 2
2021/5/7, 39, 36, 44, 4, 1, 2
2021/5/8, 91, 34, 45, 3, 1, 5
2021/5/9, 78, 14, 41, 2, 1, 3
2021/5/10, 32, 5, 38, 5, 1, 2
2021/5/11, 19, 6, 38, 5, 1, 2
2021/5/12, 22, 11, 46, 6, 1, 2
2021/5/13, 41, 12, 48, 5, 1, 2
2021/5/14, 43, 12, 43, 5, 2, 3
2021/5/15, 45, 10, 37, 3, 1, 2
2021/5/16, 35, 8, 38, 2, , 16
2021/5/17, 16, 5, 36, 5, , 1
2021/5/18, 13, 9, 32, 6, 1, 2
2021/5/19, 15, 7, 35, 7, , 2
2021/5/20, 22, 8, 40, 6, , 2
2021/5/21, 11, 12, 47, 1, , 6
2021/5/22, 27, 9, 45, 1, , 12
2021/5/23, 17, 10, 53, 7, 2, 5
2021/5/24, 34, 16, 49, 2, 1, 3
2021/5/25, 46, 15, 45, 2, 1, 4
2021/5/26, 46, 11, 38, 9, 1, 2
2021/5/27, 32, 12, 47, 3, 1, 3
2021/5/28, 29, 15, 48, 2, 1, 5
2021/5/31, 19, 7, 33, 2, , 1
2021/4/10, 27, 6, 37, 4, 1, 2
2021/4/11, 27, 10, 43, 10, 1, 2
2021/4/12, 43, 7, 36, 6, 1, 3
2021/4/13, 27, 7, 38, 3, , 2
2021/4/14, 25, 6, 37, 5, 1, 2
2021/4/15, 27, 8, 38, 6, 1, 
2021/4/16, 34, 6, 33, 5, 1, 2
2021/4/17, 21, 14, 44, 1, 1, 5
2021/4/18, 43, 23, 46, 3, 1, 6
2021/4/19, 67, 20, 61, 5, 1, 5
2021/4/20, 64, 12, 40, 5, , 2
2021/4/21, 42, 17, 58, 5, 1, 3
2021/4/22, 56, 13, 40, 4, 1, 2
2021/4/23, 48, 10, 39, 5, 1, 2
2021/4/24, 35, 9, 43, 2, , 
2021/4/25, 35, 4, 38, 2, , 1
2021/4/26, 19, 5, 36, 8, 1, 2
2021/4/27, 20, 8, 34, 10, 1, 3
2021/4/28, 27, 10, 42, 5, 1, 
2021/4/29, 23, 10, 44, 5, 1, 2
2021/4/30, 25, 14, 47, 3, 1, 2
2021/3/1, 34, 10, 32, 3, , 1
2021/3/2, 36, 8, 37, 7, 1, 2
2021/3/3, 35, 10, 36, 9, , 2
2021/3/4, 35, 12, 32, 12, 2, 2
2021/3/5, 40, 11, 36, 5, , 2
2021/3/6, 36, 5, 36, 1, 2, 
2021/3/7, 21, 6, 34, 9, 2, 2
2021/3/8, 23, 8, 32, 10, 3, 2
2021/3/9, 24, 10, 36, 4, 1, 3
2021/3/10, 40, 10, 36, 10, 1, 2
2021/3/11, 42, 12, 34, 13, 2, 2
2021/3/12, 43, 8, 32, 9, 1, 2
2021/3/13, 31, 9, 43, 1, , 2
2021/3/14, 25, 10, 39, 7, 1, 2
2021/3/15, 31, 16, 41, 11, 1, 3
2021/3/16, 45, 18, 35, 3, 1, 2
2021/3/17, 55, 12, 37, 4, 1, 2
2021/3/18, 41, 10, 37, 7, 2, 2
2021/3/19, 35, 10, 35, 6, 5, 2
2021/3/20, 35, 9, 38, 2, , 6
2021/3/21, 17, 12, 40, 2, 1, 2
2021/3/22, 43, 10, 34, 7, 1, 2
2021/3/23, 38, 12, 46, 11, 1, 2
