date, pm25, pm10, o3, no2, so2, co
2023/3/2, 163, 111, 39, 14, 3, 8
2023/3/3, 142, 88, 39, 14, 3, 6
2023/3/4, 126, 98, 47, 16, 4, 8
2023/3/5, 134, 90, 46, 13, 4, 10
2023/3/6, 126, 87, 50, 13, 3, 7
2023/3/7, 139, 81, 45, 19, 3, 9
2023/3/8, 128, 82, 46, 18, 3, 9
2023/3/9, 120, 70, 44, 15, 3, 8
2023/3/10, 108, 387, 36, 15, 2, 8
2023/3/11, 222, 891, 39, 7, 2, 5
2023/3/12, 485, 437, 43, 16, 3, 8
2023/3/13, 266, 303, 45, 14, 3, 8
2023/3/14, 209, 117, 46, 10, 3, 7
2023/3/15, 151, 135, 45, 8, 3, 4
2023/3/16, 153, 206, 37, 10, 2, 5
2023/3/17, 177, 139, 39, 10, 3, 4
2023/3/18, 165, 113, 44, 10, 4, 4
2023/3/19, 155, 165, 31, 24, 5, 11
2023/3/20, 172, , , , , 
2023/2/2, 166, 83, 34, 15, 3, 12
2023/2/3, 150, 78, 35, 17, 4, 11
2023/2/4, 152, 80, 38, 16, 4, 9
2023/2/5, 155, 97, 37, 21, 6, 12
2023/2/6, 163, 108, 34, 17, 5, 11
2023/2/7, 157, 88, 31, 18, 4, 12
2023/2/8, 146, 73, 38, 12, 3, 9
2023/2/9, 126, 69, 34, 14, 4, 8
2023/2/10, 114, 92, 27, 18, 4, 9
2023/2/11, 147, 107, 35, 15, 4, 10
2023/2/12, 143, 126, 36, 9, 3, 7
2023/2/13, 130, 147, 38, 7, 3, 5
2023/2/14, 126, 155, 38, 12, 3, 8
2023/2/15, 156, 156, 31, 13, 3, 10
2023/2/16, 158, 122, 34, 14, 4, 8
2023/2/17, 152, 114, 39, 16, 3, 10
2023/2/18, 153, 76, 29, 6, 3, 5
2023/2/19, 114, 80, 26, 10, 3, 7
2023/2/20, 124, 57, 32, 6, 3, 6
2023/2/21, 89, 64, 36, 7, 2, 6
2023/2/22, 93, 78, 37, 14, 3, 9
2023/2/23, 111, 83, 37, 16, 4, 12
2023/2/24, 125, 84, 39, 15, 3, 9
2023/2/25, 132, 93, 38, 19, 4, 14
2023/2/26, 146, 114, 39, 18, 4, 13
2023/2/27, 159, 103, 40, 13, 4, 7
2023/2/28, 145, 196, 40, 10, 3, 6
2023/3/1, 159, 192, 41, 13, 3, 8
2023/1/3, 175, 99, 15, 25, 3, 19
2023/1/4, 166, 93, 23, 21, 3, 15
2023/1/5, 160, 108, 28, 27, 5, 20
2023/1/6, 175, 105, 19, 27, 6, 22
2023/1/7, 181, 91, 22, 26, 5, 22
2023/1/8, 161, 97, 22, 27, 5, 17
2023/1/9, 163, 109, 26, 30, 6, 22
2023/1/10, 173, 108, 19, 26, 6, 23
2023/1/11, 177, 102, 23, 25, 6, 22
2023/1/12, 171, 155, 28, 11, 4, 13
2023/1/13, 161, 407, 29, 5, 2, 5
2023/1/14, 186, 255, 22, 12, 2, 10
2023/1/15, 165, 203, 25, 10, 2, 8
2023/1/16, 157, 180, 25, 12, 3, 9
2023/1/17, 160, 165, 23, 15, 3, 10
2023/1/18, 163, 137, 27, 15, 2, 11
2023/1/19, 145, 170, 28, 19, 3, 13
2023/1/20, 175, 144, 29, 15, 3, 9
2023/1/21, 173, 131, 27, 16, 4, 9
2023/1/22, 176, 187, 35, 13, 7, 11
2023/1/23, 222, 148, 32, 12, 3, 9
2023/1/24, 170, 161, 30, 13, 3, 11
2023/1/25, 179, 148, 31, 14, 3, 9
2023/1/26, 167, 137, 29, 14, 3, 9
2023/1/27, 166, 144, 33, 13, 3, 10
2023/1/28, 172, 131, 29, 16, 3, 11
2023/1/29, 166, 113, 30, 19, 4, 12
2023/1/30, 160, 96, 33, 16, 3, 13
2023/1/31, 160, 103, 31, 16, 4, 13
2023/2/1, 165, 96, 32, 22, 3, 16
2022/10/2, 102, 133, 34, 2, 3, 
2022/10/3, 114, 155, 29, 4, 3, 3
2022/10/4, 147, 150, 31, 6, 2, 4
2022/10/5, 158, 110, 34, 3, 2, 4
