date, pm25, pm10, o3, no2, so2, co
2023/4/2, 65, 18, 45, 3, 1, 2
2023/4/3, 54, 15, 41, 5, 1, 2
2023/4/4, 48, 16, 45, 11, 1, 3
2023/4/5, 50, 14, 33, 16, 1, 3
2023/4/6, 44, 17, 28, 16, 1, 3
2023/4/7, 46, 14, 36, 19, 1, 3
2023/4/8, 36, 18, 40, 7, 3, 3
2023/4/9, 48, 22, 45, 10, 1, 3
2023/4/10, 63, 19, 43, 12, 1, 3
2023/4/11, 56, 18, 38, 14, 1, 3
2023/4/12, 52, 38, 33, 13, 1, 2
2023/4/13, 75, 60, 41, 16, 1, 2
2023/4/14, 101, 43, 40, 17, , 3
2023/4/15, 72, 10, 32, 11, , 2
2023/4/16, 25, 17, 41, 6, 1, 3
2023/4/17, 44, 24, 38, 7, 1, 3
2023/4/18, 56, 31, 43, 11, 1, 3
2023/4/19, 65, 31, 35, 27, 1, 4
2023/4/20, 65, 34, 37, 16, 1, 4
2023/4/21, 72, 36, 37, 9, 1, 3
2023/4/22, 69, 35, 43, 5, 1, 2
2023/4/23, 68, 14, 44, 3, 1, 2
2023/4/24, 40, 13, 42, 7, 1, 2
2023/4/25, 43, 10, 34, 12, 1, 3
2023/4/26, 34, 5, 35, 9, , 2
2023/4/27, 12, 15, 49, 19, 1, 3
2023/4/28, 44, 17, 50, 18, 1, 3
2023/4/29, 51, 14, 37, 11, 1, 3
2023/4/30, 40, , , , , 
2023/1/3, 55, 5, 27, 7, 1, 2
2023/1/4, 16, 6, 28, 5, 2, 2
2023/1/5, 18, 7, 24, 15, 1, 3
2023/1/6, 24, 16, 27, 21, 1, 4
2023/1/7, 53, 30, 22, 22, 1, 5
2023/1/8, 87, 24, 30, 18, 1, 6
2023/1/9, 75, 24, 21, 20, 2, 5
2023/1/10, 70, 11, 28, 12, 1, 3
2023/1/11, 34, 14, 12, 28, 2, 5
2023/1/12, 45, 20, 15, 33, 3, 7
2023/1/13, 64, 24, 8, 33, 1, 7
2023/1/14, 71, 8, 24, 19, 1, 4
2023/1/15, 27, 6, 27, 9, 1, 3
2023/1/16, 19, 5, 28, 9, 1, 3
2023/1/17, 17, 8, 25, 16, 1, 4
2023/1/18, 25, 10, 23, 17, 1, 4
2023/1/19, 32, 12, 25, 23, 1, 4
2023/1/20, 43, 20, 31, 15, 1, 5
2023/1/21, 59, 9, 28, 8, , 2
2023/1/22, 29, 9, 21, 16, 2, 3
2023/1/23, 32, 13, 24, 19, 1, 3
2023/1/24, 42, 10, 28, 9, 1, 3
2023/1/25, 33, 3, 27, 8, , 2
2023/1/26, 9, 7, 24, 19, 1, 3
2023/1/27, 27, 10, 27, 22, 1, 4
2023/1/28, 38, 5, 27, 9, 1, 3
2023/1/29, 20, 9, 29, 8, 1, 3
2023/1/30, 34, 10, 26, 13, 2, 3
2023/1/31, 33, 10, 23, 21, 1, 4
2023/2/1, 37, 15, 11, 28, 2, 5
2023/2/2, 52, 12, 31, 11, 1, 3
2023/2/3, 42, 12, 21, 20, 1, 4
2023/2/4, 43, 15, 28, 19, 2, 4
2023/2/5, 52, 12, 31, 14, 1, 3
2023/2/6, 42, 16, 25, 24, 2, 5
2023/2/7, 52, 16, 32, 24, 2, 4
2023/2/8, 53, 15, 36, 12, 1, 4
2023/2/9, 49, 10, 31, 12, 1, 3
2023/2/10, 36, 7, 32, 18, 1, 3
2023/2/11, 26, 5, 34, 8, , 2
2023/2/12, 15, 8, 31, 16, 1, 3
2023/2/13, 29, 9, 35, 12, 1, 3
2023/2/14, 34, 6, 34, 4, , 2
2023/2/15, 21, 3, 30, 4, , 2
2023/2/16, 12, 5, 30, 11, , 3
2023/2/17, 15, 11, 22, 25, 1, 4
2023/2/18, 37, 21, 14, 28, 1, 5
2023/2/19, 66, 18, 34, 14, 1, 3
2023/2/20, 56, 20, 32, 10, 1, 3
2023/2/21, 61, 6, 32, 6, , 2
2023/2/22, 19, 9, 29, 18, 1, 3
2023/2/23, 32, 16, 26, 21, 2, 3
2023/2/24, 52, 20, 5, 36, 1, 6
2023/2/25, 64, 12, 34, 10, , 3
2023/2/26, 44, 9, 32, 8, 1, 2
2023/2/27, 32, 14, 29, 28, 1, 5
2023/2/28, 46, 14, 31, 25, 1, 4
2023/3/1, 47, 14, 32, 22, 3, 3
2023/3/2, 48, 8, 32, 6, 1, 2
2023/3/3, 28, 14, 31, 15, 1, 3
2023/3/4, 42, 18, 37, 15, 2, 3
2023/3/5, 50, 11, 35, 6, 1, 2
2023/3/6, 36, 13, 27, 22, 1, 4
2023/3/7, 44, 21, 30, 30, 3, 4
2023/3/8, 64, 25, 42, 26, 2, 4
2023/3/9, 71, 27, 33, 20, 4, 3
2023/3/10, 72, 24, 39, 17, 2, 3
2023/3/11, 61, 29, 40, 18, 1, 3
2023/3/12, 63, 28, 44, 10, 1, 2
2023/3/13, 63, 12, 32, 10, 1, 2
2023/3/14, 37, 16, 29, 22, 1, 3
2023/3/15, 47, 19, 36, 19, 1, 3
2023/3/16, 52, 14, 34, 18, 1, 3
2023/3/17, 39, 12, 32, 9, 1, 3
2023/3/18, 35, 7, 35, 7, , 2
2023/3/19, 23, 11, 36, 9, 1, 2
2023/3/20, 33, 13, 39, 19, 1, 3
2023/3/21, 39, 17, 27, 19, 1, 4
2023/3/22, 50, 12, 40, 18, 1, 3
2023/3/23, 39, 8, 31, 14, 1, 3
2023/3/24, 22, 13, 35, 16, 1, 5
2023/3/25, 36, 53, 34, 6, 1, 2
2023/3/26, 90, 8, 33, 4, 1, 2
2023/3/27, 21, 36, 36, 9, 1, 3
2023/3/28, 65, 33, 36, 12, 1, 3
2023/3/29, 67, 29, 41, 13, 1, 3
2023/3/30, 65, 25, 40, 23, 2, 4
2023/3/31, 65, 22, 43, 21, 1, 4
2023/4/1, 59, 24, 63, 14, 1, 3
2022/10/2, 51, 17, 48, 8, 1, 2
2022/10/3, 49, 17, 32, 12, 1, 2
2022/10/4, 45, 19, 30, 11, 1, 2
2022/10/5, 39, 8, 24, 5, , 2
2022/10/6, 19, 7, 25, 10, 1, 3
2022/10/7, 19, 8, 15, 18, 1, 4
2022/10/8, 22, 8, 30, 8, , 2
2022/10/9, 18, 8, 24, 7, , 2
2022/10/10, 22, 8, 26, 10, 1, 3
2022/10/11, 22, 8, 31, 8, 1, 3
2022/10/12, 23, 11, 26, 12, 1, 3
2022/10/13, 28, 12, 31, 12, 1, 3
2022/10/14, 34, 11, 30, 10, 1, 2
2022/10/15, 34, 11, 38, 9, 1, 2
2022/10/16, 36, 14, 38, 7, 1, 2
2022/10/17, 41, 17, 17, 17, 1, 4
2022/10/18, 50, 12, 25, 7, , 2
2022/10/19, 34, 7, 26, 8, 1, 3
2022/10/20, 19, 8, 30, 13, 1, 2
2022/10/21, 24, 9, 36, 14, 1, 3
2022/10/22, 28, 14, 32, 15, 1, 3
2022/10/23, 42, 19, 44, 7, 1, 2
2022/10/24, 53, 6, 30, 6, , 2
2022/10/25, 16, 5, 26, 7, , 2
2022/10/26, 14, 7, 27, 11, 1, 3
2022/10/27, 19, 10, 18, 18, 1, 3
2022/10/28, 32, 12, 33, 13, 1, 3
2022/10/29, 39, 10, 29, 9, , 2
2022/10/30, 32, 15, 30, 8, 1, 3
2022/10/31, 33, 11, 28, 13, 1, 3
2022/11/1, 35, 8, 25, 14, 1, 3
2022/11/2, 24, 8, 26, 15, 1, 3
2022/11/3, 26, 16, 34, 13, 1, 3
2022/11/4, 47, 16, 35, 13, 2, 4
2022/11/5, 47, 11, 27, 10, 1, 3
2022/11/6, 34, 8, 29, 7, , 2
2022/11/7, 25, 9, 28, 17, 1, 3
2022/11/8, 30, 14, 34, 16, 1, 3
2022/11/9, 47, 18, 34, 22, 1, 4
2022/11/10, 57, 22, 35, 23, 2, 4
2022/11/11, 65, 25, 36, 24, 1, 4
2022/11/12, 72, 24, 41, 20, 1, 4
