date, pm25, pm10, o3, no2, so2, co
2022/10/2, 66, 19, 49, 2, 3, 2
2022/10/3, 67, 12, 37, 2, 1, 1
2022/10/4, 48, 11, 31, 2, 5, 1
2022/10/5, 41, 6, 26, 3, 2, 1
2022/10/6, 21, 7, 30, 3, 3, 3
2022/10/7, 28, 7, 34, 3, 2, 4
2022/10/8, 35, 5, 36, 2, 1, 4
2022/10/9, 17, 10, 19, 5, 1, 5
2022/10/10, 45, 7, 29, 3, 3, 2
2022/10/11, 35, 3, 31, 2, 2, 
2022/10/12, 23, 5, 34, 2, 2, 2
2022/10/13, 25, 9, 41, 3, 1, 3
2022/10/14, 41, 12, 43, 5, 2, 3
2022/10/15, 53, 19, 47, 5, 3, 2
2022/10/16, 69, 17, 37, 4, 3, 2
2022/10/17, 69, 13, 45, 5, 2, 2
2022/10/18, 52, 11, 34, 3, 2, 4
2022/10/19, 40, 4, 32, 2, 1, 2
2022/10/20, 21, 8, 33, 3, 2, 2
2022/10/21, 33, 7, 33, 4, 3, 2
2022/10/22, 33, 8, 31, 4, 4, 2
2022/10/23, 37, 16, 52, 3, 2, 2
2022/10/24, 60, 9, 36, 3, 2, 2
2022/10/25, 27, 4, 30, 2, 2, 2
2022/10/26, 14, 5, 32, 3, 1, 3
2022/10/27, 21, 8, 23, 6, 1, 3
2022/10/28, 31, 9, 37, 5, 2, 3
2022/10/29, 45, 7, 35, 3, , 3
2022/10/30, 30, 5, 27, 1, , 
2022/10/31, 32, , , , , 
2022/9/2, 47, 10, 40, 3, 3, 1
2022/9/3, 27, 10, 25, 4, 2, 1
2022/9/4, 35, 12, 12, 1, 1, 1
2022/9/5, 21, 11, 11, 1, 1, 
2022/9/6, 19, 17, 32, 1, 3, 1
2022/9/7, 26, 13, 48, 2, 2, 2
2022/9/8, 41, 11, 46, 4, 1, 1
2022/9/9, 42, 11, 41, 4, 1, 1
2022/9/10, 48, 10, 41, 3, 1, 1
2022/9/11, 45, 14, 26, 3, 1, 1
2022/9/12, 47, 15, 42, 4, 1, 2
2022/9/13, 46, 16, 30, 6, 1, 2
2022/9/14, 48, 13, 43, 6, 1, 2
2022/9/15, 52, 20, 27, 7, 2, 2
2022/9/16, 42, 17, 32, 4, , 2
2022/9/17, 40, 17, 39, 4, 1, 2
2022/9/18, 42, 23, 25, 4, , 4
2022/9/19, 37, 9, 28, 3, 2, 1
2022/9/20, 19, 15, 31, 1, 2, 2
2022/9/21, 44, 6, 35, 1, 1, 3
2022/9/22, 27, 13, 39, 4, 2, 4
2022/9/23, 47, 16, 37, 6, 2, 2
2022/9/24, 60, 13, 44, 5, 7, 2
2022/9/25, 48, 13, 49, 3, 2, 2
2022/9/26, 51, 17, 36, 7, 2, 3
2022/9/27, 66, 5, 24, 5, 1, 2
2022/9/28, 45, 6, 38, 3, 1, 1
2022/9/29, 31, 9, 31, 4, 1, 2
2022/9/30, 41, 12, 53, 3, 2, 3
2022/10/1, 54, 19, 59, 4, 3, 3
2022/8/2, 19, 9, 15, 2, , 1
2022/8/3, 22, 18, 27, 5, 3, 1
2022/8/4, 20, 18, 33, 4, 2, 1
2022/8/5, 29, 13, 16, 8, 1, 1
2022/8/6, 44, 13, 28, 2, 2, 1
2022/8/7, 34, 15, 24, 2, 3, 1
2022/8/8, 44, 14, 21, 2, 4, 1
2022/8/9, 42, 17, 26, 3, 7, 1
2022/8/10, 59, 24, 21, 1, 5, 
2022/8/11, 66, 23, 21, 1, 3, 2
2022/8/12, 63, 15, 27, 3, 4, 1
2022/8/13, 53, 14, 32, 5, 3, 1
2022/8/14, 52, 17, 27, 4, 3, 1
2022/8/15, 54, 15, 19, 1, 3, 1
2022/8/16, 48, 13, 16, 2, 4, 1
2022/8/17, 23, 11, 13, 3, 3, 1
2022/8/18, 30, 12, 38, 3, 4, 1
2022/8/19, 34, 15, 28, 4, 2, 1
2022/8/20, 46, 16, 21, 7, 3, 2
2022/8/21, 50, 19, 32, 7, 2, 1
2022/8/22, 47, 27, 37, 5, 2, 1
2022/8/23, 63, 21, 51, 3, 3, 1
2022/8/24, 75, 20, 46, 4, 2, 1
2022/8/25, 61, 13, 45, 2, 4, 1
2022/8/26, 37, 14, 45, 3, 5, 1
2022/8/27, 50, 14, 68, 2, 3, 1
2022/8/28, 59, 15, 49, 2, 4, 2
2022/8/29, 60, 15, 39, 3, 4, 2
2022/8/30, 56, 15, 38, 4, 3, 1
2022/8/31, 48, 18, 14, 4, 2, 2
2022/9/1, 38, 15, 36, 4, , 1
2022/7/2, 48, 13, 17, 4, 1, 1
2022/7/3, 34, 7, 7, 2, 1, 1
2022/7/4, 17, 9, 9, 4, , 1
2022/7/5, 15, 17, 12, 5, , 1
2022/7/6, 25, 39, 23, 4, 1, 1
2022/7/7, 44, 17, 26, 5, 1, 3
2022/7/8, 50, 22, 23, 6, 1, 1
2022/7/9, 59, 18, 45, 4, 2, 2
2022/7/10, 50, 20, 44, 3, 2, 1
2022/7/11, 62, 13, 27, 2, 1, 1
2022/7/12, 49, 14, 39, 2, 1, 1
2022/7/13, 46, 13, 40, 4, 4, 1
2022/7/14, 44, 17, 30, 6, 3, 2
2022/7/15, 56, 9, 33, 3, 1, 1
2022/7/16, 37, 13, 35, 3, , 1
2022/7/17, 33, 16, 45, 2, 2, 2
2022/7/18, 56, 20, 55, 6, 4, 3
2022/7/19, 60, 14, 30, 4, 1, 2
2022/7/20, 39, 23, 39, 7, 2, 3
2022/7/21, 56, 26, 32, 3, 1, 4
2022/7/22, 61, 14, 62, 2, 2, 3
2022/7/23, 50, 11, 41, 3, 2, 2
2022/7/24, 42, 23, 40, 4, 10, 2
2022/7/25, 72, 35, 38, 3, 3, 2
2022/7/26, 77, 38, 33, 6, 3, 2
2022/7/27, 83, 46, 32, 5, 3, 2
2022/7/28, 93, 11, 10, 2, 1, 1
2022/7/29, 20, 10, 13, 5, 1, 1
2022/7/30, 22, 9, 10, 1, 1, 
2022/7/31, 15, 12, 9, 1, , 
2022/8/1, 19, 11, 9, 1, 1, 
2022/6/2, 51, 11, 49, 4, 3, 2
2022/6/3, 58, 14, 56, 3, 4, 2
2022/6/4, 65, 18, 59, 5, 4, 2
2022/6/5, 70, 13, 42, 1, 1, 1
2022/6/6, 42, 5, 39, 2, 2, 1
2022/6/7, 17, 6, 40, 1, 2, 1
2022/6/8, 25, 10, 41, 3, 2, 1
2022/6/9, 31, 6, 32, 9, 2, 3
2022/6/10, 55, 14, 27, 3, 1, 1
2022/6/11, 64, 11, 41, 3, 2, 1
2022/6/12, 41, 14, 39, 3, 2, 1
2022/6/13, 58, 12, 40, 8, 2, 1
2022/6/14, 49, 12, 40, 6, 2, 1
2022/6/15, 39, 12, 27, 8, 1, 2
2022/6/16, 38, 18, 42, 7, 3, 2
2022/6/17, 63, 16, 30, 9, 4, 2
2022/6/18, 66, 27, 37, 6, 3, 2
2022/6/19, 74, 16, 20, 3, 2, 1
2022/6/20, 64, 16, 22, 6, 2, 1
2022/6/21, 50, 13, 12, 10, 4, 1
2022/6/22, 29, 17, 34, 11, 2, 2
2022/6/23, 39, 14, 17, 6, 4, 1
2022/6/24, 41, 13, 23, 1, 4, 1
2022/6/25, 27, 12, 32, 4, 3, 1
2022/6/26, 32, 9, 30, 2, 3, 2
2022/6/27, 33, 20, 26, 6, 3, 1
2022/6/28, 51, 10, 15, 2, 1, 1
2022/6/29, 35, 13, 17, 2, 1, 
2022/6/30, 36, 16, 16, 7, 4, 1
2022/7/1, 43, 16, 16, 8, 1, 2
2022/5/2, 49, 12, 54, 5, 3, 2
2022/5/3, 46, 13, 50, 4, 3, 2
2022/5/4, 53, 15, 47, 3, 3, 1
2022/5/5, 57, 12, 43, 3, 1, 
2022/5/6, 50, 29, 43, 6, 3, 2
2022/5/7, 57, 13, 46, 2, 6, 2
2022/5/8, 58, 13, 46, 3, 2, 1
2022/5/9, 56, 10, 32, 8, 4, 2
