date, pm25, pm10, o3, no2, so2
2021/2/23, 49, 10, 32, 7, 
2021/2/24, 35, 12, 36, 6, 6
2021/2/25, 43, 4, 33, 3, 1
2021/2/26, 21, 5, 32, 1, 
2021/2/27, 24, , , , 
2021/1/4, 30, 11, 25, 9, 1
2021/1/5, 43, 8, 25, 4, 1
2021/1/6, 37, 6, 27, 3, 1
2021/1/7, 24, 5, 27, 3, 
2021/1/8, 24, 5, 26, 3, 
2021/1/9, 28, 5, 24, 4, 
2021/1/10, 31, 9, 21, 6, 1
2021/1/11, 37, 9, 22, 6, 1
2021/1/12, 39, 16, 26, 7, 1
2021/1/13, 47, 17, 30, 8, 
2021/1/14, 56, 18, 28, 8, 4
2021/1/15, 58, 20, 32, 5, 1
2021/1/16, 60, 7, 29, 2, 1
2021/1/17, 28, 11, 32, 5, 1
2021/1/18, 42, 8, 28, 7, 1
2021/1/19, 42, 9, 29, 8, 2
2021/1/20, 39, 16, 22, 9, 6
2021/1/21, 60, 13, 20, 8, 1
2021/1/22, 42, 10, 15, 8, 1
2021/1/23, 38, 4, 28, 3, 1
2021/1/24, 25, 5, 25, 4, 1
2021/1/25, 27, 8, 27, 7, 
2021/1/26, 28, 7, 29, 4, 
2021/1/27, 29, 12, 34, 5, 
2021/1/28, 44, 8, 31, 3, 
2021/1/29, 31, 12, 30, 7, 
2021/1/30, 44, 16, 44, 5, 
2021/1/31, 46, 14, 35, 2, 1
2020/11/16, 59, 18, 25, 8, 3
2020/11/17, 57, 14, 29, 6, 1
2020/11/18, 52, 10, 29, 1, 1
2020/11/19, 24, 10, 28, 5, 1
2020/11/20, 34, 9, 26, 4, 1
2020/11/21, 31, 10, 23, 4, 1
2020/11/22, 35, 9, 27, 3, 1
2020/11/23, 30, 9, 25, 6, 
2020/11/24, 31, 10, 27, 9, 1
2020/11/25, 42, 10, 21, 8, 
2020/11/26, 38, 11, 29, 6, 1
2020/11/27, 39, 8, 27, 3, 1
2020/11/28, 35, 7, 28, 3, 1
2020/11/29, 28, 8, 24, 7, 1
2020/11/30, 29, 6, 26, 7, 1
2020/12/1, 33, 8, 23, 8, 2
2020/12/2, 32, 8, 28, 7, 1
2020/12/3, 34, 8, 27, 8, 1
2020/12/4, 41, 6, 27, 6, 1
2020/12/5, 32, 8, 27, 5, 
2020/12/6, 33, 9, 27, 8, 
2020/12/7, 37, 14, 31, 6, 1
2020/12/8, 53, 10, 26, 9, 1
2020/12/9, 43, 8, 23, 9, 1
2020/12/10, 36, 8, 18, 10, 1
2020/12/11, 35, 14, 39, 6, 1
2020/12/12, 55, 12, 31, 7, 1
2020/12/13, 49, 8, 30, 3, 1
2020/12/14, 34, 5, 24, 4, 1
2020/12/15, 22, 5, 27, 4, 
2020/12/16, 33, 4, 25, 5, 
2020/12/17, 21, 7, 25, 6, 1
2020/12/18, 30, 7, 28, 4, 1
2020/12/19, 33, 5, 29, 4, 1
2020/12/20, 22, 9, 25, 8, 1
2020/12/21, 39, 17, 26, 9, 1
2020/12/22, 65, 21, 31, 10, 
2020/12/23, 74, 21, 17, 11, 1
2020/12/24, 65, 8, 27, 5, 1
2020/12/25, 31, 10, 19, 8, 1
2020/12/26, 41, 12, 20, 6, 1
2020/12/27, 41, 10, 17, 6, 1
2020/12/28, 30, 10, 17, 7, 1
2020/12/29, 39, 5, 27, 1, 
2020/12/30, 26, 5, 27, 1, 
2020/12/31, 32, 5, 27, 1, 
2021/1/1, 21, 7, 25, 3, 
2021/1/2, 37, 8, 29, 3, 
2021/1/3, 29, 7, 26, 5, 1
2020/7/1, 29, 11, 41, 2, 1
2020/7/2, 38, 15, 28, 3, 2
2020/7/3, 43, 7, 36, 2, 1
2020/7/4, 19, 11, 38, 1, 
2020/7/5, 22, 10, 29, 2, 
2020/7/6, 18, 12, 28, 2, 
2020/7/7, 25, 7, 42, 2, 1
2020/7/8, 24, 10, 27, 1, 
2020/7/9, 28, 13, 24, 1, 
2020/7/10, 19, 12, 25, 3, 
2020/7/11, 34, 8, 29, 2, 
2020/7/12, 30, 14, 20, 1, 
2020/7/13, 41, 5, 34, 2, 
2020/7/14, 26, 5, 27, 2, 
2020/7/15, 23, 8, 34, 4, 1
2020/7/16, 27, 13, 37, 3, 1
2020/7/17, 38, 16, 31, 2, 1
2020/7/18, 53, 14, 21, 1, 1
2020/7/19, 30, 11, 12, 1, 
2020/7/20, 26, 11, 17, 1, 1
2020/7/21, 23, 8, 11, 2, 
2020/7/22, 25, 9, 12, 1, 
2020/7/23, 25, 10, 39, 1, 
2020/7/24, 34, 9, 59, 1, 
2020/7/25, 36, 17, 41, 1, 1
2020/7/26, 43, 12, 21, 1, 
2020/7/27, 27, 11, 12, 1, 1
2020/7/28, 22, 15, 9, 1, 2
2020/7/29, 38, 19, 8, 1, 
2020/7/30, 47, 14, 12, 2, 1
2020/7/31, 38, 12, 15, 2, 1
2020/8/1, 33, 43, 11, 1, 2
2020/8/2, 96, 55, 12, 1, 4
2020/8/3, 126, 44, 10, 1, 6
2020/8/4, 98, 16, 11, 1, 2
2020/8/5, 46, 22, 13, 1, 1
2020/8/6, 56, 37, 13, 1, 1
2020/8/7, 76, 14, 11, 1, 
2020/8/8, 34, 12, 11, 1, 2
2020/8/9, 35, 15, 12, 1, 1
2020/8/10, 30, 14, 14, 1, 
2020/8/11, 25, 15, 11, 1, 1
2020/8/12, 27, 10, 11, 1, 1
2020/8/13, 26, 8, 11, 1, 
2020/8/14, 19, 10, 13, 1, 1
2020/8/15, 24, 12, 21, 1, 1
2020/8/16, 38, 22, 27, 3, 1
2020/8/17, 59, 24, 34, 2, 1
2020/8/18, 66, 30, 47, 3, 1
2020/8/19, 72, 36, 41, 3, 1
2020/8/20, 81, 42, 48, 3, 1
2020/8/21, 88, , , , 1
2020/9/13, 17, 9, , 1, 
2020/9/14, 27, 12, , 1, 1
2020/9/15, 37, 14, , 1, 
2020/9/16, 38, 10, , 1, 
2020/9/17, 24, 9, , 1, 
2020/9/18, 26, 13, , 1, 
2020/9/19, 41, , , , 
2020/4/1, 39, 13, 30, 6, 1
2020/4/2, 49, 13, 40, 6, 1
2020/4/3, 45, 16, 64, 5, 1
2020/4/4, 57, 10, 39, 2, 1
2020/4/5, 38, 10, 46, 4, 6
2020/4/6, 42, 12, 58, 6, 2
2020/4/7, 54, 16, 60, 7, 1
2020/4/8, 57, 12, 51, 6, 1
2020/4/9, 47, 15, 61, 6, 1
2020/4/10, 56, 12, 55, 4, 
2020/4/11, 48, 8, 39, 4, 1
2020/4/12, 33, 8, 40, 2, 
2020/4/13, 33, 9, 47, 5, 1
2020/4/14, 37, 9, 48, 5, 1
2020/4/15, 38, 13, 46, 5, 1
2020/4/16, 47, 18, 45, 3, 1
2020/4/17, 59, 19, 57, 3, 1
2020/4/18, 60, 12, 40, 1, 1
2020/4/19, 39, 6, 50, 3, 1
2020/4/20, 30, 12, 42, 4, 1
2020/4/21, 40, 9, 44, 2, 
2020/4/22, 30, 11, 36, 2, 1
2020/4/23, 47, 9, 40, 2, 1
2020/4/24, 35, 13, 77, 4, 
2020/4/25, 45, 18, 70, 3, 
2020/4/26, 59, 12, 51, 4, 1
2020/4/27, 49, 11, 57, 4, 1
2020/4/28, 42, 9, 56, 3, 1
2020/4/29, 35, 9, 50, 3, 1
2020/4/30, 34, 17, 39, 3, 2
2020/5/1, 55, 21, 36, 2, 6
2020/5/2, 66, 14, 28, 3, 5
2020/5/3, 40, 17, 48, 1, 1
2020/5/4, 46, 17, 39, 1, 
2020/5/5, 52, 17, 35, 1, 1
2020/5/6, 61, 8, 35, 4, 1
2020/5/7, 31, 10, 42, 3, 2
2020/5/8, 30, 12, 38, 1, 2
2020/5/9, 40, 8, 39, 1, 
2020/5/10, 33, 16, 56, 3, 1
2020/5/11, 53, 20, 57, 4, 1
2020/5/12, 68, 11, 44, 3, 1
2020/5/13, 33, 14, 46, 4, 11
2020/5/14, 52, 14, 42, 2, 2
2020/5/15, 43, 6, 28, 3, 1
2020/5/16, 23, 12, 50, 1, 1
2020/5/17, 46, 7, 35, 2, 1
2020/5/18, 20, 15, 53, 2, 
2020/5/19, 48, 10, 50, 2, 1
2020/5/20, 36, 9, 38, 3, 
2020/5/21, 32, 14, 38, 4, 10
2020/5/22, 47, 16, 43, 3, 2
2020/5/23, 57, 16, 44, 2, 2
2020/5/24, 53, 15, 33, 2, 1
2020/5/25, 55, 14, 27, 4, 1
2020/5/26, 43, 15, 64, 5, 1
2020/5/27, 60, 15, 54, 4, 1
2020/5/28, 59, 14, 52, 5, 1
2020/5/29, 53, 24, 47, 5, 3
2020/5/30, 73, 14, 41, 1, 1
2020/5/31, 45, 9, 32, 2, 1
2020/6/1, 36, 12, 48, 3, 
2020/6/2, 42, 13, 33, 4, 1
2020/6/3, 41, 11, 33, 3, 
2020/6/4, 38, 9, 38, 3, 1
2020/6/5, 38, 19, 26, 4, 1
2020/6/6, 59, 19, 41, 3, 1
2020/6/7, 57, 24, 48, 3, 3
2020/6/8, 68, 19, 43, 4, 1
2020/6/9, 57, 9, 32, 1, 2
2020/6/10, 34, 5, 20, 1, 
2020/6/11, 19, 8, 30, 2, 
2020/6/12, 24, 11, 13, 1, 
2020/6/13, 25, 10, 31, 1, 
2020/6/14, 24, 11, 37, 5, 1
2020/6/15, 35, 14, 49, 4, 1
2020/6/16, 46, 15, 38, 5, 1
2020/6/17, 56, 16, 39, 2, 
2020/6/18, 30, 6, 40, 3, 
2020/6/19, 27, 10, 36, 2, 1
2020/6/20, 32, 15, 27, 2, 1
2020/6/21, 48, 12, 37, 3, 1
2020/6/22, 45, 18, 54, 4, 2
2020/6/23, 59, 18, 40, 3, 3
2020/6/24, 60, 13, 27, 1, 1
2020/6/25, 33, 12, 43, 2, 1
2020/6/26, 38, 14, 25, 1, 
2020/6/27, 33, 11, 40, 1, 1
2020/6/28, 33, 24, 41, 2, 1
2020/6/29, 58, 9, 44, 1, 
2020/6/30, 30, 9, 41, 2, 1
2020/1/1, 26, 11, 29, 3, 1
2020/1/2, 34, 18, 33, 6, 1
2020/1/3, 59, 14, 33, 6, 1
2020/1/4, 49, 10, 26, 6, 1
2020/1/5, 36, 12, 15, 11, 7
2020/1/6, 43, 15, 29, 3, 3
2020/1/7, 31, 12, 31, 3, 1
2020/1/8, 39, 15, 29, 5, 1
2020/1/9, 52, 14, 31, 8, 1
2020/1/10, 54, 9, 27, 7, 1
2020/1/11, 36, 11, 31, 4, 1
2020/1/12, 39, 10, 30, 4, 1
2020/1/13, 36, 12, 26, 10, 1
2020/1/14, 44, 11, 28, 9, 1
2020/1/15, 44, 11, 19, 11, 
2020/1/16, 45, 9, 30, 9, 1
2020/1/17, 35, 6, 26, 6, 1
2020/1/18, 29, 16, 30, 6, 1
2020/1/19, 64, 27, 33, 8, 1
2020/1/20, 87, 15, 31, 10, 
2020/1/21, 53, 20, 20, 16, 1
2020/1/22, 59, 11, 30, 7, 1
2020/1/23, 28, 8, 30, 6, 
2020/1/24, 36, 9, 35, 6, 1
2020/1/25, 39, 4, 32, 2, 2
2020/1/26, 17, 3, 28, 4, 5
2020/1/27, 19, 3, 27, 4, 
2020/1/28, 20, 5, 24, 5, 1
2020/1/29, 17, 5, 28, 6, 
2020/1/30, 29, 5, 26, 6, 
2020/1/31, 21, 10, 37, 6, 1
2020/2/1, 43, 23, 42, 5, 1
2020/2/2, 77, 17, 34, 10, 1
2020/2/3, 60, 12, 34, 8, 
2020/2/4, 52, 14, 34, 8, 
2020/2/5, 50, 6, 31, 8, 
2020/2/6, 32, 7, 24, 8, 
2020/2/7, 29, 16, 35, 6, 
2020/2/8, 56, 15, 33, 5, 
2020/2/9, 53, 28, 41, 10, 
2020/2/10, 93, 38, 43, 8, 
2020/2/11, 116, 24, 30, 5, 
2020/2/12, 63, 9, 32, 6, 
2020/2/13, 34, 10, 34, 6, 
2020/2/14, 32, 15, 22, 9, 
2020/2/15, 49, 8, 31, 2, 
2020/2/16, 30, 5, 31, 3, 
2020/2/17, 26, 7, 28, 5, 
2020/2/18, 27, 9, 36, 6, 
2020/2/19, 29, 9, 34, 7, 
2020/2/20, 37, 13, 37, 9, 
2020/2/21, 48, 23, 42, 3, 
2020/2/22, 70, 13, 38, 2, 2
2020/2/23, 46, 7, 36, 5, 1
2020/2/24, 29, 14, 33, 7, 3
2020/2/25, 44, 6, 33, 4, 
2020/2/26, 28, 8, 29, 6, 
2020/2/27, 32, 7, 27, 9, 2
2020/2/28, 30, , , , 1
2020/3/2, 57, , , , 
2020/3/11, 25, 7, , 5, 1
2020/3/12, 18, 9, 26, 8, 1
2020/3/13, 37, 7, 36, 4, 1
2020/3/14, 28, 11, 42, 2, 1
2020/3/15, 42, 8, 37, 4, 
2020/3/16, 30, 8, 43, 6, 1
2020/3/17, 26, 9, 44, 6, 1
2020/3/18, 32, 12, 49, 6, 5
2020/3/19, 39, 6, 37, 3, 
2020/3/20, 22, 7, 44, 4, 
2020/3/21, 25, 17, 52, 3, 1
2020/3/22, 53, 14, 41, 4, 1
2020/3/23, 48, 13, 55, 6, 1
2020/3/24, 47, 15, 45, 6, 5
2020/3/25, 54, 19, 32, 7, 1
2020/3/26, 62, 17, 36, 2, 1
2020/3/27, 47, 7, 36, 4, 
2020/3/28, 27, 6, 34, 1, 
2020/3/29, 25, , , , 
2019/10/1, 51, 16, 16, 3, 2
2019/10/2, 40, 11, 23, 4, 
2019/10/3, 30, 17, 34, 5, 1
2019/10/4, 48, 15, 40, 4, 2
2019/10/5, 46, 15, 33, 3, 1
2019/10/6, 45, 13, 34, 5, 4
2019/10/7, 44, 8, 36, 5, 1
2019/10/8, 32, 15, 42, 7, 1
2019/10/9, 50, 18, 47, 6, 6
2019/10/10, 59, 19, 33, 6, 3
2019/10/11, 62, , , , 
2019/10/15, 30, 11, 33, 6, 2
2019/10/16, 35, 17, 22, 9, 1
2019/10/17, 57, 11, 18, 6, 3
2019/10/18, 39, 6, 28, 5, 
2019/10/19, 21, 6, 32, 3, 
2019/10/20, 22, 11, 28, 7, 3
2019/10/21, 42, 14, 32, 5, 2
2019/10/22, 47, 16, 23, 7, 2
2019/10/23, 59, 7, 28, 6, 4
2019/10/24, 28, 7, 31, 4, 1
2019/10/25, 28, 12, 37, 4, 1
2019/10/26, 44, 9, 36, 4, 1
2019/10/27, 35, 9, 41, 7, 
2019/10/28, 34, 8, 38, 6, 1
2019/10/29, 36, 17, 31, 7, 1
2019/10/30, 54, 8, 38, 6, 1
2019/10/31, 29, 16, 40, 8, 1
2019/11/1, 54, 31, 41, 8, 11
2019/11/2, 91, 28, 29, 5, 3
2019/11/3, 81, 13, 29, 6, 
2019/11/4, 39, 6, 27, 7, 
2019/11/5, 29, 7, 32, 8, 1
2019/11/6, 26, 13, 31, 10, 1
2019/11/7, 47, 12, 41, 8, 
2019/11/8, 47, 14, 44, 7, 1
2019/11/9, 54, 10, 39, 5, 1
2019/11/10, 40, 15, 43, 7, 1
2019/11/11, 52, 14, 43, 8, 
2019/11/12, 53, 14, 35, 7, 2
2019/11/13, 45, 9, 28, 5, 1
2019/11/14, 26, 7, 28, 8, 1
2019/11/15, 32, 10, 31, 7, 2
2019/11/16, 39, 15, 35, 6, 5
2019/11/17, 48, 15, 37, 5, 5
2019/11/18, 42, 11, 27, 4, 
2019/11/19, 35, 7, 28, 6, 1
2019/11/20, 29, 8, 26, 8, 10
2019/11/21, 31, 14, 19, 11, 12
2019/11/22, 50, 18, 16, 8, 7
2019/11/23, 60, 15, 19, 5, 3
2019/11/24, 45, 13, 26, 6, 
2019/11/25, 42, 5, 22, 6, 
2019/11/26, 26, 8, 20, 10, 1
2019/11/27, 35, 5, 25, 7, 
2019/11/28, 18, 5, 24, 8, 1
2019/11/29, 20, 12, 29, 7, 17
2019/11/30, 49, 14, 32, 4, 10
2019/12/1, 49, 7, 29, 5, 1
2019/12/2, 24, 8, 28, 6, 
2019/12/3, 29, 7, 29, 7, 1
2019/12/4, 33, 10, 28, 10, 
2019/12/5, 52, 8, 27, 7, 1
2019/12/6, 32, 7, 28, 7, 1
2019/12/7, 30, 10, 29, 7, 1
2019/12/8, 39, 13, 29, 9, 1
2019/12/9, 50, 13, 29, 9, 
2019/12/10, 46, 18, 18, 13, 2
2019/12/11, 60, 12, 32, 6, 1
2019/12/12, 40, 6, 22, 11, 1
2019/12/13, 25, 11, 33, 9, 
2019/12/14, 45, 10, 32, 5, 1
2019/12/15, 42, 19, 17, 15, 3
2019/12/16, 65, 27, 16, 13, 1
2019/12/17, 68, 16, 29, 7, 1
2019/12/18, 55, 10, 26, 9, 1
2019/12/19, 39, 9, 25, 8, 1
2019/12/20, 41, 14, 18, 10, 1
2019/12/21, 54, 6, 31, 5, 1
2019/12/22, 35, 7, 27, 8, 1
2019/12/23, 31, 23, 21, 11, 1
2019/12/24, 73, 21, 15, 13, 
2019/12/25, 63, 11, 22, 8, 
2019/12/26, 33, 7, 31, 5, 
2019/12/27, 28, 9, 25, 7, 
2019/12/28, 41, 17, 15, 9, 
2019/12/29, 58, , , , 
2019/7/1, 37, 12, 44, 6, 1
2019/7/2, 34, 7, 31, 5, 1
2019/7/3, 26, 9, 36, 4, 2
2019/7/4, 30, 26, 40, 6, 2
2019/7/5, 68, 29, 58, 3, 2
2019/7/6, 78, 28, 45, 3, 3
2019/7/7, 69, 26, 35, 4, 1
2019/7/8, 69, 26, 32, 4, 1
2019/7/9, 65, 17, 26, 3, 3
2019/7/10, 42, 12, 33, 4, 
2019/7/11, 31, 10, 37, 4, 2
2019/7/12, 31, 9, 30, 5, 1
2019/7/13, 25, 10, 26, 3, 
2019/7/14, 33, 14, 42, 3, 2
2019/7/15, 35, 25, 37, 5, 11
2019/7/16, 65, 31, 26, 4, 3
2019/7/17, 74, 18, 15, 3, 2
2019/7/18, 42, 8, 11, 3, 1
2019/7/19, 26, 17, 23, 1, 2
2019/7/20, 34, 12, 32, 1, 
2019/7/21, 22, 14, 17, 2, 
2019/7/22, 31, 12, 9, 3, 1
2019/7/23, 34, 9, 15, 2, 1
2019/7/24, 22, 10, 13, 2, 
2019/7/25, 22, 8, 12, 2, 
2019/7/26, 26, 9, 15, 1, 1
2019/7/27, 22, 13, 13, 1, 6
2019/7/28, 33, 13, 11, 2, 3
2019/7/29, 28, 11, 12, 2, 
2019/7/30, 27, 13, 13, 2, 5
2019/7/31, 35, 20, 21, 3, 6
2019/8/1, 47, 28, 42, 4, 3
2019/8/2, 70, 21, 28, 4, 3
2019/8/3, 61, 23, 36, 4, 3
2019/8/4, 63, 23, 38, 5, 3
2019/8/5, 65, 9, 22, 2, 1
2019/8/6, 24, 14, 15, 3, 
2019/8/7, 35, 10, 19, 3, 2
2019/8/8, 30, 12, 13, 5, 2
2019/8/9, 35, 12, 18, 3, 3
2019/8/10, 38, 9, 15, 2, 2
2019/8/11, 25, 11, 21, 2, 1
2019/8/12, 25, 9, 23, 3, 5
2019/8/13, 26, 10, 21, 3, 
2019/8/14, 24, 14, 35, 1, 1
2019/8/15, 38, 19, 50, 2, 1
2019/8/16, 43, 26, 54, 3, 1
2019/8/17, 68, 24, 36, 3, 1
2019/8/18, 62, 26, 22, 5, 
2019/8/19, 65, 14, 24, 2, 2
2019/8/20, 35, 12, 10, 2, 2
2019/8/21, 28, 14, 10, 1, 2
2019/8/22, 34, 17, 52, 4, 1
2019/8/23, 47, 20, 40, 5, 
2019/8/24, 57, 10, 37, 3, 1
2019/8/25, 28, 10, 27, 7, 
2019/8/26, 32, 13, 15, 3, 1
2019/8/27, 27, 13, 18, 1, 1
2019/8/28, 23, 12, 12, 3, 1
2019/8/29, 21, 12, 39, 6, 1
2019/8/30, 36, 13, 30, 5, 
2019/8/31, 38, 12, 27, 4, 
2019/9/1, 37, 13, 9, 5, 1
2019/9/2, 36, 12, 13, 3, 
2019/9/3, 29, 12, 13, 4, 7
2019/9/4, 33, 11, 16, 3, 1
2019/9/5, 30, 7, 14, 2, 1
2019/9/6, 22, 13, 19, 1, 1
2019/9/7, 25, 10, 16, 2, 3
2019/9/8, 28, 15, 24, 2, 3
2019/9/9, 38, 14, 16, 3, 6
2019/9/10, 39, 14, 12, 2, 5
2019/9/11, 34, 15, 33, 4, 
2019/9/12, 43, 15, 37, 5, 1
2019/9/13, 45, 20, 33, 5, 7
2019/9/14, 58, 21, 39, 3, 3
2019/9/15, 59, 10, 32, 3, 
2019/9/16, 33, 8, 32, 5, 1
2019/9/17, 32, 10, 31, 5, 1
2019/9/18, 37, 8, 37, 5, 
2019/9/19, 31, 9, 34, 6, 2
2019/9/20, 30, 9, 32, 4, 4
2019/9/21, 27, 14, 32, 1, 1
2019/9/22, 33, 7, 33, 3, 1
2019/9/23, 22, 6, 30, 4, 
2019/9/24, 26, 13, 33, 5, 3
2019/9/25, 42, 28, 26, 8, 8
2019/9/26, 78, 18, 28, 5, 2
2019/9/27, 52, 11, 24, 4, 2
2019/9/28, 38, 18, 9, 5, 1
2019/9/29, 55, 15, 16, 6, 1
2019/9/30, 43, 16, 9, 7, 2
2019/4/1, 31, 12, 52, 8, 2
2019/4/2, 48, 9, 51, 7, 3
2019/4/3, 37, 9, 52, 7, 2
2019/4/4, 36, 11, 64, 6, 1
2019/4/5, 45, 23, 65, 6, 2
2019/4/6, 79, 27, 59, 4, 1
2019/4/7, 78, 13, 61, 4, 2
2019/4/8, 53, 17, 55, 4, 2
2019/4/9, 57, 9, 46, 4, 
2019/4/10, 34, 4, 34, 4, 
2019/4/11, 24, 7, 44, 6, 1
2019/4/12, 33, 13, 47, 5, 9
2019/4/13, 50, 12, 40, 4, 2
2019/4/14, 51, 11, 45, 6, 1
2019/4/15, 47, 14, 47, 6, 11
2019/4/16, 54, 17, 50, 5, 7
2019/4/17, 62, 18, 43, 6, 5
2019/4/18, 63, 16, 46, 5, 1
2019/4/19, 57, 16, 55, 3, 2
2019/4/20, 60, 18, 49, 3, 2
2019/4/21, 65, 24, 66, 6, 3
2019/4/22, 79, 24, 31, 9, 2
2019/4/23, 78, 9, 38, 4, 1
2019/4/24, 38, 13, 36, 5, 2
2019/4/25, 37, 12, 40, 5, 1
2019/4/26, 35, 6, 38, 3, 
2019/4/27, 23, 13, 38, 3, 4
2019/4/28, 45, 10, 37, 3, 
2019/4/29, 35, 4, 35, 5, 
2019/4/30, 14, 8, 33, 3, 1
2019/5/1, 32, 27, 65, 5, 2
2019/5/2, 76, 19, 60, 4, 3
2019/5/3, 63, 15, 70, 5, 2
2019/5/4, 59, 17, 69, 4, 4
2019/5/5, 62, 20, 49, 4, 3
