date, pm25, pm10, o3, no2, so2
2023/5/2, 55, 12, , , 1
2023/5/3, 45, 13, , , 3
2023/5/4, 46, 10, , , 2
2023/5/5, 30, 8, , , 4
2023/5/6, 23, 14, , , 4
2023/5/7, 35, 18, , , 2
2023/5/8, 34, 9, , , 1
2023/5/9, 26, 14, , , 1
2023/5/10, 47, 15, , , 2
2023/5/11, 53, 13, , , 1
2023/5/12, 48, 12, , , 4
2023/5/13, 43, 14, , , 2
2023/5/14, 50, 8, , , 1
2023/5/15, 26, 9, , , 1
2023/5/16, 28, 16, , , 5
2023/5/17, 50, 31, , , 8
2023/5/18, 80, 19, , , 2
2023/5/19, 54, 7, , , 1
2023/5/20, 22, 13, , , 1
2023/5/21, 40, 17, , , 
2023/5/22, 53, , , , 
2023/4/2, 61, 19, , , 2
2023/4/3, 59, 15, , , 6
2023/4/4, 49, 16, , , 5
2023/4/5, 54, 9, , , 1
2023/4/6, 30, 16, , , 3
2023/4/7, 39, 16, , , 2
2023/4/8, 37, 20, , , 4
2023/4/9, 52, 15, , , 1
2023/4/10, 53, 14, , , 3
2023/4/11, 50, 14, , , 3
2023/4/12, 43, 22, , , 2
2023/4/13, 52, 53, , , 2
2023/4/14, 83, 32, , , 1
2023/4/15, 60, 10, , , 1
2023/4/16, 32, 21, , , 4
2023/4/17, 53, 21, , , 2
2023/4/18, 55, 25, , , 2
2023/4/19, 58, 27, , , 1
2023/4/20, 57, 27, , , 3
2023/4/21, 60, 29, , , 3
2023/4/22, 62, 35, , , 1
2023/4/23, 65, 13, , , 1
2023/4/24, 41, 11, , , 1
2023/4/25, 44, 14, , , 2
2023/4/26, 43, 5, , , 1
2023/4/27, 16, 12, , , 2
2023/4/28, 41, 11, , , 2
2023/4/29, 38, 9, , , 1
2023/4/30, 25, 21, , , 2
2023/5/1, 49, 20, , , 9
2023/1/3, 55, 8, , , 4
2023/1/4, 30, 13, , , 8
2023/1/5, 41, 8, , , 2
2023/1/6, 31, 18, , , 2
2023/1/7, 59, 34, , , 6
2023/1/8, 92, 39, , , 3
2023/1/9, 99, 26, , , 4
2023/1/10, 69, 10, , , 1
2023/1/11, 32, 8, , , 1
2023/1/12, 32, 15, , , 3
2023/1/13, 50, 11, , , 2
2023/1/14, 33, 10, , , 1
2023/1/15, 27, 5, , , 
2023/1/16, 20, 6, , , 1
2023/1/17, 24, 6, , , 1
2023/1/18, 22, 9, , , 1
2023/1/19, 35, 9, , , 1
2023/1/20, 34, 20, , , 5
2023/1/21, 54, 12, , , 1
2023/1/22, 43, 5, , , 
2023/1/23, 23, 12, , , 
2023/1/24, 40, 16, , , 7
2023/1/25, 52, 7, , , 4
2023/1/26, 27, 9, , , 3
2023/1/27, 37, 10, , , 4
2023/1/28, 38, 13, , , 8
2023/1/29, 45, 15, , , 10
2023/1/30, 52, 14, , , 7
2023/1/31, 46, 8, , , 4
2023/2/1, 32, 14, , , 5
2023/2/2, 46, 10, , , 2
2023/2/3, 40, 10, , , 1
2023/2/4, 43, 10, , , 4
2023/2/5, 42, 10, , , 1
2023/2/6, 39, 15, , , 4
2023/2/7, 55, 23, , , 1
2023/2/8, 68, 18, , , 3
2023/2/9, 56, 8, , , 1
2023/2/10, 32, 9, , , 1
2023/2/11, 33, 8, , , 1
2023/2/12, 27, 10, , , 11
2023/2/13, 38, 10, , , 1
2023/2/14, 37, 8, , , 1
2023/2/15, 30, 3, , , 
2023/2/16, 16, 3, , , 1
2023/2/17, 16, 8, , , 3
2023/2/18, 34, 12, , , 3
2023/2/19, 39, 19, , , 4
2023/2/20, 45, 18, , , 4
2023/2/21, 58, 6, , , 1
2023/2/22, 24, 6, , , 1
2023/2/23, 26, 10, , , 1
2023/2/24, 40, 8, , , 
2023/2/25, 35, 9, , , 1
2023/2/26, 34, 7, , , 1
2023/2/27, 27, 9, , , 1
2023/2/28, 36, 9, , , 2
2023/3/1, 34, 10, , , 5
2023/3/2, 33, 11, , , 5
2023/3/3, 36, 9, , , 
2023/3/4, 32, 14, , , 3
2023/3/5, 44, 10, , , 1
2023/3/6, 33, 10, , , 3
2023/3/7, 36, 15, , , 3
2023/3/8, 49, 20, , , 5
2023/3/9, 60, 22, , , 5
2023/3/10, 62, 21, , , 4
2023/3/11, 56, 28, , , 6
2023/3/12, 65, 21, , , 2
2023/3/13, 52, 11, , , 2
2023/3/14, 34, 11, , , 1
2023/3/15, 38, 13, , , 2
2023/3/16, 37, 9, , , 2
2023/3/17, 24, 14, , , 1
2023/3/18, 45, 6, , , 
2023/3/19, 23, 10, , , 1
2023/3/20, 36, 15, , , 3
2023/3/21, 49, 17, , , 1
2023/3/22, 52, 17, , , 4
2023/3/23, 51, 20, , , 1
2023/3/24, 45, 13, , , 2
2023/3/25, 34, 39, , , 1
2023/3/26, 68, 16, , , 1
2023/3/27, 42, 30, , , 1
2023/3/28, 57, 26, , , 1
2023/3/29, 59, 20, , , 1
2023/3/30, 54, 22, , , 4
2023/3/31, 63, 20, , , 4
2023/4/1, 61, 21, , , 3
2022/10/2, 57, 19, , , 3
2022/10/3, 59, 15, , , 1
2022/10/4, 45, 16, , , 1
2022/10/5, 39, 9, , , 1
2022/10/6, 26, 6, , , 1
2022/10/7, 21, 6, , , 1
2022/10/8, 20, 6, , , 1
2022/10/9, 19, 7, , , 1
2022/10/10, 22, 12, , , 5
2022/10/11, 33, 11, , , 6
2022/10/12, 35, 9, , , 
2022/10/13, 27, 11, , , 1
2022/10/14, 36, 13, , , 1
2022/10/15, 42, 13, , , 1
2022/10/16, 46, 16, , , 2
2022/10/17, 50, 18, , , 1
2022/10/18, 52, 11, , , 1
2022/10/19, 35, 7, , , 1
2022/10/20, 26, 7, , , 1
2022/10/21, 28, 8, , , 2
2022/10/22, 31, 11, , , 2
2022/10/23, 35, 12, , , 3
2022/10/24, 45, 6, , , 1
2022/10/25, 25, 4, , , 1
2022/10/26, 16, 6, , , 1
2022/10/27, 22, 9, , , 2
2022/10/28, 36, 11, , , 1
2022/10/29, 39, 9, , , 1
2022/10/30, 32, 8, , , 1
2022/10/31, 30, 12, , , 1
2022/11/1, 43, 8, , , 1
2022/11/2, 28, 8, , , 1
2022/11/3, 27, 13, , , 4
2022/11/4, 45, 17, , , 4
2022/11/5, 54, 10, , , 2
2022/11/6, 35, 8, , , 1
2022/11/7, 30, 8, , , 1
2022/11/8, 32, 13, , , 1
2022/11/9, 47, 14, , , 4
2022/11/10, 50, 16, , , 3
2022/11/11, 52, 19, , , 1
2022/11/12, 61, 21, , , 3
2022/11/13, 62, 14, , , 1
2022/11/14, 38, 6, , , 1
2022/11/15, 23, 11, , , 5
2022/11/16, 39, 16, , , 4
2022/11/17, 53, 16, , , 1
2022/11/18, 54, 14, , , 1
2022/11/19, 51, 14, , , 1
2022/11/20, 51, 9, , , 1
2022/11/21, 33, 7, , , 1
2022/11/22, 24, 13, , , 1
2022/11/23, 41, 14, , , 1
2022/11/24, 41, 7, , , 1
2022/11/25, 18, 10, , , 2
2022/11/26, 32, 14, , , 1
