date, pm25, pm10, o3, no2, so2, co
2022/1/4, 36, 4, 29, 1, 1, 3
2022/1/5, 28, 4, 30, 2, 1, 2
2022/1/6, 32, 20, 21, 8, 1, 5
2022/1/7, 67, 10, 27, 4, 1, 3
2022/1/8, 48, 10, 30, 4, 1, 4
2022/1/9, 45, 12, 32, 3, 1, 4
2022/1/10, 48, 11, 33, 3, 1, 4
2022/1/11, 37, 12, 23, 10, 1, 5
2022/1/12, 44, 2, 31, 2, 1, 3
2022/1/13, 15, 5, 29, 4, 1, 4
2022/1/14, 40, 3, 31, 2, 1, 2
2022/1/15, 22, 10, 33, 3, 1, 3
2022/1/16, 48, 15, 35, 3, 1, 4
2022/1/17, 56, 10, 34, 5, 1, 4
2022/1/18, 54, 2, 29, 2, 1, 2
2022/1/19, 20, 9, 30, 5, 1, 5
2022/1/20, 49, 6, 28, 3, 1, 4
2022/1/21, 36, 3, 31, 3, 1, 3
2022/1/22, 38, 8, 36, 3, 1, 3
2022/1/23, 54, , , , , 
2022/1/3, , 6, 28, 2, 1, 4
