date, pm25, pm10, o3, no2, so2, co
2021/8/2, 45, 11, 19, 8, , 1
2021/8/3, 38, 10, 22, 9, , 1
2021/8/4, 35, 13, 31, 8, , 1
2021/8/5, 42, 12, 31, 9, , 1
2021/8/6, 46, 10, 28, 9, , 1
2021/8/7, 43, 6, 8, 5, , 1
2021/8/8, 25, 4, 6, 1, , 1
2021/8/9, 22, 18, 16, 4, , 1
2021/8/10, 43, 5, 17, 3, , 1
2021/8/11, 34, 6, 24, 9, , 2
2021/8/12, 45, 5, 14, 5, , 1
2021/8/13, 37, 2, 16, 3, , 1
2021/8/14, 19, 2, 13, 1, , 1
2021/8/15, 16, 2, 17, 1, , 1
2021/8/16, 15, 4, 15, 5, , 1
2021/8/17, 24, 7, 11, 11, , 1
2021/8/18, 34, 9, 8, 5, , 2
2021/8/19, 26, 9, 21, 9, , 1
2021/8/20, 37, 11, , 10, , 2
2021/8/21, 44, 16, , 6, , 1
2021/8/22, 43, 18, , 2, , 2
2021/8/23, 39, , , , , 
2021/7/2, 30, 8, 17, 16, 1, 2
2021/7/3, 33, 8, 20, 8, 1, 1
2021/7/4, 36, 7, 14, 4, 1, 1
2021/7/5, 33, 5, 14, 11, 1, 2
2021/7/6, 45, 14, 18, 12, 1, 2
2021/7/7, 45, 22, 22, 12, 1, 2
2021/7/8, 58, 6, 16, 9, , 2
2021/7/9, 22, 7, 11, 13, , 1
2021/7/10, 30, 8, 23, 6, , 1
2021/7/11, 39, 9, 24, 4, , 1
2021/7/12, 34, 11, 35, 10, , 2
2021/7/13, 48, 14, 24, 11, , 2
2021/7/14, 43, 10, 28, 10, , 2
2021/7/15, 38, 10, 19, 11, , 1
2021/7/16, 42, 12, 22, 9, , 1
2021/7/17, 47, 12, 26, 6, , 1
2021/7/18, 43, 12, 28, 4, , 2
2021/7/19, 45, 18, 32, 9, , 2
2021/7/20, 59, 22, 37, 11, , 2
2021/7/21, 58, 16, 10, 11, , 2
2021/7/22, 55, 12, 34, 6, , 1
2021/7/23, 39, 10, 26, 5, , 1
2021/7/24, 40, 9, 19, 4, , 1
2021/7/25, 34, 8, 18, 2, , 1
2021/7/26, 39, 13, 22, 8, , 1
2021/7/27, 47, 6, 24, 5, , 1
2021/7/28, 26, 9, 28, 8, , 1
2021/7/29, 43, 13, 28, 11, , 1
2021/7/30, 47, 9, 12, 8, , 1
2021/7/31, 42, 9, 17, 5, , 1
2021/8/1, 41, 12, 36, 5, , 1
2021/6/2, 9, 11, 36, 11, , 2
2021/6/3, 40, 12, 25, 12, , 2
2021/6/4, 40, 8, 23, 10, , 1
2021/6/5, 22, 7, 22, 10, , 2
2021/6/6, 33, 14, 31, 6, , 2
2021/6/7, 41, 19, 37, 12, , 2
2021/6/8, 60, 23, 45, 18, , 3
2021/6/9, 73, 19, 34, 15, , 2
2021/6/10, 64, 19, 34, 14, , 2
2021/6/11, 57, 16, 28, 10, , 2
2021/6/12, 52, 13, 34, 7, , 2
2021/6/13, 43, 16, 31, 5, , 2
2021/6/14, 51, 16, 23, 14, , 2
2021/6/15, 65, 18, 27, 9, , 2
2021/6/16, 52, 11, 15, 11, , 1
2021/6/17, 55, 8, 14, 10, , 1
2021/6/18, 40, 12, 27, 9, , 1
2021/6/19, 43, 8, 19, 9, , 1
2021/6/20, 31, 4, 20, 3, , 1
2021/6/21, 29, 10, 25, 11, , 2
2021/6/22, 43, 11, 27, 12, , 2
2021/6/23, 39, 8, 19, 12, , 1
2021/6/24, 41, 10, 38, 10, , 1
2021/6/25, 36, 7, 32, 14, , 2
2021/6/26, 46, 8, 33, 9, , 2
2021/6/27, 40, 7, 30, 3, 1, 1
2021/6/28, 32, 8, 24, 9, , 1
2021/6/29, 34, 4, 32, 10, , 1
2021/6/30, 25, 8, 29, 14, , 1
2021/7/1, 37, 6, 25, 15, , 1
2021/5/2, 52, 5, 37, 2, , 1
2021/5/3, 38, 7, 36, 4, , 2
2021/5/4, 40, 12, 49, 7, , 2
2021/5/5, 53, 16, 34, 6, , 2
2021/5/6, 45, 10, 36, 11, , 2
2021/5/7, 38, 14, 33, 16, , 2
2021/5/8, 48, 22, 42, 10, , 3
2021/5/9, 56, 33, 42, 5, , 3
2021/5/10, 73, 15, 39, 11, , 2
2021/5/11, 40, 12, 37, 13, , 2
2021/5/12, 37, 9, 35, 13, , 2
2021/5/13, 38, 13, 31, 15, , 2
2021/5/14, 38, 11, 33, 10, , 2
2021/5/15, 43, 12, 36, 10, 1, 2
