date, pm25, pm10, o3, no2, so2, co
2021/9/2, 52, 7, 26, 13, , 4
2021/9/3, 30, 7, 20, 11, , 4
2021/9/4, 32, 9, 22, 10, , 4
2021/9/5, 33, 9, 28, 5, , 4
2021/9/6, 39, 10, 19, 11, , 4
2021/9/7, 43, 10, 33, 10, 1, 3
2021/9/8, 42, 15, 31, 17, 2, 4
2021/9/9, 53, 12, 15, 19, 1, 5
2021/9/10, 48, 15, 54, 12, 2, 4
2021/9/11, 54, 18, 46, 13, 1, 5
2021/9/12, 57, 24, 19, 8, 1, 4
2021/9/13, 69, , , , , 
2021/8/2, 53, 11, 25, 8, 1, 2
2021/8/3, 46, 15, 14, 3, 1, 1
2021/8/4, 32, 11, 20, 5, 1, 2
2021/8/5, 42, 11, 71, 11, 3, 3
2021/8/6, 40, 12, 27, 9, 1, 3
2021/8/7, 43, 8, 11, 8, 1, 3
2021/8/8, 33, 6, 19, 5, 1, 2
2021/8/9, 28, 33, 24, 4, 1, 2
2021/8/10, 56, 8, 29, 6, 1, 2
2021/8/11, 45, 10, 45, 11, 1, 2
2021/8/12, 36, 14, 24, 10, 1, 3
2021/8/13, 46, 9, 35, 10, 1, 3
2021/8/14, 33, 9, 13, 5, 1, 3
2021/8/15, 33, 4, 19, 4, 1, 3
2021/8/16, 20, 8, 17, 10, 1, 4
2021/8/17, 34, 14, 16, 12, 1, 4
2021/8/18, 47, 14, 12, 2, 1, 2
2021/8/19, 37, 8, 15, 3, 1, 
2021/8/20, 31, 8, 13, 4, , 2
2021/8/21, 32, 9, 15, 6, 1, 3
2021/8/22, 41, 10, 13, 4, 1, 2
2021/8/23, 39, 18, 46, 11, 1, 3
2021/8/24, 58, 23, 40, 9, 2, 4
2021/8/25, 61, 18, 23, 8, 1, 2
2021/8/26, 53, 30, 95, 13, 1, 4
2021/8/27, 77, 33, 85, 12, 1, 4
2021/8/28, 79, 38, 74, 9, 1, 4
2021/8/29, 87, 26, 38, 8, 1, 4
2021/8/30, 71, 25, 50, 7, 1, 3
2021/8/31, 66, 15, 49, 11, 2, 4
2021/9/1, 64, 15, 28, 13, 1, 4
2021/7/2, 42, 7, 18, 20, 1, 4
2021/7/3, 37, 8, 27, 13, , 3
2021/7/4, 42, 5, 17, 10, , 3
2021/7/5, 29, 9, 21, 16, 1, 4
2021/7/6, 41, 19, 32, 19, 1, 5
2021/7/7, 63, 40, 74, 18, 2, 5
2021/7/8, 84, 15, 14, 21, 2, 4
2021/7/9, 53, 14, 17, 19, 1, 4
2021/7/10, 49, 16, 43, 10, 1, 3
2021/7/11, 56, 15, 43, 7, 1, 3
2021/7/12, 59, 15, 45, 13, 1, 3
2021/7/13, 58, 19, 40, 19, 1, 4
2021/7/14, 63, 22, 40, 11, 2, 4
2021/7/15, 72, 14, 28, 13, 1, 3
2021/7/16, 52, 10, 15, 9, 2, 3
2021/7/17, 41, 12, 22, 7, 2, 3
2021/7/18, 47, 10, 14, 3, 1, 2
2021/7/19, 38, 13, 34, 7, 1, 2
2021/7/20, 45, 9, 27, 6, 1, 2
2021/7/21, 38, 8, 26, 5, , 2
2021/7/22, 38, 7, 26, 5, 1, 2
2021/7/23, 35, 7, 22, 4, 1, 2
2021/7/24, 33, 9, 28, 6, 1, 2
2021/7/25, 37, 11, 39, 6, 2, 2
2021/7/26, 46, 17, 35, 11, 1, 2
2021/7/27, 62, 10, 19, 7, 1, 2
2021/7/28, 46, 17, 35, 6, 1, 3
2021/7/29, 59, 13, 25, 8, 1, 3
2021/7/30, 48, 10, 17, 9, , 3
2021/7/31, 44, 13, 44, 10, 1, 3
2021/8/1, 50, 14, 39, 5, 1, 2
2021/6/2, 40, 9, 38, 5, 1, 2
2021/6/3, 38, 12, 37, 11, 1, 3
2021/6/4, 46, 12, 36, 4, , 4
2021/6/5, 29, 11, 46, 11, 1, 3
2021/6/6, 41, 16, 41, 9, 1, 3
2021/6/7, 53, 16, 43, 16, 3, 3
2021/6/8, 61, 24, 84, 20, 2, 4
2021/6/9, 77, 21, 80, 14, 2, 4
2021/6/10, 75, 21, 54, 15, 2, 4
2021/6/11, 72, 13, 39, 8, 1, 2
2021/6/12, 52, 11, 32, 7, 1, 3
2021/6/13, 48, 13, 30, 5, 1, 2
2021/6/14, 50, 13, 27, 14, 1, 3
