date, pm25, pm10, o3, no2, so2, co
2023/7/2, 30, 9, 44, 2, 1, 2
2023/7/3, 26, 21, 64, 6, 2, 3
2023/7/4, 49, 14, 37, 2, 1, 3
2023/7/5, 37, 11, 40, 5, 2, 3
2023/7/6, 30, 8, 28, 4, 1, 2
2023/7/7, 21, 20, 58, 9, 2, 4
2023/7/8, 51, 22, 28, 5, 2, 1
2023/7/9, 46, 21, 16, 3, 1, 1
2023/7/10, 44, 27, 35, 4, 1, 
2023/7/11, 56, 21, 58, 6, 1, 
2023/7/12, 52, 21, 41, 7, 1, 
2023/7/13, 53, 15, 25, 8, 1, 2
2023/7/14, 40, 16, 64, 6, 2, 3
2023/7/15, 43, 10, 16, 4, 1, 2
2023/7/16, 24, 12, 30, 5, 1, 3
2023/7/17, 32, 14, 28, 5, 1, 2
2023/7/18, 41, 19, 40, 4, 1, 3
2023/7/19, 52, 22, 51, 5, 2, 2
2023/7/20, 50, 12, 30, 3, 2, 1
2023/7/21, 30, 9, 30, 2, 1, 1
2023/7/22, 33, 7, 26, 2, 1, 1
2023/7/23, 23, 11, 35, 2, 3, 3
2023/7/24, 29, 9, 51, 6, 3, 3
2023/7/25, 32, 9, 49, 6, 1, 2
2023/7/26, 32, , 54, 7, 1, 3
2023/7/27, 42, 17, 59, 6, 2, 2
2023/7/28, 40, 12, 42, 6, 2, 
2023/7/29, 29, 9, 34, 4, 2, 
2023/7/30, 22, 9, 8, 5, 1, 
2023/7/31, 21, , , , , 
2023/4/2, 49, 9, 44, 2, 1, 
2023/4/3, 46, 7, 40, 2, 1, 
2023/4/4, 35, 6, 42, 6, 1, 
2023/4/5, 36, 9, 48, 11, 2, 
2023/4/6, 43, 9, 41, 4, 1, 
2023/4/7, 34, 14, 35, 2, 1, 
2023/4/8, 37, 5, 37, 2, 1, 
2023/4/9, 22, 9, 44, 4, 1, 
2023/4/10, 43, 12, 46, 7, 1, 
2023/4/11, 51, 11, 45, 6, 1, 
2023/4/12, 48, 11, 37, 3, 1, 
2023/4/13, 41, 18, 43, 5, 1, 
2023/4/14, 56, 20, 41, 5, 1, 
2023/4/15, 61, 12, 32, 6, 1, 
2023/4/16, 34, 9, 35, 3, 1, 
2023/4/17, 21, 9, 41, 3, 1, 
2023/4/18, 36, 13, 38, 7, 1, 
2023/4/19, 51, 22, 52, 7, 1, 
2023/4/20, 64, 23, 54, 6, 2, 
2023/4/21, 65, 14, 44, 5, 1, 
2023/4/22, 52, 22, 39, 4, 1, 
2023/4/23, 63, 12, 44, 4, 1, 
2023/4/24, 48, 8, 41, 4, 1, 
2023/4/25, 42, 9, 42, 6, 1, 
2023/4/26, 49, 9, 29, 5, 1, 
2023/4/27, 25, 6, 54, 4, 1, 
2023/4/28, 26, 8, 52, 5, 1, 
2023/4/29, 35, 6, 43, 3, 2, 
2023/4/30, 31, 10, 36, 4, 1, 
2023/5/1, 25, 10, 43, 3, 2, 
2023/5/2, 45, 5, 45, 4, 1, 
2023/5/3, 30, 9, 55, 6, 3, 
2023/5/4, 47, 11, 52, 5, 1, 
2023/5/5, 45, 9, 43, 2, 1, 3
2023/5/6, 36, 15, 37, 2, 1, 1
2023/5/7, 50, 12, 35, 1, , 1
2023/5/8, 25, 5, 33, 3, , 
2023/5/9, 17, 7, 39, 3, 1, 2
2023/5/10, 31, 8, 47, 4, 1, 2
2023/5/11, 46, 9, 45, 5, 1, 2
2023/5/12, 37, 9, 41, 6, 1, 
2023/5/13, 36, 8, 37, 4, 1, 
2023/5/14, 34, 6, 39, 2, , 
2023/5/15, 31, 8, 40, 4, , 
2023/5/16, 30, 10, 44, 4, 1, 
2023/5/17, 34, 15, 70, 8, 3, 
2023/5/18, 51, 25, 85, 10, 3, 
2023/5/19, 77, 8, 35, 5, 2, 
2023/5/20, 35, 7, 40, 1, , 
2023/5/21, 19, 8, 39, 3, 2, 
2023/5/22, 32, 17, 50, 4, 1, 
2023/5/23, 56, 17, 34, 3, , 
2023/5/24, 63, 9, 37, 4, , 
2023/5/25, 31, 7, 39, 6, 1, 
2023/5/26, 33, 6, 37, 4, 1, 
2023/5/27, 27, 9, 48, 5, 1, 
2023/5/28, 33, 10, 37, 3, 1, 
2023/5/29, 39, 17, 24, 8, , 
2023/5/30, 40, 14, 34, 9, 2, 
2023/5/31, 33, 6, 32, 4, 1, 
2023/6/1, 26, 6, 38, 5, 1, 
2023/6/2, 26, 12, 24, 3, , 
2023/6/3, 17, 8, 44, 4, 1, 
2023/6/4, 27, 6, 44, 4, 1, 
2023/6/5, 36, 14, 56, 9, 1, 
2023/6/6, 51, 17, 50, 10, 2, 
2023/6/7, 52, 8, 49, 4, 1, 
2023/6/8, 38, 11, 46, 6, 1, 
2023/6/9, 39, 8, 31, 8, , 
2023/6/10, 19, 12, 42, 4, 2, 
2023/6/11, 37, 12, 40, 3, 1, 
2023/6/12, 36, 12, 30, 4, , 
2023/6/13, 29, 10, 33, 3, 1, 
2023/6/14, 28, 10, 32, 5, , 
2023/6/15, 25, 5, 35, 2, , 
2023/6/16, 19, 8, 52, 4, 1, 
2023/6/17, 20, 10, 72, 6, 3, 
2023/6/18, 42, 21, 67, 7, 3, 
2023/6/19, 61, 12, 51, 1, 1, 
2023/6/20, 41, 7, 31, 3, 1, 
2023/6/21, 30, 6, 34, 4, 1, 
2023/6/22, 31, 7, 28, 7, , 
2023/6/23, 23, 12, 28, 7, 1, 3
2023/6/24, 34, 15, 46, 5, 1, 3
2023/6/25, 40, 24, 43, 2, 1, 3
2023/6/26, 56, 22, 45, 4, 2, 3
2023/6/27, 55, 20, 53, 6, 3, 3
2023/6/28, 57, 25, 41, 7, 1, 3
2023/6/29, 52, 19, 45, 5, 2, 3
2023/6/30, 46, 28, 25, 6, 2, 2
2023/7/1, 55, 14, 29, 4, 1, 2
2023/1/3, 23, 2, 27, 5, 1, 
2023/1/4, 14, 4, 28, 7, 1, 2
2023/1/5, 13, 2, 30, 3, , 1
2023/1/6, 11, 6, 27, 16, 1, 3
2023/1/7, 28, 9, 26, 11, 1, 3
2023/1/8, 38, 14, 34, 12, 1, 3
2023/1/9, 58, 11, 34, 12, 2, 4
2023/1/10, 54, 7, 30, 6, 1, 3
2023/1/11, 23, 6, 24, 15, 1, 2
2023/1/12, 33, 14, 23, 25, 1, 4
2023/1/13, 63, 22, 22, 28, 4, 6
2023/1/14, 76, 45, 16, 24, 1, 3
2023/1/15, 80, 17, 27, 8, 1, 2
2023/1/16, 44, 4, 21, 7, , 2
2023/1/17, 15, 6, 23, 15, 1, 2
2023/1/18, 21, 8, 24, 10, 1, 4
2023/1/19, 36, 6, 26, 8, 1, 2
2023/1/20, 20, 11, 33, 12, 1, 3
2023/1/21, 42, 3, 30, 4, , 2
2023/1/22, 17, 8, 26, 6, 1, 3
2023/1/23, 34, 11, 19, 8, 1, 2
2023/1/24, 45, 17, 26, 14, 1, 3
2023/1/25, 45, 4, 29, 4, 1, 2
2023/1/26, 10, 4, 25, 16, 2, 3
2023/1/27, 25, 10, 18, 14, 1, 3
2023/1/28, 31, 5, 31, 8, 1, 3
2023/1/29, 20, 6, 30, 11, 1, 3
2023/1/30, 38, 9, 28, 10, 1, 3
2023/1/31, 37, 7, 29, 8, 1, 2
2023/2/1, 26, 12, 36, 15, 1, 3
2023/2/2, 49, 3, 32, 5, 1, 2
2023/2/3, 20, 6, 27, 7, 1, 2
2023/2/4, 36, 7, 29, 8, 1, 3
2023/2/5, 35, 12, 33, 8, 1, 3
2023/2/6, 39, 9, 31, 14, 4, 4
2023/2/7, 41, 14, 41, 9, 1, 3
2023/2/8, 51, 14, 44, 5, 1, 4
2023/2/9, 57, 7, 37, 5, 1, 2
2023/2/10, 26, 10, 24, 10, 1, 2
2023/2/11, 36, 4, 38, 6, 1, 2
2023/2/12, 18, 9, 36, 10, 3, 3
2023/2/13, 41, 9, 35, 6, , 2
2023/2/14, 29, 5, 33, 6, , 2
2023/2/15, 19, 4, 33, 3, , 2
2023/2/16, 13, 4, 32, 12, 1, 3
2023/2/17, 22, 9, 33, 14, 1, 3
2023/2/18, 42, 19, 41, 19, 3, 5
2023/2/19, 65, 29, 40, 10, 1, 4
2023/2/20, 64, 5, 39, 4, 1, 2
2023/2/21, 24, 4, 36, 3, , 
2023/2/22, 15, 5, 35, 7, 1, 
2023/2/23, 26, 14, 29, 14, 1, 
2023/2/24, 54, 13, 30, 10, 1, 
2023/2/25, 46, 13, 36, 5, , 
2023/2/26, 32, 4, 35, 2, , 
2023/2/27, 15, 5, 36, 7, 1, 
2023/2/28, 29, 10, 39, 13, 1, 
2023/3/1, 40, 9, 41, 9, 2, 
2023/3/2, 41, 7, 37, 5, 1, 
2023/3/3, 19, 4, 35, 9, 1, 
