date, pm25, pm10, o3, no2, so2, co
2021/6/1, 43, 10, 41, 6, 1, 
2021/6/2, 33, 10, 37, 5, 1, 
2021/6/3, 30, 5, 32, 2, 1, 3
2021/6/4, 13, 8, 41, 2, 2, 2
2021/6/5, 26, 10, 55, 2, 1, 2
2021/6/6, 33, 14, 59, 4, 1, 3
2021/6/7, 49, 18, 72, 5, 2, 3
2021/6/8, 61, 16, 76, 3, 1, 2
2021/6/9, 57, 21, 75, 6, , 
2021/6/10, 62, 12, 34, 5, , 
2021/6/11, 44, 10, 33, 2, , 
2021/6/12, 31, 12, 30, 2, , 
2021/6/13, 36, 12, 42, 3, , 
2021/6/14, 38, 12, 41, 3, , 
2021/6/15, 38, 9, 30, 4, , 
2021/6/16, 24, 8, 40, 2, , 
2021/6/17, 27, 13, 48, 8, , 
2021/6/18, 44, , , , , 
2021/5/1, 48, 7, 41, 1, , 
2021/5/2, 21, 8, 43, 1, , 
2021/5/3, 27, 10, 50, 3, , 
2021/5/4, 37, 12, 37, 3, , 
2021/5/5, 36, 8, 49, 2, , 
2021/5/6, 27, 9, 35, 7, , 
2021/5/7, 36, 10, 41, 4, , 
2021/5/8, 36, 23, 59, 1, , 
2021/5/9, 63, 11, 52, 2, , 
2021/5/10, 35, 9, 52, 3, 1, 
2021/5/11, 29, 9, 41, 4, 1, 
2021/5/12, 31, 8, 41, 3, 1, 
2021/5/13, 21, 7, 42, 4, 1, 
2021/5/14, 22, 9, 39, 3, 1, 
2021/5/15, 24, 7, 34, 3, 1, 
2021/5/16, 18, 11, 17, 9, 2, 
2021/5/17, 30, 9, 32, 5, 1, 
2021/5/18, 27, 13, 27, 5, 1, 
2021/5/19, 35, 10, 19, 8, 1, 
2021/5/20, 31, 8, 37, 5, 1, 
2021/5/21, 22, 9, 46, 1, , 
2021/5/22, 35, 10, 44, 1, , 
2021/5/23, 37, 12, 46, 3, , 
2021/5/24, 44, 13, 53, 2, , 
2021/5/25, 42, 17, 44, 3, , 
2021/5/26, 49, 9, 40, 3, , 
2021/5/27, 28, 10, 44, 4, , 
2021/5/28, 35, 13, 53, 3, , 
2021/5/29, 45, 9, 47, 1, , 
2021/5/30, 36, 10, 52, 3, , 
2021/5/31, 38, 13, 48, 3, , 
2021/4/10, 23, 8, 48, 4, , 
2021/4/11, 29, 9, 40, 5, , 
2021/4/12, 33, 7, 33, 4, , 
2021/4/13, 18, 5, 39, 3, , 
2021/4/14, 17, 6, 41, 3, , 
2021/4/15, 22, 8, 35, 4, , 
2021/4/16, 26, 6, 33, 3, , 
2021/4/17, 20, 9, 36, 1, , 
2021/4/18, 29, 11, 42, 3, , 
2021/4/19, 37, 16, 68, 6, , 
2021/4/20, 53, 16, 59, 2, , 
2021/4/21, 57, 10, 44, 2, , 
2021/4/22, 37, 12, 42, 4, , 
2021/4/23, 41, 12, 53, 4, , 
2021/4/24, 44, 10, 43, 2, , 
2021/4/25, 34, 6, 40, 1, , 
2021/4/26, 21, 8, 43, 5, , 
2021/4/27, 28, 13, 32, 10, , 
2021/4/28, 40, 5, 30, 4, , 
2021/4/29, 15, 14, 50, 2, , 
2021/4/30, 46, 15, 45, 3, , 
2021/3/1, 27, 4, 33, 5, , 3
2021/3/2, 12, 5, 36, 2, , 3
2021/3/3, 15, 9, 28, 8, , 4
2021/3/4, 30, 5, 27, 4, , 3
2021/3/5, 17, 12, 36, 4, , 4
2021/3/6, 38, 7, 34, 1, , 3
2021/3/7, 23, 6, 31, 3, , 3
2021/3/8, 17, 6, 24, 7, , 4
2021/3/9, 22, 8, 40, 2, , 3
