date, pm25, pm10, o3, no2, so2
2021/2/19, 47, 15, 30, 8, 1
2021/2/20, 52, 17, 48, 4, 1
2021/2/21, 48, 20, 46, 3, 1
2021/2/22, 57, 14, 49, 7, 1
2021/2/23, 44, 20, 39, 5, 
2021/2/24, 57, 13, 25, 6, 
2021/2/25, 46, , , , 
2021/1/5, 36, 15, 33, 13, 1
2021/1/6, 47, 9, 33, 6, 1
2021/1/7, 35, 9, 28, 3, 1
2021/1/8, 35, 7, 28, 5, 
2021/1/9, 27, 9, 28, 7, 
2021/1/10, 35, 10, 28, 5, 
2021/1/11, 36, 17, 23, 9, 
2021/1/12, 56, 16, 26, 9, 1
2021/1/13, 52, 25, 26, 12, 1
2021/1/14, 64, 33, 31, 14, 1
2021/1/15, 64, 30, 33, 11, 4
2021/1/16, 62, 35, 36, 9, 1
2021/1/17, 74, 10, 31, 4, 1
2021/1/18, 31, 17, 32, 7, 1
2021/1/19, 52, 13, 35, 11, 1
2021/1/20, 41, 14, 25, 16, 1
2021/1/21, 45, 25, 18, 21, 2
2021/1/22, 69, 24, 24, 19, 2
2021/1/23, 63, 12, 22, 17, 1
2021/1/24, 34, 9, 30, 5, 1
2021/1/25, 25, 9, 25, 11, 
2021/1/26, 27, 11, 29, 15, 1
2021/1/27, 32, 14, 33, 8, 
2021/1/28, 38, 17, 37, 8, 3
2021/1/29, 50, 10, 32, 4, 
2021/1/30, 39, 23, 33, 10, 
2021/1/31, 62, 28, 38, 9, 1
2021/2/1, 67, 20, 34, 8, 4
2020/10/2, 28, 20, 43, 8, 2
2020/10/3, 46, 29, 38, 6, 1
2020/10/4, 68, 29, 32, 5, 1
2020/10/5, 69, 14, 36, 6, 
2020/10/6, 38, 10, 33, 6, 
2020/10/7, 25, 12, 33, 9, 1
2020/10/8, 27, 9, 29, 8, 1
2020/10/9, 23, 14, 32, 6, 1
2020/10/10, 32, 11, 33, 4, 1
2020/10/11, 23, 14, 33, 4, 1
2020/10/12, 37, 15, 49, 7, 1
2020/10/13, 41, 21, 51, 8, 1
2020/10/14, 59, 17, 38, 9, 1
2020/10/15, 42, 18, 50, 10, 1
2020/10/16, 44, 14, 35, 9, 1
2020/10/17, 30, 10, 42, 7, 1
2020/10/18, 30, 12, 44, 6, 1
2020/10/19, 35, 12, 39, 10, 1
2020/10/20, 36, 13, 38, 8, 
2020/10/21, 36, 16, 40, 9, 3
2020/10/22, 43, 10, 33, 7, 1
2020/10/23, 24, 17, 37, 7, 1
2020/10/24, 38, 12, 36, 6, 1
2020/10/25, 34, 12, 43, 5, 1
2020/10/26, 37, 13, 49, 8, 1
2020/10/27, 41, 16, 51, 10, 1
2020/10/28, 51, 17, 51, 11, 1
2020/10/29, 51, 27, 61, 11, 1
2020/10/30, 71, 15, 36, 7, 1
2020/10/31, 41, 14, 32, 7, 
2020/11/1, 36, 15, 37, 4, 2
2020/11/2, 44, 18, 30, 9, 1
2020/11/3, 40, 18, 37, 5, 1
2020/11/4, 41, 8, 34, 5, 1
2020/11/5, 25, 9, 33, 10, 1
2020/11/6, 30, 16, 29, 9, 4
2020/11/7, 52, 20, 36, 8, 1
2020/11/8, 55, 24, 50, 6, 1
2020/11/9, 62, 11, 32, 7, 
2020/11/10, 25, 11, 32, 12, 
2020/11/11, 37, 10, 28, 10, 
2020/11/12, 33, 11, 28, 10, 1
2020/11/13, 39, 15, 38, 12, 
2020/11/14, 51, 15, 41, 10, 1
2020/11/15, 50, 17, 42, 7, 2
2020/11/16, 56, 24, 23, 19, 2
2020/11/17, 65, 22, 23, 16, 2
2020/11/18, 60, 20, 32, 9, 5
2020/11/19, 58, 11, 27, 3, 2
2020/11/20, 33, 14, 32, 3, 
2020/11/21, 43, 11, 29, 8, 
2020/11/22, 34, 15, 23, 7, 1
2020/11/23, 42, 12, 34, 4, 1
2020/11/24, 42, 11, 30, 10, 1
2020/11/25, 38, 12, 33, 12, 1
2020/11/26, 42, 13, 30, 12, 1
2020/11/27, 45, 17, 35, 9, 1
2020/11/28, 54, 11, 31, 5, 1
2020/11/29, 36, 10, 29, 4, 1
2020/11/30, 39, 11, 33, 9, 1
2020/12/1, 36, 10, 27, 15, 1
2020/12/2, 32, 10, 27, 11, 1
2020/12/3, 32, 11, 35, 12, 1
2020/12/4, 42, 13, 31, 14, 1
2020/12/5, 50, 11, 34, 10, 1
2020/12/6, 38, 10, 34, 7, 
2020/12/7, 39, 15, 33, 13, 
2020/12/8, 54, 21, 36, 11, 1
2020/12/9, 70, 14, 26, 12, 1
2020/12/10, 45, 9, 24, 15, 1
2020/12/11, 30, 11, 31, 13, 1
2020/12/12, 36, 24, 42, 13, 1
2020/12/13, 72, 20, 38, 8, 1
2020/12/14, 64, 12, 32, 5, 1
2020/12/15, 34, 7, 27, 5, 1
2020/12/16, 21, 9, 30, 5, 1
2020/12/17, 25, 8, 30, 6, 1
2020/12/18, 20, 12, 28, 12, 1
2020/12/19, 35, 14, 31, 9, 1
2020/12/20, 35, 8, 31, 8, 1
2020/12/21, 31, 14, 29, 11, 
2020/12/22, 52, 27, 30, 13, 1
2020/12/23, 82, 36, 28, 15, 1
2020/12/24, 96, 26, 24, 16, 1
2020/12/25, 74, 13, 31, 9, 1
2020/12/26, 39, 13, 24, 10, 
2020/12/27, 46, 17, 18, 11, 1
2020/12/28, 53, 13, 29, 12, 
2020/12/29, 43, 15, 20, 14, 2
2020/12/30, 46, 10, 30, 3, 
2020/12/31, 29, 5, 29, 1, 
2021/1/1, 17, , , , 
2020/7/2, 31, 10, 41, 6, 
2020/7/3, 27, 11, 30, 5, 1
2020/7/4, 34, 8, 35, 8, 
2020/7/5, 21, 12, 38, 3, 1
2020/7/6, 32, 4, 29, 8, 
2020/7/7, 9, 8, 37, 10, 1
2020/7/8, 16, 12, 41, 9, 1
2020/7/9, 35, 11, 24, 6, 1
2020/7/10, 27, 4, 23, 2, 
2020/7/11, 9, 14, 39, 7, 1
2020/7/12, 35, 10, 33, 4, 1
2020/7/13, 22, 12, 13, 2, 1
2020/7/14, 26, 6, 34, 3, 1
2020/7/15, 10, 7, 29, 6, 1
2020/7/16, 14, 9, 24, 7, 1
2020/7/17, 24, 15, 28, 6, 1
2020/7/18, 36, 19, 32, 5, 1
2020/7/19, 44, 16, 21, 3, 1
2020/7/20, 41, 10, 11, 1, 1
2020/7/21, 22, 13, 25, 7, 1
2020/7/22, 30, 13, 12, 4, 1
2020/7/23, 29, 9, 10, 3, 1
2020/7/24, 19, 8, 39, 2, 1
2020/7/25, 18, 7, 31, 2, 1
2020/7/26, 17, 16, 37, 3, 1
2020/7/27, 45, 7, 13, 4, 1
2020/7/28, 14, 9, 9, 4, 
2020/7/29, 16, 12, 10, 5, 1
2020/7/30, 27, 17, 21, 4, 1
2020/7/31, 43, 16, 13, 4, 
2020/8/1, 39, 14, 18, 4, 1
2020/8/2, 31, 43, 20, 3, 1
2020/8/3, 95, 56, 21, 4, 2
2020/8/4, 129, 55, 26, 6, 6
2020/8/5, 124, 33, 30, 5, 3
2020/8/6, 77, 47, 11, 2, 7
2020/8/7, 104, 46, 11, 2, 4
2020/8/8, 99, 15, 9, 1, 1
2020/8/9, 33, 13, 10, 1, 1
2020/8/10, 33, 10, 11, 1, 1
2020/8/11, 21, 11, 9, 3, 
2020/8/12, 20, 15, 11, 1, 1
2020/8/13, 26, 16, 14, 3, 1
2020/8/14, 31, 10, 18, 1, 1
2020/8/15, 21, 9, 16, 2, 1
2020/8/16, 22, 16, 18, 2, 
2020/8/17, 42, 24, 16, 5, 1
2020/8/18, 60, 25, 17, 5, 1
2020/8/19, 65, 31, 67, 7, 1
2020/8/20, 76, 46, 67, 6, 1
2020/8/21, 94, 52, 47, 5, 1
2020/8/22, 101, 37, 45, 5, 1
2020/8/23, 74, 25, 32, 3, 1
2020/8/24, 62, 31, 56, 6, 4
2020/8/25, 72, 26, 17, 4, 5
2020/8/26, 63, 8, 22, 3, 2
2020/8/27, 20, 8, 16, 2, 1
2020/8/28, 20, 12, 16, 3, 2
2020/8/29, 28, 17, 36, 5, 4
2020/8/30, 45, 19, 35, 4, 3
2020/8/31, 53, 18, 27, 7, 3
2020/9/1, 46, 19, 29, 5, 
2020/9/2, 47, 9, 20, 2, 
2020/9/3, 21, 16, 29, 1, 1
2020/9/4, 38, 27, 48, 6, 1
2020/9/5, 63, 22, 39, 7, 1
2020/9/6, 54, 13, 22, 4, 
2020/9/7, 29, 7, 25, 1, 1
2020/9/8, 13, , , , 
2020/9/14, 13, 7, 35, 6, 1
2020/9/15, 18, 12, 49, 7, 1
2020/9/16, 33, 16, 24, 7, 1
2020/9/17, 40, 9, 30, 12, 1
2020/9/18, 18, 10, 41, 10, 1
2020/9/19, 23, 11, 43, 8, 1
2020/9/20, 33, 10, 44, 5, 1
2020/9/21, 30, 10, 37, 4, 1
2020/9/22, 29, 11, 41, 5, 1
2020/9/23, 32, 13, 37, 8, 1
2020/9/24, 35, 14, 16, 13, 1
2020/9/25, 36, 11, 34, 8, 1
2020/9/30, 47, 13, 35, 7, 1
2020/10/1, 33, 12, 35, 6, 
2020/4/2, 40, 16, 41, 8, 
2020/4/3, 51, 16, 48, 8, 1
2020/4/4, 53, 22, 67, 6, 1
2020/4/5, 66, 13, 38, 3, 1
2020/4/6, 39, 14, 48, 8, 1
2020/4/7, 52, 19, 61, 9, 1
2020/4/8, 60, 25, 54, 8, 1
2020/4/9, 68, 16, 51, 7, 1
2020/4/10, 51, 14, 37, 8, 1
2020/4/11, 43, 11, 40, 7, 1
2020/4/12, 41, 7, 39, 5, 1
2020/4/13, 29, 12, 41, 4, 1
2020/4/14, 35, 12, 41, 7, 1
2020/4/15, 40, 12, 46, 9, 1
2020/4/16, 46, 22, 51, 7, 1
2020/4/17, 62, 23, 41, 5, 3
2020/4/18, 64, 28, 59, 4, 1
2020/4/19, 64, 15, 38, 3, 1
2020/4/20, 44, 7, 58, 5, 1
2020/4/21, 19, 13, 43, 4, 
2020/4/22, 36, 17, 43, 2, 1
2020/4/23, 43, 18, 40, 3, 
2020/4/24, 49, 13, 44, 4, 1
2020/4/25, 42, 17, 83, 3, 1
2020/4/26, 49, 25, 84, 4, 1
2020/4/27, 66, 20, 59, 7, 1
2020/4/28, 62, 16, 53, 6, 1
2020/4/29, 54, 13, 50, 5, 1
2020/4/30, 50, 15, 55, 7, 1
2020/5/1, 53, 25, 40, 7, 2
2020/5/2, 71, 27, 43, 5, 2
2020/5/3, 74, 15, 24, 2, 5
2020/5/4, 44, 16, 43, 5, 
2020/5/5, 47, 16, 43, 4, 
2020/5/6, 49, 13, 38, 4, 1
2020/5/7, 33, 11, 38, 7, 1
2020/5/8, 39, 16, 52, 6, 7
2020/5/9, 49, 16, 32, 4, 6
2020/5/10, 46, 11, 39, 4, 1
2020/5/11, 29, 17, 52, 7, 1
2020/5/12, 48, 20, 57, 4, 1
2020/5/13, 57, 16, 46, 4, 1
2020/5/14, 44, 16, 45, 9, 2
2020/5/15, 49, 21, 29, 7, 4
2020/5/16, 58, 9, 33, 6, 1
2020/5/17, 25, 16, 51, 5, 
2020/5/18, 49, 12, 31, 10, 
2020/5/19, 32, 21, 47, 3, 
2020/5/20, 50, 11, 40, 5, 1
2020/5/21, 32, 8, 31, 6, 1
2020/5/22, 25, 10, 31, 6, 1
2020/5/23, 28, 19, 43, 7, 1
2020/5/24, 54, 20, 42, 4, 5
2020/5/25, 60, 22, 30, 8, 1
2020/5/26, 62, 15, 33, 8, 
2020/5/27, 47, 23, 77, 7, 1
2020/5/28, 62, 16, 47, 7, 1
2020/5/29, 55, 18, 60, 6, 1
2020/5/30, 57, 26, 65, 8, 1
2020/5/31, 75, 26, 37, 3, 1
2020/6/1, 73, 14, 35, 8, 1
2020/6/2, 44, 14, 46, 7, 1
2020/6/3, 46, 19, 40, 7, 1
2020/6/4, 56, 15, 43, 8, 1
2020/6/5, 47, 15, 38, 10, 1
2020/6/6, 43, 22, 43, 7, 1
2020/6/7, 57, 21, 40, 3, 1
2020/6/8, 51, 25, 84, 10, 2
2020/6/9, 66, 31, 59, 8, 2
2020/6/10, 76, 12, 40, 6, 1
2020/6/11, 33, 6, 19, 4, 1
2020/6/12, 15, 7, 25, 7, 1
2020/6/13, 20, 8, 16, 2, 
2020/6/14, 15, 6, 29, 1, 
2020/6/15, 18, 15, 41, 5, 
2020/6/16, 43, 18, 79, 6, 1
2020/6/17, 52, 21, 56, 9, 1
2020/6/18, 56, 16, 41, 11, 1
2020/6/19, 34, 12, 37, 8, 
2020/6/20, 18, 13, 32, 5, 
2020/6/21, 32, 17, 34, 3, 1
2020/6/22, 47, 15, 50, 7, 1
2020/6/23, 42, 20, 57, 9, 1
2020/6/24, 57, 26, 69, 6, 1
2020/6/25, 67, 13, 25, 3, 1
2020/6/26, 30, 13, 39, 8, 1
2020/6/27, 31, 11, 33, 5, 
2020/6/28, 32, 13, 72, 4, 1
2020/6/29, 39, 26, 42, 4, 2
2020/6/30, 65, 9, 38, 1, 
2020/7/1, 27, 11, 38, 4, 1
2020/1/2, 32, 16, 37, 3, 1
2020/1/3, 55, 28, 40, 6, 1
2020/1/4, 84, 20, 36, 7, 1
2020/1/5, 61, 13, 31, 8, 1
2020/1/6, 45, 14, 21, 13, 6
2020/1/7, 45, 14, 28, 4, 5
2020/1/8, 41, 16, 33, 3, 1
2020/1/9, 50, 20, 36, 10, 
2020/1/10, 62, 16, 33, 12, 1
2020/1/11, 53, 12, 34, 11, 1
2020/1/12, 43, 15, 34, 5, 
2020/1/13, 51, 12, 32, 4, 
2020/1/14, 44, 16, 27, 14, 
2020/1/15, 56, 18, 26, 11, 1
2020/1/16, 62, 19, 16, 17, 1
2020/1/17, 63, 12, 27, 13, 2
2020/1/18, 45, 8, 23, 10, 
2020/1/19, 30, 24, 36, 6, 1
2020/1/20, 69, 35, 40, 7, 1
2020/1/21, 99, 20, 33, 14, 1
2020/1/22, 59, 23, 27, 15, 6
2020/1/23, 67, 16, 22, 14, 1
2020/1/24, 41, 12, 32, 12, 1
2020/1/25, 30, 13, 21, 13, 
2020/1/26, 45, 7, 27, 5, 1
2020/1/27, 22, 5, 24, 9, 1
2020/1/28, 15, 9, 32, 11, 
2020/1/29, 21, 9, 28, 9, 1
2020/1/30, 24, 8, 32, 11, 1
2020/1/31, 26, 8, 28, 8, 1
2020/2/1, 25, 15, 36, 9, 1
2020/2/2, 50, 29, 40, 7, 1
2020/2/3, 85, 30, 45, 10, 2
2020/2/4, 87, 17, 38, 11, 3
2020/2/5, 60, 17, 36, 13, 
2020/2/6, 57, 9, 32, 13, 1
2020/2/7, 35, 11, 23, 12, 1
2020/2/8, 39, 19, 39, 9, 
2020/2/9, 62, 13, 33, 4, 
2020/2/10, 49, 36, , 10, 
2020/2/11, 101, 34, , 12, 
2020/2/12, 99, 26, , 11, 
2020/2/13, 71, 14, , 11, 
2020/2/14, 37, 13, , 12, 
2020/2/15, 40, 16, , 15, 
2020/2/16, 50, 13, , 4, 
2020/2/17, 39, 8, , 2, 
2020/2/18, 27, 9, , 6, 
2020/2/19, 33, 14, , 10, 
2020/2/20, 49, 12, , 14, 
2020/2/21, 45, 15, , 10, 
2020/2/22, 53, 32, , 5, 
2020/2/23, 80, 17, , 4, 
2020/2/24, 47, 13, 20, 8, 1
2020/2/25, 42, 15, 31, 9, 2
2020/2/26, 44, 9, 36, 10, 1
2020/2/27, 23, 10, 31, 9, 
2020/2/28, 28, 8, 18, 8, 1
2020/2/29, 28, 7, 15, 16, 
2020/3/1, 20, 8, 23, 11, 1
2020/3/2, 25, 18, 42, 13, 1
2020/3/3, 57, 13, 21, 7, 1
2020/3/4, 44, 14, 38, 10, 1
2020/3/5, 45, 20, 42, 6, 1
2020/3/6, 66, 20, 43, 10, 1
2020/3/7, 66, 23, 18, 16, 1
2020/3/8, 70, 11, 39, 7, 1
2020/3/9, 37, 13, 23, 11, 3
2020/3/10, 42, 9, 42, 10, 1
2020/3/11, 27, 17, 39, 3, 
2020/3/12, 51, 11, 38, 9, 1
2020/3/13, 34, 11, 38, 10, 1
2020/3/14, 34, 10, 38, 6, 1
2020/3/15, 29, 15, 41, 3, 1
2020/3/16, 48, 10, 35, 6, 1
2020/3/17, 32, 11, 38, 6, 1
2020/3/18, 40, 17, 49, 8, 1
2020/3/19, 49, 18, 49, 4, 1
2020/3/20, 53, 10, 37, 4, 1
2020/3/21, 30, 13, 45, 5, 1
2020/3/22, 38, 21, 42, 4, 1
2020/3/23, 51, 18, 45, 7, 1
2020/3/24, 53, 15, 40, 10, 1
2020/3/25, 53, 15, 41, 11, 
2020/3/26, 49, 22, 28, 11, 
2020/3/27, 64, 14, 31, 8, 3
2020/3/28, 38, 14, 36, 8, 
2020/3/29, 34, 12, 34, 4, 
2020/3/30, 34, , , , 
2019/10/2, 54, 19, 16, 6, 4
2019/10/3, 48, 12, 26, 2, 1
2019/10/4, 29, 16, 34, 7, 11
2019/10/5, 45, 17, 42, 6, 8
2019/10/6, 50, 11, 28, 4, 
2019/10/7, 31, 16, 29, 10, 4
2019/10/8, 43, 12, 45, 5, 2
2019/10/9, 34, 20, 49, 12, 5
2019/10/10, 55, 20, 53, 11, 5
2019/10/11, 56, 21, 41, 9, 3
2019/10/12, 58, 25, 38, 3, 2
2019/10/13, 57, 19, 32, 3, 2
2019/10/14, 48, 14, 32, 6, 4
2019/10/15, 39, 11, 32, 9, 2
2019/10/16, 33, 11, 35, 8, 1
2019/10/17, 30, 16, 16, 9, 3
2019/10/18, 47, 15, 15, 15, 2
2019/10/19, 45, 8, 34, 7, 
2019/10/20, 20, 8, 34, 4, 2
2019/10/21, 22, 11, 28, 8, 5
2019/10/22, 32, 11, 32, 5, 7
2019/10/23, 34, 15, 22, 8, 2
2019/10/24, 43, 11, 21, 17, 2
2019/10/25, 34, 10, 34, 8, 2
2019/10/26, 21, 17, 42, 5, 1
2019/10/27, 46, 13, 43, 3, 2
2019/10/28, 43, 10, 37, 7, 2
2019/10/29, 33, 15, 43, 4, 2
2019/10/30, 48, 29, 36, 3, 
2019/10/31, 61, 14, 36, 5, 2
2019/11/1, 40, 30, 66, 9, 2
2019/11/2, 69, 47, 51, 6, 3
2019/11/3, 94, 36, 36, 5, 4
2019/11/4, 81, 14, 32, 4, 3
2019/11/5, 35, 9, 31, 6, 2
2019/11/6, 26, 15, 47, 9, 3
2019/11/7, 44, 18, 43, 8, 2
2019/11/8, 54, 17, 45, 9, 3
2019/11/9, 53, 20, 34, 10, 2
2019/11/10, 57, 13, 37, 7, 1
2019/11/11, 40, 19, 45, 6, 
2019/11/12, 52, 18, 48, 12, 2
2019/11/13, 53, 18, 35, 8, 3
2019/11/14, 55, 13, 34, 7, 1
2019/11/15, 38, 10, 32, 11, 4
2019/11/16, 30, 15, 33, 13, 2
2019/11/17, 45, 20, 32, 9, 4
2019/11/18, 59, 22, 39, 6, 7
2019/11/19, 51, 20, 31, 7, 1
2019/11/20, 46, 10, 33, 10, 2
2019/11/21, 31, 9, 27, 8, 
2019/11/22, 29, 16, 14, 17, 5
2019/11/23, 50, 21, 22, 15, 8
2019/11/24, 59, 24, 23, 10, 13
2019/11/25, 58, 16, 27, 12, 4
2019/11/26, 42, 8, 23, 10, 2
2019/11/27, 26, 11, 22, 17, 2
2019/11/28, 34, 8, 23, 12, 1
2019/11/29, 25, 7, 33, 9, 2
2019/11/30, 22, 10, 30, 11, 
2019/12/1, 33, 22, 26, 7, 12
2019/12/2, 63, 10, 33, 5, 2
2019/12/3, 30, 10, 30, 9, 2
2019/12/4, 38, 12, 36, 11, 
2019/12/5, 46, 13, 34, 13, 2
2019/12/6, 47, 9, 30, 11, 2
2019/12/7, 36, 10, 33, 13, 2
2019/12/8, 39, 15, 26, 9, 2
2019/12/9, 57, 18, 25, 12, 2
2019/12/10, 62, 19, 29, 16, 2
2019/12/11, 63, 24, 25, 16, 7
2019/12/12, 71, 13, 33, 10, 2
2019/12/13, 39, 8, 25, 15, 2
2019/12/14, 28, 15, 38, 15, 2
2019/12/15, 52, 13, 28, 9, 2
2019/12/16, 47, 21, 15, 17, 5
2019/12/17, 63, 25, 12, 15, 2
2019/12/18, 66, 22, 33, 11, 2
2019/12/19, 60, 17, 31, 13, 2
2019/12/20, 53, 12, 31, 11, 2
2019/12/21, 45, 18, 24, 15, 2
2019/12/22, 63, 11, 26, 11, 2
2019/12/23, 39, 11, 26, 13, 1
2019/12/24, 37, 26, 24, 17, 3
2019/12/25, 74, 26, 9, 22, 4
2019/12/26, 73, 18, 20, 18, 3
2019/12/27, 47, 11, 32, 7, 
2019/12/28, 37, 12, 21, 11, 
2019/12/29, 46, 19, 12, 10, 
2019/12/30, 60, , , , 
2019/7/2, 37, 20, 44, 9, 2
2019/7/3, 54, 18, 25, 11, 3
2019/7/4, 45, 22, 60, 9, 6
2019/7/5, 63, 31, 45, 13, 7
2019/7/6, 75, 27, 43, 7, 4
2019/7/7, 67, 24, 42, 5, 9
2019/7/8, 61, 23, 38, 9, 9
2019/7/9, 61, 22, 34, 9, 8
2019/7/10, 57, 13, 24, 6, 3
2019/7/11, 33, 12, 31, 3, 2
2019/7/12, 28, 12, 37, 8, 2
2019/7/13, 34, 10, 29, 10, 3
2019/7/14, 24, 14, 35, 7, 4
2019/7/15, 35, 13, 37, 6, 5
2019/7/16, 37, 18, 40, 7, 4
2019/7/17, 48, 38, 48, 13, 8
2019/7/18, 85, 27, 16, 12, 8
2019/7/19, 56, 10, 8, 5, 3
2019/7/20, 21, 9, 13, 5, 2
2019/7/21, 17, 6, 24, 4, 1
2019/7/22, 11, 12, 16, 4, 4
2019/7/23, 28, 14, 17, 6, 2
2019/7/24, 32, 10, 14, 3, 2
2019/7/25, 24, 11, 15, 5, 3
2019/7/26, 28, 12, 24, 7, 3
2019/7/27, 34, 11, 16, 3, 
2019/7/28, 26, 13, 20, 3, 5
2019/7/29, 35, 14, 11, 3, 3
2019/7/30, 36, 12, 15, 4, 4
2019/7/31, 28, 16, 22, 6, 9
2019/8/1, 40, 21, 20, 7, 5
2019/8/2, 51, 27, 33, 7, 4
2019/8/3, 60, 32, 44, 5, 4
2019/8/4, 75, 23, 47, 4, 4
2019/8/5, 61, 31, 41, 8, 10
