date, pm25, pm10, o3, no2, so2
2022/12/2, 67, 57, 35, , 1
2022/12/3, 62, 166, 34, , 1
2022/12/4, 49, , , , 
2022/11/2, 61, 6, 32, , 
2022/11/3, 72, 5, 27, , 
2022/11/4, 37, 5, 29, , 
2022/11/5, 44, 8, 31, , 
2022/11/6, 41, 10, 32, , 
2022/11/7, 26, 8, 35, , 1
2022/11/8, 62, 12, 33, , 
2022/11/9, 27, 11, 31, , 
2022/11/10, 49, 9, 30, , 
2022/11/11, 64, 3, 31, , 2
2022/11/12, 13, 9, 33, , 1
2022/11/13, 52, 10, 29, , 2
2022/11/14, 59, 18, 29, , 
2022/11/15, 83, 5, 27, , 
2022/11/16, 22, 7, 34, , 2
2022/11/17, 65, 6, 35, , 
2022/11/18, 56, 6, 33, , 1
2022/11/19, 12, 3, 33, , 1
2022/11/20, 36, 2, 27, , 5
2022/11/21, 65, 4, 28, , 7
2022/11/22, 85, 5, 31, , 
2022/11/23, 56, 11, 34, , 
2022/11/24, 9, 11, 34, , 1
2022/11/25, 26, 7, 33, , 
2022/11/26, 34, 14, 32, , 1
2022/11/27, 29, 7, 32, , 2
2022/11/28, 52, 3, 28, , 3
2022/11/29, 65, 6, 31, , 2
2022/11/30, 66, 85, 31, , 6
2022/12/1, 52, 135, 34, , 14
2022/10/2, 7, 18, 28, , 
2022/10/3, 8, 4, 27, , 
2022/10/4, 5, , , , 
2022/10/26, 13, 9, 34, , 1
2022/10/27, 15, 7, 32, , 2
2022/10/28, 13, 7, 30, , 1
2022/10/29, 12, 6, 32, , 
2022/10/30, 14, 5, 33, , 
2022/10/31, 50, 9, 33, , 
2022/11/1, 15, 9, 32, , 
2022/9/2, 6, 5, 28, , 
2022/9/3, 6, 8, 27, , 
2022/9/4, 8, 7, 27, , 
2022/9/5, 13, 8, 26, , 
2022/9/6, 13, 14, 24, , 
2022/9/7, 15, 14, 21, , 
2022/9/8, 20, 10, 21, , 
2022/9/9, 11, 22, 28, , 
2022/9/10, 12, 16, 31, , 
2022/9/11, 12, 21, 32, , 
2022/9/12, 15, 22, 31, , 
2022/9/13, 21, 18, 15, , 
2022/9/14, 17, 21, 22, , 
2022/9/15, 25, 18, 26, , 
2022/9/16, 23, 5, 24, , 
2022/9/17, 14, 18, 25, , 
2022/9/18, 8, 21, 20, , 
2022/9/19, 10, , , , 
2022/9/21, 13, 5, 20, , 
2022/9/22, 11, 12, 17, , 
2022/9/23, 11, 19, 27, , 
2022/9/24, 8, 15, 27, , 
2022/9/25, 9, 6, 30, , 
2022/9/26, 10, 3, 33, , 
2022/9/27, 7, 12, 32, , 
2022/9/28, 8, 15, 35, , 
2022/9/29, 7, 6, 37, , 
2022/9/30, 11, 4, 35, , 
2022/10/1, 9, 16, 34, , 
2022/8/2, 11, 4, 18, , 
2022/8/3, 8, 8, 12, , 
2022/8/4, 15, 8, 13, , 
2022/8/5, 14, 7, 18, 1, 
2022/8/6, 10, 5, 24, , 
2022/8/7, 7, 6, 19, , 
2022/8/8, 6, , , , 
2022/8/10, 42, 6, 18, 7, 25
2022/8/11, 14, 2, 17, 5, 2
2022/8/12, 7, 3, 15, 1, 2
2022/8/13, 7, 5, 16, , 2
2022/8/14, 11, 7, 15, , 1
2022/8/15, 6, 5, 23, , 1
2022/8/16, 9, 6, 27, , 1
2022/8/17, 5, 6, 31, , 
2022/8/18, 6, 4, 27, , 1
2022/8/19, 10, 4, 28, , 2
2022/8/20, 8, , , , 
2022/8/23, 5, 2, 96, , 1
2022/8/24, 6, , 73, , 31
2022/8/26, 8, 3, 20, , 
2022/8/27, 19, 5, 23, , 
2022/8/28, 16, 6, 24, , 
2022/8/29, 12, 6, 20, , 
2022/8/30, 10, 10, 20, , 
2022/8/31, 12, 9, 22, , 
2022/9/1, 13, 6, 26, , 
2022/7/2, 8, 5, 19, , 1
2022/7/3, 6, 4, 28, , 1
2022/7/4, 11, 5, 30, , 
2022/7/5, 12, 4, 30, , 
2022/7/6, 6, 2, 18, , 
2022/7/7, 9, 4, 19, , 
2022/7/8, 12, 4, 19, , 
2022/7/9, 15, 4, 18, , 1
2022/7/10, 7, 2, 21, , 1
2022/7/11, 12, 2, 16, , 1
2022/7/12, 9, 3, 13, , 1
2022/7/13, 6, 2, 12, , 
2022/7/14, 14, 3, 26, , 1
2022/7/15, 8, 6, 24, , 1
2022/7/16, 6, 4, 19, , 1
2022/7/17, 12, 3, 21, , 
2022/7/18, 9, 4, 16, , 
2022/7/19, 16, 3, 18, 1, 
2022/7/20, 9, 5, 23, , 
2022/7/21, 11, 5, 19, , 1
2022/7/22, 8, 5, 12, , 
2022/7/23, 5, 4, 13, , 
2022/7/24, 5, 6, 12, , 
2022/7/25, 9, 6, 14, , 
2022/7/26, 8, 8, 11, , 
2022/7/27, 13, 6, 18, , 
2022/7/28, 9, 5, 25, , 
2022/7/29, 12, 6, 26, , 
2022/7/30, 13, 8, 25, , 
2022/7/31, 12, 6, 24, , 
2022/8/1, 19, 5, 20, , 
2022/6/2, 11, 6, 33, , 
2022/6/3, 12, 5, 22, , 
2022/6/4, 10, 7, 18, , 
2022/6/5, 12, 4, 27, , 
2022/6/6, 9, 4, 26, , 
2022/6/7, 10, 4, 13, , 
2022/6/8, 5, 3, 14, , 
2022/6/9, 9, 4, 29, , 
2022/6/10, 7, 4, 27, , 
2022/6/11, 8, 1, 33, , 
2022/6/12, 6, 3, 38, , 
2022/6/13, 10, 6, 26, , 
2022/6/14, 8, 7, 24, , 
2022/6/15, 9, 5, 21, , 1
2022/6/16, 10, 3, 14, , 1
2022/6/17, 11, 5, 11, , 
2022/6/18, 7, 4, 23, , 
2022/6/19, 9, 9, 34, , 
2022/6/20, 11, 12, 25, , 
2022/6/21, 8, 6, 25, , 1
2022/6/22, 10, 6, 19, , 
2022/6/23, 14, 4, 23, , 
2022/6/24, 8, 5, 24, , 
2022/6/25, 10, 6, 22, , 1
2022/6/26, 6, 4, 20, , 
2022/6/27, 6, 3, 17, , 1
2022/6/28, 6, 4, 228, , 1
2022/6/29, 12, 14, 17, , 12
2022/6/30, 8, 16, 15, , 
2022/7/1, 9, 18, 12, , 
2022/5/20, 21, 5, 35, 5, 1
2022/5/21, 5, 3, 30, , 1
2022/5/22, 13, 2, 10, , 2
2022/5/23, 10, 2, 9, , 
2022/5/24, 6, 2, 20, , 
2022/5/25, 4, 4, 26, , 1
2022/5/26, 7, 6, 30, , 
2022/5/27, 12, 3, 34, , 1
2022/5/28, 8, 3, 32, , 
2022/5/29, 13, 4, 38, , 
2022/5/30, 12, 6, 38, , 
2022/5/31, 13, 5, 42, , 
2022/6/1, 16, 6, 39, , 
2022/2/2, 54, 43, 30, , 
2022/2/3, 58, 57, 32, , 
2022/2/4, 67, 50, 32, , 
2022/2/5, 64, 6, 32, , 
2022/2/6, 9, 8, 31, , 
2022/2/7, 12, 14, 34, , 
2022/2/8, 33, 10, 34, , 
2022/2/9, 12, 8, 36, , 
2022/2/10, 11, 7, 36, , 
2022/2/11, 11, , , , 
2022/1/4, 16, 8, 35, , 
2022/1/5, 22, 5, 34, , 
2022/1/6, 18, 18, 35, , 2
2022/1/7, 41, 15, 35, , 
2022/1/8, 26, 8, 35, , 
2022/1/9, 11, 4, 35, , 
2022/1/10, 7, 5, 37, , 
2022/1/11, 7, 9, 35, , 
2022/1/12, 21, 31, 31, , 2
2022/1/13, 49, 9, 30, , 
2022/1/14, 10, 7, 32, , 3
2022/1/15, 11, , , , 
2022/1/17, 21, 5, 33, , 
2022/1/18, 13, 4, 32, , 
2022/1/19, 9, 5, 33, , 
2022/1/20, 16, 17, 34, , 
2022/1/21, 29, 21, 33, , 3
2022/1/22, 47, 16, 35, , 
2022/1/23, 26, 6, 35, , 
2022/1/24, 18, 4, 35, 1, 
2022/1/25, 8, 3, 33, , 
2022/1/26, 9, 4, 33, , 
2022/1/27, 8, 5, 32, , 
2022/1/28, 13, 4, 33, , 
2022/1/29, 10, 10, 29, , 
2022/1/30, 10, 10, 34, , 
2022/1/31, 21, 14, 33, , 
2022/2/1, 31, 33, 32, , 
2021/10/19, 10, 6, 41, , 
2021/10/20, 16, 9, 41, , 
2021/10/21, 8, 8, 44, , 
2021/10/22, 12, 5, 40, 2, 1
2021/10/23, 6, 3, 41, 1, 1
2021/10/24, 11, 6, 37, , 
2021/10/25, 15, 15, 43, , 
2021/10/26, 12, 11, 42, , 
2021/10/27, 7, 6, 41, , 1
2021/10/28, 7, 5, 42, , 
2021/10/29, 10, 8, 41, , 
2021/10/30, 8, 5, 31, , 
2021/10/31, 10, 5, 40, , 
2021/11/1, 7, 5, 39, , 1
2021/11/2, 14, 8, 32, , 
2021/11/3, 53, 19, 33, , 1
2021/11/4, 35, 10, 28, , 1
2021/11/5, 7, 8, 28, , 
2021/11/6, 9, 5, 30, , 
2021/11/7, 6, 5, 31, , 2
2021/11/8, 7, 6, 32, , 
2021/11/9, 7, 5, 32, , 
2021/11/10, 7, 6, 33, , 
2021/11/11, 7, 2, 33, , 1
2021/11/12, 10, 3, 31, 1, 
2021/11/13, 9, 5, 30, 1, 
2021/11/14, 6, 6, 32, , 3
2021/11/15, 8, 8, 33, , 2
2021/11/16, 11, 11, 31, , 
2021/11/17, 8, 10, 35, , 1
2021/11/18, 6, 6, 34, , 
2021/11/19, 9, 6, 34, , 
2021/11/20, 9, 5, 36, , 
2021/11/21, 8, 4, 34, , 
2021/11/22, 7, 6, 39, , 1
2021/11/23, 6, 5, 35, , 1
2021/11/24, 8, 8, 34, , 
2021/11/25, 10, 8, 34, , 
2021/11/26, 13, 12, 34, , 1
2021/11/27, 16, 10, 32, , 2
2021/11/28, 15, 12, 32, , 2
2021/11/29, 13, 10, 34, , 
2021/11/30, 5, 5, 34, , 1
2021/12/1, 11, 4, 33, , 1
2021/12/2, 6, 5, 31, , 
2021/12/3, 6, 4, 28, 1, 
2021/12/4, 7, 4, 33, , 
2021/12/5, 4, 3, 32, , 
2021/12/6, 8, 3, 33, , 
2021/12/7, 11, 2, 32, , 1
2021/12/8, 8, 7, 35, , 2
2021/12/9, 12, 14, 34, , 
2021/12/10, 7, 8, 33, 1, 1
2021/12/11, 6, 4, 33, 1, 2
2021/12/12, 5, 4, 33, , 
2021/12/13, 5, 7, 33, , 3
2021/12/14, 14, 13, 35, , 
2021/12/15, 12, 6, 34, 1, 
2021/12/16, 6, 3, 33, 1, 2
2021/12/17, 4, 2, 35, , 
