date, pm25, pm10, o3, no2, so2, co
2022/5/2, 41, 7, 42, 5, 1, 2
2022/5/3, 24, 7, 54, 4, 1, 2
2022/5/4, 31, 11, 53, 6, 1, 3
2022/5/5, 49, 16, 81, 7, 2, 3
2022/5/6, 59, 14, 46, 7, 1, 3
2022/5/7, 49, 10, 45, 6, 1, 2
2022/5/8, 34, 7, 38, 5, 1, 2
2022/5/9, 23, 8, 30, 6, 1, 2
2022/5/10, 26, 9, 46, 6, 1, 2
2022/5/11, 33, 10, 53, 8, 1, 2
2022/5/12, 36, 12, 33, 7, 1, 2
2022/5/13, 37, 7, 25, 7, , 2
2022/5/14, 17, 7, 35, 4, 1, 3
2022/5/15, 12, , , , , 
2022/4/2, 22, 9, 41, 7, 1, 2
2022/4/3, 38, 8, 33, 6, 1, 2
2022/4/4, 36, 3, 36, 6, 1, 2
2022/4/5, 9, 9, 39, 7, 1, 3
2022/4/6, 22, 15, 49, 10, 2, 3
2022/4/7, 52, 19, 52, 8, 2, 2
2022/4/8, 57, 12, 55, 6, 1, 2
2022/4/9, 43, 16, 57, 7, 1, 3
2022/4/10, 50, 22, 71, 6, 1, 3
2022/4/11, 63, 20, 49, 8, 1, 3
2022/4/12, 64, 22, 47, 8, 1, 3
2022/4/13, 60, 17, 54, 10, 1, 2
2022/4/14, 51, 12, 35, 7, 1, 2
2022/4/15, 37, 7, 23, 9, 1, 2
2022/4/16, 17, 6, 37, 3, , 2
2022/4/17, 15, 10, 39, 5, 1, 2
2022/4/18, 43, 17, 26, 10, 1, 3
2022/4/19, 49, 10, 45, 7, 1, 2
2022/4/20, 35, 18, 36, 8, 1, 2
2022/4/21, 57, 19, 49, 9, 1, 3
2022/4/22, 60, 10, 47, 7, 1, 3
2022/4/23, 28, 18, 79, 10, 2, 3
2022/4/24, 57, 14, 44, 5, 1, 2
2022/4/25, 48, 14, 52, 7, 1, 3
2022/4/26, 43, 11, 29, 5, 1, 2
2022/4/27, 32, 13, 31, 6, 1, 2
2022/4/28, 29, 11, 42, 6, 1, 3
2022/4/29, 38, 8, 34, 7, 1, 2
2022/4/30, 28, 7, 43, 4, 1, 
2022/5/1, 18, 10, 30, 6, 1, 
2022/3/2, 50, 14, 42, 12, 2, 
2022/3/3, 45, 15, 42, 9, 1, 
2022/3/4, 55, 8, 36, 10, 1, 3
2022/3/5, 40, 13, 16, 20, 1, 3
2022/3/6, 25, 5, 36, 2, 1, 2
2022/3/7, 29, 6, 37, 5, 1, 2
2022/3/8, 23, 9, 32, 9, , 2
2022/3/9, 43, 10, 37, 9, 1, 3
2022/3/10, 45, 11, 39, 16, 1, 4
2022/3/11, 49, 16, 51, 13, 1, 4
2022/3/12, 59, 17, 67, 14, 2, 4
2022/3/13, 61, 28, 55, 10, 1, 3
2022/3/14, 70, 20, 43, 11, 1, 3
2022/3/15, 54, 8, 43, 6, 1, 2
2022/3/16, 28, 9, 44, 12, 1, 3
2022/3/17, 28, 13, 47, 12, 1, 3
2022/3/18, 40, 6, 32, 8, 1, 3
2022/3/19, 23, 4, 33, 7, 1, 3
2022/3/20, 17, 6, 35, 5, 1, 2
2022/3/21, 9, 8, 35, 7, 1, 3
2022/3/22, 22, 6, 27, 12, , 3
2022/3/23, 26, 10, 33, 11, 1, 3
2022/3/24, 50, 15, 37, 14, 1, 4
2022/3/25, 63, 14, 46, 12, 1, 4
2022/3/26, 54, 16, 41, 9, 1, 3
2022/3/27, 46, 9, 38, 4, 1, 3
2022/3/28, 18, 7, 37, 5, 1, 
2022/3/29, 25, 10, 29, 10, 1, 3
2022/3/30, 41, 15, 41, 7, 1, 3
2022/3/31, 45, 12, 45, 9, 1, 3
2022/4/1, 45, 6, 38, 4, , 2
2022/2/2, 31, 9, 33, 17, 1, 5
2022/2/3, 40, 13, 31, 21, 2, 5
2022/2/4, 50, 4, 26, 8, 1, 4
2022/2/5, 14, 6, 32, 11, 1, 3
2022/2/6, 26, 6, 31, 12, 1, 3
2022/2/7, 24, 4, 32, 10, 1, 3
2022/2/8, 16, 10, 25, 17, 1, 4
2022/2/9, 38, 6, 32, 11, 1, 3
2022/2/10, 28, 10, 28, 13, 1, 3
2022/2/11, 45, 6, 33, 7, , 3
2022/2/12, 27, 8, 29, 19, 1, 4
2022/2/13, 40, 12, 31, 13, 1, 4
2022/2/14, 47, 11, 29, 19, 1, 4
2022/2/15, 50, 16, 20, 25, 1, 5
2022/2/16, 68, 11, 31, 15, 1, 4
2022/2/17, 43, 4, 33, 11, 1, 3
2022/2/18, 21, 3, 34, 11, , 4
2022/2/19, 15, 12, 23, 17, 1, 3
2022/2/20, 40, 11, 32, 7, 1, 3
2022/2/21, 37, 4, 34, 5, , 3
2022/2/22, 17, 6, 32, 12, 1, 3
2022/2/23, 26, 5, 36, 8, 1, 3
2022/2/24, 20, 5, 34, 5, 1, 2
2022/2/25, 16, 5, 36, 10, 1, 2
2022/2/26, 22, 7, 41, 15, 1, 
2022/2/27, 39, 10, 43, 8, 1, 
2022/2/28, 40, 8, 41, 11, 1, 
2022/3/1, 35, 13, 40, 18, 1, 
2022/1/4, 24, 6, 26, 12, 1, 3
2022/1/5, 20, 4, 31, 3, , 2
2022/1/6, 11, 9, 18, 16, 1, 3
2022/1/7, 36, 8, 28, 12, 1, 3
2022/1/8, 26, 9, 28, 19, 1, 5
2022/1/9, 33, 7, 27, 16, 1, 4
2022/1/10, 38, 9, 29, 10, 1, 4
2022/1/11, 37, 14, 17, 19, , 4
2022/1/12, 53, 3, 27, 12, 1, 3
2022/1/13, 14, 5, 28, 15, 1, 4
2022/1/14, 24, 2, 31, 5, , 3
2022/1/15, 12, 5, 29, 12, 1, 4
2022/1/16, 21, 9, 26, 16, 1, 4
2022/1/17, 43, 8, 25, 18, 1, 4
2022/1/18, 33, 5, 24, 13, 1, 3
2022/1/19, 15, 7, 21, 24, 15, 5
2022/1/20, 24, 8, 26, 15, 1, 4
2022/1/21, 30, 6, 30, 9, 1, 3
2022/1/22, 13, 7, 33, 15, 1, 5
2022/1/23, 25, 9, 28, 11, 1, 3
2022/1/24, 43, 7, 33, 9, 1, 3
2022/1/25, 26, 10, 25, 17, 1, 4
2022/1/26, 35, 20, 23, 22, 1, 5
2022/1/27, 71, 11, 32, 13, , 4
2022/1/28, 45, 8, 34, 7, 1, 4
2022/1/29, 36, 7, 28, 13, 1, 4
2022/1/30, 33, 8, 31, 9, , 3
2022/1/31, 28, 5, 31, 7, , 
2022/2/1, 17, 8, 29, 21, 1, 4
2021/10/2, 10, 8, 41, 5, 1, 3
2021/10/3, 19, 8, 47, 6, 1, 
2021/10/4, 34, 11, 40, 5, 1, 
2021/10/5, 34, 14, 50, 8, 1, 
2021/10/6, 45, 13, 38, 7, 1, 
2021/10/7, 34, 11, 23, 11, 1, 
2021/10/8, 27, 11, 45, 8, 1, 
2021/10/9, 34, 17, 35, 7, 1, 
2021/10/10, 42, 9, 34, 2, , 
2021/10/11, 22, 12, 36, 7, 1, 
2021/10/12, 27, 11, 24, 9, 1, 
2021/10/13, 26, 5, 19, 7, , 
2021/10/14, 9, 8, 36, 9, 1, 
2021/10/15, 21, 13, 43, 10, 1, 
2021/10/16, 37, 11, 32, 10, 1, 
2021/10/17, 32, 6, 26, 4, 1, 
2021/10/18, 16, 6, 32, 7, 1, 
2021/10/19, 13, 5, 21, 11, , 
2021/10/20, 21, 6, 28, 7, 1, 
2021/10/21, 16, 6, 30, 7, 1, 
2021/10/22, 14, 7, 19, 10, 1, 3
2021/10/23, 21, 6, 31, 6, 1, 3
2021/10/24, 16, 6, 34, 8, 1, 4
2021/10/25, 26, 10, 22, 12, 1, 4
2021/10/26, 36, 5, 34, 7, , 3
2021/10/27, 12, 13, 13, 17, 1, 4
2021/10/28, 33, 13, 39, 9, 1, 4
2021/10/29, 39, 5, 30, 9, 1, 
2021/10/30, 18, 8, 33, 14, 1, 
2021/10/31, 29, 17, 24, 10, 1, 
2021/11/1, 49, 15, 29, 11, 1, 
2021/11/2, 44, 18, 34, 13, 1, 
2021/11/3, 55, 10, 36, 8, 1, 
2021/11/4, 34, 8, 35, 13, 1, 4
2021/11/5, 27, 9, 36, 15, , 4
2021/11/6, 32, 8, 36, 9, 1, 3
2021/11/7, 29, 8, 33, 6, 1, 3
2021/11/8, 29, 9, 29, 9, , 4
2021/11/9, 26, 6, 17, 8, , 4
2021/11/10, 13, 7, 30, , 1, 3
2021/11/12, 30, 7, 30, 12, 1, 4
2021/11/13, 25, 7, 27, 15, 1, 
2021/11/14, 29, 10, 33, 12, 1, 
2021/11/15, 47, 9, 30, 15, 1, 
2021/11/16, 37, 10, 30, 15, 1, 4
2021/11/17, 46, , 28, 17, , 4
2021/11/18, 45, 19, 18, 22, , 4
2021/11/19, 59, 12, 27, 20, 1, 5
2021/11/20, 48, 18, 39, 11, 1, 4
2021/11/21, 52, 21, 28, 11, 1, 4
2021/11/22, 59, 22, 21, 11, 1, 3
2021/11/23, 52, 6, 28, 8, 1, 4
2021/11/24, 17, 5, 27, 10, 1, 3
2021/11/25, 16, 6, 21, 21, 1, 4
2021/11/26, 28, 13, 28, 23, 1, 6
2021/11/27, 40, 6, 26, 9, 1, 3
2021/11/28, 16, 5, 29, 6, 1, 3
2021/11/29, 12, 10, 18, 19, 1, 4
2021/11/30, 36, 9, 22, 17, 1, 5
2021/12/1, 38, 10, 26, 12, 1, 3
2021/12/2, 29, 6, 21, 15, 1, 3
2021/12/3, 17, 10, 18, 22, 1, 4
2021/12/4, 36, 9, 24, 18, 1, 6
2021/12/5, 35, 6, 29, 7, 1, 3
2021/12/6, 17, 13, 15, 15, 1, 4
2021/12/7, 45, 9, 14, 10, 1, 3
2021/12/8, 24, 3, , 6, , 2
2021/12/9, 7, 6, 17, 8, 1, 2
2021/12/10, 24, 9, 21, 13, 1, 3
2021/12/11, 40, 9, 23, 13, 1, 4
2021/12/12, 40, 14, 27, 14, 1, 4
2021/12/13, 52, 6, 26, 7, 1, 3
2021/12/14, 19, 8, 17, 18, 1, 4
2021/12/15, 34, 9, 19, 20, 1, 5
2021/12/16, 36, 13, 19, 24, 1, 5
2021/12/17, 47, 14, 28, 21, 1, 4
2021/12/18, 54, 3, 26, 6, 1, 2
2021/12/19, 12, 11, 18, 19, 1, 4
2021/12/20, 43, 8, 18, 23, 1, 5
2021/12/21, 36, 11, 17, 27, 1, 6
2021/12/22, 42, 6, 28, 11, 1, 4
2021/12/23, 21, 8, 27, 15, 1, 4
2021/12/24, 32, 18, 17, 29, 1, 5
2021/12/25, 64, 16, 26, 14, 1, 3
2021/12/26, 56, 3, 26, 2, 1, 2
2021/12/27, 7, 4, 24, 16, 1, 5
2021/12/28, 20, 5, 26, 16, 1, 4
2021/12/29, 24, 13, 21, 24, 1, 5
2021/12/30, 45, 6, 30, 16, 1, 4
2021/12/31, 34, 2, 27, 5, 1, 3
2022/1/1, 10, 4, 31, 4, 1, 
2022/1/2, 11, 4, 15, 15, , 
2022/1/3, 11, 7, 30, 11, 1, 3
2021/7/2, 19, 8, 24, 11, 1, 2
2021/7/3, 12, 7, 34, 5, , 2
2021/7/4, 16, 6, 22, 4, , 1
2021/7/5, 8, 7, 23, 9, , 3
2021/7/6, 17, 19, 37, 12, 1, 3
2021/7/7, 42, 37, 65, 8, 1, 3
2021/7/8, 69, 12, 19, 12, 2, 2
2021/7/9, 26, 10, 16, 9, , 2
2021/7/10, 16, 12, 56, 5, 1, 2
2021/7/11, 30, 14, 54, 4, 1, 2
2021/7/12, 33, 12, 57, 6, 1, 2
2021/7/13, 32, 16, 49, 8, 1, 2
2021/7/14, 42, 19, 49, 7, 1, 
2021/7/15, 44, 13, 35, 6, 1, 
2021/7/16, 36, 10, 32, 6, 1, 
2021/7/17, 28, 11, 39, 4, 1, 2
2021/7/18, 27, 10, 21, 2, 1, 2
2021/7/19, 25, 14, 75, 5, 1, 2
2021/7/20, 32, 16, 54, 6, 1, 2
2021/7/21, 35, 10, 47, 5, 1, 2
2021/7/22, 28, 9, 41, 3, 1, 2
2021/7/23, 25, 7, 33, 2, 1, 1
2021/7/24, 20, 9, 45, 4, 1, 2
2021/7/25, 25, 10, 40, 4, 1, 2
2021/7/26, 31, 16, 37, 5, 1, 1
2021/7/27, 46, 10, 20, 5, , 1
2021/7/28, 26, 13, 40, 5, 1, 2
2021/7/29, 36, 14, 30, 4, 1, 2
2021/7/30, 33, 11, 27, 7, 1, 
2021/7/31, 24, 12, 46, 5, 1, 
2021/8/1, 31, 15, 44, 3, 1, 
2021/8/2, 43, 12, 34, 6, 1, 2
2021/8/3, 32, 12, 19, 2, 1, 2
2021/8/4, 21, 10, 37, 4, 1, 2
2021/8/5, 24, 11, 85, 7, 1, 2
