date, pm25, pm10, o3, no2, so2, co
2021/8/2, 59, 20, 35, 6, , 2
2021/8/3, 57, 8, 22, 8, 1, 2
2021/8/4, 23, 8, 27, 7, 1, 1
2021/8/5, 24, 12, 42, 6, 1, 1
2021/8/6, 36, 7, 20, 3, 1, 1
2021/8/7, 23, 4, 15, 1, 1, 1
2021/8/8, 14, 10, 41, 4, 2, 1
2021/8/9, 33, 9, 22, 3, 1, 1
2021/8/10, 25, 8, 26, 5, 1, 1
2021/8/11, 24, 12, 36, 7, 1, 1
2021/8/12, 39, 8, 22, 9, 1, 2
2021/8/13, 25, 7, 9, 6, 1, 1
2021/8/14, 14, 13, 27, 3, 1, 1
2021/8/15, 27, 3, 41, 1, 1, 1
2021/8/16, 13, 6, 28, 2, 1, 2
2021/8/17, 22, 5, 13, 8, , 2
2021/8/18, 13, 6, 8, 10, , 1
2021/8/19, 17, 6, 20, 9, , 2
2021/8/20, 14, 8, 16, 9, , 2
2021/8/21, 18, 8, 21, 8, , 2
2021/8/22, 21, 11, 4, 6, , 2
2021/8/23, 24, , , , , 
2021/7/2, 7, 7, 20, 9, 1, 2
2021/7/3, 17, 9, 25, 7, 1, 2
2021/7/4, 27, 19, 20, 6, 1, 2
2021/7/5, 49, 21, 12, 10, 1, 1
2021/7/6, 48, 21, 17, 13, 1, 2
2021/7/7, 55, 17, 7, 15, 1, 2
2021/7/8, 39, 8, 8, 20, 1, 2
2021/7/9, 18, 19, 16, 18, 1, 2
2021/7/10, 41, 15, 28, 10, 1, 2
2021/7/11, 39, 14, 54, 6, 2, 2
2021/7/12, 43, 13, 33, 11, 1, 2
2021/7/13, 37, 13, 44, 14, 2, 2
2021/7/14, 36, 15, 35, 15, 1, 2
2021/7/15, 41, 12, 46, 10, 1, 2
2021/7/16, 34, 8, 14, 4, 1, 1
2021/7/17, 24, 8, 17, 1, 1, 1
2021/7/18, 25, 7, 16, 3, 1, 1
2021/7/19, 18, 8, 31, 6, 1, 1
2021/7/20, 24, 12, 39, 8, 1, 1
2021/7/21, 37, 9, 28, 5, 1, 1
2021/7/22, 32, 8, 29, 4, 1, 1
2021/7/23, 29, 8, 27, 4, , 
2021/7/24, 27, 8, 25, 5, 1, 1
2021/7/25, 25, 8, 30, 4, , 1
2021/7/26, 28, 13, 35, 8, 1, 1
2021/7/27, 43, 16, 25, 4, 1, 1
2021/7/28, 52, 15, 27, 6, 1, 1
2021/7/29, 48, 18, 36, 10, 1, 2
2021/7/30, 51, 16, 56, 9, , 2
2021/7/31, 48, 21, 72, 6, 1, 2
2021/8/1, 61, 20, 65, 6, 1, 2
2021/6/2, 48, 14, 45, 5, 1, 2
2021/6/3, 45, 10, 40, 3, 1, 1
2021/6/4, 34, 4, 43, 7, 2, 2
2021/6/5, 11, 12, 37, 10, 2, 3
2021/6/6, 37, 13, 57, 10, 2, 3
2021/6/7, 43, 13, 46, 15, 2, 2
2021/6/8, 44, 22, 61, 15, 4, 3
2021/6/9, 65, 20, 74, 5, 2, 2
2021/6/10, 63, 22, 59, 9, 1, 2
2021/6/11, 62, 16, 40, 8, 1, 2
2021/6/12, 50, 11, 32, 5, 1, 1
2021/6/13, 38, 15, 30, 7, 1, 2
2021/6/14, 47, 11, 45, 8, 1, 2
2021/6/15, 36, 15, 46, 12, 1, 2
2021/6/16, 43, 9, 31, 7, 1, 2
2021/6/17, 28, 9, 48, 7, 2, 1
2021/6/18, 31, 12, 24, 14, 1, 2
2021/6/19, 39, 6, 27, 5, 1, 2
2021/6/20, 19, 10, 35, 2, 2, 1
2021/6/21, 34, 9, 45, 10, 1, 2
2021/6/22, 30, , 50, 9, 1, 1
2021/6/24, 40, 12, 50, 7, 2, 1
2021/6/25, 40, 14, 54, 8, 1, 2
2021/6/26, 45, 11, 33, 8, 1, 2
2021/6/27, 33, 10, 36, 4, 1, 2
2021/6/28, 31, 10, 42, 5, , 2
2021/6/29, 33, 10, 34, 5, 1, 2
2021/6/30, 36, 12, 33, 5, , 2
2021/7/1, 39, 3, 36, 4, , 2
2021/5/2, 58, 9, 40, 2, , 2
2021/5/3, 32, 13, 42, 7, 1, 2
2021/5/4, 44, 13, 46, 7, 2, 3
2021/5/5, 44, 12, 37, 6, , 2
2021/5/6, 32, 15, 57, 14, 1, 2
2021/5/7, 41, 18, 29, 20, 1, 3
2021/5/8, 50, 20, 38, 9, 1, 3
2021/5/9, 52, 37, 58, 5, 1, 2
2021/5/10, 74, 17, 42, 9, 1, 2
2021/5/11, 48, 12, 40, 3, 1, 2
2021/5/12, 38, 11, 40, 4, , 2
2021/5/13, 35, 6, 41, 4, , 2
2021/5/14, 20, 11, 52, 15, 1, 3
2021/5/15, 36, 10, 36, 9, 1, 2
2021/5/16, 37, 5, 29, 3, , 1
2021/5/17, 15, 15, 12, 9, 1, 2
2021/5/18, 33, 11, 28, 14, 1, 3
2021/5/19, 36, 17, 20, 14, 1, 4
2021/5/20, 54, 9, 19, 10, 1, 3
2021/5/21, 29, 9, 37, 16, , 2
2021/5/22, 23, 12, 39, 9, 1, 2
2021/5/23, 43, 15, 53, 8, 1, 3
2021/5/24, 50, 15, 42, 9, 1, 2
2021/5/25, 47, 13, 48, 7, 1, 2
2021/5/26, 43, 22, 42, 11, 1, 2
2021/5/27, 61, 12, 34, 13, 1, 3
2021/5/28, 36, 15, 38, 20, 1, 3
2021/5/29, 52, 18, 48, 8, 1, 2
2021/5/30, 55, 12, 54, 2, 1, 2
2021/5/31, 45, 12, 61, 7, 1, 2
2021/6/1, 43, 15, 63, 8, 1, 2
2021/4/2, 58, 37, 43, 5, , 
2021/4/3, 69, 17, 38, 5, , 
2021/4/4, 51, 20, 36, 4, , 
2021/4/5, 43, 6, 37, 1, 1, 
2021/4/6, 21, 13, 28, 17, 1, 
2021/4/7, 43, 11, 44, 8, 1, 
2021/4/8, 36, 12, 41, 9, 1, 
