date, pm25, pm10, o3, no2, so2, co
2021/10/2, 12, 11, 38, 10, 1, 3
2021/10/3, 22, 16, 44, 8, 2, 3
2021/10/4, 30, , , , , 
2021/9/2, 34, 8, 30, 10, 1, 4
2021/9/3, 11, 7, 21, 8, , 5
2021/9/4, 10, 10, 21, 7, 1, 3
2021/9/5, 13, 10, 30, 3, 1, 2
2021/9/6, 18, 12, 22, 9, 1, 3
2021/9/7, 25, 11, 34, 6, 1, 2
2021/9/8, 26, 16, 29, 16, 3, 3
2021/9/9, 35, 13, 14, 17, 1, 4
2021/9/10, 29, 18, 56, 14, 2, 3
2021/9/11, 39, 20, 47, 12, , 3
2021/9/12, 40, 24, 29, 9, 1, 3
2021/9/13, 46, 18, 49, 11, 2, 3
2021/9/14, 41, 15, 30, 13, 2, 4
2021/9/15, 32, 14, 44, 9, 2, 4
2021/9/16, 37, 15, 32, 6, 1, 2
2021/9/17, 36, 15, 23, 9, 2, 4
2021/9/18, 31, 21, 25, 5, 1, 4
2021/9/19, 23, 8, 37, 3, 1, 3
2021/9/20, 20, 12, 39, 6, 2, 2
2021/9/21, 31, 15, 40, 9, 2, 2
2021/9/22, 34, 19, 22, 17, 2, 4
2021/9/23, 33, 18, 47, 7, 1, 3
2021/9/24, 39, 19, 55, 12, 3, 3
2021/9/25, 48, 13, 27, 6, 3, 2
2021/9/26, 30, , , , , 
2021/8/2, 36, 17, 23, 10, 2, 2
2021/8/3, 34, 21, 14, 5, 1, 2
2021/8/4, 24, 15, 20, 6, 1, 1
2021/8/5, 23, 13, 53, 12, 2, 3
2021/8/6, 29, 15, 24, 11, 2, 2
2021/8/7, 31, 13, 11, 7, 2, 2
2021/8/8, 19, 9, 12, 4, 1, 2
2021/8/9, 14, 45, 24, 2, 1, 2
2021/8/10, 53, 11, 29, 4, 1, 2
2021/8/11, 29, 14, 41, 11, 2, 2
2021/8/12, 27, 19, 25, 10, 2, 3
2021/8/13, 34, 11, 38, 8, 1, 3
2021/8/14, 16, 15, 12, 4, 1, 3
2021/8/15, 15, 5, 18, 3, 1, 2
2021/8/16, 6, 9, 16, 7, 1, 4
2021/8/17, 13, 14, 12, 15, 1, 3
2021/8/18, 23, 18, 11, 2, , 1
2021/8/19, 23, 10, 15, 3, 1, 1
2021/8/20, 18, 10, 13, 3, 1, 2
2021/8/21, 19, 9, 14, 4, 1, 2
2021/8/22, 19, 10, 14, 2, , 2
2021/8/23, 17, 21, 44, 14, 2, 3
2021/8/24, 41, 21, 34, 10, 2, 3
2021/8/25, 43, 21, 23, 9, 2, 3
2021/8/26, 36, 37, 107, 17, 2, 4
2021/8/27, 66, 35, 60, 13, 3, 3
2021/8/28, 60, 48, 34, 11, 3, 3
2021/8/29, 62, , , , , 
