date, pm25, pm10, o3, no2, so2, co
2023/4/2, 57, 23, 49, 4, 1, 2
2023/4/3, 55, 17, 42, 2, 1, 2
2023/4/4, 47, 20, 54, 9, 1, 3
2023/4/5, 52, 18, 36, 8, 1, 3
2023/4/6, 45, 15, 27, 7, 1, 3
2023/4/7, 32, 13, 38, 8, 1, 3
2023/4/8, 23, 17, 41, 2, 1, 2
2023/4/9, 37, 20, 42, 3, 1, 2
2023/4/10, 55, 17, 46, 9, 1, 2
2023/4/11, 49, 22, 47, 9, 1, 2
2023/4/12, 54, 34, 29, 7, 1, 2
2023/4/13, 55, 47, 46, 8, 1, 2
2023/4/14, 72, 37, 43, 12, 1, 2
2023/4/15, 64, 12, 34, 4, 1, 1
2023/4/16, 19, 17, 43, 3, 1, 2
2023/4/17, 38, 18, 40, 2, , 2
2023/4/18, 42, 31, 44, 10, 1, 3
2023/4/19, 59, 46, 25, 11, , 3
2023/4/20, 69, 40, 53, 9, 2, 3
2023/4/21, 69, 34, 39, 4, 1, 2
2023/4/22, 59, 29, 45, 1, , 1
2023/4/23, 61, , , , , 
2023/1/3, 42, 4, 29, 2, 1, 2
2023/1/4, 11, 5, 29, 1, 1, 2
2023/1/5, 15, 3, 28, 3, 1, 3
2023/1/6, 11, 9, 26, 7, 1, 3
2023/1/7, 24, 37, 25, 13, 1, 4
2023/1/8, 66, 28, 34, 6, 1, 4
2023/1/9, 58, 36, 26, 11, 2, 5
2023/1/10, 74, 10, 29, 2, 1, 2
2023/1/11, 25, 14, 22, 16, 1, 4
2023/1/12, 35, 29, 19, 23, 1, 5
2023/1/13, 62, 53, 9, 24, 1, 6
2023/1/14, 86, 38, 11, 16, 1, 5
2023/1/15, 59, 10, 27, 5, 1, 3
2023/1/16, 18, 7, 28, 8, 1, 3
2023/1/17, 15, 8, 30, 8, 1, 3
2023/1/18, 19, 11, 27, 16, 1, 3
2023/1/19, 28, 14, 24, 13, 1, 3
2023/1/20, 36, 22, 33, 13, 1, 3
2023/1/21, 49, 10, 27, 4, 1, 3
2023/1/22, 23, 9, 28, 5, 1, 2
2023/1/23, 22, 17, 23, 14, 1, 3
2023/1/24, 36, 12, 28, 7, 1, 3
2023/1/25, 31, 3, 28, 2, 1, 2
2023/1/26, 9, 7, 28, 7, 1, 2
2023/1/27, 22, 19, 31, 17, 1, 3
2023/1/28, 42, 6, 30, 2, 1, 3
2023/1/29, 13, 10, 30, 3, 1, 2
2023/1/30, 28, 10, 28, 7, 1, 3
2023/1/31, 26, 12, 23, 20, 1, 3
2023/2/1, 30, 24, 14, 22, 1, 5
2023/2/2, 52, 13, 31, 4, 1, 2
2023/2/3, 36, 14, 21, 12, 1, 3
2023/2/4, 37, 16, 33, 13, 1, 3
2023/2/5, 43, 8, 31, 4, , 2
2023/2/6, 23, 14, 24, 18, 1, 4
2023/2/7, 38, 17, 32, 16, 1, 3
2023/2/8, 45, 17, 36, 11, 1, 3
2023/2/9, 39, 10, 33, 3, , 2
2023/2/10, 31, 14, 19, 15, 1, 3
2023/2/11, 33, 5, 37, 4, , 2
2023/2/12, 12, 14, 36, 9, 1, 3
2023/2/13, 33, 14, 37, 6, 1, 3
2023/2/14, 28, 7, 36, 1, , 2
2023/2/15, 18, 5, 30, 1, 1, 2
2023/2/16, 13, 5, 31, 2, 1, 2
2023/2/17, 15, 13, 28, 12, 1, 4
2023/2/18, 38, 34, 15, 18, 1, 4
2023/2/19, 66, 35, 42, 7, 1, 4
2023/2/20, 56, 17, 35, 2, 1, 3
2023/2/21, 40, 7, 32, 3, 1, 2
2023/2/22, 13, 10, 33, 9, 1, 3
2023/2/23, 25, 20, 30, 14, 1, 3
2023/2/24, 47, 31, 22, 15, , 4
2023/2/25, 53, 13, 35, 2, 1, 2
2023/2/26, 36, 10, 34, 2, 1, 2
2023/2/27, 25, 13, 36, 12, 1, 3
2023/2/28, 32, 15, 36, 16, 1, 3
2023/3/1, 37, 17, 36, 16, 2, 4
2023/3/2, 44, 9, 36, 3, 1, 2
2023/3/3, 22, 13, 34, 6, 1, 3
2023/3/4, 36, 17, 39, 9, , 3
2023/3/5, 42, 14, 35, 5, 1, 2
2023/3/6, 35, 15, 38, 12, 1, 2
2023/3/7, 38, 17, 38, 20, 1, 3
2023/3/8, 46, 30, 47, 20, 1, 4
2023/3/9, 71, 32, 41, 17, 3, 4
2023/3/10, 69, 29, 42, 7, 2, 3
2023/3/11, 62, 35, 42, 14, 1, 3
2023/3/12, 66, 24, 37, 8, 1, 3
2023/3/13, 50, 12, 35, 2, 1, 2
2023/3/14, 30, 14, 35, 7, 1, 3
2023/3/15, 37, 20, 41, 14, 1, 3
2023/3/16, 46, 19, 39, 11, 1, 2
2023/3/17, 41, 11, 37, 2, 1, 2
2023/3/18, 27, 7, 38, 2, 1, 3
2023/3/19, 17, 9, 37, 6, 1, 2
2023/3/20, 21, 13, 43, 12, 1, 3
2023/3/21, 36, 22, 29, 14, 1, 3
2023/3/22, 45, 28, 43, 9, 1, 3
2023/3/23, 50, 7, 36, 5, 1, 3
2023/3/24, 15, 7, 36, 3, 1, 2
2023/3/25, 14, 44, 37, 1, 1, 2
2023/3/26, 64, 13, 31, 2, 1, 2
2023/3/27, 17, 32, 38, 2, 1, 2
2023/3/28, 56, 28, 40, 8, 1, 2
2023/3/29, 54, 25, 42, 10, 1, 2
2023/3/30, 57, 18, 44, 13, 1, 2
2023/3/31, 48, 21, 51, 14, 1, 3
2023/4/1, 56, 23, 58, 10, 1, 3
2022/10/2, 41, 19, 43, 4, 1, 2
2022/10/3, 50, 18, 35, 6, 1, 2
2022/10/4, 46, 16, 38, 6, 1, 3
2022/10/5, 38, 8, 23, 5, 1, 2
2022/10/6, 17, 7, 23, 11, 1, 2
2022/10/7, 18, 9, 17, 14, 1, 3
2022/10/8, 18, 7, 31, 4, 1, 2
2022/10/9, 14, 9, 23, 5, 1, 2
2022/10/10, 18, 6, 23, 4, 1, 4
2022/10/11, 13, 8, 30, 4, 1, 2
2022/10/12, 20, 11, 27, 8, 1, 2
2022/10/13, 25, 13, 32, 7, 1, 2
2022/10/14, 29, 12, 34, 8, 1, 2
2022/10/15, 27, 11, 34, 6, 1, 2
2022/10/16, 28, 16, 36, 5, 1, 2
2022/10/17, 38, 17, 20, 11, 1, 3
2022/10/18, 30, 14, 30, 5, 1, 2
2022/10/19, 29, 6, 29, 9, 1, 3
2022/10/20, 16, 6, 32, 11, 1, 3
2022/10/21, 18, 11, 40, 13, 1, 3
2022/10/22, 32, 17, 36, 12, 1, 3
2022/10/23, 41, 21, 45, 6, 1, 3
2022/10/24, 45, 7, 30, 3, 1, 2
2022/10/25, 17, 6, 29, 6, 1, 2
2022/10/26, 17, 6, 28, 10, , 3
2022/10/27, 17, 13, 22, 15, 1, 3
2022/10/28, 31, 13, 33, 11, 1, 3
2022/10/29, 32, 10, 31, 7, 1, 3
2022/10/30, 25, 9, 32, 5, 1, 2
2022/10/31, 25, 12, 24, 10, 1, 3
2022/11/1, 31, 13, 22, 11, 1, 3
2022/11/2, 29, 11, 31, 8, 1, 3
2022/11/3, 23, 19, 34, 11, 1, 3
2022/11/4, 41, 17, 34, 9, 1, 3
2022/11/5, 38, 11, 26, 8, 1, 3
2022/11/6, 26, 7, 31, 7, 1, 3
2022/11/7, 18, 9, 29, 13, 1, 3
2022/11/8, 25, 13, 38, 11, 1, 3
2022/11/9, 34, 19, 36, 17, 1, 4
2022/11/10, 48, 29, 36, 21, 1, 4
2022/11/11, 61, 28, 45, 19, 1, 4
2022/11/12, 61, 32, 45, 15, 1, 4
2022/11/13, 65, 29, 25, 10, 1, 4
2022/11/14, 54, 9, 27, 4, 1, 2
2022/11/15, 18, 10, 29, 10, 1, 3
2022/11/16, 26, 10, 29, 7, 1, 3
2022/11/17, 26, 18, 26, 17, 1, 4
2022/11/18, 44, 19, 30, 15, 1, 4
2022/11/19, 43, 17, 33, 13, 1, 4
2022/11/20, 42, 16, 31, 6, 1, 3
2022/11/21, 34, 7, 25, 8, 1, 4
2022/11/22, 15, 14, 30, 12, 1, 4
2022/11/23, 33, 19, 20, 14, 1, 4
2022/11/24, 41, 8, 28, 4, 1, 3
2022/11/25, 17, 10, 29, 13, 1, 3
2022/11/26, 25, 14, 18, 16, 1, 3
2022/11/27, 37, 19, 31, 8, 1, 3
2022/11/28, 39, 18, 22, 12, 1, 3
2022/11/29, 38, 23, 28, 13, 1, 4
2022/11/30, 39, 4, 27, 2, 1, 1
2022/12/1, 9, 4, 27, 2, 1, 1
2022/12/2, 11, 4, 27, 4, 1, 2
2022/12/3, 11, 11, 23, 14, 1, 3
2022/12/4, 28, 18, 26, 9, 2, 3
2022/12/5, 44, 10, 27, 5, , 2
2022/12/6, 24, 7, 28, 5, 1, 2
2022/12/7, 18, 12, 27, 5, 1, 3
2022/12/8, 37, 16, 30, 6, , 3
2022/12/9, 42, 16, 29, 15, 1, 4
2022/12/10, 37, 22, 31, 16, 1, 4
2022/12/11, 53, 18, 3, 14, 1, 3
2022/12/12, 39, 7, 29, 10, 1, 3
2022/12/13, 21, 14, 26, 13, 1, 4
2022/12/14, 33, 26, 30, 2, 1, 2
2022/12/15, 44, 7, 27, 5, 1, 2
2022/12/16, 22, 13, 25, 9, 1, 4
2022/12/17, 35, 14, 22, 13, 1, 3
2022/12/18, 32, 5, 28, 2, 1, 2
2022/12/19, 15, 6, 28, 5, 1, 2
2022/12/20, 19, 10, 27, 8, 1, 3
2022/12/21, 31, 17, 18, 18, 1, 3
2022/12/22, 44, 14, 23, 10, 1, 3
2022/12/23, 30, 8, 29, 3, 1, 2
2022/12/24, 26, 8, 26, 3, 1, 2
2022/12/25, 25, 6, 30, 1, 1, 2
2022/12/26, 14, 7, 28, 3, 1, 2
2022/12/27, 14, 9, 29, 7, 1, 2
2022/12/28, 20, 15, 21, 15, 1, 3
2022/12/29, 35, 16, 31, 7, 1, 2
2022/12/30, 39, 9, 29, 2, 1, 2
2022/12/31, 25, 13, 30, 3, 1, 3
2023/1/1, 41, 13, 31, 3, 1, 3
2023/1/2, 43, 15, 30, 2, 1, 2
2022/7/2, 46, 19, 57, 6, 1, 2
2022/7/3, 49, 8, 12, 4, 1, 1
2022/7/4, 14, 9, 10, 5, 1, 2
2022/7/5, 14, 7, 17, 3, 1, 1
2022/7/6, 11, 12, 21, 3, 1, 1
2022/7/7, 32, 19, 28, 4, 1, 1
2022/7/8, 48, 25, 43, 8, 1, 2
2022/7/9, 54, 22, 27, 5, 1, 2
2022/7/10, 41, 9, 26, 2, 1, 2
2022/7/11, 16, 16, 43, 5, 1, 3
2022/7/12, 36, 12, 30, 6, 1, 2
2022/7/13, 23, 11, 26, 4, 1, 2
2022/7/14, 21, 17, 28, 9, 1, 2
2022/7/15, 33, 24, 46, 8, 1, 3
2022/7/16, 43, 17, 27, 4, 1, 2
2022/7/17, 33, 14, 43, 3, 1, 3
2022/7/18, 28, 25, 54, 4, 1, 3
2022/7/19, 56, 16, 28, 5, 1, 2
2022/7/20, 25, 12, 36, 3, 1, 2
2022/7/21, 29, 22, 51, 8, 1, 3
2022/7/22, 49, 19, 58, 5, 1, 3
2022/7/23, 39, 9, 26, 1, 1, 1
2022/7/24, 20, 12, 37, 3, 1, 2
2022/7/25, 32, 17, 52, 5, 1, 2
2022/7/26, 46, 19, 41, 6, 1, 2
2022/7/27, 47, 18, 29, 4, 1, 2
2022/7/28, 39, 11, 17, 3, 1, 1
2022/7/29, 22, 9, 14, 3, 1, 2
2022/7/30, 19, 10, 9, 1, 1, 1
2022/7/31, 21, 12, 22, 2, 1, 2
2022/8/1, 28, 16, 34, 4, 1, 2
2022/8/2, 37, 13, 45, 6, 1, 2
2022/8/3, 34, 25, 39, 8, , 2
2022/8/4, 53, 19, 29, 7, 1, 2
2022/8/5, 36, 17, 29, 8, 1, 3
2022/8/6, 31, 17, 31, 4, 1, 2
2022/8/7, 33, 11, 27, 1, 1, 2
2022/8/8, 27, 18, 36, 4, 2, 2
2022/8/9, 44, 30, 36, 7, 2, 2
