date, pm25, pm10, o3, no2, so2, co
2022/9/2, 12, 7, 49, 1, 1, 
2022/9/3, 12, 9, 30, 1, 1, 
2022/9/4, 13, 11, 21, 1, 1, 
2022/9/5, 16, 11, 17, 1, 1, 
2022/9/6, 14, 10, 11, 1, , 
2022/9/7, 9, 9, 41, 1, 1, 
2022/9/8, 13, 8, 26, 2, 1, 
2022/9/9, 17, 9, 37, 2, 1, 
2022/9/10, 20, 13, 37, 2, 1, 
2022/9/11, 24, 16, 53, 1, 1, 
2022/9/12, 36, 12, 41, 2, 1, 
2022/9/13, 30, 13, 44, 3, 1, 
2022/9/14, 29, 18, 50, 2, 1, 
2022/9/15, 35, 24, 40, 1, , 
2022/9/16, 44, 16, 42, 1, , 
2022/9/17, 30, 15, 34, 1, , 
2022/9/18, 16, 23, 19, , , 
2022/9/19, 18, , , , , 
2022/8/2, 40, 17, 55, 2, 1, 
2022/8/3, 40, 23, 50, 2, 1, 
2022/8/4, 49, 21, 39, 3, 1, 
2022/8/5, 33, 14, 38, 4, 1, 
2022/8/6, 25, 21, 29, 3, 1, 
2022/8/7, 32, 16, 33, 4, 1, 
2022/8/8, 27, 27, 28, 1, 1, 
2022/8/9, 39, 44, 32, 1, 1, 
2022/8/10, 57, 27, 25, 1, 1, 
2022/8/11, 38, 10, 19, 1, 1, 
2022/8/12, 11, 9, 15, 1, , 
2022/8/13, 7, 18, 21, 1, 1, 
2022/8/14, 22, 25, 39, 3, 1, 
2022/8/15, 42, 33, 29, 2, 1, 
2022/8/16, 49, 28, 20, 1, 1, 
2022/8/17, 41, 11, 33, 4, 1, 
2022/8/18, 20, 13, 49, 1, 1, 
2022/8/19, 23, 10, 58, 1, 1, 
2022/8/20, 28, 26, 43, 3, 1, 
2022/8/21, 51, 22, 31, 1, 1, 
2022/8/22, 31, 26, 34, 4, 1, 
2022/8/23, 38, 18, 34, 3, 1, 
2022/8/24, 24, 22, 48, 1, 1, 
2022/8/25, 40, 24, 39, 3, 1, 
2022/8/26, 36, 24, 39, 2, 1, 
2022/8/27, 42, 28, 37, 2, 1, 
2022/8/28, 53, 17, 41, 1, 1, 
2022/8/29, 39, 12, 37, 1, 1, 
2022/8/30, 25, 12, 27, 5, 1, 
2022/8/31, 19, 11, 12, 1, 1, 
2022/9/1, 13, 8, 21, 2, 1, 
2022/7/2, 65, 17, 26, 4, 1, 
2022/7/3, 36, 13, 13, 3, 1, 
2022/7/4, 18, 8, 10, 2, 1, 
2022/7/5, 15, 5, 15, 1, 1, 
2022/7/6, 8, 12, 32, 2, 1, 
2022/7/7, 25, 21, 36, 1, 1, 
2022/7/8, 41, 22, 43, 1, 1, 
2022/7/9, 45, 19, 30, 1, , 
2022/7/10, 33, 12, 27, 2, , 
2022/7/11, 18, 18, 36, 3, 1, 
2022/7/12, 30, 14, 20, 2, 3, 
2022/7/13, 21, 11, 38, 1, , 
2022/7/14, 21, 15, 31, 1, 1, 
2022/7/15, 30, 16, 36, 1, , 
2022/7/16, 28, 12, 33, 1, , 
2022/7/17, 21, 15, 45, 1, 1, 
2022/7/18, 24, 23, 45, 1, 1, 
2022/7/19, 51, 17, 17, 2, , 
