date, pm25, pm10, o3, no2, so2, co
2021/6/1, 40, 10, 35, 6, , 1
2021/6/2, 35, 12, 34, 6, 1, 2
2021/6/3, 37, 21, 38, 1, , 1
2021/6/4, 22, 9, 45, 6, , 2
2021/6/5, 27, 11, 40, 2, , 
2021/6/6, 32, 14, 36, 13, 1, 2
2021/6/7, 42, 20, 60, 10, 1, 3
2021/6/8, 56, 24, 80, 9, 2, 3
2021/6/9, 66, 18, 41, 6, 1, 3
2021/6/10, 56, 13, 33, 5, 1, 1
2021/6/11, 53, 11, 30, 4, 1, 1
2021/6/12, 30, 11, 31, 3, 1, 1
2021/6/13, 40, 11, 25, 6, , 2
2021/6/14, 26, 10, 41, 7, 2, 2
2021/6/15, 62, 10, 20, 8, 1, 1
2021/6/16, 30, 8, 29, 7, 1, 1
2021/6/17, 31, 13, 52, 7, 6, 2
2021/6/18, 72, , , , , 
2021/5/1, 57, 12, 43, 1, 1, 1
2021/5/2, 43, 6, 41, 3, 1, 2
2021/5/3, 42, 13, 52, 6, 1, 2
2021/5/4, 42, 15, 44, 1, 1, 1
2021/5/5, 34, 11, 44, 7, 2, 2
2021/5/6, 30, 13, 40, 13, 1, 3
2021/5/7, 36, 16, 50, 1, , 2
2021/5/8, 56, 30, 55, 1, 1, 2
2021/5/9, 75, 22, 48, 6, 1, 2
2021/5/10, 59, 13, 39, 5, 1, 2
2021/5/11, 36, 9, 38, 8, 1, 3
2021/5/12, 33, 11, 30, 15, 1, 2
2021/5/13, 32, 16, 54, 10, 1, 3
2021/5/14, 40, 13, 41, 8, 1, 3
2021/5/15, 49, 13, 42, 4, , 2
2021/5/16, 29, 27, 18, 1, , 1
2021/5/17, 32, 20, 36, 6, , 2
2021/5/18, 47, 11, 20, 17, 1, 2
2021/5/19, 37, 28, 28, 23, 1, 3
2021/5/20, 54, 24, 44, 3, , 2
2021/5/21, 33, 16, 46, 2, , 2
2021/5/22, 32, 9, 45, 5, 1, 2
2021/5/23, 36, 14, 54, 9, 2, 3
2021/5/24, 45, 15, 68, 5, 1, 2
2021/5/25, 45, 20, 51, 6, 1, 2
2021/5/26, 53, 14, 37, 14, 1, 2
2021/5/27, 35, 14, 52, 7, 1, 2
2021/5/28, 39, 24, 48, 2, 1, 1
2021/5/29, 47, 25, 77, 6, 2, 2
2021/5/30, 65, 7, 41, 4, 1, 2
2021/5/31, 42, 9, 42, 6, 2, 3
2021/4/1, 1, 15, 47, 9, 3, 2
2021/4/2, 1, 18, 44, 10, 3, 2
2021/4/3, 1, 20, 36, 3, , 1
2021/4/4, 1, 12, 36, 7, 1, 1
2021/4/5, 1, 9, 36, 4, 1, 1
2021/4/6, 1, 11, 43, 9, 1, 2
2021/4/7, 1, 10, 46, 5, 1, 2
2021/4/8, 1, 10, 43, 5, 1, 2
2021/4/9, 1, 8, 39, 3, 2, 2
2021/4/10, 7, 11, 44, 7, 2, 2
2021/4/11, 41, 10, 39, 10, 2, 2
2021/4/12, 36, 16, 36, 6, 1, 1
2021/4/13, 28, 15, 33, 4, 1, 2
2021/4/14, 24, 9, 38, 4, 2, 2
2021/4/15, 28, 13, 38, 10, 2, 2
2021/4/16, 44, 17, 38, 6, , 1
2021/4/17, 30, 14, 40, 1, , 2
2021/4/18, 29, 12, 44, 6, 1, 2
2021/4/19, 41, 20, 47, 14, 2, 3
2021/4/20, 60, 22, 49, 11, 2, 3
2021/4/21, 66, 15, 56, 8, 2, 3
2021/4/22, 54, 12, 44, 4, 1, 2
2021/4/23, 36, 13, 57, 6, 2, 3
2021/4/24, 42, 14, 60, 2, 1, 2
2021/4/25, 47, 11, 41, 3, 1, 2
2021/4/26, 32, 7, 43, 2, 1, 2
2021/4/27, 36, 10, 40, 1, , 1
2021/4/28, 33, 17, 36, 1, , 
2021/4/29, 18, 16, 55, 2, 1, 2
2021/4/30, 53, 21, 53, 6, 1, 2
2021/3/1, 34, 22, 33, 2, , 2
2021/3/2, 29, 6, 36, 2, 1, 2
2021/3/3, 21, 10, 27, 13, 2, 3
2021/3/4, 36, 7, 21, 8, 2, 2
2021/3/5, 16, 32, 36, 18, 1, 3
2021/3/6, 50, 11, 34, 2, 2, 2
2021/3/7, 24, 14, 29, 9, 1, 3
2021/3/8, 33, 10, 28, 13, 2, 3
2021/3/9, 36, 13, 37, 12, 1, 2
2021/3/10, 43, 9, 39, 5, 2, 3
2021/3/11, 33, 21, 30, 20, 1, 3
2021/3/12, 48, 12, 30, 8, , 1
2021/3/13, 19, 8, 37, 8, 1, 2
2021/3/14, 25, 8, 39, 7, 1, 2
2021/3/15, 28, 18, 48, 5, 1, 2
2021/3/16, 57, 10, 39, 10, 1, 2
2021/3/17, 40, 14, 41, 7, 3, 3
2021/3/18, 44, 14, 36, 9, 1, 2
2021/3/19, 42, 14, 36, 9, 2, 3
2021/3/20, 41, 41, 37, 2, , 1
2021/3/21, 39, 9, 35, 5, 1, 2
2021/3/22, 22, 9, 42, 5, 1, 3
2021/3/23, 34, 11, 47, 3, , 3
2021/3/24, 40, 8, 38, 4, , 2
2021/3/25, 27, 13, 49, 11, 1, 3
2021/3/26, 45, 17, 49, 6, 3, 3
2021/3/27, 55, 26, 46, 2, , 1
2021/3/28, 51, 24, 47, 7, 1, 3
2021/3/29, 9, 41, 47, 18, 1, 4
2021/3/30, 1, 49, 47, 12, 1, 3
2021/3/31, 1, 35, 39, 10, 1, 2
2021/2/1, 46, 20, 37, 9, 2, 3
2021/2/2, 49, 9, 24, 14, 2, 4
2021/2/3, 33, 7, 36, 8, 1, 3
