date, pm25, pm10, o3, no2, so2
2022/12/5, 47, 8, 28, 5, 7
2022/12/6, 31, 4, 32, 1, 1
2022/12/7, 18, 9, 33, 3, 1
2022/12/8, 41, 14, 33, 4, 2
2022/12/9, 51, 11, 32, 9, 3
2022/12/10, 44, 11, 33, 9, 3
2022/12/11, 46, 10, 36, 6, 3
2022/12/12, 37, 7, 33, 5, 1
2022/12/13, 30, 9, 37, 4, 2
2022/12/14, 36, 24, 32, 1, 1
2022/12/15, 57, 4, 32, 1, 1
2022/12/16, 24, 11, 28, 8, 6
2022/12/17, 43, 10, 28, 7, 2
2022/12/18, 39, 3, 29, 1, 1
2022/12/19, 20, 4, 31, 2, 1
2022/12/20, 24, 8, 31, 5, 3
2022/12/21, 38, 6, 28, 6, 1
2022/12/22, 30, 6, 31, 5, 2
2022/12/23, 28, 6, 33, 1, 1
2022/12/24, 29, 6, 30, 1, 1
2022/12/25, 28, 4, 34, 2, 2
2022/12/26, 21, 5, 31, 4, 5
2022/12/27, 23, 6, 28, 6, 8
2022/12/28, 27, 7, 29, 8, 5
2022/12/29, 32, 10, 35, 4, 1
2022/12/30, 42, 7, 34, 1, 1
2022/12/31, 33, 9, 34, 3, 2
2023/1/1, 44, 8, 32, 3, 1
2023/1/2, 36, , , , 
2022/7/2, 54, 8, 14, 2, 1
2022/7/3, 24, 4, 11, 1, 1
2022/7/4, 11, 4, 8, 3, 1
2022/7/5, 9, 14, 18, 1, 1
2022/7/6, 28, 15, 41, 4, 3
2022/7/7, 41, 18, 48, 2, 4
2022/7/8, 49, 16, 31, 2, 
2022/7/9, 40, 12, 25, 1, 1
2022/7/10, 34, 9, 27, 1, 1
2022/7/11, 23, 9, 23, 1, 1
2022/7/12, 26, 9, 24, 2, 1
2022/7/13, 24, 11, 39, 4, 4
2022/7/14, 31, 11, 33, 4, 1
2022/7/15, 32, 15, 33, 2, 1
2022/7/16, 40, 10, 32, 1, 1
2022/7/17, 24, 14, 47, 2, 1
2022/7/18, 41, 20, 39, 1, 4
2022/7/19, 50, 30, 17, 1, 1
2022/7/20, 36, 14, 47, 2, 2
2022/7/21, 36, 18, 48, 6, 1
2022/7/22, 52, 14, 52, 2, 1
2022/7/23, 40, 6, 35, 2, 2
2022/7/24, 23, 9, 39, 2, 1
2022/7/25, 33, 12, 31, 3, 1
2022/7/26, 40, 22, 81, 4, 2
2022/7/27, 59, 17, 31, 1, 1
2022/7/28, 41, 9, 18, 2, 1
2022/7/29, 20, 9, 24, 2, 1
2022/7/30, 24, 6, 10, 1, 
2022/7/31, 18, 11, 8, 1, 1
2022/8/1, 26, 11, 12, , 1
2022/8/2, 24, 13, 16, 1, 1
2022/8/3, 32, 16, 41, 2, 4
2022/8/4, 44, 18, 35, 3, 1
2022/8/5, 48, 15, 45, 4, 1
2022/8/6, 42, 14, 38, 2, 1
2022/8/7, 41, 11, 33, 1, 
2022/8/8, 34, 23, 19, 1, 7
2022/8/9, 55, 19, 17, , 3
2022/8/10, 49, 11, 15, 1, 1
2022/8/11, 24, 6, 16, 1, 1
2022/8/12, 16, 9, 19, 1, 
2022/8/13, 17, 17, 41, 2, 2
2022/8/14, 40, 31, 27, 1, 4
2022/8/15, 61, 32, 19, 2, 3
2022/8/16, 59, 29, 15, 2, 1
2022/8/17, 47, 25, 18, 3, 2
2022/8/18, 45, 11, 46, 3, 3
2022/8/19, 27, 11, 52, 5, 1
2022/8/20, 37, 16, 31, 3, 1
2022/8/21, 48, 13, 41, 3, 1
2022/8/22, 34, 22, 24, 3, 1
2022/8/23, 47, 23, 34, 2, 1
2022/8/24, 51, 20, 46, 4, 6
2022/8/25, 46, 22, 49, 3, 1
2022/8/26, 53, 15, 60, 3, 8
2022/8/27, 45, 20, 63, 5, 2
2022/8/28, 55, 18, 37, 2, 14
2022/8/29, 50, 13, 42, 3, 1
2022/8/30, 38, 13, 43, 5, 1
2022/8/31, 33, 12, 10, 1, 1
2022/9/1, 23, 11, 11, 2, 2
2022/9/2, 20, 8, 68, 3, 5
2022/9/3, 23, 10, 24, 2, 1
2022/9/4, 22, 9, 18, 2, 2
2022/9/5, 23, 6, 15, 1, 1
2022/9/6, 18, 11, 25, 1, 1
2022/9/7, 23, 10, 50, 2, 5
2022/9/8, 26, 9, 40, 3, 3
2022/9/9, 25, 8, 26, 7, 4
2022/9/10, 20, 11, 53, 2, 1
2022/9/11, 29, 15, 46, 2, 1
2022/9/12, 38, 15, 59, 3, 1
2022/9/13, 41, 15, 68, 4, 1
2022/9/14, 44, 19, 55, 4, 1
2022/9/15, 49, 17, 43, 3, 1
2022/9/16, 46, 13, 46, 2, 1
2022/9/17, 40, 10, 29, 4, 1
2022/9/18, 27, 14, 23, 1, 
2022/9/19, 34, 28, 28, , 1
2022/9/20, 50, 11, 30, 1, 5
2022/9/21, 26, 9, 28, 2, 5
2022/9/22, 30, 10, 30, 8, 2
2022/9/23, 28, 8, 11, 8, 4
2022/9/24, 18, 11, 43, 7, 3
2022/9/25, 33, 10, 45, 4, 2
2022/9/26, 32, 13, 47, 4, 1
2022/9/27, 39, 15, 38, 6, 1
2022/9/28, 38, 10, 37, 7, 2
2022/9/29, 28, 11, 36, 8, 4
2022/9/30, 31, 12, 62, 5, 1
2022/10/1, 40, 14, 58, 4, 1
2022/4/2, 33, 9, 39, 4, 2
2022/4/3, 36, 8, 27, 5, 5
2022/4/4, 31, 9, 42, 7, 7
2022/4/5, 34, 8, 46, 5, 5
2022/4/6, 31, 10, 51, 5, 1
2022/4/7, 38, 13, 59, 6, 2
2022/4/8, 48, 20, 50, 8, 4
2022/4/9, 63, 18, 65, 1, 1
2022/4/10, 60, 19, 47, 4, 1
2022/4/11, 59, 18, 43, 1, 1
2022/4/12, 57, 12, 32, 2, 1
2022/4/13, 36, 7, 25, 8, 1
2022/4/14, 26, 13, 30, 8, 2
2022/4/15, 45, 7, 27, 9, 9
2022/4/16, 20, 10, 35, 7, 22
2022/4/17, 38, 11, 39, 7, 3
2022/4/18, 43, 10, 33, 9, 2
2022/4/19, 38, 14, 62, 9, 4
2022/4/20, 53, 21, 56, 10, 3
2022/4/21, 66, 14, 42, 7, 1
2022/4/22, 45, 8, 46, 4, 1
2022/4/23, 31, 12, 47, 6, 1
2022/4/24, 42, 16, 42, 6, 1
2022/4/25, 46, 9, 40, 6, 1
2022/4/26, 31, 13, 35, 1, 1
2022/4/27, 36, 9, 27, 6, 7
2022/4/28, 23, 18, 46, 6, 3
2022/4/29, 47, 10, 39, 3, 4
2022/4/30, 27, 8, 47, 4, 11
2022/5/1, 31, 9, 44, 4, 7
2022/5/2, 30, 12, 49, 4, 5
2022/5/3, 45, 10, 45, 4, 2
2022/5/4, 39, 11, 63, 1, 1
2022/5/5, 45, 11, 50, 2, 1
2022/5/6, 44, 12, 41, 4, 1
2022/5/7, 44, 11, 54, 3, 1
2022/5/8, 40, 11, 44, 6, 11
2022/5/9, 37, 7, 32, 6, 4
2022/5/10, 31, 8, 44, 4, 2
2022/5/11, 29, 9, 38, 9, 2
2022/5/12, 32, 10, 22, 11, 1
2022/5/13, 30, 4, 25, 10, 1
2022/5/14, 12, 7, 39, 5, 3
2022/5/15, 29, 12, 39, 5, 3
2022/5/16, 41, 14, 48, 4, 1
2022/5/17, 47, 15, 44, 6, 2
2022/5/18, 53, 17, 70, 6, 1
2022/5/19, 54, 15, 70, 5, 1
2022/5/20, 53, 15, 64, 5, 1
2022/5/21, 54, 13, 48, 3, 1
2022/5/22, 46, 18, 68, 4, 4
2022/5/23, 60, 19, 60, 6, 3
2022/5/24, 60, 17, 57, 7, 3
2022/5/25, 53, 19, 52, 3, 1
2022/5/26, 59, 16, 43, 1, 1
2022/5/27, 48, 11, 53, 3, 3
2022/5/28, 33, 15, 67, 3, 2
2022/5/29, 50, 16, 89, 4, 3
2022/5/30, 56, 10, 55, 1, 1
2022/5/31, 34, 11, 50, 5, 7
2022/6/1, 37, 10, 46, 7, 4
2022/6/2, 38, 13, 62, 5, 2
2022/6/3, 45, 15, 70, 6, 4
2022/6/4, 52, 11, 52, 4, 4
2022/6/5, 43, 13, 38, 1, 1
2022/6/6, 41, 6, 41, 4, 1
2022/6/7, 16, 6, 39, 3, 14
2022/6/8, 20, 6, 42, 4, 7
2022/6/9, 21, 9, 40, 3, 1
2022/6/10, 31, 10, 36, 1, 1
2022/6/11, 35, 15, 29, 4, 1
2022/6/12, 43, 13, 38, 5, 11
2022/6/13, 42, 10, 47, 3, 2
2022/6/14, 34, 9, 36, 5, 1
2022/6/15, 27, 4, 33, 4, 1
2022/6/16, 13, 11, 44, 1, 1
2022/6/17, 33, 15, 31, 4, 1
2022/6/18, 45, 6, 33, 3, 1
2022/6/19, 16, 8, 34, 1, 1
2022/6/20, 26, 15, 23, 3, 2
2022/6/21, 40, 6, 17, 1, 1
2022/6/22, 15, 24, 27, 3, 1
2022/6/23, 45, 27, 27, 4, 1
2022/6/24, 58, 23, 12, 1, 1
2022/6/25, 49, 27, 19, 2, 1
2022/6/26, 50, 9, 23, 1, 1
2022/6/27, 26, 9, 16, 1, 1
2022/6/28, 23, 9, 14, 1, 1
2022/6/29, 25, 8, 13, , 1
2022/6/30, 21, 10, 25, 3, 1
2022/7/1, 30, 19, 56, 4, 2
2022/4/1, , 8, 37, 5, 8
