date, pm25, pm10, o3, no2, so2, co
2023/11/2, 46, 17, 50, 8, 2, 
2023/11/3, 54, 27, 49, 9, 2, 
2023/11/4, 74, 23, 51, 7, 1, 
2023/11/5, 67, 24, 49, 5, 1, 
2023/11/6, 70, 11, 26, 8, 1, 
2023/11/7, 28, 13, 37, 3, 1, 
2023/11/8, 35, 11, 39, 5, 1, 
2023/11/9, 32, 15, 32, 10, 1, 
2023/11/10, 47, 12, 25, 9, 1, 
2023/11/11, 30, 4, 30, 2, 1, 
2023/11/12, 11, 4, 13, 1, , 
2023/11/13, 9, , , , , 
2023/10/2, 36, 9, 38, 3, , 
2023/10/3, 23, 12, 39, 4, , 
2023/10/4, 32, 13, 61, 5, 1, 
2023/10/5, 42, 10, 37, 2, 1, 
2023/10/6, 31, 7, 35, 1, 1, 
2023/10/7, 18, 9, 35, 1, , 
2023/10/8, 21, 10, 26, 1, 1, 
2023/10/9, 28, 6, 25, 2, 1, 
2023/10/10, 14, 5, 38, 2, 1, 
2023/10/11, 14, 10, 37, 3, , 
2023/10/12, 27, 9, 37, 3, 1, 
2023/10/13, 27, 8, 46, 4, 1, 
2023/10/14, 25, 14, 35, 5, , 
2023/10/15, 43, 10, 47, 2, 1, 
2023/10/16, 33, 13, 56, 4, 1, 
2023/10/17, 48, 15, 50, 5, 1, 
2023/10/18, 48, 12, 45, 4, 1, 
2023/10/19, 35, 16, 50, 5, 2, 
2023/10/20, 48, 14, 35, 1, 5, 
2023/10/21, 42, 5, 29, 2, 1, 
2023/10/22, 14, 7, 38, 2, 1, 
2023/10/23, 20, 11, 43, 5, 1, 
2023/10/24, 35, 13, 47, 6, 1, 
2023/10/25, 42, 18, 48, 7, 3, 
2023/10/26, 55, 13, 54, 5, 3, 
2023/10/27, 45, 14, 55, 4, 1, 
2023/10/28, 45, 9, 37, 3, 1, 
2023/10/29, 24, 6, 34, 1, 8, 
2023/10/30, 15, 10, 30, 6, 14, 
2023/10/31, 32, 9, 34, 5, 1, 
2023/11/1, 33, 14, 46, 7, 2, 
2023/7/2, 16, 14, 44, 2, 1, 
2023/7/3, 39, 18, 37, 9, 1, 
2023/7/4, 48, 22, 65, 8, 1, 
2023/7/5, 58, 19, 30, 8, 1, 
2023/7/6, 48, 18, 60, 6, 1, 
2023/7/7, 53, 25, 50, 6, 2, 
2023/7/8, 59, 22, 17, 1, , 
2023/7/9, 52, 23, 21, 2, , 
2023/7/10, 48, 23, 20, 6, 1, 
2023/7/11, 47, 20, 22, 4, 2, 
2023/7/12, 49, 24, 17, 4, 1, 
2023/7/13, 55, 23, 17, 6, 1, 
2023/7/14, 49, 17, 12, 5, 1, 
2023/7/15, 38, 8, 11, 1, 1, 
2023/7/16, 12, 7, 14, 1, 1, 
2023/7/17, 13, 11, 28, 3, 1, 
2023/7/18, 28, 17, 41, 4, 1, 
2023/7/19, 46, 15, 16, 3, 1, 
2023/7/20, 31, , 45, 3, 1, 
2023/7/22, 35, 16, 43, 5, 1, 
2023/7/23, 38, 11, 36, 3, 1, 
2023/7/24, 33, 10, 30, 2, 1, 
2023/7/25, 28, 11, 22, 2, 1, 
2023/7/26, 27, 15, 34, 4, 2, 
2023/7/27, 37, 24, 55, 8, 1, 
2023/7/28, 57, 27, 60, 7, 1, 
2023/7/29, 64, 11, 29, 3, 1, 
2023/7/30, 28, 11, 28, 3, 1, 
2023/7/31, 26, 12, 19, 4, 1, 
2023/8/1, 23, 12, 25, 5, 1, 
2023/8/2, 24, 13, 24, 4, 1, 
2023/8/3, 32, 12, 22, 3, 1, 
2023/8/4, 24, 9, 23, 3, 1, 
2023/8/5, 16, 11, 38, 5, 1, 
2023/8/6, 24, 12, 33, 4, , 
2023/8/7, 18, 8, 17, 1, 1, 
2023/8/8, 14, 13, 27, 3, 1, 
2023/8/9, 26, 15, 23, 2, 1, 
2023/8/10, 34, 7, 14, 1, 1, 
2023/8/11, 12, 12, 28, 2, 1, 
2023/8/12, 22, 16, 42, 3, 1, 
2023/8/13, 37, 17, 43, 3, 1, 
2023/8/14, 46, 15, 30, 2, 1, 
2023/8/15, 31, 5, 21, 1, 1, 
2023/8/16, 12, 16, 29, 1, 1, 
