date, pm25, pm10, o3, no2, so2, co
2023/7/2, 51, 30, 41, 5, 1, 2
2023/7/3, 53, , , , , 
2023/4/2, 93, 100, 42, 3, 2, 3
2023/4/3, 75, 274, 38, 5, 2, 3
2023/4/4, 109, 372, 36, 2, 2, 3
2023/4/5, 162, 110, 44, 5, 2, 2
2023/4/6, 106, 117, 45, 8, 2, 3
2023/4/7, 129, 78, 52, 9, 2, 4
2023/4/8, 97, 148, 45, 7, 2, 3
2023/4/9, 112, 307, 40, 8, 2, 3
2023/4/10, 170, 96, 46, 3, 2, 2
2023/4/11, 95, 87, 53, 7, 2, 3
2023/4/12, 83, 180, 49, 5, 2, 2
2023/4/13, 88, 44, 44, 3, 2, 3
2023/4/14, 69, 224, 48, 3, 2, 2
2023/4/15, 84, 117, 47, 9, 2, 4
2023/4/16, 92, 80, 52, 5, 3, 3
2023/4/17, 84, 63, 52, 4, 1, 2
2023/4/18, 68, 74, 47, 9, 2, 3
2023/4/19, 131, 630, 42, 1, 2, 2
2023/4/20, 291, 75, 39, 3, 1, 2
2023/4/21, 65, 115, 33, 7, , 3
2023/4/22, 91, 91, 32, 4, 1, 3
2023/4/23, 93, 33, 40, 5, 1, 3
2023/4/24, 62, 157, 44, 7, 2, 3
2023/4/25, 126, 122, 55, 9, 3, 4
2023/4/26, 110, 120, 51, 5, 2, 2
2023/4/27, 82, 224, 43, 3, 2, 2
2023/4/28, 119, 131, 48, 7, 2, 3
2023/4/29, 84, 55, 53, 9, 2, 3
2023/4/30, 61, 61, 50, 13, 2, 3
2023/5/1, 71, 158, 44, 5, 2, 3
2023/5/2, 119, 98, 48, 7, 3, 4
2023/5/3, 118, 156, 44, 2, 2, 2
2023/5/4, 106, 66, 47, 4, 2, 2
2023/5/5, 59, 75, 43, 5, 3, 3
2023/5/6, 79, 273, 42, 4, 2, 2
2023/5/7, 131, 57, 52, 4, 2, 2
2023/5/8, 80, 53, 46, 5, 3, 3
2023/5/9, 79, 60, 51, 7, 3, 3
2023/5/10, 74, 73, 48, 6, 3, 2
2023/5/11, 76, 56, 58, 7, 4, 3
2023/5/12, 65, 57, 53, 5, 2, 2
2023/5/13, 61, 102, 49, 7, 2, 2
2023/5/14, 95, 72, 67, 10, 5, 4
2023/5/15, 86, 106, 63, 9, 4, 4
2023/5/16, 89, 47, 48, 4, 2, 2
2023/5/17, 66, 42, 52, 6, 2, 2
2023/5/18, 60, 103, 54, 5, 3, 3
