date, pm25, pm10, o3, no2, so2, co
2021/6/2, 25, 12, , 5, 1, 
2021/6/3, 32, 15, 42, 8, 1, 
2021/6/4, 34, 9, 32, 3, 1, 
2021/6/5, 14, 8, 46, 4, 1, 
2021/6/6, 17, 15, 48, 3, 1, 
2021/6/7, 32, 21, 61, 10, 2, 
2021/6/8, 49, 30, 86, 8, 1, 
2021/6/9, 66, 22, 64, 4, 1, 
2021/6/10, 56, 24, 78, 5, 1, 
2021/6/11, 61, 20, 52, 5, 1, 
2021/6/12, 48, 14, 43, 4, 1, 
2021/6/13, 34, 16, 41, 4, 1, 
2021/6/14, 41, 19, 41, 6, 1, 
2021/6/15, 43, 21, 62, 6, 1, 
2021/6/16, 47, 14, 30, 5, 1, 
2021/6/17, 29, 12, 31, 3, 1, 
2021/6/18, 25, 13, 56, 5, 1, 
2021/6/19, 31, 12, 30, 6, 1, 
2021/6/20, 21, 6, 33, 1, 1, 
2021/6/21, 21, 10, 58, 4, 4, 
2021/6/22, 25, , , , , 
2021/5/2, 33, 11, 40, 1, 1, 
2021/5/3, 25, 8, 40, 1, 1, 
2021/5/4, 28, 15, 53, 5, 1, 
2021/5/5, 42, 25, 28, 8, 1, 
2021/5/6, 56, 19, 45, 5, 1, 
2021/5/7, 42, 22, 37, 11, 1, 
2021/5/8, 46, 27, 50, 9, 1, 
2021/5/9, 54, 40, 48, 5, 1, 
2021/5/10, 73, 16, 45, 2, 1, 
2021/5/11, 41, 14, 34, 8, 1, 
2021/5/12, 38, 12, 39, 9, 1, 
2021/5/13, 34, 17, 36, 6, 1, 
2021/5/14, 35, 15, 58, 7, 1, 
2021/5/15, 36, 14, 45, 5, 1, 
2021/5/16, 34, 14, 39, 2, 1, 
2021/5/17, 28, 22, 19, 10, , 
2021/5/18, 47, 22, 23, 8, 1, 
2021/5/19, 36, 15, 21, 8, 1, 
2021/5/20, 27, 23, 34, 12, , 
2021/5/21, 43, 14, 23, 8, , 
2021/5/22, 24, 11, 35, 4, , 
2021/5/23, 18, 9, 50, 2, 1, 
2021/5/24, 24, 13, 59, 8, 1, 
2021/5/25, 37, 17, 67, 5, 1, 
2021/5/26, 45, 18, 58, 3, 1, 
2021/5/27, 44, 19, 34, 5, , 
2021/5/28, 46, , , , , 
2021/4/11, 44, 12, 43, 5, 1, 
2021/4/12, 38, 14, 40, 8, 1, 
2021/4/13, 38, 12, 33, 11, 1, 
2021/4/14, 27, 13, 30, 7, , 
2021/4/15, 26, 9, 38, 4, , 
2021/4/16, 26, 13, 37, 9, 1, 
2021/4/17, 35, 18, 33, 8, 1, 
2021/4/18, 35, 9, 37, 1, 1, 
2021/4/19, 25, 19, 42, 3, 1, 
2021/4/20, 51, 19, 48, 9, 1, 
2021/4/21, 49, 14, 40, 4, 1, 
2021/4/22, 42, 16, 37, 3, 1, 
2021/4/23, 45, 15, 43, 5, 1, 
2021/4/24, 38, 15, 52, 7, 1, 
2021/4/25, 42, 16, 46, 6, 2, 
2021/4/26, 47, 10, 36, 2, 1, 
2021/4/27, 33, 12, 40, 9, 1, 
2021/4/28, 36, 20, 52, 12, 1, 
2021/4/29, 52, 20, 28, 7, 1, 
2021/4/30, 36, 12, 46, 3, 1, 
2021/5/1, 31, 14, 50, 4, 1, 
2021/3/2, 41, 16, 31, 10, 1, 
2021/3/3, 43, 6, 34, 1, , 
2021/3/4, 22, 12, 32, , 1, 
2021/3/5, 37, 25, 31, , , 
2021/3/6, 55, 19, 32, , 1, 
2021/3/7, 42, 9, 33, , 1, 
2021/3/8, 29, 22, 21, 11, 1, 
2021/3/9, 51, 11, 32, 7, 1, 
2021/3/10, 32, 13, 37, 6, 1, 
2021/3/11, 38, 16, 31, 16, 1, 
2021/3/12, 45, 25, 37, 17, 1, 
2021/3/13, 69, 20, 31, 6, , 
2021/3/14, 40, 7, 36, 1, , 
2021/3/15, 24, 11, 36, 3, , 
2021/3/16, 36, 16, 40, 11, , 
2021/3/17, 47, 13, 35, 3, , 
2021/3/18, 32, , , , , 
2021/2/2, 57, 20, 31, 13, 1, 
2021/2/3, 46, 8, 30, 9, 1, 
2021/2/4, 30, 9, 31, 9, 1, 
2021/2/5, 29, 10, 29, 12, 1, 
2021/2/6, 34, 19, 31, 15, 1, 
2021/2/7, 58, 15, 39, 6, , 
2021/2/8, 44, 7, 28, 3, , 
