date, pm25, pm10, o3, no2, so2
2021/10/23, 51, 6, 35, 3, 
2021/10/24, 31, 7, 36, 3, 
2021/10/25, 42, 11, 30, 7, 
2021/10/26, 55, 8, 40, 5, 
2021/10/27, 42, 15, 62, 7, 
2021/10/28, 61, 19, 57, 7, 
2021/10/29, 71, 9, 33, 4, 
2021/10/30, 41, 17, 29, 9, 4
2021/10/31, 61, 16, 38, 4, 1
2021/11/1, 64, 12, 47, 5, 1
2021/11/2, 55, 21, 45, 6, 1
2021/11/3, 75, 17, 46, 4, 1
2021/11/4, 66, 17, 51, 6, 1
2021/11/5, 67, 17, 39, 9, 1
2021/11/6, 64, 15, 29, 11, 1
2021/11/7, 59, 9, 36, 5, 1
2021/11/8, 48, 8, 32, 6, 1
2021/11/9, 39, 8, 31, 1, 1
2021/11/10, 38, 8, 33, 2, 1
2021/11/11, 34, 7, 32, 2, 1
2021/11/12, 32, 6, 29, 1, 1
2021/11/13, 29, 6, 32, 2, 1
2021/11/14, 33, 17, 41, 4, 1
2021/11/15, 59, 24, 50, 7, 1
2021/11/16, 74, 21, 42, 8, 1
2021/11/17, 68, 24, 44, 7, 1
2021/11/18, 71, 24, 45, 8, 1
2021/11/19, 72, 23, 53, 11, 1
2021/11/20, 72, 23, 44, 13, 1
2021/11/21, 73, 17, 33, 5, 2
2021/11/22, 61, 15, 33, 2, 1
2021/11/23, 46, 6, 29, 1, 1
2021/11/24, 22, 10, 32, 2, 1
2021/11/25, 42, 17, 44, 3, 1
2021/11/26, 59, 13, 35, 5, 1
2021/11/27, 47, 8, 33, 4, 1
2021/11/28, 38, 5, 29, 4, 1
2021/11/29, 26, 10, 30, 11, 2
2021/11/30, 46, 11, 34, 5, 1
2021/12/1, 39, 7, 29, 1, 1
2021/12/2, 31, 5, 25, 4, 1
2021/12/3, 28, 8, 29, 6, 1
2021/12/4, 37, 7, 29, 2, 1
2021/12/5, 32, 11, 28, 6, 1
2021/12/6, 46, 10, 26, 12, 1
2021/12/7, 48, 11, 38, 11, 1
2021/12/8, 41, 11, 37, 1, 1
2021/12/9, 39, 8, 23, 9, 1
2021/12/10, 32, 14, 24, 11, 2
2021/12/11, 56, 21, 36, 9, 1
2021/12/12, 71, 28, 34, 2, 1
2021/12/13, 86, 8, 28, 3, 1
2021/12/14, 36, 8, 30, 7, 1
2021/12/15, 31, 13, 26, 13, 1
2021/12/16, 52, 12, 26, 13, 1
2021/12/17, 49, 18, 33, 2, 1
2021/12/18, 61, 4, 30, 2, 1
2021/12/19, 24, 9, 32, 1, 1
2021/12/20, 36, 9, 36, 3, 1
2021/12/21, 39, 15, 36, 8, 1
2021/12/22, 52, 21, 35, 10, 1
2021/12/23, 66, 17, 36, 11, 1
2021/12/24, 60, 24, 27, 13, 1
2021/12/25, 75, 15, 32, 3, 1
2021/12/26, 57, 3, 31, 1, 1
2021/12/27, 20, 6, 29, 1, 1
2021/12/28, 34, 12, 23, 8, 1
2021/12/29, 54, 18, 35, 10, 1
2021/12/30, 64, 13, 32, 1, 1
2021/12/31, 54, 7, 32, 1, 1
2022/1/1, 38, 8, 31, 4, 1
2022/1/2, 41, 8, 36, 4, 1
2022/1/3, 37, 15, 36, 3, 1
2021/7/2, 52, 13, 32, 3, 1
2021/7/3, 35, 17, 27, 3, 1
2021/7/4, 41, 12, 13, 1, 1
2021/7/5, 32, 13, 12, 1, 1
2021/7/6, 27, 13, 12, 1, 1
2021/7/7, 25, 13, 13, 1, 1
2021/7/8, 29, 16, 29, 1, 1
2021/7/9, 41, 13, 35, 1, 1
2021/7/10, 35, 10, 39, 2, 1
2021/7/11, 29, 10, 31, 1, 1
2021/7/12, 26, 9, 17, 2, 1
2021/7/13, 23, 8, 19, 3, 1
2021/7/14, 21, 9, 18, 2, 1
2021/7/15, 22, 14, 40, 4, 1
2021/7/16, 40, 11, 37, 3, 2
2021/7/17, 36, 6, 20, 3, 1
2021/7/18, 19, 8, 26, 2, 1
2021/7/19, 25, 11, 26, 4, 1
2021/7/20, 33, 11, 34, 3, 1
2021/7/21, 30, 10, 31, 3, 2
2021/7/22, 35, 10, 30, 3, 2
2021/7/23, 33, 9, 27, 3, 2
2021/7/24, 30, 10, 31, 2, 2
2021/7/25, 31, 9, 28, 1, 1
2021/7/26, 25, 11, 35, 3, 2
2021/7/27, 28, 16, 32, 3, 1
2021/7/28, 49, 14, 24, 2, 1
2021/7/29, 42, 14, 34, 2, 1
2021/7/30, 40, 16, 28, 2, 2
2021/7/31, 49, 18, 30, 3, 1
2021/8/1, 52, 11, 31, 1, 1
2021/8/2, 29, 16, 41, 3, 1
2021/8/3, 41, 20, 30, 3, 1
2021/8/4, 49, 20, 34, 2, 1
2021/8/5, 55, 16, 37, 3, 1
2021/8/6, 44, 16, 50, 4, 1
2021/8/7, 45, 9, 33, 2, 1
2021/8/8, 28, 16, 23, 1, 1
2021/8/9, 38, 15, 35, 1, 1
2021/8/10, 31, 16, 37, 3, 1
2021/8/11, 46, 13, 36, 4, 1
2021/8/12, 41, 4, 20, 3, 1
2021/8/13, 13, 5, 34, 1, 1
2021/8/14, 16, 6, 38, 2, 1
2021/8/15, 15, 9, 42, 1, 1
2021/8/16, 22, 8, 23, 4, 1
2021/8/17, 21, 4, 25, 2, 1
2021/8/18, 10, 6, 27, 2, 1
2021/8/19, 14, 9, 34, 2, 1
2021/8/20, 22, 14, 34, 4, 1
2021/8/21, 41, 9, 13, 1, 1
2021/8/22, 28, 10, 6, 2, 1
2021/8/23, 21, 14, 16, 2, 1
2021/8/24, 35, 12, 16, 1, 1
2021/8/25, 30, 11, 13, 1, 1
2021/8/26, 27, 12, 28, 3, 1
2021/8/27, 33, 11, 14, 1, 1
2021/8/28, 28, 9, 16, 1, 1
2021/8/29, 24, 9, 17, 2, 1
2021/8/30, 22, 10, 19, 1, 1
2021/8/31, 23, 11, 25, 1, 1
2021/9/1, 28, 14, 17, 1, 1
2021/9/2, 42, 9, 34, 1, 1
2021/9/3, 23, 8, 23, 2, 1
2021/9/4, 23, 10, 34, 1, 1
2021/9/5, 22, 13, 36, 2, 1
2021/9/6, 37, 13, 35, 2, 1
2021/9/7, 34, 15, 35, 4, 1
2021/9/8, 45, 10, 34, 1, 1
2021/9/9, 26, 8, 36, 1, 1
2021/9/10, 19, 8, 33, 2, 1
2021/9/11, 22, 11, 41, 4, 1
2021/9/12, 35, 17, 43, 3, 1
2021/9/13, 49, 26, 22, 7, 1
2021/9/14, 68, 8, 21, 5, 1
2021/9/15, 24, 11, 22, 5, 1
2021/9/16, 30, 15, 32, 5, 2
2021/9/17, 43, 12, 32, 1, 1
2021/9/22, 55, 15, 58, 2, 1
2021/9/23, 49, 20, 66, 2, 1
2021/9/24, 60, 11, 35, 3, 1
2021/9/25, 38, 13, 42, 5, 1
2021/9/26, 44, 17, 33, 3, 1
2021/9/27, 51, 16, 40, 6, 1
2021/9/28, 49, 15, 36, 5, 1
2021/9/29, 48, 14, 36, 4, 1
2021/9/30, 46, 13, 33, 4, 1
2021/10/1, 44, 9, 37, 1, 1
2021/4/2, 73, 32, 42, 4, 1
2021/4/3, 85, 16, 42, 4, 1
2021/4/4, 57, 7, 40, 1, 1
2021/4/5, 35, 11, 40, , 1
2021/4/6, 44, 8, 37, 3, 1
2021/4/7, 38, 15, 60, 5, 1
2021/4/8, 58, 15, 55, 5, 1
2021/4/9, 60, 14, 42, 4, 1
2021/4/10, 59, 11, 37, 4, 1
2021/4/11, 50, 11, 42, 5, 2
2021/4/12, 51, 14, 32, 5, 1
2021/4/13, 48, 9, 43, 1, 1
2021/4/14, 37, 13, 41, 1, 1
2021/4/15, 49, 9, 43, 6, 1
2021/4/16, 45, 12, 35, 5, 2
2021/4/17, 55, 23, 42, 3, 1
2021/4/18, 67, 10, 38, 2, 1
2021/4/19, 46, 13, 54, 4, 1
2021/4/20, 56, 16, 79, 5, 1
2021/4/21, 64, 24, 86, 8, 2
2021/4/22, 79, 24, 58, 10, 2
2021/4/23, 82, 18, 46, 8, 1
2021/4/24, 70, 20, 40, 6, 1
2021/4/25, 66, 16, 45, 2, 1
2021/4/26, 55, 9, 39, 3, 1
2021/4/27, 47, 14, 35, 7, 1
2021/4/28, 58, 13, 31, 3, 1
2021/4/29, 50, 13, 46, 2, 1
2021/4/30, 48, 28, 62, 2, 1
2021/5/1, 82, 14, 50, 1, 1
2021/5/2, 56, 13, 45, 1, 1
2021/5/3, 55, 11, 47, 2, 1
2021/5/4, 51, 13, 44, 3, 5
2021/5/5, 59, 16, 50, 1, 1
2021/5/6, 56, 16, 53, 4, 1
2021/5/7, 62, 20, 50, 3, 1
2021/5/8, 67, 41, 65, 1, 1
2021/5/9, 106, 43, 67, 2, 1
2021/5/10, 106, 17, 53, 5, 1
2021/5/11, 62, 25, 38, 10, 1
2021/5/12, 72, 19, 36, 7, 1
2021/5/13, 56, 8, 35, 6, 1
2021/5/14, 39, 20, 43, 9, 2
2021/5/15, 66, 12, 27, 5, 1
2021/5/16, 39, 8, 25, 1, 1
2021/5/17, 25, 13, 35, 1, 1
2021/5/18, 50, 10, 39, 1, 1
2021/5/19, 44, 12, 46, 3, 1
2021/5/20, 52, 10, 32, 5, 1
2021/5/21, 39, 11, 53, 1, 1
2021/5/22, 49, 13, 56, 1, 1
2021/5/23, 55, 18, 56, 2, 1
2021/5/24, 64, 13, 45, 2, 1
2021/5/25, 55, 36, 64, 3, 1
2021/5/26, 96, 20, 40, 4, 1
2021/5/27, 70, 9, 49, 1, 1
2021/5/28, 34, 18, 52, 3, 1
2021/5/29, 58, 18, 51, 1, 1
2021/5/30, 62, 15, 55, 2, 1
2021/5/31, 57, 23, 67, 5, 2
2021/6/1, 69, 26, 68, 7, 2
2021/6/2, 74, 29, 55, 5, 1
2021/6/3, 77, 13, 26, 3, 1
2021/6/4, 42, 13, 43, 1, 1
2021/6/5, 32, 14, 39, 1, 1
2021/6/6, 49, 16, 42, 3, 1
2021/6/7, 60, 24, 38, 3, 2
2021/6/8, 62, 22, 35, 3, 1
2021/6/9, 60, 22, 38, 3, 1
2021/6/10, 64, 33, 65, 5, 1
2021/6/11, 86, 18, 30, 2, 1
2021/6/12, 54, 8, 20, 2, 1
2021/6/13, 25, 9, 24, 4, 1
2021/6/14, 27, 16, 35, 3, 1
2021/6/15, 47, 24, 24, 7, 1
2021/6/16, 62, 7, 25, 3, 1
2021/6/17, 16, 16, 29, 5, 1
2021/6/18, 42, 11, 19, 5, 1
2021/6/19, 29, 18, 49, 2, 1
2021/6/20, 43, 19, 40, 2, 1
2021/6/21, 57, 21, 61, 3, 1
2021/6/22, 62, 15, 37, 1, 1
2021/6/23, 45, 12, 31, 1, 1
2021/6/24, 39, 10, 31, 1, 1
2021/6/25, 33, 11, 32, 2, 1
2021/6/26, 36, 18, 47, 3, 1
2021/6/27, 58, 16, 40, 2, 1
2021/6/28, 52, 15, 39, 3, 1
2021/6/29, 46, 19, 32, 1, 1
2021/6/30, 54, 22, 40, 4, 1
2021/7/1, 59, 20, 37, 4, 1
2021/1/5, 50, 14, 34, 8, 2
2021/1/6, 60, 8, 33, 2, 1
2021/1/7, 46, 9, 29, 1, 1
2021/1/8, 44, 5, 29, 1, 1
2021/1/9, 33, 6, 29, 1, 1
2021/1/10, 37, 6, 30, 1, 1
2021/1/11, 36, 10, 27, 6, 1
2021/1/12, 53, 11, 30, 4, 1
2021/1/13, 53, 27, 37, 8, 1
2021/1/14, 74, 29, 33, 12, 1
2021/1/15, 74, 27, 36, 10, 4
2021/1/16, 72, 34, 35, 3, 2
2021/1/17, 88, 8, 31, 1, 1
2021/1/18, 40, 17, 33, 2, 1
2021/1/19, 62, 11, 36, 5, 1
2021/1/20, 45, 11, 28, 12, 3
2021/1/21, 49, 23, 21, 18, 2
2021/1/22, 75, 22, 27, 13, 3
2021/1/23, 68, 12, 19, 15, 1
2021/1/24, 46, 10, 34, 1, 1
2021/1/25, 40, 9, 26, 10, 2
2021/1/26, 41, 12, 30, 13, 2
2021/1/27, 44, 13, 35, 2, 1
2021/1/28, 49, 19, 36, 7, 1
2021/1/29, 63, 10, 31, 2, 1
2021/1/30, 46, 24, 34, 5, 2
2021/1/31, 67, 26, 39, 6, 2
2021/2/1, 73, 17, 36, 2, 5
2021/2/2, 60, 25, 35, 3, 2
2021/2/3, 80, 11, 33, 3, 2
2021/2/4, 53, 17, 40, 5, 2
2021/2/5, 65, 11, 28, 9, 2
2021/2/6, 54, 10, 37, 6, 1
2021/2/7, 46, 35, 49, 3, 2
2021/2/8, 103, 16, 34, 2, 1
2021/2/9, 59, 7, 32, 4, 1
2021/2/10, 37, 10, 37, 7, 1
2021/2/11, 48, 26, 43, 10, 1
2021/2/12, 85, 30, 29, 13, 1
2021/2/13, 95, 27, 24, 12, 2
2021/2/14, 86, 16, 19, 9, 1
2021/2/15, 57, 13, 36, 2, 1
2021/2/16, 45, 11, 36, 1, 1
2021/2/17, 46, 11, 34, 1, 1
2021/2/18, 47, 12, 33, 1, 1
2021/2/19, 52, 14, 36, 3, 1
2021/2/20, 51, 18, 52, 2, 1
2021/2/21, 57, 17, 48, 1, 1
2021/2/22, 64, 15, 50, 3, 1
2021/2/23, 55, 20, 39, 1, 1
2021/2/24, 64, 13, 35, 6, 1
2021/2/25, 54, 16, 25, 12, 1
2021/2/26, 58, 7, 29, 7, 1
2021/2/27, 32, 11, 31, 5, 1
2021/2/28, 46, 10, 32, 4, 1
2021/3/1, 44, 6, 34, 5, 3
2021/3/2, 31, 7, 36, 1, 1
2021/3/3, 33, 11, 35, 5, 1
2021/3/4, 47, 12, 27, 11, 2
2021/3/5, 50, 7, 21, 9, 1
2021/3/6, 31, 16, 39, 6, 1
2021/3/7, 49, 13, 35, 2, 1
2021/3/8, 53, 8, 36, 1, 1
2021/3/9, 38, 10, 34, 6, 1
2021/3/10, 45, 20, 45, 5, 1
2021/3/11, 63, 22, 39, 9, 1
2021/3/12, 73, 15, 37, 7, 1
2021/3/13, 53, 20, 44, 1, 1
2021/3/14, 64, 27, 48, 3, 1
2021/3/15, 84, 26, 50, 8, 1
2021/3/16, 89, 14, 44, 2, 1
2021/3/17, 51, 38, 43, 3, 1
2021/3/18, 81, 27, 36, 8, 1
2021/3/19, 69, 25, 41, 6, 2
2021/3/20, 66, 20, 29, 6, 1
2021/3/21, 60, 13, 42, 2, 1
2021/3/22, 47, 16, 39, 2, 1
2021/3/23, 61, 25, 47, 3, 1
2021/3/24, 66, 22, 44, 6, 1
2021/3/25, 63, 19, 49, 6, 1
2021/3/26, 62, 20, 69, 7, 1
2021/3/27, 68, 21, 43, 5, 5
2021/3/28, 70, 18, 57, 1, 1
2021/3/29, 62, 58, 55, 5, 1
2021/3/30, 128, 79, 43, 4, 1
2021/3/31, 143, 35, 44, 6, 1
2021/4/1, 74, 31, 45, 6, 1
2020/10/2, 44, 15, 41, 3, 1
2020/10/3, 58, 25, 35, 3, 1
2020/10/4, 76, 25, 36, 1, 1
2020/10/5, 75, 13, 35, 1, 1
2020/10/6, 49, 8, 33, 3, 1
2020/10/7, 40, 8, 32, 3, 1
2020/10/8, 42, 8, 29, 5, 1
2020/10/9, 35, 13, 32, , 1
2020/10/10, 50, 13, 35, , 1
2020/10/11, 46, 14, 36, , 1
2020/10/12, 53, 15, 42, 2, 1
2020/10/13, 58, 20, 51, 3, 1
2020/10/14, 72, 12, 41, 1, 1
2020/10/15, 51, 12, 47, 3, 1
2020/10/16, 56, 9, 35, 4, 1
2020/10/17, 45, 8, 40, 2, 1
2020/10/18, 43, 12, 44, 2, 1
2020/10/19, 54, 11, 39, 5, 1
2020/10/20, 53, 12, 40, 5, 2
2020/10/21, 56, 14, 40, 6, 4
2020/10/22, 59, 9, 32, 2, 1
2020/10/23, 42, 16, 35, 2, 1
2020/10/24, 59, 9, 36, 1, 1
2020/10/25, 45, 9, 43, 1, 1
2020/10/26, 47, 12, 45, 5, 1
2020/10/27, 58, 16, 50, 5, 2
2020/10/28, 66, 15, 47, 6, 1
2020/10/29, 65, 28, 59, 5, 1
2020/10/30, 92, 12, 36, 2, 1
2020/10/31, 53, 10, 31, 4, 1
2020/11/1, 51, 15, 38, 3, 2
2020/11/2, 60, 17, 33, 4, 1
2020/11/3, 59, 16, 36, 2, 1
2020/11/4, 56, 7, 33, 3, 1
2020/11/5, 39, 9, 34, 9, 1
2020/11/6, 44, 15, 31, 11, 4
2020/11/7, 65, 17, 31, 6, 1
2020/11/8, 65, 25, 48, 2, 1
2020/11/9, 76, 7, 30, 3, 1
2020/11/10, 35, 10, 34, 5, 1
2020/11/11, 51, 10, 28, 8, 1
2020/11/12, 53, 11, 28, 9, 1
2020/11/13, 56, 14, 40, 8, 1
2020/11/14, 62, 16, 42, 9, 1
2020/11/15, 69, 18, 42, 6, 2
