date, pm25, pm10, o3, no2, so2, co
2023/7/2, 38, 12, 66, 5, 2, 2
2023/7/3, 36, 22, 48, 9, 1, 3
2023/7/4, 57, 21, 63, 9, 2, 2
2023/7/5, 57, 14, 36, 8, 1, 2
2023/7/6, 38, 13, 39, 7, 1, 2
2023/7/7, 39, 24, 47, 9, 1, 2
2023/7/8, 59, 28, 33, 4, 1, 
2023/7/9, 51, , , , , 
2023/4/2, 58, 16, 41, 8, 2, 2
2023/4/3, 50, 11, 40, 10, 2, 2
2023/4/4, 32, 12, 46, 18, 2, 2
2023/4/5, 29, 15, 49, 21, 2, 3
2023/4/6, 46, 11, 42, 10, 2, 2
2023/4/7, 33, 22, 36, 6, , 
2023/4/8, 49, 13, 37, 9, 2, 2
2023/4/9, 34, 12, 47, 9, 2, 3
2023/4/10, 35, 16, 48, 15, 2, 2
2023/4/11, 46, 16, 44, 10, , 2
2023/4/12, 42, 15, 41, 7, , 2
2023/4/13, 46, 37, 44, 9, 2, 2
2023/4/14, 63, 34, 42, 10, , 2
2023/4/15, 63, 13, 36, 10, 2, 2
2023/4/16, 36, 10, 39, 6, , 2
2023/4/17, 35, 16, 38, 11, 2, 2
2023/4/18, 43, 21, 42, 15, 2, 2
2023/4/19, 50, 29, 42, 15, 3, 3
2023/4/20, 69, 33, 57, 13, 2, 3
2023/4/21, 77, 21, 40, 9, , 2
2023/4/22, 55, 31, 36, 10, 2, 2
2023/4/23, 62, 14, 47, 5, 2, 2
2023/4/24, 36, 13, 41, 10, 2, 3
2023/4/25, 39, 15, 41, 13, 2, 2
2023/4/26, 46, 11, 32, 11, 1, 2
2023/4/27, 33, 8, 55, 10, 1, 2
2023/4/28, 28, 13, 54, 10, 1, 2
2023/4/29, 39, 12, 44, 5, 1, 2
2023/4/30, 34, 13, 35, 4, 1, 3
2023/5/1, 31, 20, 46, 10, 1, 2
2023/5/2, 52, 12, 47, 9, 1, 2
2023/5/3, 36, 15, 51, 9, 1, 2
2023/5/4, 46, 17, 46, 6, 1, 2
2023/5/5, 48, 14, 42, 4, 1, 2
2023/5/6, 41, 17, 39, 3, 1, 1
