date, pm25, pm10, o3, no2, so2, co
2022/2/2, 35, 5, 28, 7, 1, 2
2022/2/3, 16, 7, 29, 11, 1, 3
2022/2/4, 24, 7, 29, 11, , 3
2022/2/5, 25, 8, 22, 18, 2, 3
2022/2/6, 27, 4, 32, 14, 1, 2
2022/2/7, 12, 5, 30, 13, 1, 3
2022/2/8, 14, 6, 32, 12, 1, 3
2022/2/9, 22, 7, 29, 10, , 2
2022/2/10, 29, 11, 21, 32, 3, 3
2022/2/11, 45, 10, 24, 27, 3, 3
2022/2/12, 39, 14, 30, 32, 4, 3
2022/2/13, 52, 11, 34, 11, 1, 2
2022/2/14, 42, 9, 29, 14, 2, 3
2022/2/15, 33, 6, 25, 19, 5, 2
2022/2/16, 23, 6, 23, 22, 3, 2
2022/2/17, 22, 6, 28, 17, 3, 2
2022/2/18, 19, 4, 27, 15, 1, 2
2022/2/19, 13, 5, 30, 11, 1, 2
2022/2/20, 17, 4, 32, 5, 1, 
2022/2/21, 15, 5, 30, 3, 1, 
2022/2/22, 14, 4, 32, 6, , 
2022/2/23, 11, 5, 30, 6, 1, 
2022/2/24, 16, 7, 31, 11, 1, 3
2022/2/25, 26, 10, 34, 12, 1, 2
2022/2/26, 38, 10, 27, 16, 1, 
2022/2/27, 36, , , , , 
2022/2/1, , 10, 26, 26, 3, 5
