date, pm25, pm10, o3, no2, so2, co
2023/7/2, 18, 7, 38, 1, , 
2023/7/3, 14, , , , , 
2023/4/2, 48, 17, 48, 2, 1, 
2023/4/3, 50, 12, 45, 3, 1, 
2023/4/4, 42, 12, 46, 5, 1, 
2023/4/5, 39, 12, 45, 5, 1, 
2023/4/6, 40, 11, 35, 5, 1, 
2023/4/7, 34, 15, 33, 2, 1, 
2023/4/8, 37, 8, 42, 1, 1, 
2023/4/9, 25, 12, 42, 2, 1, 
2023/4/10, 43, 13, 48, 3, 1, 
2023/4/11, 42, 14, 43, 3, 1, 
2023/4/12, 43, 13, 37, 1, , 
2023/4/13, 38, 25, 42, 4, 1, 
2023/4/14, 54, 28, 42, 4, 1, 
2023/4/15, 62, 10, 32, 5, , 
2023/4/16, 20, 10, 40, 3, , 
2023/4/17, 29, 15, 41, 2, 1, 
2023/4/18, 45, 20, 47, 3, 1, 
2023/4/19, 53, 27, 40, 6, 1, 
2023/4/20, 63, 28, 46, 4, 1, 
2023/4/21, 64, 25, 44, 5, 1, 
2023/4/22, 60, 26, 32, 6, 1, 
2023/4/23, 57, 21, 45, 3, 1, 
2023/4/24, 53, 14, 36, 6, , 
2023/4/25, 42, 14, 42, 6, 1, 
2023/4/26, 42, 9, 29, 5, 1, 
2023/4/27, 13, 7, 45, 3, 1, 
2023/4/28, 22, 10, 51, 4, 1, 
2023/4/29, 34, 11, 42, 2, 1, 
2023/4/30, 32, 7, 33, 1, 1, 
2023/5/1, 15, 16, 49, 3, 1, 
2023/5/2, 43, 13, 57, 4, 1, 
2023/5/3, 40, 13, 47, 2, 1, 
2023/5/4, 43, 12, 45, 1, 1, 
2023/5/5, 39, 11, 41, 1, 1, 
2023/5/6, 32, 15, 36, 1, 1, 
2023/5/7, 44, 12, 31, 1, 1, 
2023/5/8, 22, 7, 30, 5, 1, 
2023/5/9, 15, 11, 46, 5, 1, 
2023/5/10, 40, 16, 60, 5, 1, 
2023/5/11, 52, 16, 51, 4, 1, 
2023/5/12, 47, 11, 48, 4, 1, 
2023/5/13, 36, 9, 36, 3, 1, 
2023/5/14, 22, 8, 32, 2, 1, 
2023/5/15, 19, 6, 39, 4, 1, 
2023/5/16, 16, 9, 44, 4, 1, 
2023/5/17, 28, 21, 66, 7, 1, 
2023/5/18, 57, 27, 51, 5, 1, 
2023/5/19, 67, 11, 35, 6, , 
2023/5/20, 31, 6, 39, 3, 1, 
2023/5/21, 17, 12, 39, 3, 1, 
2023/5/22, 31, 16, 43, 3, 1, 
2023/5/23, 45, 17, 37, 4, , 
2023/5/24, 29, 11, 36, 3, 1, 
2023/5/25, 28, 11, 40, 2, 1, 
2023/5/26, 31, 9, 38, 2, 1, 
2023/5/27, 23, 9, 35, 1, 1, 
2023/5/28, 25, 11, 35, 1, 1, 
2023/5/29, 31, 9, 19, 2, 1, 
2023/5/30, 24, 7, 32, 4, , 
2023/5/31, 12, 11, 31, 6, , 
2023/6/1, 26, 10, 36, 4, 1, 
2023/6/2, 26, 10, 17, 2, 1, 
2023/6/3, 12, 9, 42, 2, 1, 
2023/6/4, 16, 17, 44, 2, 1, 
2023/6/5, 41, 17, 56, 5, 1, 
2023/6/6, 49, 17, 41, 5, 1, 
2023/6/7, 43, 12, 56, 4, 1, 
2023/6/8, 32, 15, 44, 4, 1, 
2023/6/9, 33, 11, 34, 5, 1, 
2023/6/10, 24, 21, 36, 6, 1, 
2023/6/11, 41, 8, 32, 4, , 
2023/6/12, 14, 10, 12, 5, 1, 
2023/6/13, 17, 14, 41, 3, 1, 
2023/6/14, 31, 16, 28, 4, 1, 
2023/6/15, 30, 16, 27, 6, , 
2023/6/16, 32, 13, 48, 4, 1, 
2023/6/17, 28, 14, 58, 2, 1, 
2023/6/18, 37, 25, 48, 3, 1, 
2023/6/19, 58, 24, 58, 4, 1, 
2023/6/20, 62, 15, 35, 4, 1, 
2023/6/21, 35, 12, 36, 3, 1, 
2023/6/22, 30, 9, 23, 5, , 
2023/6/23, 20, 11, 38, 5, 1, 
2023/6/24, 25, 22, 66, 4, 1, 
2023/6/25, 49, 24, 48, 2, , 
2023/6/26, 55, 22, 45, 3, 1, 
2023/6/27, 51, 26, 42, 5, 1, 
2023/6/28, 56, 27, 31, 5, 1, 
2023/6/29, 57, 14, 38, 2, 1, 
2023/6/30, 37, 21, 15, 2, 1, 
2023/7/1, 42, 10, 38, 2, 1, 
2023/1/3, 26, 3, 24, 3, 1, 
2023/1/4, 11, 2, 26, 3, 1, 
2023/1/5, 10, 4, , 6, 1, 
2023/1/6, 11, 4, , 7, 1, 
2023/1/7, 14, 8, 22, 6, 1, 
2023/1/8, 29, 11, 32, 4, 1, 
2023/1/9, 36, 17, 41, 4, 1, 
2023/1/10, 48, 8, 34, 3, 1, 
2023/1/11, 24, 7, 25, 8, 1, 
2023/1/12, 23, 8, 19, 10, 1, 
2023/1/13, 23, 11, 25, 11, 1, 
2023/1/14, 32, 7, 17, 13, 1, 
