date, pm25, pm10, o3, no2, so2
2021/10/2, 9, 7, 41, 5, 1
2021/10/3, 18, 10, 55, 6, 2
2021/10/4, 29, , , , 
2021/10/31, 36, 16, 24, 10, 1
2021/11/1, 48, 9, 11, 8, 1
2021/11/2, 34, 13, , , 1
2021/11/3, 47, 10, 32, 5, 1
2021/11/4, 31, 10, 34, 12, 1
2021/11/5, 26, 8, 35, 14, 1
2021/11/6, 27, 7, 34, 10, 1
2021/11/7, 25, 8, 33, 5, 1
2021/11/8, 23, 8, 29, 7, 1
2021/11/9, 20, 7, 17, 14, 1
2021/11/10, 17, 9, 36, 8, 1
2021/11/11, 15, 5, 34, 9, 
2021/11/12, 20, 4, 23, 16, 1
2021/11/13, 19, 6, 30, 14, 1
2021/11/14, 24, 9, 32, 9, 1
2021/11/15, 35, 10, 29, 15, 2
2021/11/16, 32, 10, 32, 13, 2
2021/11/17, 41, 11, 28, 15, 1
2021/11/18, 36, 14, 21, 19, 1
2021/11/19, 51, 14, 27, 18, 2
2021/11/20, 49, 13, 39, 11, 1
2021/11/21, 49, 17, 26, 10, 2
2021/11/22, 56, 11, 19, 11, 1
2021/11/23, 40, , 29, 5, 
2021/11/24, 16, 5, 28, 9, 1
2021/11/25, 17, 7, 31, 13, 1
2021/11/26, 27, 10, 29, 19, 2
2021/11/27, 33, 4, 27, 9, 1
2021/11/28, 17, 4, 30, 6, 1
2021/11/29, 11, 11, 22, 18, 1
2021/11/30, 30, 8, 25, 14, 1
2021/12/1, 31, 10, 32, 6, 1
2021/12/2, 12, 9, 22, 14, 1
2021/12/3, 18, 9, 25, 18, 2
2021/12/4, 28, 9, 26, 16, 1
2021/12/5, 30, 5, 27, 6, 1
2021/12/6, 20, 9, 17, 12, 1
2021/12/7, 33, 5, 23, 8, 1
2021/12/8, 20, 6, 26, 4, 
2021/12/10, 28, 10, 22, 11, 1
2021/12/11, 34, 7, 26, 12, 2
2021/12/12, 38, 11, 29, 11, 1
2021/12/13, 45, 6, 28, 8, 1
2021/12/14, 22, 8, 15, 19, 1
2021/12/15, 31, 9, 17, 21, 1
2021/12/16, 37, 12, 20, 22, 2
2021/12/17, 44, 15, 27, 21, 1
2021/12/18, 54, 4, 26, 5, 1
2021/12/19, 13, 9, 25, 16, 1
2021/12/20, 32, 7, 25, 19, 1
2021/12/21, 29, 8, 23, 21, 1
2021/12/22, 34, 6, 30, 12, 1
2021/12/23, 21, 9, 30, 11, 1
2021/12/24, 32, 19, 18, 29, 2
2021/12/25, 62, 17, 28, 14, 1
2021/12/26, 58, 4, 26, 2, 1
2021/12/27, 11, 4, 26, 12, 1
2021/12/28, 15, 5, 27, 15, 1
2021/12/29, 22, 9, 23, 20, 1
2021/12/30, 42, 8, 32, 13, 
2021/12/31, 30, 2, 28, 6, 1
2022/1/1, 10, 5, 30, 8, 1
2022/1/2, 14, 5, 18, 11, 1
2022/1/3, 10, , , , 
2021/10/1, , 5, 34, 3, 
2021/10/30, , 10, 35, 14, 1
2021/12/9, , 7, 25, 7, 1
