date, pm25, pm10, o3, no2, so2, co
2021/6/2, 29, 9, 36, 4, 1, 1
2021/6/3, 26, 10, 37, 2, , 1
2021/6/4, 29, 10, 36, 2, , 
2021/6/5, 12, 7, 43, 3, 1, 1
2021/6/6, 25, 11, 41, 8, 1, 1
2021/6/7, 28, 13, 36, 12, 1, 2
2021/6/8, 38, 19, 68, 9, 1, 3
2021/6/9, 57, 22, 81, 6, 1, 2
2021/6/10, 67, 19, 46, 5, 1, 3
2021/6/11, 61, 12, 40, 3, 4, 2
2021/6/12, 48, 10, 31, 1, , 1
2021/6/13, 30, 11, 31, 1, , 1
2021/6/14, 35, 9, 25, 4, , 1
2021/6/15, 25, 10, 59, 6, 2, 2
2021/6/16, 40, 8, 25, 2, , 1
2021/6/17, 20, 9, 31, 4, 1, 1
2021/6/18, 27, 11, 47, 5, 3, 2
2021/6/19, 37, 8, 29, 4, , 1
2021/6/20, 16, 7, 32, 4, 1, 2
2021/6/21, 20, 8, 24, 2, , 1
2021/6/22, 15, , , , , 
2021/5/2, 49, 11, 44, 3, , 1
2021/5/3, 30, 9, 43, 4, 3, 2
2021/5/4, 29, 12, 51, 6, 2, 2
2021/5/5, 42, 14, 45, 2, 1, 1
2021/5/6, 31, 10, 47, 4, 1, 2
2021/5/7, 27, 13, 34, 11, 1, 2
2021/5/8, 34, 17, 48, 5, , 2
2021/5/9, 47, 29, 54, 3, , 2
2021/5/10, 76, 22, 48, 6, 2, 2
2021/5/11, 66, 12, 40, 4, 1, 2
2021/5/12, 37, 10, 41, 3, 1, 2
2021/5/13, 34, 11, 34, 5, 1, 2
2021/5/14, 19, 12, 58, 7, 1, 2
2021/5/15, 36, 13, 42, 5, 1, 2
2021/5/16, 42, 10, 43, 1, , 1
2021/5/17, 31, 17, 17, 1, , 
2021/5/18, 26, 15, 28, 3, , 2
2021/5/19, 39, 11, 24, 9, 1, 2
2021/5/20, 19, 21, 32, 9, 1, 3
2021/5/21, 36, 14, 41, 3, 1, 1
2021/5/22, 16, 16, 46, 4, , 1
2021/5/23, 30, 9, 46, 3, 1, 2
2021/5/24, 30, 17, 55, 10, 3, 3
2021/5/25, 50, 14, 73, 7, 2, 2
2021/5/26, 40, 18, 47, 4, 1, 2
2021/5/27, 56, 11, 37, 7, , 1
2021/5/28, 34, 11, 52, 6, 1, 3
2021/5/29, 31, 20, 50, 3, 1, 1
2021/5/30, 52, 26, 39, 7, , 
2021/5/31, 53, , , , , 
2021/4/2, 68, 14, 41, 5, 1, 2
2021/4/3, 42, 14, 48, 7, 2, 2
2021/4/4, 45, 15, 38, 2, 1, 1
2021/4/5, 44, 9, 32, 5, 1, 1
2021/4/6, 18, 9, 35, 4, 3, 2
2021/4/7, 31, 11, 44, 8, 1, 2
