date, pm25, pm10, o3, no2, so2, co
2023/1/3, 41, 5, 28, 4, , 3
2023/1/4, 26, 4, 31, 5, 1, 3
2023/1/5, 22, 8, 32, 5, 1, 3
2023/1/6, 31, 31, 34, 11, 1, 4
2023/1/7, 91, 42, 32, 11, 1, 6
2023/1/8, 109, 27, 36, 9, 1, 5
2023/1/9, 80, 19, 31, 11, 1, 4
2023/1/10, 56, 9, 29, 4, , 2
2023/1/11, 35, 11, 22, 11, 2, 3
2023/1/12, 34, 21, 9, 20, 3, 4
2023/1/13, 56, 22, 6, 19, 2, 6
2023/1/14, 63, 7, 21, 13, , 5
2023/1/15, 33, 3, 22, 2, , 3
2023/1/16, 13, , , , , 
2022/10/2, 52, 16, 51, 3, 1, 3
2022/10/3, 52, 15, 45, 3, 1, 3
2022/10/4, 54, 12, 31, 3, 2, 2
2022/10/5, 45, 5, 23, 1, , 2
2022/10/6, 22, 5, 30, 2, 1, 3
2022/10/7, 38, 6, 24, 5, 1, 3
2022/10/8, 31, 4, 32, 1, 1, 1
2022/10/9, 29, 6, 27, 3, 1, 2
2022/10/10, 27, 8, 28, 7, 1, 2
2022/10/11, 33, 8, 27, 5, 1, 3
2022/10/12, 32, 7, 30, 2, 1, 2
2022/10/13, 27, 10, 40, 2, 1, 3
2022/10/14, 35, 10, 40, 4, 1, 3
2022/10/15, 31, 15, 48, 5, 1, 3
2022/10/16, 53, 16, 41, 4, 1, 2
2022/10/17, 53, 14, 27, 3, 1, 3
2022/10/18, 49, 10, 30, 1, , 2
2022/10/19, 36, 6, 32, 2, , 2
2022/10/20, 26, 6, 35, 2, 1, 3
2022/10/21, 22, 8, 36, 6, 1, 3
2022/10/22, 31, 9, 37, 4, 2, 3
2022/10/23, 43, 15, 45, 3, 1, 2
2022/10/24, 49, 6, 31, 1, 1, 2
2022/10/25, 32, 4, 28, 1, , 2
2022/10/26, 24, 6, 29, 3, 1, 2
2022/10/27, 20, 7, 24, 6, 1, 3
2022/10/28, 29, 10, 36, 4, 1, 2
2022/10/29, 34, 8, 31, 1, 1, 
2022/10/30, 32, 5, 32, 1, 1, 2
2022/10/31, 30, 6, 36, 2, 1, 3
2022/11/1, 30, 9, 20, 6, 1, 3
2022/11/2, 30, 8, 34, 3, 1, 3
2022/11/3, 33, 9, 37, 4, 1, 2
2022/11/4, 37, 12, 40, 4, 1, 3
2022/11/5, 37, 9, 29, 4, 1, 3
2022/11/6, 28, 6, 31, 2, 1, 2
2022/11/7, 24, 11, 28, 7, 1, 3
2022/11/8, 31, 11, 42, 6, 1, 3
2022/11/9, 39, 13, 44, 5, 1, 3
2022/11/10, 42, 19, 39, 7, 2, 4
2022/11/11, 50, 18, 46, 5, 1, 4
2022/11/12, 57, 25, 40, 9, 1, 4
2022/11/13, 68, 20, 25, 4, 1, 5
2022/11/14, 58, 8, 30, 1, , 2
2022/11/15, 26, 9, 29, 5, 1, 3
2022/11/16, 34, 10, 37, 6, 1, 3
2022/11/17, 41, 13, 28, 7, 1, 3
2022/11/18, 44, 16, 40, 8, 3, 4
2022/11/19, 52, 13, 39, 4, 1, 4
2022/11/20, 46, 15, 39, 6, 1, 4
2022/11/21, 59, 10, 32, 4, 1, 3
2022/11/22, 43, 7, 34, 3, 1, 3
2022/11/23, 40, 7, 22, 4, , 3
2022/11/24, 34, 5, 27, 3, 1, 3
2022/11/25, 24, 5, 23, 5, 1, 3
2022/11/26, 26, 10, 35, 6, 1, 3
2022/11/27, 36, 13, 36, 2, 1, 3
2022/11/28, 48, 15, 22, 8, 2, 4
2022/11/29, 51, 11, 27, 8, 1, 5
2022/11/30, 40, 8, 28, 1, , 2
2022/12/1, 25, 4, 25, 2, 1, 3
2022/12/2, 26, 5, 27, 3, , 2
2022/12/3, 27, 8, 19, 9, 1, 3
2022/12/4, 31, 10, 29, 3, 1, 2
2022/12/5, 38, 5, 27, 2, , 2
2022/12/6, 24, 5, 29, 5, 1, 3
2022/12/7, 24, 10, 23, 9, 1, 3
2022/12/8, 40, 13, 31, 8, 1, 4
2022/12/9, 48, 11, 25, 9, 1, 3
2022/12/10, 37, 8, 33, 9, 2, 3
2022/12/11, 35, 7, 34, 4, 1, 2
2022/12/12, 32, 7, 31, 3, 1, 3
2022/12/13, 29, 15, 27, 9, 1, 3
2022/12/14, 50, 19, 27, 4, 1, 2
2022/12/15, 41, 5, 28, 3, 1, 3
2022/12/16, 28, 9, 26, 9, 1, 3
2022/12/17, 28, 7, 26, 6, 1, 3
2022/12/18, 27, 4, 28, 1, 1, 2
2022/12/19, 18, 5, 27, 3, 1, 3
2022/12/20, 25, 7, 28, 7, 1, 3
2022/12/21, 28, 12, 17, 11, 1, 3
2022/12/22, 44, 8, 28, 6, , 3
2022/12/23, 34, 7, 28, 4, 1, 2
2022/12/24, 28, 7, 25, 4, , 3
2022/12/25, 29, 5, 32, 5, 1, 3
2022/12/26, 29, 6, 27, 5, , 3
2022/12/27, 20, 5, 29, 4, , 3
2022/12/28, 19, 9, 26, 7, 1, 3
2022/12/29, 31, 8, 31, 5, , 3
2022/12/30, 27, 6, 27, 4, , 3
2022/12/31, 28, 7, 30, 4, 1, 3
