date, pm25, pm10, o3, no2, so2, co
2021/7/2, 34, 11, 32, 12, , 2
2021/7/3, 33, 15, 25, 8, 1, 1
2021/7/4, 41, 13, 8, 1, , 1
2021/7/5, 42, , , , , 
2021/6/2, 73, 25, 65, 18, 1, 2
2021/6/3, 76, 13, 28, 13, 1, 1
2021/6/4, 45, 9, 46, 11, , 1
2021/6/5, 23, 9, 39, 6, , 
2021/6/6, 35, 14, 27, 8, 1, 2
2021/6/7, 43, 16, 47, 15, 1, 2
2021/6/8, 55, 17, 41, 18, 1, 2
2021/6/9, 51, 20, 54, 18, 1, 2
2021/6/10, 64, 32, 78, 23, 1, 3
2021/6/11, 87, 18, 32, 11, 1, 2
2021/6/12, 57, 12, 27, 7, , 1
2021/6/13, 40, 10, 31, 5, , 2
2021/6/14, 30, 16, 42, 15, 1, 2
2021/6/15, 47, 22, 24, 16, 1, 2
2021/6/16, 62, 7, 29, 13, 1, 1
2021/6/17, 22, 14, 36, 14, 1, 2
2021/6/18, 39, 12, 22, 14, 1, 2
2021/6/19, 34, 15, 65, 9, 1, 2
2021/6/20, 44, 18, 50, 11, 1, 3
2021/6/21, 56, 19, 71, 18, 1, 3
2021/6/22, 58, 15, 38, 12, 1, 2
2021/6/23, 41, 12, 38, 14, 1, 2
2021/6/24, 37, 11, 34, 11, 1, 2
2021/6/25, 35, 13, 37, 16, 1, 3
2021/6/26, 40, 21, 51, 17, 1, 2
2021/6/27, 64, 13, 39, 6, 1, 2
2021/6/28, 41, 12, 39, 12, 1, 2
2021/6/29, 38, 16, 36, 10, 1, 2
2021/6/30, 47, 21, 50, 17, 2, 2
2021/7/1, 62, 11, 37, 13, 1, 2
2021/5/2, 47, 12, 46, 5, , 4
2021/5/3, 43, 10, 48, 11, 1, 4
2021/5/4, 40, 13, 42, 4, 4, 4
2021/5/5, 49, 16, 50, 4, 1, 4
2021/5/6, 43, 16, 56, 18, 1, 5
2021/5/7, 56, 18, 42, 8, 1, 4
2021/5/8, 58, 39, 63, 10, 1, 5
2021/5/9, 92, 39, 71, 6, 1, 5
2021/5/10, 97, 20, 53, 27, 1, 5
2021/5/11, 63, 25, 48, 25, 1, 6
2021/5/12, 75, 16, 40, 14, 1, 4
2021/5/13, 49, 10, 33, 17, 1, 4
2021/5/14, 37, 17, 42, 19, 1, 4
2021/5/15, 59, 10, 26, 7, 2, 2
2021/5/16, 35, 7, 21, 2, 1, 1
2021/5/17, 34, 13, 37, 7, 1, 3
2021/5/18, 38, 10, 37, 10, 3, 3
2021/5/19, 38, 12, 46, 17, 4, 3
2021/5/20, 43, 14, 28, 14, 4, 3
2021/5/21, 33, 14, 54, 4, 4, 2
2021/5/22, 35, 11, 60, 5, 4, 2
2021/5/23, 42, 13, 58, 9, 5, 2
2021/5/24, 49, 13, 49, 15, 2, 2
2021/5/25, 42, 27, 66, 7, 1, 2
2021/5/26, 74, 21, 44, 14, 1, 1
2021/5/27, 60, 8, 51, 9, 1, 1
2021/5/28, 29, 14, 55, 6, , 1
2021/5/29, 49, 17, 60, 7, , 2
2021/5/30, 55, 15, 62, 14, , 2
2021/5/31, 52, 19, 75, 22, 1, 3
2021/6/1, 62, 25, 84, 24, 1, 2
2021/4/2, 79, 26, 41, 10, 1, 4
2021/4/3, 78, 15, 47, 12, 1, 4
2021/4/4, 50, 7, 38, 4, , 4
2021/4/5, 14, 9, 39, 9, 1, 4
2021/4/6, 32, 9, 38, 19, 1, 4
2021/4/7, 31, 14, 58, 26, 1, 5
2021/4/8, 51, 16, 57, 29, 1, 5
2021/4/9, 58, 15, 41, 25, 1, 5
2021/4/10, 51, 10, 37, 17, 1, 5
2021/4/11, 42, 10, 44, 18, 2, 5
2021/4/12, 43, 12, 29, 21, 1, 5
2021/4/13, 40, 8, 44, 6, , 4
2021/4/14, 28, 12, 41, 10, , 4
2021/4/15, 41, 10, 44, 19, , 4
2021/4/16, 42, 13, 32, 21, 2, 4
2021/4/17, 51, 16, 43, 7, , 4
2021/4/18, 55, 9, 40, 3, 1, 4
2021/4/19, 33, 12, 59, 8, 1, 4
2021/4/20, 46, 18, 83, 23, 1, 5
2021/4/21, 59, 22, 76, 33, 2, 6
