date, pm25, pm10, o3, no2, so2, co
2022/4/2, 35, 8, 39, 4, 1, 2
2022/4/3, 29, 9, 20, 6, , 
2022/4/4, 34, , , , , 
2022/3/2, 40, 13, 43, 9, 1, 4
2022/3/3, 42, 12, 35, 4, 1, 2
2022/3/4, 29, 10, 38, 10, 1, 3
2022/3/5, 42, 14, 48, 4, 1, 2
2022/3/6, 55, 10, 38, 1, 1, 2
2022/3/7, 32, 9, 35, 4, 1, 3
2022/3/8, 27, 8, 37, 9, 1, 2
2022/3/9, 29, 11, 40, 8, 1, 3
2022/3/10, 37, 15, 44, 10, 1, 3
2022/3/11, 51, 14, 63, 12, 2, 3
2022/3/12, 47, 19, 54, 5, 1, 3
2022/3/13, 58, 17, 41, 4, 1, 2
2022/3/14, 49, 9, 38, 4, 1, 2
2022/3/15, 30, 10, 41, 3, 1, 3
2022/3/16, 35, 7, 39, 7, 1, 3
2022/3/17, 28, 8, 36, 3, 1, 2
2022/3/18, 26, 4, 33, 4, , 2
2022/3/19, 25, 3, 37, 3, 1, 2
2022/3/20, 29, 3, 36, 2, , 2
2022/3/21, 25, 4, 37, 3, 1, 2
2022/3/22, 26, 6, 36, 4, , 2
2022/3/23, 31, 8, 30, 8, 1, 3
2022/3/24, 24, 14, 41, 6, 1, 4
2022/3/25, 48, 25, 48, 9, 1, 4
2022/3/26, 79, 6, 39, 6, 1, 2
2022/3/27, 48, 6, 43, 3, 1, 3
2022/3/28, 25, 8, 36, 2, 1, 2
2022/3/29, 25, 10, 32, 6, 1, 3
2022/3/30, 34, 10, 41, 10, 1, 3
2022/3/31, 39, 10, 39, 3, , 2
2022/4/1, 35, 7, 39, 2, 1, 2
2022/2/2, 31, 7, 39, 4, 1, 3
2022/2/3, 34, 6, 37, 2, 1, 2
2022/2/4, 30, 5, 38, 7, , 3
2022/2/5, 21, 5, 35, 3, , 3
2022/2/6, 24, 3, 34, 1, , 3
2022/2/7, 22, 5, 32, 9, 1, 3
2022/2/8, 27, 6, 29, 11, 1, 3
2022/2/9, 22, 7, 31, 7, 1, 3
2022/2/10, 29, 6, 28, 13, 1, 3
2022/2/11, 32, 8, 35, 7, 1, 3
2022/2/12, 27, 7, 35, 8, 1, 3
2022/2/13, 31, 10, 36, 3, 1, 2
2022/2/14, 32, 13, 35, 4, 1, 3
2022/2/15, 45, 12, 40, 7, 1, 3
2022/2/16, 42, 7, 38, 1, , 2
2022/2/17, 27, 5, 35, 1, , 2
2022/2/18, 26, 5, 34, 5, 1, 3
2022/2/19, 22, 4, 31, 8, 1, 3
2022/2/20, 22, 7, 37, 1, , 3
2022/2/21, 31, 7, 35, 1, , 2
2022/2/22, 28, 5, 36, 4, 1, 3
2022/2/23, 25, 5, 35, 3, , 3
2022/2/24, 21, 4, 33, 6, 1, 2
2022/2/25, 24, 6, 36, 5, 1, 3
2022/2/26, 28, 13, 45, 4, 1, 3
2022/2/27, 43, 14, 44, 2, 1, 3
2022/2/28, 47, 13, 42, 5, 1, 3
2022/3/1, 36, 9, 34, 14, 1, 3
2022/1/4, 25, 7, 34, 1, 1, 2
2022/1/5, 21, 5, 31, 5, 1, 2
2022/1/6, 24, 4, 29, 8, 1, 3
2022/1/7, 20, 7, 33, 3, 1, 2
2022/1/8, 30, 6, 31, 5, 1, 3
2022/1/9, 26, 9, 31, 3, 1, 3
2022/1/10, 27, 11, 32, 3, 1, 3
2022/1/11, 32, 6, 36, 6, 1, 3
2022/1/12, 24, 6, 31, 1, 1, 2
2022/1/13, 20, 4, 31, 2, , 2
2022/1/14, 22, 7, 34, 1, 1, 2
2022/1/15, 34, 8, 26, 11, 1, 3
2022/1/16, 21, 6, 35, 5, 1, 3
2022/1/17, 23, 6, 34, 5, , 3
2022/1/18, 31, 5, 30, 2, , 3
2022/1/19, 28, 3, 20, 10, 1, 3
2022/1/20, 20, 3, 32, 6, 1, 2
2022/1/21, 22, 6, 32, 4, 1, 2
2022/1/22, 27, 7, 28, 13, 1, 3
2022/1/23, 25, 6, 25, 10, 1, 3
2022/1/24, 23, 5, 33, 6, 1, 2
2022/1/25, 28, 6, 30, 12, 1, 4
2022/1/26, 17, 7, 37, 10, 1, 3
2022/1/27, 36, 13, 36, 4, 1, 3
2022/1/28, 48, 11, 29, 8, 1, 3
2022/1/29, 46, 8, 34, 4, 1, 2
2022/1/30, 32, 6, 31, 1, 1, 2
2022/1/31, 25, 5, 32, 3, 1, 2
2022/2/1, 19, 7, 39, 5, 1, 3
2021/10/2, 18, 9, 37, 2, 1, 3
2021/10/3, 36, 9, 45, 2, 1, 3
2021/10/4, 35, , 39, 6, , 
2021/10/5, 37, , 40, 4, , 
2021/10/6, 40, , 30, 2, , 
2021/10/7, 25, , 39, 4, , 
2021/10/8, 31, , 41, 2, , 
2021/10/9, 40, , 35, 1, , 
2021/10/10, 28, , 38, 2, , 
2021/10/11, 40, , 34, 3, , 
2021/10/12, 28, , 30, 2, , 
2021/10/13, 17, , 26, 3, , 
2021/10/14, 29, , 37, 4, , 
2021/10/15, 27, , 35, 3, , 
2021/10/16, 27, , 39, 2, , 
2021/10/17, 33, , 30, 1, , 
2021/10/18, 27, , 31, 4, , 
2021/10/19, 28, , 37, 3, , 
2021/10/20, 23, , 34, 1, , 
2021/10/21, 21, , 30, 4, , 
2021/10/22, 25, , 30, 5, , 
2021/10/23, 30, , 33, 3, , 
2021/10/24, 27, , 35, 3, , 
2021/10/25, 25, , 20, 10, , 
2021/10/26, 20, , 32, 5, , 
2021/10/27, 21, , 35, 4, , 
2021/10/28, 25, , 37, 5, , 
2021/10/29, 35, , 31, 5, , 
2021/10/30, 27, 9, 33, 5, 1, 3
2021/10/31, 21, 10, 36, 5, 1, 3
2021/11/1, 31, 10, 37, 6, 1, 3
2021/11/2, 34, 11, 40, 6, 1, 3
2021/11/3, 37, 6, 35, 3, 1, 2
2021/11/4, 28, 8, 37, 6, 1, 3
2021/11/5, 32, 8, 39, 5, 1, 3
2021/11/6, 32, 5, 37, 4, 1, 3
2021/11/7, 19, 6, 36, 3, 1, 2
2021/11/8, 30, 7, 28, 12, 1, 4
2021/11/9, 30, 7, 29, 5, , 3
2021/11/10, 32, 4, 35, 2, , 2
2021/11/11, 16, 5, 34, 2, , 2
2021/11/12, 26, 4, 29, 3, , 3
2021/11/13, 22, 4, 30, 4, 1, 3
2021/11/14, 17, 7, 33, 4, 1, 3
2021/11/15, 30, 12, 37, 6, 1, 4
2021/11/16, 35, 8, 31, 6, 1, 3
2021/11/18, 27, 12, 42, 8, 1, 3
2021/11/19, 35, 17, 46, 9, 1, 4
2021/11/20, 47, 15, 36, 5, 1, 2
2021/11/21, 35, 12, 28, 6, 1, 3
2021/11/22, 34, 13, 33, 14, 2, 3
2021/11/23, 29, 8, 32, 1, , 2
2021/11/24, 24, 7, 32, 1, , 2
2021/11/25, 28, 9, 37, 2, 1, 3
2021/11/26, 34, 8, 34, 4, 1, 3
2021/11/27, 29, 4, 30, 2, 1, 2
2021/11/28, 24, 5, 32, 4, 1, 3
2021/11/29, 25, 6, 29, 8, 1, 4
2021/11/30, 20, 5, 28, 11, 2, 3
2021/12/1, 24, 6, 31, 1, 1, 2
2021/12/2, 30, 5, 27, 7, 1, 3
2021/12/3, 31, 5, 31, 3, 1, 2
2021/12/4, 25, 4, 30, 1, 1, 3
2021/12/5, 23, 6, 27, 3, 1, 2
2021/12/6, 24, 8, 14, 14, 1, 3
2021/12/7, 27, 5, 28, 10, 1, 3
2021/12/8, 24, 9, 31, 1, 1, 2
2021/12/9, 37, 7, 27, 10, 1, 3
2021/12/10, 24, 10, 27, 12, 1, 4
2021/12/11, 26, 8, 31, 7, 1, 3
2021/12/12, 27, 11, 34, 3, 1, 3
2021/12/13, 41, 5, 29, 6, 1, 2
2021/12/14, 23, 4, 29, 6, 1, 3
2021/12/15, 24, 7, 32, 4, 1, 3
2021/12/16, 31, 9, 31, 7, 1, 4
2021/12/17, 36, 8, 34, 5, 1, 3
2021/12/18, 41, 3, 30, 3, , 3
2021/12/19, 24, 4, 31, 1, , 2
2021/12/20, 20, 5, 29, 6, 1, 3
2021/12/21, 36, 12, 39, 4, 1, 3
2021/12/22, 37, 10, 32, 3, 1, 3
2021/12/23, 39, 8, 27, 7, 1, 2
2021/12/24, 23, 13, 41, 4, 1, 3
2021/12/25, 41, 6, 29, 2, 1, 2
2021/12/26, 26, 3, 28, 1, , 2
2021/12/27, 20, 2, 30, 2, 1, 3
2021/12/28, 23, 5, 31, 8, 1, 3
2021/12/29, 23, 6, 31, 7, 1, 3
2021/12/30, 23, 6, 33, 2, 1, 3
2021/12/31, 26, 3, 32, 1, , 2
2022/1/1, 21, 3, 32, 3, , 2
2022/1/2, 23, 3, 27, 2, , 2
2022/1/3, 13, 8, 34, 1, 1, 3
2021/7/2, 39, 12, 39, 3, 1, 3
2021/7/3, 31, 8, 35, 1, 1, 3
2021/7/4, 35, 11, 19, 1, 1, 3
2021/7/5, 34, 13, 41, 1, , 2
2021/7/6, 26, 7, 23, 4, , 3
2021/7/7, 31, 8, 29, 1, , 2
2021/7/8, 25, 7, 22, 6, 1, 2
2021/7/9, 29, 9, 36, 3, 1, 2
2021/7/10, 26, 8, 37, 1, 1, 2
2021/7/11, 26, 11, 41, 1, 1, 2
2021/7/12, 32, 9, 46, 2, 1, 2
2021/7/13, 31, 12, 42, 2, 1, 2
2021/7/14, 37, 14, 38, 2, , 2
2021/7/15, 42, 10, 36, 3, 1, 2
2021/7/16, 25, 10, 36, 5, 1, 2
2021/7/17, 31, 14, 37, 2, 1, 2
2021/7/18, 38, 17, 37, 1, 1, 2
2021/7/19, 46, 13, 25, 2, 1, 1
2021/7/20, 37, 15, 32, 2, 1, 1
2021/7/21, 44, 17, 33, 2, 1, 1
2021/7/22, 45, 17, 34, 1, 1, 2
2021/7/23, 44, 15, 30, 1, 1, 1
2021/7/24, 38, 14, 34, 1, 1, 1
2021/7/25, 33, 14, 33, 1, 1, 1
2021/7/26, 40, 15, 35, 1, 1, 2
2021/7/27, 41, 17, 25, 3, 1, 2
2021/7/28, 44, 8, 18, 1, 1, 2
2021/7/29, 31, 6, 25, 2, 1, 2
2021/7/30, 24, 9, 21, 1, 1, 2
2021/7/31, 31, 11, 24, 1, 1, 2
2021/8/1, 35, 12, 35, 1, 1, 2
2021/8/2, 38, 14, 42, 1, 1, 2
2021/8/3, 40, 15, 38, 1, 1, 2
2021/8/4, 31, 9, 26, 2, 1, 3
2021/8/5, 35, 12, 29, 2, 1, 1
2021/8/6, 34, 16, 36, 1, 1, 2
2021/8/7, 50, 17, 30, 2, 1, 2
2021/8/8, 48, 15, 26, 1, 1, 1
2021/8/9, 41, 10, 31, 1, 1, 1
2021/8/10, 32, 12, 19, 1, , 2
2021/8/11, 27, 6, 21, 1, , 2
2021/8/12, 31, 12, 32, 4, 1, 3
2021/8/13, 34, 5, 39, 1, 1, 2
2021/8/14, 18, 3, 53, 2, , 1
2021/8/15, 15, 3, 42, 1, 1, 2
2021/8/16, 24, 5, 25, 2, 1, 2
2021/8/17, 17, 6, 19, 6, 1, 2
2021/8/18, 30, 7, 35, 1, 1, 2
2021/8/19, 25, 5, 21, 4, 1, 2
2021/8/20, 27, 6, 28, 3, 1, 2
2021/8/21, 30, 7, 23, 3, 1, 2
2021/8/22, 26, 7, 15, 1, 1, 1
2021/8/23, 23, 10, 24, 1, 1, 2
2021/8/24, 28, 12, 22, 5, 1, 3
2021/8/25, 39, 12, 21, 3, 1, 2
2021/8/26, 32, 13, 36, 2, 1, 2
2021/8/27, 37, 15, 40, 3, 1, 3
2021/8/28, 46, 11, 39, 1, , 2
2021/8/29, 38, 11, 39, 2, 1, 2
2021/8/30, 42, 12, 42, 1, 1, 2
2021/8/31, 36, 17, 41, 2, 1, 3
2021/9/1, 49, 13, 34, 4, 1, 3
2021/9/2, 34, 7, 33, 3, 1, 3
2021/9/3, 31, 8, 31, 3, 1, 4
2021/9/4, 23, 5, 25, 4, 1, 3
2021/9/5, 23, 5, 32, 2, , 2
2021/9/6, 27, 6, 31, 2, 1, 2
2021/9/7, 31, 7, 38, 6, 1, 2
2021/9/8, 32, 6, 24, 7, 1, 3
2021/9/9, 26, 4, 36, 3, 1, 2
2021/9/10, 25, 7, 35, 3, 1, 2
2021/9/11, 24, 8, 38, 3, 1, 3
2021/9/12, 33, 9, 38, 2, 1, 3
2021/9/13, 38, 9, 31, 1, 1, 2
2021/9/14, 30, 9, 37, 3, 1, 2
2021/9/15, 32, 9, 30, 3, 1, 2
2021/9/16, 32, 11, 40, 3, 1, 3
2021/9/17, 34, 13, 30, 4, 1, 2
2021/9/18, 47, 6, 32, 2, , 2
2021/9/19, 25, 8, 34, 1, 1, 2
2021/9/20, 35, 9, 34, 1, 1, 2
2021/9/21, 32, 12, 45, 4, 1, 3
2021/9/22, 43, 7, 34, 6, 1, 3
2021/9/23, 29, 13, 44, 2, 1, 3
2021/9/24, 41, 8, 33, 3, 1, 2
2021/9/25, 24, 8, 31, 2, 1, 2
2021/9/26, 29, 9, 31, 3, 1, 3
2021/9/27, 35, 7, 36, 3, 1, 3
2021/9/28, 28, 11, 37, 4, 1, 3
2021/9/29, 31, 11, 43, 4, 1, 2
2021/9/30, 43, 7, 39, 4, 1, 2
2021/10/1, 30, 8, 38, 2, 1, 2
2021/4/11, 19, 5, 43, 4, , 2
2021/4/12, 25, 6, 45, 7, 1, 3
2021/4/13, 30, 10, 40, 8, 1, 2
2021/4/14, 30, 5, 44, 3, 1, 3
2021/4/15, 21, 6, 39, 5, , 2
2021/4/16, 28, 6, 39, 8, 1, 3
2021/4/17, 28, 6, 28, 7, 1, 2
2021/4/18, 26, 4, 44, 1, , 2
2021/4/19, 50, 17, 47, 3, , 3
2021/4/20, 51, 17, 70, 3, 1, 3
2021/4/21, 50, 17, 49, 4, 1, 3
2021/4/22, 67, 26, 50, 4, 1, 
2021/4/23, 39, 12, 48, 2, 1, 2
2021/4/24, 41, 14, 49, 4, 1, 2
2021/4/25, 43, 13, 44, 1, 1, 2
2021/4/26, 35, 10, 38, 2, 1, 2
2021/4/27, 34, 9, 44, 5, 1, 3
2021/4/28, 30, 6, 36, 5, 1, 3
2021/4/29, 26, 7, 38, 2, , 2
2021/4/30, 25, 3, 55, 3, , 3
2021/5/1, 43, 13, 52, 3, 1, 3
2021/5/2, 43, 15, 46, 1, 1, 2
2021/5/3, 31, 9, 51, 2, , 2
2021/5/4, 37, 10, 54, 2, 1, 2
2021/5/5, 37, 8, 43, 2, 1, 2
2021/5/6, 27, 6, 47, 3, , 3
2021/5/7, 31, 10, 41, 8, 1, 3
2021/5/8, 32, 9, 49, 3, 1, 3
2021/5/9, 59, 22, 59, 1, 1, 2
2021/5/10, 84, 33, 45, 2, 1, 2
2021/5/11, 31, 7, 45, 3, 1, 2
2021/5/12, 27, 7, 45, 3, 1, 2
2021/5/13, 27, 8, 52, 6, 1, 2
2021/5/14, 28, 10, 53, 6, 1, 2
2021/5/15, 18, 11, 46, 3, 1, 2
2021/5/16, 45, 11, 33, 2, 1, 2
2021/5/17, 22, 5, 36, 1, , 2
2021/5/18, 24, 5, 38, 4, , 2
2021/5/19, 26, 4, 35, 6, , 3
2021/5/20, 29, 7, 35, 7, , 2
2021/5/21, 23, 8, 49, 2, 1, 2
2021/5/22, 26, 10, 50, 1, , 2
2021/5/23, 31, 9, 41, 1, , 2
2021/5/24, 26, 5, 53, 5, , 3
2021/5/25, 46, 13, 52, 1, 1, 2
2021/5/26, 46, 13, 43, 2, , 2
2021/5/27, 36, 13, 43, 6, 1, 3
2021/5/28, 26, 8, 57, 2, , 2
2021/5/29, 42, 14, 55, 1, 1, 2
2021/5/30, 35, 12, 47, 1, 1, 2
2021/5/31, 31, 8, 41, 2, , 2
2021/6/1, 25, 7, 41, 3, 1, 
2021/6/2, 29, 9, 54, 5, 1, 2
2021/6/3, 43, 15, 47, 5, 1, 3
2021/6/4, 49, 14, 46, 4, 1, 3
2021/6/5, 27, 7, 49, 2, , 2
2021/6/6, 27, 6, 54, 3, 1, 2
2021/6/7, 32, 8, 67, 3, 1, 3
2021/6/8, 47, 16, 53, 4, 1, 2
2021/6/9, 54, 17, 49, 2, 1, 2
2021/6/10, 64, 23, 73, 3, 1, 2
2021/6/11, 69, 22, 48, 4, 1, 3
2021/6/12, 64, 19, 41, 3, 1, 2
2021/6/13, 48, 13, 34, 2, 1, 2
2021/6/14, 43, 12, 34, 3, , 4
2021/6/15, 31, 11, 36, 1, , 2
2021/6/16, 34, 11, 35, 2, , 2
2021/6/17, 38, 15, 35, 1, , 2
2021/6/18, 35, 10, 36, 3, , 2
2021/6/19, 36, 11, 27, 2, 1, 2
2021/6/20, 23, 5, 35, 1, , 2
2021/6/21, 24, 6, 44, 3, , 2
2021/6/22, 34, 8, 40, 2, 2, 2
2021/6/23, 35, 11, 32, 1, 1, 2
2021/6/24, 26, 7, 32, 1, , 2
2021/6/25, 25, 8, 48, 3, , 2
2021/6/26, 39, 14, 44, 1, 1, 2
2021/6/27, 39, 11, 38, 2, 1, 2
2021/6/28, 37, 14, 36, 2, , 2
2021/6/29, 40, 13, 36, 1, 1, 2
