date, pm25, pm10, o3, no2, so2, co
2023/4/2, 105, 154, 37, 12, 2, 1
2023/4/3, 141, , , , , 
2023/1/3, 156, 90, 22, 25, 5, 17
2023/1/4, 149, 92, 24, 26, 6, 18
2023/1/5, 156, 102, 18, 31, 8, 23
2023/1/6, 162, 97, 13, 32, 7, 25
2023/1/7, 157, 85, 15, 26, 6, 21
2023/1/8, 144, 89, 15, 28, 7, 21
2023/1/9, 152, 109, 21, 32, 9, 29
2023/1/10, 165, 97, 15, 25, 6, 23
2023/1/11, 159, 99, 22, 29, 8, 19
2023/1/12, 161, 150, 28, 14, 4, 8
2023/1/13, 154, 399, 27, 7, 2, 4
2023/1/14, 173, 228, 20, 18, 2, 16
2023/1/15, 155, 185, 21, 13, 2, 6
2023/1/16, 147, 171, 22, 13, 2, 19
2023/1/17, 153, 155, 22, 15, 3, 28
2023/1/18, 156, 132, 25, 15, 3, 6
2023/1/19, 150, 139, 21, 19, 4, 9
2023/1/20, 166, 128, 24, 19, 3, 8
2023/1/21, 158, 115, 23, 19, 4, 11
2023/1/22, 161, 153, 30, 18, 11, 13
2023/1/23, 186, 142, 27, 16, 3, 11
2023/1/24, 172, 155, 26, 19, 4, 11
2023/1/25, 171, 139, 25, 17, 3, 10
2023/1/26, 162, 133, 25, 21, 5, 11
2023/1/27, 162, 144, 28, 20, 5, 11
2023/1/28, 165, 125, 26, 22, 4, 11
2023/1/29, 159, 105, 29, 22, 4, 11
2023/1/30, 150, 95, 27, 24, 5, 12
2023/1/31, 150, 97, 26, 24, 5, 11
2023/2/1, 158, 95, 22, 28, 6, 15
2023/2/2, 160, 77, 26, 22, 5, 10
2023/2/3, 141, 73, 31, 22, 5, 7
2023/2/4, 140, 83, 33, 22, 5, 7
2023/2/5, 143, 111, 27, 28, 9, 12
2023/2/6, 171, 130, 26, 24, 7, 12
2023/2/7, 173, 83, 26, 24, 4, 7
2023/2/8, 133, 71, 31, 21, 3, 7
2023/2/9, 126, 70, 30, 19, 3, 5
2023/2/10, 113, 89, 24, 25, 4, 9
2023/2/11, 145, 98, 30, 21, 4, 7
2023/2/12, 137, 119, 29, 16, 2, 6
2023/2/13, 125, 146, 30, 14, 2, 4
2023/2/14, 126, 163, 30, 20, 3, 10
2023/2/15, 150, 142, 26, 21, 3, 8
2023/2/16, 153, 112, 31, 20, 3, 6
2023/2/17, 129, 111, 34, 21, 3, 10
2023/2/18, 147, 75, 25, 14, 2, 5
2023/2/19, 119, 79, 24, 18, 2, 6
2023/2/20, 122, 56, 28, 12, 2, 4
2023/2/21, 92, 65, 31, 16, 2, 5
2023/2/22, 102, 79, 30, 20, 2, 7
2023/2/23, 113, 73, 32, 20, 3, 7
2023/2/24, 115, 70, 34, 24, 4, 8
2023/2/25, 118, 83, 32, 25, 3, 10
2023/2/26, 127, 103, 36, 24, 3, 11
2023/2/27, 141, 103, 37, 24, 4, 9
2023/2/28, 135, 178, 37, 15, 2, 4
2023/3/1, 149, 187, 37, 22, 2, 7
2023/3/2, 155, 105, 37, 22, 2, 7
2023/3/3, 132, 87, 35, 22, 2, 8
2023/3/4, 123, 91, 41, 25, 3, 9
2023/3/5, 126, 89, 39, 27, 3, 7
2023/3/6, 125, 84, 44, 24, 2, 7
2023/3/7, 127, 82, 44, 30, 3, 9
2023/3/8, 129, 74, 33, 22, 2, 8
2023/3/9, 115, 68, 40, 23, 2, 7
2023/3/10, 104, 469, 36, 21, 2, 7
2023/3/11, 209, 889, 33, 15, 1, 3
2023/3/12, 373, 412, 37, 23, 2, 6
2023/3/13, 217, 291, 41, 22, 2, 7
2023/3/14, 181, 105, 42, 16, 2, 4
2023/3/15, 126, 133, 43, 13, 2, 3
2023/3/16, 133, 208, 36, 18, 2, 4
2023/3/17, 164, 133, 41, 14, 2, 3
2023/3/18, 150, 117, 44, 18, 4, 4
2023/3/19, 132, 323, 44, 17, 2, 7
2023/3/20, 142, 572, 45, 11, 1, 3
2023/3/21, 240, 735, 44, 23, 2, 6
2023/3/22, 237, 644, 44, 23, 2, 5
2023/3/23, 213, 446, 45, 22, 2, 6
2023/3/24, 194, 213, 36, 16, 2, 3
2023/3/25, 168, 171, 36, 17, 2, 2
2023/3/26, 160, 164, 36, 23, 2, 4
2023/3/27, 160, 141, 38, 21, 2, 4
2023/3/28, 146, 138, 35, 19, 2, 3
2023/3/29, 143, 126, 39, 16, 2, 2
2023/3/30, 136, 113, 42, 13, 2, 2
2023/3/31, 126, 106, 47, 19, 3, 4
2023/4/1, 123, 156, 44, 7, 1, 1
2022/10/2, 108, 140, 34, 1, 1, 2
2022/10/3, 122, 156, 29, 4, 1, 2
2022/10/4, 160, 135, 30, 4, 1, 2
2022/10/5, 164, 112, 34, 2, 1, 2
2022/10/6, 156, 63, 32, 1, 1, 1
2022/10/7, 97, 77, 28, 5, 1, 3
2022/10/8, 121, 64, 33, 2, 1, 2
2022/10/9, 100, 61, 34, 3, 1, 3
2022/10/10, 77, 64, 36, 5, 1, 4
2022/10/11, 106, 42, 36, 1, 1, 3
2022/10/12, 69, 104, 33, 4, 1, 3
2022/10/13, 113, 100, 33, 2, 1, 4
2022/10/14, 132, 106, 33, 3, 1, 2
2022/10/15, 137, 97, 33, 3, 2, 2
2022/10/16, 133, 80, 34, 5, 1, 4
2022/10/17, 120, 69, 34, 4, 1, 4
2022/10/18, 106, 63, 33, 5, 1, 3
2022/10/19, 97, 60, 30, 3, 1, 5
2022/10/20, 91, 63, 27, 4, 1, 3
2022/10/21, 96, 86, 35, 4, 1, 4
2022/10/22, 115, 249, 34, 3, 1, 5
2022/10/23, 175, 148, 31, 4, 1, 7
2022/10/24, 163, 150, 30, 5, 1, 7
2022/10/25, 163, 142, 28, 4, 2, 3
2022/10/26, 160, 120, 25, 4, 1, 3
2022/10/27, 152, 97, 30, 5, 1, 5
2022/10/28, 138, 77, 32, 2, 1, 7
2022/10/29, 105, 76, 32, 5, 1, 6
2022/10/30, 112, 77, 30, 5, 1, 5
2022/10/31, 118, 94, 30, 6, 1, 3
2022/11/1, 124, 90, 32, 5, 1, 6
2022/11/2, 125, 80, 31, 6, 1, 6
2022/11/3, 111, 76, 24, 7, 1, 5
2022/11/4, 111, 72, 31, 6, 1, 4
2022/11/5, 107, 74, 28, 7, 1, 7
2022/11/6, 108, 80, 25, 9, 1, 5
2022/11/7, 130, 79, 28, 8, 1, 7
2022/11/8, 122, 70, 28, 6, 1, 4
2022/11/9, 108, 67, 25, 6, 1, 6
2022/11/10, 109, 25, 28, 2, 2, 2
