date, pm25, pm10, o3, no2, so2, co
2021/7/2, 6, 22, 39, 12, 5, 3
2021/7/3, 24, 27, 29, 7, 1, 2
2021/7/4, 37, 22, 9, 4, 2, 1
2021/7/5, 40, 21, 12, 4, 2, 1
2021/7/6, 30, 16, 11, 4, 2, 1
2021/7/7, 31, 16, 13, 3, 1, 1
2021/7/8, 23, 13, 14, 4, 1, 1
2021/7/9, 28, 12, 10, 10, 1, 2
2021/7/10, 21, 16, 30, 6, 1, 2
2021/7/11, 15, 11, 32, 2, 1, 1
2021/7/12, 25, 13, 17, 4, 1, 1
2021/7/13, 20, 12, 20, 10, 3, 1
2021/7/14, 22, 12, 27, 7, 3, 2
2021/7/15, 27, 17, 31, 6, 1, 2
2021/7/16, 26, 18, 12, 9, 1, 3
2021/7/17, 9, 16, 8, 7, 4, 2
2021/7/18, 8, 10, 7, 7, 1, 2
2021/7/19, 7, 14, 19, 6, 5, 2
2021/7/20, 11, 16, 41, 7, 2, 2
2021/7/21, 22, 17, 37, 9, 2, 2
2021/7/22, 17, 19, 35, 8, 2, 2
2021/7/23, 14, 20, 33, 8, 2, 2
2021/7/24, 13, 15, 41, 8, 4, 2
2021/7/25, 12, 16, 8, 2, 1, 1
2021/7/26, 9, , , , , 
2021/6/2, 59, 26, 66, 11, 3, 4
2021/6/3, 47, 18, 26, 13, 1, 3
2021/6/4, 20, 13, 32, 15, 1, 2
2021/6/5, 6, 10, 39, 3, 1, 2
2021/6/6, 20, 11, 39, 6, 3, 2
2021/6/7, 24, 17, 44, 8, 5, 2
2021/6/8, 32, 18, 48, 7, 4, 2
2021/6/9, 46, 26, 82, 11, 6, 3
2021/6/10, 65, 18, 71, 10, 7, 3
2021/6/11, 53, 20, 37, 10, 2, 3
2021/6/12, 43, 21, 28, 15, 1, 4
2021/6/13, 24, 16, 33, 9, 7, 2
2021/6/14, 28, 12, 27, 11, 3, 2
2021/6/15, 23, 14, 23, 8, 2, 2
2021/6/16, 21, 15, 19, 8, 1, 2
2021/6/17, 9, 17, 39, 6, 2, 2
2021/6/18, 26, 13, 12, 11, 2, 2
2021/6/19, 11, 14, 30, 9, 1, 2
2021/6/20, 18, 9, 46, 5, 4, 2
2021/6/21, 28, 12, 39, 9, 7, 2
2021/6/22, 38, 17, 49, 10, 2, 2
2021/6/23, 50, 21, 54, 8, 3, 2
2021/6/24, 54, 18, 48, 6, 3, 2
2021/6/25, 53, 16, 38, 8, 5, 2
2021/6/26, 53, 21, 21, 8, 1, 2
