date, pm25, pm10, o3, no2, so2, co
2022/5/2, 27, , , , , 
2022/4/2, 24, 11, 34, 13, 3, 1
2022/4/3, 37, 10, 33, 6, 1, 1
2022/4/4, 26, 11, 38, 9, 1, 1
2022/4/5, 30, 11, 31, 19, 4, 2
2022/4/6, 33, 18, 45, 20, 4, 2
2022/4/7, 50, 24, 47, 19, 4, 2
2022/4/8, 59, 22, 49, 15, 3, 2
2022/4/9, 58, 24, 55, 21, 3, 2
2022/4/10, 61, 36, 55, 12, 3, 3
2022/4/11, 77, 30, 34, 17, 3, 2
2022/4/12, 63, 21, 24, 18, 2, 1
2022/4/13, 46, 15, 28, 18, 1, 2
2022/4/14, 37, 14, 26, 12, 1, 1
2022/4/15, 36, 4, 29, 9, 2, 1
2022/4/16, 9, 9, 38, 4, 2, 
2022/4/17, 24, 12, 40, 7, 2, 1
2022/4/18, 32, 11, 39, 13, 2, 2
2022/4/19, 29, 18, 49, 16, 3, 2
2022/4/20, 54, 26, 52, 20, 3, 2
2022/4/21, 71, 23, 30, 19, 3, 2
2022/4/22, 53, 18, 40, 15, 1, 2
2022/4/23, 39, 24, 56, 18, 5, 3
2022/4/24, 56, 28, 34, 14, 3, 2
2022/4/25, 54, 18, 35, 22, 2, 2
2022/4/26, 41, 18, 20, 15, 3, 2
2022/4/27, 34, 16, 32, 12, 2, 1
2022/4/28, 27, 18, 44, 14, 3, 1
2022/4/29, 45, 10, 40, 6, 1, 1
2022/4/30, 23, 9, 42, 5, 2, 5
2022/5/1, 23, 15, 32, 7, 3, 2
2022/3/2, 60, 35, 30, 22, 1, 4
2022/3/3, 71, 24, 32, 15, 2, 2
2022/3/4, 58, 22, 27, 25, 4, 2
2022/3/5, 59, 30, 8, 42, 6, 4
2022/3/6, 72, 19, 33, 5, 1, 1
2022/3/7, 48, 13, 28, 10, 1, 1
2022/3/8, 34, 18, 30, 19, 4, 2
2022/3/9, 47, 22, 28, 28, 3, 3
2022/3/10, 58, 33, 42, 32, 3, 3
2022/3/11, 79, 38, 41, 37, 4, 3
2022/3/12, 86, 46, 41, 28, 4, 3
2022/3/13, 91, 37, 32, 18, 1, 2
2022/3/14, 70, 19, 27, 20, 1, 3
2022/3/15, 40, 24, 35, 15, 2, 2
2022/3/16, 48, 15, 38, 18, 4, 3
2022/3/17, 41, 16, 35, 10, 3, 2
2022/3/18, 45, 14, 28, 13, 1, 2
2022/3/19, 28, 4, 32, 7, 1, 1
2022/3/20, 10, 5, 31, 4, 1, 1
2022/3/21, 13, 6, 34, 8, 2, 2
2022/3/22, 18, 8, 31, 10, 1, 1
2022/3/23, 18, 14, 26, 17, 1, 2
2022/3/24, 38, 23, 36, 16, 2, 3
2022/3/25, 57, 37, 36, 22, 2, 3
2022/3/26, 83, 23, 31, 21, 2, 2
2022/3/27, 50, 6, 40, 7, 2, 2
2022/3/28, 18, 11, 32, 9, 2, 1
2022/3/29, 31, 18, 28, 30, 5, 3
2022/3/30, 48, 33, 6, 48, 4, 5
2022/3/31, 65, 11, 35, 10, 1, 1
2022/4/1, 25, 8, 36, 6, 2, 1
2022/2/2, 46, 20, 29, 14, 1, 4
2022/2/3, 56, 19, 30, 16, 2, 3
2022/2/4, 53, 12, 35, 15, 2, 2
2022/2/5, 35, 10, 31, 7, 1, 2
2022/2/6, 30, 9, 31, 5, 1, 2
2022/2/7, 27, 11, 24, 17, 2, 
2022/2/8, 34, 17, 22, 22, 2, 1
2022/2/9, 49, 17, 26, 18, 1, 2
2022/2/10, 37, 11, 26, 18, 1, 1
2022/2/11, 29, 14, 28, 16, 1, 2
2022/2/12, 35, 13, 12, 23, 1, 2
2022/2/13, 37, 13, 28, 10, 1, 1
2022/2/14, 31, 18, 29, 14, 1, 2
2022/2/15, 51, 27, 32, 23, 1, 3
2022/2/16, 64, 10, 31, 9, 1, 2
2022/2/17, 31, 8, 28, 9, 1, 1
2022/2/18, 26, 10, 24, 15, 1, 2
2022/2/19, 25, 12, 19, 19, 1, 2
2022/2/20, 32, 11, 32, 7, 1, 1
2022/2/21, 30, 10, 28, 12, 1, 2
2022/2/22, 27, 12, 30, 12, 2, 2
2022/2/23, 36, 11, 30, 9, 2, 2
2022/2/24, 34, 7, 28, 13, 1, 2
2022/2/25, 20, 18, 27, 24, 4, 3
2022/2/26, 53, 28, 39, 24, 3, 3
2022/2/27, 72, 26, 36, 16, 3, 3
2022/2/28, 66, 19, 27, 31, 3, 3
2022/3/1, 54, 23, 6, 38, 3, 3
2022/1/4, 47, 10, 26, 8, 1, 3
2022/1/5, 27, 6, 24, 9, 1, 1
2022/1/6, 14, 16, 19, 24, 2, 3
2022/1/7, 38, 12, 24, 17, 2, 2
2022/1/8, 33, 17, 20, 30, 2, 
2022/1/9, 50, 24, 19, 30, 3, 
2022/1/10, 64, 22, 26, 23, 2, 
2022/1/11, 59, 19, 26, 24, 1, 3
2022/1/12, 49, 6, 22, 12, , 2
2022/1/13, 16, 12, 26, 9, 1, 2
2022/1/14, 35, 8, 22, 14, 1, 2
2022/1/15, 21, 12, 21, 25, 2, 
2022/1/16, 35, 19, 21, 21, 1, 
2022/1/17, 52, 15, 29, 15, 1, 1
2022/1/18, 39, 9, 23, 12, 1, 2
2022/1/19, 25, 12, 18, 23, 1, 3
2022/1/20, 35, 11, 24, 14, 2, 2
2022/1/21, 35, 8, 25, 11, 1, 1
2022/1/22, 22, 10, 27, 10, , 1
2022/1/23, 27, 19, 17, 16, , 1
2022/1/24, 43, 10, 28, 13, 1, 1
2022/1/25, 21, 17, 12, 31, 1, 2
2022/1/26, 42, 25, 29, 29, 3, 3
2022/1/27, 60, 16, 28, 14, 2, 3
2022/1/28, 46, 22, 23, 24, 2, 3
2022/1/29, 53, 15, 28, 18, 1, 3
2022/1/30, 43, 8, 29, 6, , 1
2022/1/31, 19, 7, 24, 11, , 1
2022/2/1, 18, 16, 32, 23, 2, 3
2021/10/2, 27, 13, 41, 10, 4, 2
2021/10/3, 43, 12, 46, 6, 5, 1
2021/10/4, 47, 14, 33, 16, 4, 
2021/10/5, 49, 17, 35, 14, 4, 
2021/10/6, 52, 13, 32, 13, 4, 
2021/10/7, 43, 12, 38, 13, 3, 
2021/10/8, 41, 15, 36, 14, 2, 
2021/10/9, 49, 27, 39, 11, 3, 
2021/10/10, 69, 11, 35, 9, 3, 
2021/10/11, 37, 11, 21, 12, 4, 
2021/10/12, 34, 7, 24, 10, 3, 
2021/10/13, 20, 6, 27, 8, 3, 
2021/10/14, 21, 9, 31, 9, 4, 
2021/10/15, 28, 11, 41, 15, 4, 
2021/10/16, 40, 12, 44, 11, 3, 
2021/10/17, 38, 5, 28, 3, 2, 
2021/10/18, 16, 8, 27, 8, 2, 
2021/10/19, 25, 11, 18, 14, 3, 
2021/10/20, 36, 7, 26, 7, 2, 
2021/10/21, 23, 6, 26, 10, 1, 
2021/10/22, 28, 8, 27, 13, 2, 
2021/10/23, 26, 7, 29, 7, 2, 
2021/10/24, 26, 11, 32, 12, , 
2021/10/25, 40, 10, 27, 15, 1, 
2021/10/26, 27, 8, 24, 17, 1, 
2021/10/27, 18, 14, 21, 26, 1, 
2021/10/28, 40, 14, 32, 17, 2, 
2021/10/29, 39, 8, 26, 10, 1, 
2021/10/30, 27, 13, 29, 17, 2, 3
2021/10/31, 42, 16, 34, 13, 1, 2
2021/11/1, 47, 15, 19, 24, 3, 2
2021/11/2, 49, 17, 35, 14, , 2
2021/11/3, 50, 13, 34, 14, 2, 2
2021/11/4, 42, 11, 28, 16, 1, 2
2021/11/5, 35, 11, 29, 16, 1, 2
2021/11/6, 32, 12, 33, 16, 1, 1
2021/11/7, 39, 10, 34, 6, 1, 
2021/11/8, 35, 10, 31, 7, 1, 1
2021/11/9, 30, 9, 21, 13, 1, 2
2021/11/10, 22, 8, 32, 9, 1, 2
2021/11/12, 19, 11, 24, 16, 1, 3
2021/11/13, 27, 11, 25, 15, 1, 3
2021/11/14, 34, 14, 28, 16, 2, 3
2021/11/15, 49, 30, 26, 29, 2, 4
2021/11/16, 70, 29, 30, 27, 2, 3
2021/11/17, 72, 19, 26, 29, 2, 3
2021/11/18, 57, 23, 26, 30, 5, 3
2021/11/19, 63, 31, 26, 34, 3, 5
2021/11/20, 78, 31, 33, 24, 3, 3
2021/11/21, 72, 25, 31, 19, 3, 3
2021/11/22, 65, 21, 25, 26, 1, 3
2021/11/23, 48, 11, 24, 6, 2, 1
2021/11/24, 39, 8, 21, 12, 1, 2
2021/11/25, 28, 16, 27, 22, 3, 3
2021/11/26, 49, 17, 25, 17, 2, 2
2021/11/27, 51, 6, 26, 7, 1, 1
2021/11/28, 16, 9, 26, 11, 1, 1
2021/11/29, 25, 14, 14, 26, 2, 3
2021/11/30, 41, 13, 23, 23, 2, 2
2021/12/1, 44, 12, 23, 10, 2, 2
2021/12/2, 39, 11, 16, 16, 1, 2
2021/12/3, 36, 15, 22, 20, 1, 2
2021/12/4, 46, 10, 26, 10, 1, 2
2021/12/5, 35, 8, 24, 7, 1, 1
2021/12/6, 21, 12, 11, 20, 1, 2
2021/12/7, 36, 12, 18, 24, , 2
