date, pm25, pm10, o3, no2, so2, co
2023/6/2, 190, 165, 36, 3, 4, 3
2023/6/3, 217, 145, 37, 2, 6, 2
2023/6/4, 193, 232, 10, 3, 4, 4
2023/6/5, 244, , , , , 
2023/5/2, 192, 89, 21, 9, 7, 3
2023/5/3, 139, 150, 28, 5, 13, 5
2023/5/4, 182, 116, 23, 15, 9, 3
2023/5/5, 166, 116, 32, 12, 4, 4
2023/5/6, 176, 136, 39, 28, 6, 4
2023/5/7, 200, 247, 47, 8, 8, 5
2023/5/8, 262, 228, 32, 25, 4, 4
2023/5/9, 273, 256, 30, 31, 7, 5
2023/5/10, 247, , , , , 
2023/5/16, 213, 165, 33, 32, 4, 6
2023/5/17, 216, 173, 27, 28, 4, 4
2023/5/18, 215, 135, 24, 25, 4, 3
2023/5/19, 185, 136, 29, 23, 3, 4
2023/5/20, 208, , , , , 
2023/5/23, 208, 97, 21, 24, 4, 4
2023/5/24, 167, 106, 27, 22, 4, 3
2023/5/25, 170, 136, 15, 24, 4, 5
2023/5/26, 189, 118, 29, 20, 6, 5
2023/5/27, 182, 69, 24, 21, 8, 3
2023/5/28, 110, 122, 25, 20, 4, 4
2023/5/29, 182, 157, 29, 20, 4, 5
2023/5/30, 192, 170, 28, 19, 10, 4
2023/5/31, 199, 168, 37, 11, 4, 4
2023/6/1, 188, 166, 33, 2, 5, 3
2023/4/4, 168, 265, 32, 3, 4, 7
2023/4/5, 205, 372, 28, 3, 3, 2
2023/4/6, 284, 240, 33, 3, 3, 3
2023/4/7, 287, 225, 32, 3, 3, 4
2023/4/8, 235, 259, 37, 3, 4, 5
2023/4/9, 195, 225, 40, 3, 11, 4
2023/4/10, 167, 291, 41, 3, 4, 5
2023/4/11, 197, 290, 41, 4, 3, 6
2023/4/12, 231, 322, 38, 4, 5, 5
2023/4/13, 299, 403, 37, 3, 4, 5
2023/4/14, 333, 314, 45, 9, 3, 6
2023/4/15, 234, 388, 43, 17, 3, 7
2023/4/16, 258, 384, 34, 20, 4, 8
2023/4/17, 204, 386, 45, 17, 24, 8
2023/4/18, 200, 349, 45, 14, 4, 7
2023/4/19, 226, 395, 34, 13, 4, 6
2023/4/20, 213, 374, 30, 7, 4, 5
2023/4/21, 203, 278, 32, 6, 4, 5
2023/4/22, 188, 125, 30, 2, 17, 3
2023/4/23, 175, 179, 24, , 7, 5
2023/4/24, 173, 171, 17, 49, 3, 5
2023/4/25, 179, 182, 39, 12, 7, 7
2023/4/26, 199, 263, 41, 42, 4, 7
2023/4/27, 230, 244, 26, 19, 4, 7
2023/4/28, 213, 245, 40, 19, 4, 11
2023/4/29, 221, 290, 24, 19, 4, 7
2023/4/30, 243, 201, 27, 40, 13, 5
2023/5/1, 213, 130, 11, 91, 16, 7
2023/1/3, 201, 117, 14, 6, 6, 20
2023/1/4, 176, 141, , 6, 5, 21
2023/1/5, 185, 159, 13, 6, 6, 15
2023/1/6, 196, 264, 16, 9, 14, 24
2023/1/7, 295, 230, 17, 8, 7, 24
2023/1/8, 270, 269, 21, 9, 4, 29
2023/1/9, 280, 228, 15, 8, 22, 35
2023/1/10, 251, 248, 28, 8, 6, 25
2023/1/11, 275, 204, 22, 9, 3, 28
2023/1/12, 242, 287, 17, 8, 4, 39
2023/1/13, 286, 221, 20, 7, 2, 28
2023/1/14, 292, 324, 26, 7, 3, 43
2023/1/15, 302, 190, 15, 6, 2, 21
2023/1/16, 239, 188, 25, 7, 2, 23
2023/1/17, 214, 197, 29, 10, 2, 26
2023/1/18, 211, 279, 27, 13, 9, 28
2023/1/19, 247, 422, 26, 10, 5, 36
2023/1/20, 316, 440, 28, 11, 2, 34
2023/1/21, 399, 261, 26, 9, 5, 34
