date, pm25, pm10, o3, no2, so2, co
2023/12/2, 24, 12, 22, 12, 1, 3
2023/12/3, 45, 9, 29, 8, 1, 3
2023/12/4, 34, 7, 27, 13, 1, 3
2023/12/5, 27, 23, 6, 23, 1, 4
2023/12/6, 76, 11, 26, 14, 1, 3
2023/12/7, 38, 9, 32, 11, 1, 3
2023/12/8, 31, 8, 24, 14, 1, 3
2023/12/9, 28, 20, 29, 20, 1, 4
2023/12/10, 63, 37, 5, 24, , 6
2023/12/11, 113, , , , , 
2023/11/2, 52, 22, 36, 15, 1, 4
2023/11/3, 68, 29, 57, 16, 1, 4
2023/11/4, 81, 28, 41, 12, 1, 4
2023/11/5, 79, 16, 33, 3, 1, 2
2023/11/6, 51, 11, 26, 6, 1, 2
2023/11/7, 32, 11, 26, 3, 1, 2
2023/11/8, 22, 9, 30, 8, 1, 3
2023/11/9, 30, 13, 31, 10, 1, 3
2023/11/10, 48, 24, 8, 17, 1, 3
2023/11/11, 64, 8, 23, 6, 1, 
2023/11/12, 28, 8, 18, 3, 1, 
2023/11/13, 32, 3, 27, 3, 1, 2
2023/11/14, 16, 4, 28, 11, 1, 3
2023/11/15, 21, 9, 18, 11, 1, 3
2023/11/16, 31, 12, 23, 11, 1, 3
2023/11/17, 39, 10, 12, 13, 1, 3
2023/11/18, 29, 4, 23, 9, 1, 3
2023/11/19, 15, 6, 26, 10, 1, 4
2023/11/20, 19, 7, 28, 9, 1, 4
2023/11/21, 28, 13, 21, 17, 1, 4
2023/11/22, 43, 20, 21, 23, 1, 5
2023/11/23, 63, 17, 30, 16, 1, 4
2023/11/24, 55, 20, 27, 16, 1, 3
2023/11/25, 63, 3, 27, 5, 1, 2
2023/11/26, 11, 10, 18, 5, 1, 2
2023/11/27, 39, 15, 20, 16, 1, 4
2023/11/28, 49, 15, 31, 15, 1, 4
2023/11/29, 50, 7, 22, 13, 1, 3
2023/11/30, 24, 5, 28, 11, 1, 4
2023/12/1, 17, 6, 23, 11, 1, 3
2023/10/2, 37, 9, 34, 5, 1, 2
2023/10/3, 29, 10, 41, 7, 1, 2
2023/10/4, 35, 9, 29, 5, 1, 2
2023/10/5, 29, 11, 29, 10, 1, 3
2023/10/6, 32, 5, 31, 4, 1, 
2023/10/7, 14, 7, 31, 3, 1, 3
2023/10/8, 17, 8, 27, 3, 1, 2
2023/10/9, 29, 5, 20, 2, 1, 2
2023/10/10, 11, 3, 29, 4, 1, 2
2023/10/11, 13, 7, 31, 6, 1, 2
2023/10/12, 24, 9, 33, 4, 1, 2
2023/10/13, 31, 8, 33, 6, 1, 2
2023/10/14, 27, 15, 41, 9, 1, 3
2023/10/15, 52, 13, 26, 5, 1, 3
2023/10/16, 40, 9, 48, 10, 1, 4
2023/10/17, 30, 10, 35, 8, 1, 3
2023/10/18, 36, 10, 34, 8, 1, 3
2023/10/19, 30, 13, 39, 11, 1, 3
2023/10/20, 44, 16, 34, 9, 1, 3
2023/10/21, 49, 5, 27, 4, 1, 2
2023/10/22, 16, 5, 32, 4, 1, 2
2023/10/23, 16, 10, 32, 11, 1, 3
2023/10/24, 41, 10, 32, 8, 1, 3
2023/10/25, 33, 14, 31, 7, 1, 3
2023/10/26, 45, 11, 36, 8, 1, 3
2023/10/27, 39, 15, 40, 10, 1, 3
2023/10/28, 50, 13, 36, 6, 1, 3
2023/10/29, 43, 9, 24, 4, 1, 2
2023/10/30, 27, 6, 33, 4, 1, 2
2023/10/31, 21, 12, 32, 9, 1, 3
2023/11/1, 42, 15, 36, 13, 1, 3
2023/7/2, 26, 7, 45, 3, 1, 2
2023/7/3, 22, 16, 58, 6, 1, 3
2023/7/4, 46, 11, 35, 3, 1, 2
2023/7/5, 35, 9, 38, 5, 1, 2
2023/7/6, 28, 7, 29, 2, 1, 1
2023/7/7, 14, 16, 66, 8, 2, 3
2023/7/8, 53, 19, 31, 7, 1, 2
2023/7/9, 47, 23, 21, 5, , 1
2023/7/10, 55, 22, 43, 8, 1, 2
2023/7/11, 58, 16, 72, 5, 1, 2
2023/7/12, 48, 19, 57, 9, 1, 2
2023/7/13, 52, 10, 26, 12, 1, 2
2023/7/14, 34, 15, 49, 5, 1, 3
2023/7/15, 42, 13, 16, 8, 1, 2
2023/7/16, 32, 13, 33, 5, 2, 3
2023/7/17, 34, 14, 28, 5, 2, 3
2023/7/18, 44, 17, 40, 6, 1, 2
2023/7/19, 48, 22, 46, 7, 2, 2
2023/7/20, 57, 9, 27, 3, 1, 1
2023/7/21, 26, 11, 25, 3, 1, 
2023/7/22, 31, 8, 25, 2, 1, 2
2023/7/23, 21, 9, 37, 1, 1, 2
2023/7/24, 26, 9, 51, 6, 2, 2
2023/7/25, 29, 10, 47, 8, 1, 2
2023/7/26, 28, 13, 49, 9, 1, 2
2023/7/27, 36, 14, 67, 8, 2, 2
2023/7/28, 45, 10, 40, 7, 1, 1
2023/7/29, 30, 8, 32, 5, 1, 2
2023/7/30, 23, 10, 36, 4, 2, 2
2023/7/31, 27, 10, 22, 5, 1, 1
2023/8/1, 18, 12, 21, 10, 1, 2
2023/8/2, 27, 10, 21, 9, 1, 2
2023/8/3, 24, 9, 18, 5, 1, 1
2023/8/4, 17, 16, 48, 8, 1, 1
2023/8/5, 39, 11, 24, 7, 2, 2
2023/8/6, 26, 16, 13, 2, 3, 2
2023/8/7, 29, 12, 18, 3, 1, 2
2023/8/8, 23, 13, 18, 3, 1, 1
2023/8/9, 22, 12, 9, 2, 1, 1
2023/8/10, 16, 16, 14, 2, 1, 1
2023/8/11, 28, 11, 14, 1, 1, 1
2023/8/12, 21, 9, 23, 3, 1, 1
2023/8/13, 21, 13, 10, 2, 1, 1
2023/8/14, 21, 14, 7, 1, 1, 1
2023/8/15, 26, 22, 23, 2, 1, 2
2023/8/16, 49, 21, 23, 2, 1, 3
2023/8/17, 56, 17, 32, 6, 1, 1
2023/8/18, 41, 15, 23, 8, 2, 2
2023/8/19, 37, 15, 26, 2, 1, 2
2023/8/20, 45, 17, 43, 2, 1, 2
2023/8/21, 42, 10, 18, 4, 1, 1
2023/8/22, 24, 13, 11, 2, 1, 1
2023/8/23, 17, 11, 10, 3, 1, 1
2023/8/24, 17, 10, 12, 3, 1, 2
2023/8/25, 19, 9, 13, 4, 1, 1
2023/8/26, 17, 9, 17, 3, 2, 2
2023/8/27, 29, 11, 16, 1, 1, 1
2023/8/28, 15, 14, 37, 8, 1, 2
2023/8/29, 33, 11, 43, 7, 1, 2
2023/8/30, 34, 12, 18, 6, 2, 1
2023/8/31, 23, 10, 15, 4, 2, 2
2023/9/1, 23, 9, 16, 5, 2, 2
2023/9/2, 19, 10, 22, 3, 1, 2
2023/9/3, 21, 11, 23, 2, 1, 2
2023/9/4, 23, 9, 5, 3, 1, 2
2023/9/5, 15, 13, 12, 5, 1, 2
2023/9/6, 29, 13, 16, 6, 1, 1
2023/9/7, 23, 9, 28, 5, 1, 2
2023/9/8, 28, 10, 28, 2, 1, 1
2023/9/9, 19, 10, 31, 6, 1, 2
2023/9/10, 25, 14, 23, 4, 2, 1
2023/9/11, 34, 9, 18, 5, 1, 2
2023/9/12, 16, 9, 26, 3, 1, 2
2023/9/13, 25, 13, 37, 4, 1, 2
2023/9/14, 30, 10, 19, 6, 1, 2
2023/9/15, 21, 12, 30, 6, 1, 2
2023/9/16, 31, 15, 45, 3, 1, 2
2023/9/17, 38, 12, 27, 5, 2, 3
2023/9/18, 27, 6, 16, 3, 2, 1
2023/9/19, 20, 11, 20, 5, 2, 1
2023/9/20, 26, 20, 40, 6, 1, 2
2023/9/21, 53, 14, 13, 4, 1, 2
2023/9/22, 31, 11, 29, 6, 1, 2
2023/9/23, 28, 4, 29, 1, 1, 2
2023/9/24, 12, 7, 33, 1, 1, 
2023/9/25, 19, 9, 32, 4, 1, 2
2023/9/26, 27, 12, 37, 6, 1, 2
2023/9/27, 38, 12, 38, 6, 1, 2
2023/9/28, 39, 22, 52, 6, 1, 3
2023/9/29, 52, 10, 32, 4, 1, 2
2023/9/30, 33, 10, 33, 3, 1, 2
2023/10/1, 25, 14, 25, 3, 1, 3
2023/4/2, 42, 12, 42, 2, 1, 2
2023/4/3, 44, 8, 40, 2, 1, 2
2023/4/4, 28, 9, 42, 6, 1, 2
2023/4/5, 33, 11, 48, 9, 1, 3
2023/4/6, 36, 10, 40, 4, 1, 2
2023/4/7, 29, 15, 33, 3, 1, 2
2023/4/8, 35, 7, 35, 3, 1, 2
2023/4/9, 20, 10, 40, 3, 1, 3
2023/4/10, 33, 12, 43, 8, 1, 3
2023/4/11, 42, 14, 43, 10, 1, 2
2023/4/12, 47, 12, 36, 3, 1, 2
2023/4/13, 39, 19, 42, 5, 1, 2
2023/4/14, 54, 24, 39, 8, 1, 2
2023/4/15, 57, 11, 34, 7, 1, 2
2023/4/16, 28, 6, 34, 3, 1, 2
2023/4/17, 15, 9, 38, 4, 1, 2
2023/4/18, 35, 15, 33, 10, 1, 3
2023/4/19, 48, 22, 53, 9, 1, 3
2023/4/20, 66, 22, 54, 6, 1, 2
2023/4/21, 62, 19, 43, 8, 1, 2
2023/4/22, 54, 21, 38, 3, 1, 3
2023/4/23, 56, 12, 43, 3, 1, 2
2023/4/24, 36, 10, 41, 4, 1, 2
2023/4/25, 33, 12, 43, 4, 1, 
2023/4/26, 42, 10, 28, 6, 1, 2
2023/4/27, 25, 6, 52, 4, 1, 2
2023/4/28, 17, 10, 50, 8, 1, 2
2023/4/29, 28, 9, 43, 3, 1, 2
2023/4/30, 24, 10, 31, 3, 1, 2
2023/5/1, 23, 12, 43, 2, 1, 2
2023/5/2, 40, 7, 42, 3, 1, 2
2023/5/3, 26, 10, 52, 5, 1, 3
2023/5/4, 34, 13, 55, 4, 1, 2
2023/5/5, 42, 11, 40, 4, 1, 2
2023/5/6, 29, 13, 36, 2, 1, 
2023/5/7, 35, 7, 34, 1, 1, 2
2023/5/8, 30, 4, 33, 2, , 2
2023/5/9, 13, 7, 38, 3, 1, 2
2023/5/10, 24, 11, 47, 4, 1, 2
2023/5/11, 40, 10, 39, 5, 1, 2
2023/5/12, 36, 9, 40, 5, 2, 2
2023/5/13, 31, 9, 36, 3, 1, 2
2023/5/14, 27, 9, 37, 1, 1, 2
2023/5/15, 25, 10, 41, 3, 1, 2
2023/5/16, 26, 9, 42, 4, 1, 2
2023/5/17, 29, 15, 62, 8, 1, 3
2023/5/18, 45, 28, 78, 10, 2, 3
2023/5/19, 73, 10, 37, 6, 1, 2
2023/5/20, 31, 6, 38, 1, 1, 2
2023/5/21, 21, 11, 41, 2, 1, 2
2023/5/22, 33, 18, 48, 3, 1, 2
2023/5/23, 56, 18, 35, 3, 1, 2
2023/5/24, 51, 8, 36, 4, 1, 2
2023/5/25, 23, 10, 39, 6, 1, 2
2023/5/26, 27, 8, 39, 6, 2, 2
2023/5/27, 25, 9, 48, 5, 1, 2
2023/5/28, 27, 10, 36, 4, 1, 2
2023/5/29, 24, 14, 29, 7, 1, 2
2023/5/30, 42, 12, 36, 9, 1, 2
2023/5/31, 35, 7, 32, 3, 1, 2
2023/6/1, 20, 7, 38, 5, 1, 2
2023/6/2, 26, 11, 25, 4, 1, 2
2023/6/3, 15, 6, 41, 5, 1, 2
2023/6/4, 23, 10, 42, 5, 1, 3
2023/6/5, 30, 13, 51, 8, 1, 2
2023/6/6, 44, 17, 54, 10, 1, 3
2023/6/7, 53, 11, 50, 4, 1, 3
2023/6/8, 34, 12, 47, 6, 2, 3
2023/6/9, 37, 6, 33, 6, 1, 3
2023/6/10, 17, 8, 39, 3, 1, 2
2023/6/11, 28, 8, 38, 2, 1, 2
2023/6/12, 21, 10, 32, 3, 1, 2
2023/6/13, 27, 9, 36, 3, 1, 2
2023/6/14, 28, 9, 32, 4, 1, 1
2023/6/15, 25, 7, 32, 3, 1, 1
2023/6/16, 22, 5, 48, 4, 1, 2
2023/6/17, 15, 10, 73, 6, 1, 2
2023/6/18, 35, 20, 69, 7, 3, 3
2023/6/19, 60, 12, 47, 2, 1, 2
2023/6/20, 39, 9, 32, 2, 1, 1
2023/6/21, 28, 9, 38, 4, 1, 2
2023/6/22, 30, 7, 30, 4, 1, 2
2023/6/23, 23, 11, 35, 5, 1, 3
2023/6/24, 34, 13, 45, 3, 1, 2
2023/6/25, 36, 18, 48, 2, 1, 2
2023/6/26, 58, 18, 47, 5, 1, 3
2023/6/27, 55, 18, 48, 6, 1, 2
2023/6/28, 57, 20, 45, 8, 2, 2
2023/6/29, 58, 15, 56, 5, 1, 2
2023/6/30, 48, 21, 32, 8, 2, 2
2023/7/1, 57, 11, 18, 8, 1, 1
2023/1/3, 14, 3, 26, 4, 1, 2
2023/1/4, 12, 2, 27, 5, 1, 2
2023/1/5, 11, 2, 28, 4, 1, 2
2023/1/6, 11, 7, 20, 17, 1, 4
2023/1/7, 28, 11, 26, 13, 1, 4
2023/1/8, 41, 16, 33, 11, 1, 4
2023/1/9, 57, 14, 31, 14, 1, 5
2023/1/10, 49, 6, 27, 9, 1, 4
2023/1/11, 25, 9, 20, 20, 1, 5
2023/1/12, 33, 20, 18, 26, 1, 6
2023/1/13, 63, 26, 20, 32, 3, 6
2023/1/14, 78, 47, 1, 31, 1, 7
2023/1/15, 114, 19, 21, 9, 1, 4
2023/1/16, 45, 4, 19, 10, 1, 3
2023/1/17, 10, 6, 17, 15, 1, 3
2023/1/18, 23, 12, 23, 12, 1, 3
