date, pm25, pm10, o3, no2, so2, co
2022/12/2, 20, 5, 25, 6, 1, 
2022/12/3, 16, 8, 21, 11, 1, 
2022/12/4, 31, 13, 4, 12, 1, 
2022/12/5, 50, 5, 17, 7, 1, 
2022/12/6, 21, 7, 16, 11, 1, 
2022/12/7, 24, 7, 22, 16, 1, 
2022/12/8, 26, 8, 24, 14, 1, 
2022/12/9, 27, 10, 19, 16, 1, 
2022/12/10, 37, 15, 25, 13, 1, 
2022/12/11, 51, 13, 25, 9, 1, 
2022/12/12, 41, 8, 29, 9, 1, 
2022/12/13, 31, 12, 18, 18, 1, 
2022/12/14, 46, 10, 29, 11, 1, 
2022/12/15, 35, 5, 24, 11, 1, 
2022/12/16, 20, 7, 24, 12, 1, 
2022/12/17, 20, 13, 14, 15, , 3
2022/12/18, 46, 10, 28, 7, 1, 2
2022/12/19, 32, 5, 25, 13, 1, 2
2022/12/20, 19, 7, 20, 20, 1, 2
2022/12/21, 29, 15, 16, 20, 1, 3
2022/12/22, 51, 10, 26, 14, 1, 3
2022/12/23, 39, 4, 26, 14, 1, 
2022/12/24, 18, 6, 25, 12, , 
2022/12/25, 24, 2, 19, 5, , 
2022/12/26, 9, , , , , 
2022/11/2, 36, 10, 31, 13, 1, 
2022/11/3, 35, 18, 43, 10, 1, 
2022/11/4, 55, 14, 27, 8, 1, 
2022/11/5, 42, 9, 26, 8, 1, 
2022/11/6, 33, 11, 16, 6, 1, 
2022/11/7, 41, 15, 30, 12, 1, 
2022/11/8, 49, 9, 35, 7, 1, 
2022/11/9, 37, 16, 33, 11, 1, 
2022/11/10, 52, 23, 38, 14, 1, 
2022/11/11, 70, 19, 39, 11, 1, 
2022/11/12, 61, 26, 38, 13, 1, 
2022/11/13, 76, 25, 24, 9, 1, 
2022/11/14, 72, 4, 29, 4, 1, 
2022/11/15, 15, 5, 18, 8, 1, 
2022/11/16, 21, 7, 27, 10, 1, 
2022/11/17, 26, 11, 26, 13, 1, 
2022/11/18, 39, 15, 25, 15, 1, 
2022/11/19, 53, 17, 32, 9, 1, 
2022/11/20, 57, 19, 20, 8, 1, 
